項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4331,-,2774,-,2172,-,724,-
0,0,0,0,0,調査世帯数,729,-,314,-,201,-,161,-,53,-
0,0,0,0,0,世帯人員,2.94,-,2,-,3,-,4,-,5.16,-
0,0,0,0,0,有業人員,1.29,-,0.78,-,1.55,-,1.74,-,1.91,-
0,0,0,0,0,世帯主平均年齢,59.2,-,69.3,-,55.6,-,47.5,-,48.2,-
2,2,0,0,0,生計支出,354827,-,309116,-,379135,-,399902,-,399921,-
2,3,0,0,0,消費支出,354827,100,309116,100,379135,100,399902,100,399921,100
2,4,1,0,0,食料,99895,28.2,94812,30.7,105095,27.7,99619,24.9,111209,27.8
2,5,1,1,0,穀類,7261,2,6414,2.1,7656,2,7661,1.9,9618,2.4
2,6,1,1,1,米類,1629,0.5,1396,0.5,1829,0.5,1740,0.4,1928,0.5
2,6,1,1,2,パン,2805,0.8,2421,0.8,2815,0.7,3252,0.8,3722,0.9
2,6,1,1,3,麺類,1581,0.4,1296,0.4,1726,0.5,1703,0.4,2368,0.6
2,6,1,1,4,他の穀類,1246,0.4,1301,0.4,1286,0.3,966,0.2,1600,0.4
2,5,1,2,0,魚介類,10294,2.9,11565,3.7,10587,2.8,7884,2,8799,2.2
2,6,1,2,1,生鮮魚介,5662,1.6,6137,2,6037,1.6,4563,1.1,4678,1.2
2,6,1,2,2,塩干魚介,1491,0.4,1634,0.5,1524,0.4,1205,0.3,1366,0.3
2,6,1,2,3,魚肉練製品,1510,0.4,1872,0.6,1442,0.4,939,0.2,1313,0.3
2,6,1,2,4,他の魚介加工品,1632,0.5,1923,0.6,1585,0.4,1177,0.3,1442,0.4
2,5,1,3,0,肉類,9081,2.6,8007,2.6,9468,2.5,9724,2.4,12097,3
2,6,1,3,1,生鮮肉,7661,2.2,6788,2.2,7996,2.1,8180,2,10050,2.5
2,6,1,3,2,加工肉,1420,0.4,1219,0.4,1472,0.4,1544,0.4,2047,0.5
2,5,1,4,0,乳卵類,4599,1.3,4141,1.3,4832,1.3,4855,1.2,5685,1.4
2,6,1,4,1,牛乳,1372,0.4,1214,0.4,1522,0.4,1369,0.3,1756,0.4
2,6,1,4,2,乳製品,2424,0.7,2239,0.7,2487,0.7,2606,0.7,2744,0.7
2,6,1,4,3,卵,803,0.2,688,0.2,824,0.2,880,0.2,1185,0.3
2,5,1,5,0,野菜・海藻,11754,3.3,12142,3.9,12004,3.2,10473,2.6,12325,3.1
2,6,1,5,1,生鮮野菜,8033,2.3,8047,2.6,8393,2.2,7311,1.8,8739,2.2
2,6,1,5,2,乾物・海藻,1062,0.3,1230,0.4,895,0.2,982,0.2,937,0.2
2,6,1,5,3,大豆加工品,1160,0.3,1169,0.4,1245,0.3,989,0.2,1300,0.3
2,6,1,5,4,他の野菜・海藻加工品,1499,0.4,1697,0.5,1471,0.4,1191,0.3,1349,0.3
2,5,1,6,0,果物,3866,1.1,4341,1.4,3681,1,3057,0.8,4163,1
2,6,1,6,1,生鮮果物,3349,0.9,3797,1.2,3102,0.8,2621,0.7,3802,1
2,6,1,6,2,果物加工品,517,0.1,544,0.2,578,0.2,436,0.1,361,0.1
2,5,1,7,0,油脂・調味料,4148,1.2,3861,1.2,4332,1.1,4160,1,5116,1.3
2,6,1,7,1,油脂,396,0.1,390,0.1,425,0.1,353,0.1,442,0.1
2,6,1,7,2,調味料,3752,1.1,3472,1.1,3906,1,3807,1,4675,1.2
2,5,1,8,0,菓子類,6908,1.9,5641,1.8,7083,1.9,8411,2.1,9303,2.3
2,5,1,9,0,調理食品,14814,4.2,14276,4.6,15955,4.2,14720,3.7,13946,3.5
2,6,1,9,1,主食的調理食品,4809,1.4,4628,1.5,4950,1.3,4955,1.2,4905,1.2
2,6,1,9,2,他の調理食品,10006,2.8,9648,3.1,11005,2.9,9765,2.4,9041,2.3
2,5,1,10,0,飲料,4678,1.3,4350,1.4,5132,1.4,4667,1.2,4931,1.2
2,6,1,10,1,茶類,1265,0.4,1333,0.4,1440,0.4,972,0.2,1058,0.3
2,6,1,10,2,コーヒー・ココア,996,0.3,902,0.3,1188,0.3,877,0.2,1173,0.3
2,6,1,10,3,他の飲料,2418,0.7,2114,0.7,2504,0.7,2818,0.7,2700,0.7
2,5,1,11,0,酒類,4015,1.1,3964,1.3,4126,1.1,4017,1,3883,1
2,5,1,12,0,外食,18477,5.2,16110,5.2,20239,5.3,19990,5,21342,5.3
2,6,1,12,1,一般外食,17560,4.9,16089,5.2,19733,5.2,17564,4.4,18021,4.5
2,6,1,12,2,学校給食,917,0.3,21,0,507,0.1,2426,0.6,3321,0.8
2,4,2,0,0,住居,27202,7.7,21928,7.1,27665,7.3,40849,10.2,16023,4
2,5,2,1,0,家賃地代,16800,4.7,12495,4,22412,5.9,19410,4.9,13215,3.3
2,5,2,2,0,設備修繕・維持,10402,2.9,9433,3.1,5253,1.4,21440,5.4,2808,0.7
2,6,2,2,1,設備材料,1242,0.4,1405,0.5,1984,0.5,276,0.1,313,0.1
2,6,2,2,2,工事その他のサービス,9160,2.6,8027,2.6,3269,0.9,21163,5.3,2495,0.6
2,4,3,0,0,光熱・水道,20319,5.7,18839,6.1,20538,5.4,21282,5.3,25440,6.4
2,5,3,1,0,電気代,8809,2.5,8197,2.7,8842,2.3,9271,2.3,10950,2.7
2,5,3,2,0,ガス代,5815,1.6,5529,1.8,6255,1.6,5500,1.4,6784,1.7
2,5,3,3,0,他の光熱,681,0.2,808,0.3,808,0.2,359,0.1,392,0.1
2,5,3,4,0,上下水道料,5014,1.4,4304,1.4,4632,1.2,6152,1.5,7315,1.8
2,4,4,0,0,家具・家事用品,14898,4.2,16350,5.3,15883,4.2,11401,2.9,12930,3.2
2,5,4,1,0,家庭用耐久財,2670,0.8,2333,0.8,3432,0.9,1957,0.5,3899,1
2,6,4,1,1,家事用耐久財,1332,0.4,1083,0.4,1551,0.4,866,0.2,3382,0.8
2,6,4,1,2,冷暖房用器具,991,0.3,1215,0.4,1248,0.3,526,0.1,66,0
2,6,4,1,3,一般家具,346,0.1,36,0,633,0.2,565,0.1,451,0.1
2,5,4,2,0,室内装備・装飾品,3573,1,6119,2,2707,0.7,390,0.1,1206,0.3
2,5,4,3,0,寝具類,1248,0.4,1857,0.6,519,0.1,1235,0.3,434,0.1
2,5,4,4,0,家事雑貨,3148,0.9,2631,0.9,3796,1,3393,0.8,3025,0.8
2,5,4,5,0,家事用消耗品,3201,0.9,2495,0.8,3867,1,3647,0.9,3528,0.9
2,5,4,6,0,家事サービス,1060,0.3,916,0.3,1562,0.4,779,0.2,838,0.2
2,4,5,0,0,被服及び履物,15881,4.5,11853,3.8,21139,5.6,18351,4.6,12412,3.1
2,5,5,1,0,和服,133,0,-,-,460,0.1,19,0,10,0
2,5,5,2,0,洋服,6594,1.9,3804,1.2,10265,2.7,7897,2,5305,1.3
2,6,5,2,1,男子用洋服,2641,0.7,1144,0.4,5671,1.5,1898,0.5,2216,0.6
2,6,5,2,2,婦人用洋服,3358,0.9,2660,0.9,3917,1,4624,1.2,1591,0.4
2,6,5,2,3,子供用洋服,595,0.2,-,-,677,0.2,1375,0.3,1498,0.4
2,5,5,3,0,シャツ・セーター類,3016,0.8,2830,0.9,3314,0.9,3293,0.8,2152,0.5
2,6,5,3,1,男子用シャツ・セーター類,1097,0.3,706,0.2,1288,0.3,1794,0.4,606,0.2
2,6,5,3,2,婦人用シャツ・セーター類,1758,0.5,2124,0.7,1765,0.5,1158,0.3,1344,0.3
2,6,5,3,3,子供用シャツ・セーター類,161,0,-,-,262,0.1,341,0.1,202,0.1
2,5,5,4,0,下着類,1684,0.5,1374,0.4,2229,0.6,1732,0.4,1306,0.3
2,6,5,4,1,男子用下着類,680,0.2,575,0.2,890,0.2,659,0.2,559,0.1
