項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4391,-,2635,-,2196,-,778,-
0,0,0,0,0,調査世帯数,742,-,326,-,196,-,165,-,55,-
0,0,0,0,0,世帯人員,2.95,-,2,-,3,-,4,-,5.16,-
0,0,0,0,0,有業人員,1.27,-,0.79,-,1.51,-,1.73,-,1.85,-
0,0,0,0,0,世帯主平均年齢,59.1,-,68.7,-,55.6,-,47.4,-,50,-
2,2,0,0,0,生計支出,315597,-,297732,-,323969,-,329529,-,348736,-
2,3,0,0,0,消費支出,312783,100,291779,100,323969,100,328616,100,348736,100
2,4,1,0,0,食料,80635,25.8,75097,25.7,81008,25,86267,26.3,94731,27.2
2,5,1,1,0,穀類,5841,1.9,4825,1.7,6007,1.9,6676,2,8655,2.5
2,6,1,1,1,米類,1525,0.5,1064,0.4,1478,0.5,2021,0.6,2883,0.8
2,6,1,1,2,パン,2645,0.8,2336,0.8,2764,0.9,2903,0.9,3253,0.9
2,6,1,1,3,麺類,1196,0.4,1033,0.4,1220,0.4,1277,0.4,1804,0.5
2,6,1,1,4,他の穀類,475,0.2,391,0.1,545,0.2,475,0.1,715,0.2
2,5,1,2,0,魚介類,6374,2,6931,2.4,6341,2,5541,1.7,5688,1.6
2,6,1,2,1,生鮮魚介,3796,1.2,4122,1.4,3756,1.2,3374,1,3281,0.9
2,6,1,2,2,塩干魚介,1160,0.4,1254,0.4,1218,0.4,930,0.3,1084,0.3
2,6,1,2,3,魚肉練製品,572,0.2,618,0.2,554,0.2,541,0.2,459,0.1
2,6,1,2,4,他の魚介加工品,846,0.3,937,0.3,812,0.3,696,0.2,865,0.2
2,5,1,3,0,肉類,7588,2.4,6246,2.1,7551,2.3,8996,2.7,11313,3.2
2,6,1,3,1,生鮮肉,6283,2,5178,1.8,6214,1.9,7438,2.3,9493,2.7
2,6,1,3,2,加工肉,1305,0.4,1068,0.4,1337,0.4,1559,0.5,1821,0.5
2,5,1,4,0,乳卵類,4288,1.4,3813,1.3,4436,1.4,4696,1.4,5315,1.5
2,6,1,4,1,牛乳,1280,0.4,1112,0.4,1407,0.4,1319,0.4,1692,0.5
2,6,1,4,2,乳製品,2200,0.7,2024,0.7,2197,0.7,2493,0.8,2384,0.7
2,6,1,4,3,卵,807,0.3,677,0.2,833,0.3,884,0.3,1239,0.4
2,5,1,5,0,野菜・海藻,10563,3.4,10349,3.5,10946,3.4,10301,3.1,11221,3.2
2,6,1,5,1,生鮮野菜,7552,2.4,7262,2.5,7874,2.4,7470,2.3,8337,2.4
2,6,1,5,2,乾物・海藻,728,0.2,719,0.2,785,0.2,695,0.2,680,0.2
2,6,1,5,3,大豆加工品,1148,0.4,1108,0.4,1255,0.4,1112,0.3,1111,0.3
2,6,1,5,4,他の野菜・海藻加工品,1135,0.4,1260,0.4,1032,0.3,1024,0.3,1093,0.3
2,5,1,6,0,果物,3389,1.1,3773,1.3,3224,1,2730,0.8,3640,1
2,6,1,6,1,生鮮果物,3047,1,3416,1.2,2898,0.9,2341,0.7,3456,1
2,6,1,6,2,果物加工品,343,0.1,357,0.1,326,0.1,389,0.1,185,0.1
2,5,1,7,0,油脂・調味料,3741,1.2,3544,1.2,3724,1.1,3910,1.2,4436,1.3
2,6,1,7,1,油脂,417,0.1,363,0.1,419,0.1,476,0.1,550,0.2
2,6,1,7,2,調味料,3324,1.1,3180,1.1,3304,1,3434,1,3886,1.1
2,5,1,8,0,菓子類,5327,1.7,4370,1.5,5303,1.6,6743,2.1,6816,2
2,5,1,9,0,調理食品,10647,3.4,10213,3.5,11043,3.4,11075,3.4,10553,3
2,6,1,9,1,主食的調理食品,4424,1.4,4485,1.5,4529,1.4,4100,1.2,4640,1.3
2,6,1,9,2,他の調理食品,6223,2,5728,2,6513,2,6974,2.1,5913,1.7
2,5,1,10,0,飲料,4194,1.3,3821,1.3,4387,1.4,4557,1.4,4624,1.3
2,6,1,10,1,茶類,1028,0.3,1023,0.4,1140,0.4,959,0.3,869,0.2
2,6,1,10,2,コーヒー・ココア,983,0.3,917,0.3,1072,0.3,929,0.3,1211,0.3
2,6,1,10,3,他の飲料,2184,0.7,1882,0.6,2176,0.7,2669,0.8,2544,0.7
2,5,1,11,0,酒類,3061,1,3600,1.2,2571,0.8,2770,0.8,2497,0.7
2,5,1,12,0,外食,15622,5,13612,4.7,15476,4.8,18273,5.6,19973,5.7
2,6,1,12,1,一般外食,14681,4.7,13594,4.7,14961,4.6,15704,4.8,16978,4.9
2,6,1,12,2,学校給食,941,0.3,18,0,515,0.2,2568,0.8,2994,0.9
2,4,2,0,0,住居,28302,9,26560,9.1,37862,11.7,25663,7.8,13206,3.8
2,5,2,1,0,家賃地代,17194,5.5,11957,4.1,22860,7.1,23200,7.1,10604,3
2,5,2,2,0,設備修繕・維持,11108,3.6,14603,5,15003,4.6,2463,0.7,2602,0.7
2,6,2,2,1,設備材料,2896,0.9,2466,0.8,5605,1.7,784,0.2,2114,0.6
2,6,2,2,2,工事その他のサービス,8211,2.6,12136,4.2,9398,2.9,1679,0.5,488,0.1
2,4,3,0,0,光熱・水道,17374,5.6,15632,5.4,17751,5.5,17421,5.3,25799,7.4
2,5,3,1,0,電気代,7654,2.4,7019,2.4,7639,2.4,7757,2.4,10991,3.2
2,5,3,2,0,ガス代,4360,1.4,4206,1.4,4353,1.3,4265,1.3,5520,1.6
2,5,3,3,0,他の光熱,488,0.2,680,0.2,429,0.1,223,0.1,352,0.1
2,5,3,4,0,上下水道料,4873,1.6,3728,1.3,5329,1.6,5176,1.6,8936,2.6
2,4,4,0,0,家具・家事用品,12740,4.1,13858,4.7,12931,4,9536,2.9,14823,4.3
2,5,4,1,0,家庭用耐久財,4950,1.6,5833,2,5002,1.5,2512,0.8,6680,1.9
2,6,4,1,1,家事用耐久財,1613,0.5,974,0.3,1634,0.5,1374,0.4,5821,1.7
2,6,4,1,2,冷暖房用器具,2050,0.7,3864,1.3,658,0.2,516,0.2,858,0.2
2,6,4,1,3,一般家具,1288,0.4,995,0.3,2710,0.8,623,0.2,-,-
2,5,4,2,0,室内装備・装飾品,1613,0.5,2307,0.8,781,0.2,1466,0.4,928,0.3
2,5,4,3,0,寝具類,749,0.2,762,0.3,722,0.2,515,0.2,1432,0.4
2,5,4,4,0,家事雑貨,2100,0.7,2442,0.8,1871,0.6,1774,0.5,1861,0.5
2,5,4,5,0,家事用消耗品,2454,0.8,1856,0.6,2708,0.8,3027,0.9,3349,1
2,5,4,6,0,家事サービス,873,0.3,658,0.2,1847,0.6,242,0.1,574,0.2
2,4,5,0,0,被服及び履物,16634,5.3,14226,4.9,18566,5.7,18244,5.6,19132,5.5
2,5,5,1,0,和服,217,0.1,14,0,800,0.2,-,-,-,-
2,5,5,2,0,洋服,7353,2.4,5596,1.9,8267,2.6,8540,2.6,10820,3.1
2,6,5,2,1,男子用洋服,2449,0.8,2000,0.7,2820,0.9,2725,0.8,2945,0.8
2,6,5,2,2,婦人用洋服,4074,1.3,3596,1.2,4138,1.3,4319,1.3,5863,1.7
2,6,5,2,3,子供用洋服,830,0.3,-,-,1309,0.4,1496,0.5,2013,0.6
2,5,5,3,0,シャツ・セーター類,2636,0.8,2496,0.9,3103,1,2509,0.8,2199,0.6
2,6,5,3,1,男子用シャツ・セーター類,846,0.3,732,0.3,1179,0.4,628,0.2,979,0.3
2,6,5,3,2,婦人用シャツ・セーター類,1563,0.5,1765,0.6,1725,0.5,1155,0.4,1031,0.3
2,6,5,3,3,子供用シャツ・セーター類,226,0.1,-,-,198,0.1,725,0.2,189,0.1
2,5,5,4,0,下着類,1729,0.6,1650,0.6,1480,0.5,2346,0.7,1279,0.4
2,6,5,4,1,男子用下着類,558,0.2,630,0.2,612,0.2,482,0.1,178,0.1
2,6,5,4,2,婦人用下着類,956,0.3,1018,0.3,672,0.2,1204,0.4,872,0.3
2,6,5,4,3,子供用下着類,215,0.1,1,0,196,0.1,660,0.2,230,0.1
2,5,5,5,0,生地・糸類,163,0.1,113,0,231,0.1,187,0.1,141,0
2,5,5,6,0,他の被服,1395,0.4,1129,0.4,1605,0.5,1594,0.5,1625,0.5
2,5,5,7,0,履物類,1917,0.6,1919,0.7,2227,0.7,1406,0.4,2298,0.7
2,5,5,8,0,被服関連サービス,1224,0.4,1309,0.4,853,0.3,1661,0.5,770,0.2
2,4,6,0,0,保健医療,16729,5.3,17837,6.1,16539,5.1,14989,4.6,16027,4.6
2,5,6,1,0,医薬品,2530,0.8,2904,1,2713,0.8,1621,0.5,2371,0.7
2,5,6,2,0,健康保持用摂取品,1408,0.5,2152,0.7,925,0.3,868,0.3,370,0.1
2,5,6,3,0,保健医療用品・器具,2655,0.8,1653,0.6,2288,0.7,2923,0.9,8802,2.5
2,5,6,4,0,保健医療サービス,10135,3.2,11128,3.8,10614,3.3,9576,2.9,4484,1.3
2,4,7,0,0,交通・通信,33180,10.6,30354,10.4,32588,10.1,36951,11.2,40484,11.6
2,5,7,1,0,交通,7720,2.5,7050,2.4,10141,3.1,7071,2.2,5136,1.5
2,5,7,2,0,自動車等関係費,12208,3.9,13442,4.6,8360,2.6,13802,4.2,13774,3.9
2,6,7,2,1,自動車等購入,2100,0.7,4782,1.6,-,-,-,-,-,-
2,6,7,2,2,自転車購入,447,0.1,38,0,378,0.1,108,0,3942,1.1
2,6,7,2,3,自動車等維持,9661,3.1,8621,3,7982,2.5,13694,4.2,9831,2.8
2,5,7,3,0,通信,13252,4.2,9863,3.4,14087,4.3,16079,4.9,21575,6.2
2,4,8,0,0,教育,12501,4,88,0,10395,3.2,31289,9.5,36645,10.5
2,5,8,1,0,授業料等,8663,2.8,88,0,7873,2.4,20424,6.2,26533,7.6
2,5,8,2,0,教科書・学習参考教材,110,0,-,-,158,0,226,0.1,233,0.1
2,5,8,3,0,補習教育,3729,1.2,-,-,2364,0.7,10640,3.2,9880,2.8
2,4,9,0,0,教養娯楽,36595,11.7,36734,12.6,34890,10.8,38809,11.8,35333,10.1
2,5,9,1,0,教養娯楽用耐久財,3019,1,3867,1.3,2435,0.8,2456,0.7,1801,0.5
2,5,9,2,0,教養娯楽用品,6727,2.2,5491,1.9,6035,1.9,9444,2.9,8376,2.4
2,5,9,3,0,書籍・他の印刷物,3873,1.2,3965,1.4,4373,1.3,3228,1,3478,1
2,5,9,4,0,教養娯楽サービス,22976,7.3,23411,8,22048,6.8,23681,7.2,21678,6.2
2,6,9,4,1,宿泊料,2389,0.8,2667,0.9,1928,0.6,2131,0.6,3114,0.9
2,6,9,4,2,パック旅行費,4939,1.6,8859,3,1495,0.5,2769,0.8,602,0.2
2,6,9,4,3,月謝類,4387,1.4,1591,0.5,6315,1.9,6871,2.1,6625,1.9
2,6,9,4,4,他の教養娯楽サービス,11261,3.6,10293,3.5,12310,3.8,11910,3.6,11338,3.3
2,4,10,0,0,その他の消費支出,58093,18.6,61392,21,61440,19,49446,15,52556,15.1
2,5,10,1,0,諸雑費,23878,7.6,25903,8.9,20467,6.3,23916,7.3,23896,6.9
2,6,10,1,1,理美容サービス,3338,1.1,3716,1.3,2817,0.9,2866,0.9,4299,1.2
2,6,10,1,2,理美容用品,4878,1.6,4886,1.7,5062,1.6,4687,1.4,4746,1.4
2,6,10,1,3,身の回り用品,1908,0.6,2057,0.7,1908,0.6,1801,0.5,1365,0.4
2,6,10,1,4,たばこ,799,0.3,634,0.2,914,0.3,688,0.2,1649,0.5
2,6,10,1,5,他の諸雑費,12956,4.1,14610,5,9766,3,13873,4.2,11838,3.4
2,5,10,2,0,こづかい,9126,2.9,5350,1.8,10146,3.1,12817,3.9,16561,4.7
2,5,10,3,0,交際費,20888,6.7,27314,9.4,21545,6.7,11079,3.4,10094,2.9
2,6,10,3,1,食料,5483,1.8,7911,2.7,5082,1.6,2441,0.7,1727,0.5
2,6,10,3,2,家具・家事用品,120,0,184,0.1,92,0,62,0,15,0
2,6,10,3,3,被服及び履物,689,0.2,1020,0.3,690,0.2,122,0,413,0.1
2,6,10,3,4,教養娯楽,1052,0.3,1387,0.5,722,0.2,977,0.3,487,0.1
2,6,10,3,5,他の物品サービス,437,0.1,511,0.2,512,0.2,265,0.1,249,0.1
2,6,10,3,6,贈与金,10131,3.2,13037,4.5,12066,3.7,3521,1.1,5839,1.7
2,6,10,3,7,他の交際費,2978,1,3264,1.1,2382,0.7,3691,1.1,1364,0.4
2,5,10,4,0,仕送り金,4201,1.3,2825,1,9282,2.9,1634,0.5,2005,0.6
2,3,0,0,0,土地家屋購入,2815,-,5953,-,-,-,914,-,-,-
2,3,0,0,0,（再掲）教育関係費,16548,5.3,921,0.3,17099,5.3,37534,11.4,43624,12.5
2,3,0,0,0,（再掲）教養娯楽関係費,42311,13.5,42319,14.5,42475,13.1,44236,13.5,36279,10.4
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,14332,4.6,15862,5.4,21347,6.6,5155,1.6,7844,2.2
2,3,0,0,0,（再掲）経常消費支出,224938,71.9,201684,69.1,234082,72.3,250264,76.2,253702,72.7
2,3,0,0,0,（再掲）情報通信関係費,16154,5.2,12532,4.3,16231,5,19702,6,26316,7.5
