項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,9258,-,2706,-,2248,-,7294,-,7010,-,742,-
0,0,0,0,0,調査世帯数,234,-,-,216,-,63,-,51,-,171,-,165,-,18,-
0,0,0,0,0,世帯人員,2.49,-,-,2.5,-,2.39,-,2.42,-,2.52,-,2.52,-,2.34,-
0,0,0,0,0,有業人員,0.48,-,-,0.48,-,0.4,-,0.43,-,0.51,-,0.5,-,0.46,-
0,0,0,0,0,世帯主平均年齢,74,-,-,73.9,-,74.8,-,75,-,73.6,-,73.5,-,75.1,-
1,0,0,0,0,受取,731803,-,-18.2,757994,-,455344,-,487036,-,834365,-,844877,-,404963,-
1,1,0,0,0,実収入,316001,100,-5.1,324637,100,209043,100,225043,100,355681,100,356572,100,208232,100
1,2,0,0,0,経常収入,309378,97.9,-5.7,317838,97.9,202603,96.9,218335,97,348990,98.1,349744,98.1,203807,97.9
1,3,0,0,0,勤め先収入,12011,3.8,-29.4,11716,3.6,7396,3.5,8904,4,13724,3.9,12617,3.5,15703,7.5
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,3606,1.1,-16.4,3895,1.2,625,0.3,753,0.3,4712,1.3,4903,1.4,-,-
1,6,0,0,0,うち女,3606,1.1,-16.4,3895,1.2,625,0.3,753,0.3,4712,1.3,4903,1.4,-,-
1,4,0,0,0,他の世帯員収入,8405,2.7,-33.8,7820,2.4,6771,3.2,8151,3.6,9011,2.5,7714,2.2,15703,7.5
1,3,0,0,0,事業・内職収入,11851,3.8,8.1,12748,3.9,2901,1.4,3492,1.6,15171,4.3,15715,4.4,657,0.3
1,4,0,0,0,家賃収入,3038,1,11.2,3281,1,1322,0.6,1591,0.7,3674,1,3823,1.1,-,-
1,4,0,0,0,他の事業収入,2304,0.7,-59.4,2488,0.8,148,0.1,178,0.1,3103,0.9,3229,0.9,-,-
1,4,0,0,0,内職収入,6509,2.1,154.8,6978,2.1,1432,0.7,1724,0.8,8393,2.4,8663,2.4,657,0.3
1,3,0,0,0,他の経常収入,285516,90.4,-4.9,293375,90.4,192306,92,205939,91.5,320096,90,321411,90.1,187448,90
1,4,0,0,0,財産収入,11240,3.6,437.8,12141,3.7,460,0.2,553,0.2,15240,4.3,15857,4.4,-,-
1,4,0,0,0,社会保障給付,273071,86.4,-6.8,279932,86.2,191540,91.6,205017,91.1,303318,85.3,303954,85.2,187448,90
1,5,0,0,0,公的年金給付,269441,85.3,-7.9,276899,85.3,188427,90.1,204926,91.1,299496,84.2,299978,84.1,176369,84.7
1,5,0,0,0,他の社会保障給付,3630,1.1,626,3033,0.9,3113,1.5,91,0,3821,1.1,3976,1.1,11078,5.3
1,4,0,0,0,仕送り金,1205,0.4,-76.1,1302,0.4,306,0.1,368,0.2,1539,0.4,1601,0.4,-,-
1,2,0,0,0,特別収入,6623,2.1,34.4,6799,2.1,6440,3.1,6709,3,6691,1.9,6828,1.9,4425,2.1
1,3,0,0,0,受贈金,2643,0.8,1.6,2792,0.9,3205,1.5,3600,1.6,2434,0.7,2532,0.7,783,0.4
1,3,0,0,0,他の特別収入,3980,1.3,71,4008,1.2,3235,1.5,3109,1.4,4257,1.2,4296,1.2,3641,1.7
1,1,0,0,0,実収入以外の受取(繰入金を除く),333151,-,-29.5,347096,-,199883,-,212430,-,382591,-,390276,-,159130,-
1,2,0,0,0,預貯金引出,263595,-,-32.3,272832,-,177470,-,187637,-,295546,-,300150,-,148328,-
1,2,0,0,0,保険金,38348,-,-20.2,40981,-,11554,-,12099,-,48288,-,50242,-,5484,-
1,3,0,0,0,個人・企業年金保険金,38057,-,-20.8,40667,-,11554,-,12099,-,47889,-,49828,-,5484,-
1,3,0,0,0,他の保険金,291,-,...,314,-,-,-,-,-,398,-,415,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,284,-,-78.4,215,-,592,-,334,-,170,-,177,-,1149,-
1,2,0,0,0,一括払購入借入金,29927,-,-8.7,31991,-,10267,-,12359,-,37221,-,38286,-,4169,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,996,-,32.3,1076,-,-,-,-,-,1366,-,1421,-,-,-
1,1,0,0,0,繰入金,82651,-,-7.4,86261,-,46418,-,49563,-,96093,-,98028,-,37601,-
2,0,0,0,0,支払,731803,-,-18.2,757994,-,455344,-,487036,-,834365,-,844877,-,404963,-
2,1,0,0,0,実支出,296600,-,-21.2,305986,-,197989,-,206291,-,333183,-,337953,-,179465,-
2,2,0,0,0,生計支出,238324,-,-15.6,243730,-,161070,-,163570,-,266984,-,269433,-,170858,-
2,3,0,0,0,消費支出,238324,100,-15.6,243730,100,161070,100,163570,100,266984,100,269433,100,170858,100
2,4,1,0,0,食料,74517,31.3,0.3,76117,31.2,57790,35.9,59160,36.2,80723,30.2,81555,30.3,54548,31.9
2,5,1,1,0,穀類,5962,2.5,2.2,6086,2.5,5179,3.2,5359,3.3,6253,2.3,6319,2.3,4411,2.6
2,6,1,1,1,米類,1918,0.8,15.9,1979,0.8,1573,1,1660,1,2047,0.8,2081,0.8,1168,0.7
2,6,1,1,2,パン,2327,1,-7.1,2360,1,1928,1.2,2019,1.2,2475,0.9,2469,0.9,1917,1.1
2,6,1,1,3,麺類,1352,0.6,-0.9,1381,0.6,1353,0.8,1380,0.8,1351,0.5,1381,0.5,990,0.6
2,6,1,1,4,他の穀類,365,0.2,18.5,367,0.2,324,0.2,301,0.2,380,0.1,389,0.1,336,0.2
2,5,1,2,0,魚介類,7415,3.1,2.2,7447,3.1,6846,4.3,6779,4.1,7626,2.9,7661,2.8,7019,4.1
2,6,1,2,1,生鮮魚介,4204,1.8,-3.3,4185,1.7,4233,2.6,3958,2.4,4193,1.6,4257,1.6,4439,2.6
2,6,1,2,2,塩干魚介,1464,0.6,8.1,1487,0.6,1182,0.7,1237,0.8,1569,0.6,1567,0.6,1186,0.7
2,6,1,2,3,魚肉練製品,681,0.3,11.6,688,0.3,739,0.5,833,0.5,660,0.2,642,0.2,593,0.3
2,6,1,2,4,他の魚介加工品,1066,0.4,13.4,1087,0.4,693,0.4,752,0.5,1204,0.5,1195,0.4,801,0.5
2,5,1,3,0,肉類,6222,2.6,-1.9,6361,2.6,5157,3.2,5390,3.3,6617,2.5,6673,2.5,4480,2.6
2,6,1,3,1,生鮮肉,4816,2,-6.3,4918,2,4120,2.6,4266,2.6,5074,1.9,5128,1.9,3536,2.1
2,6,1,3,2,加工肉,1406,0.6,16.9,1443,0.6,1037,0.6,1125,0.7,1543,0.6,1545,0.6,943,0.6
2,5,1,4,0,乳卵類,4037,1.7,-9.4,4118,1.7,2716,1.7,2776,1.7,4526,1.7,4548,1.7,3021,1.8
2,6,1,4,1,牛乳,1407,0.6,-12.4,1443,0.6,874,0.5,905,0.6,1604,0.6,1615,0.6,952,0.6
2,6,1,4,2,乳製品,1855,0.8,-11.2,1906,0.8,1134,0.7,1193,0.7,2122,0.8,2135,0.8,1211,0.7
2,6,1,4,3,卵,775,0.3,2.1,769,0.3,708,0.4,678,0.4,800,0.3,798,0.3,858,0.5
2,5,1,5,0,野菜・海藻,12521,5.3,0.3,12811,5.3,10594,6.6,11117,6.8,13236,5,13354,5,8911,5.2
2,6,1,5,1,生鮮野菜,8977,3.8,-2.1,9164,3.8,7415,4.6,7765,4.7,9556,3.6,9613,3.6,6642,3.9
2,6,1,5,2,乾物・海藻,823,0.3,4,855,0.4,847,0.5,922,0.6,814,0.3,833,0.3,430,0.3
2,6,1,5,3,大豆加工品,1250,0.5,0.6,1269,0.5,1236,0.8,1275,0.8,1256,0.5,1266,0.5,1024,0.6
2,6,1,5,4,他の野菜・海藻加工品,1471,0.6,14.7,1523,0.6,1095,0.7,1155,0.7,1610,0.6,1642,0.6,815,0.5
2,5,1,6,0,果物,3911,1.6,-5.5,3937,1.6,2790,1.7,2781,1.7,4328,1.6,4308,1.6,3594,2.1
2,6,1,6,1,生鮮果物,3610,1.5,-5.8,3652,1.5,2552,1.6,2530,1.5,4003,1.5,4012,1.5,3089,1.8
2,6,1,6,2,果物加工品,301,0.1,-1.6,285,0.1,237,0.1,251,0.2,325,0.1,296,0.1,505,0.3
2,5,1,7,0,油脂・調味料,3430,1.4,-0.3,3474,1.4,2899,1.8,2908,1.8,3626,1.4,3656,1.4,2876,1.7
2,6,1,7,1,油脂,354,0.1,-20.6,357,0.1,272,0.2,255,0.2,385,0.1,390,0.1,320,0.2
2,6,1,7,2,調味料,3075,1.3,2.7,3117,1.3,2628,1.6,2653,1.6,3242,1.2,3266,1.2,2556,1.5
2,5,1,8,0,菓子類,4601,1.9,-3.5,4672,1.9,3334,2.1,3388,2.1,5072,1.9,5084,1.9,3717,2.2
2,5,1,9,0,調理食品,9969,4.2,11.6,10104,4.1,8819,5.5,8916,5.5,10395,3.9,10485,3.9,8280,4.8
2,6,1,9,1,主食的調理食品,4278,1.8,19.4,4346,1.8,4048,2.5,4194,2.6,4363,1.6,4395,1.6,3426,2
2,6,1,9,2,他の調理食品,5691,2.4,6.5,5758,2.4,4771,3,4722,2.9,6032,2.3,6090,2.3,4854,2.8
