項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,1725,-,7129,-,456,-,133,-,690,-,4544,-
0,0,0,0,0,調査世帯数,356,-,62,-,256,-,13,-,4,-,25,-,165,-
0,0,0,0,0,世帯人員,3.38,-,2,-,3.74,-,2.5,-,2.86,-,3.72,-,3.37,-
0,0,0,0,0,有業人員,1.66,-,1.61,-,1.68,-,1.46,-,1,-,1.78,-,2.17,-
0,0,0,0,0,世帯主平均年齢,48.3,-,55.6,-,45.9,-,51.9,-,47.6,-,53.5,-,47.7,-
1,0,0,0,0,受取,1615952,-,1389775,-,1681924,-,1772273,-,1921189,-,1396499,-,1740018,-
1,1,0,0,0,実収入,1043137,100,884313,100,1114139,100,1128252,100,1448005,100,650430,100,1161635,100
1,2,0,0,0,経常収入,1020590,97.8,869537,98.3,1090168,97.8,1121999,99.4,1436719,99.2,612411,94.2,1137545,97.9
1,3,0,0,0,勤め先収入,985178,94.4,777579,87.9,1075263,96.5,1015820,90,1147124,79.2,553238,85.1,1119320,96.4
1,4,0,0,0,世帯主収入,869066,83.3,631320,71.4,961689,86.3,922790,81.8,1147124,79.2,471004,72.4,880568,75.8
1,6,0,0,0,うち男,827898,79.4,631320,71.4,959032,86.1,310376,27.5,-,-,306496,47.1,873391,75.2
1,5,0,0,0,定期収入,425636,40.8,370878,41.9,448563,40.3,505270,44.8,586287,40.5,273059,42,420779,36.2
1,5,0,0,0,臨時収入,3572,0.3,1176,0.1,4590,0.4,628,0.1,-,-,990,0.2,2768,0.2
1,5,0,0,0,賞与,439859,42.2,259265,29.3,508537,45.6,416892,37,560837,38.7,196955,30.3,457021,39.3
1,4,0,0,0,世帯主の配偶者の収入,106721,10.2,146259,16.5,110786,9.9,-,-,-,-,36413,5.6,234856,20.2
1,6,0,0,0,うち女,106721,10.2,146259,16.5,110786,9.9,-,-,-,-,36413,5.6,234856,20.2
1,4,0,0,0,他の世帯員収入,9391,0.9,-,-,2787,0.3,93029,8.2,-,-,45822,7,3896,0.3
