項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,731,-,-,103,-,103,-,103,-,104,-,108,-,104,-,106,-
0,0,0,0,0,世帯人員,2.99,-,-,2.78,-,2.73,-,2.88,-,2.9,-,3.14,-,3.15,-,3.31,-
0,0,0,0,0,有業人員,1.31,-,-,1.12,-,1.22,-,1.24,-,1.31,-,1.41,-,1.35,-,1.51,-
0,0,0,0,0,世帯主平均年齢,59.4,-,-,65,-,60.2,-,63,-,61.7,-,55.7,-,55.8,-,54.2,-
2,2,0,0,0,生計支出,305138,-,1.2,97192,-,160642,-,206815,-,246440,-,291817,-,368188,-,760595,-
2,3,0,0,0,消費支出,305138,100,1.2,97192,100,160642,100,206815,100,246440,100,291817,100,368188,100,760595,100
2,4,1,0,0,食料,80920,26.5,0,47556,48.9,61410,38.2,75600,36.6,82153,33.3,87728,30.1,95067,25.8,116480,15.3
2,5,1,1,0,穀類,6121,2,-0.5,4478,4.6,5462,3.4,6122,3,6262,2.5,6433,2.2,6233,1.7,7840,1
2,6,1,1,1,米類,1936,0.6,5,1592,1.6,1782,1.1,2547,1.2,1664,0.7,1861,0.6,1790,0.5,2314,0.3
2,6,1,1,2,パン,2510,0.8,-2.2,1716,1.8,2013,1.3,2185,1.1,2812,1.1,2980,1,2765,0.8,3092,0.4
2,6,1,1,3,麺類,1148,0.4,-15.9,950,1,1351,0.8,1024,0.5,1180,0.5,1093,0.4,1243,0.3,1192,0.2
2,6,1,1,4,他の穀類,527,0.2,39.8,220,0.2,316,0.2,365,0.2,607,0.2,500,0.2,434,0.1,1242,0.2
2,5,1,2,0,魚介類,6099,2,-3.6,4292,4.4,5004,3.1,7217,3.5,6256,2.5,6422,2.2,6708,1.8,6781,0.9
2,6,1,2,1,生鮮魚介,3734,1.2,-2.9,2464,2.5,3106,1.9,4405,2.1,3964,1.6,3870,1.3,4008,1.1,4311,0.6
2,6,1,2,2,塩干魚介,1078,0.4,-1.7,885,0.9,857,0.5,1383,0.7,1044,0.4,1077,0.4,1185,0.3,1114,0.1
2,6,1,2,3,魚肉練製品,458,0.2,-12.3,381,0.4,365,0.2,543,0.3,492,0.2,511,0.2,434,0.1,480,0.1
