項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,739,-,-,100,-,108,-,101,-,108,-,106,-,108,-,108,-
0,0,世帯人員,2.99,-,-,2.78,-,2.85,-,2.7,-,2.94,-,3.13,-,3.27,-,3.26,-
0,0,有業人員,1.3,-,-,1.18,-,1.15,-,1.19,-,1.23,-,1.4,-,1.53,-,1.44,-
0,0,世帯主平均年齢,59.2,-,-,64,-,62.1,-,63.3,-,59.3,-,56.5,-,53.7,-,55.7,-
0,0,消費支出,306399,-,-1.1,107811,-,162164,-,209404,-,253631,-,313530,-,392628,-,704181,-
0,0,公共的料金,79160,25.8,-1.1,29911,27.7,44874,27.7,59045,28.2,64567,25.5,91126,29.1,101904,26,162376,23.1
1,0,公共料金等,54764,17.9,-2.1,23569,21.9,35296,21.8,41408,19.8,50776,20,56608,18.1,71097,18.1,104342,14.8
1,1,米,2021,0.7,10.8,1791,1.7,1632,1,1707,0.8,1698,0.7,1907,0.6,2561,0.7,2848,0.4
1,1,食塩,56,0,24.4,21,0,39,0,41,0,170,0.1,26,0,36,0,60,0
1,1,学校給食,506,0.2,4.1,185,0.2,279,0.2,202,0.1,574,0.2,410,0.1,954,0.2,932,0.1
1,1,公営家賃,1565,0.5,-44.5,-,-,524,0.3,686,0.3,2396,0.9,3921,1.3,783,0.2,2625,0.4
1,1,電気代,8098,2.6,-24.3,5819,5.4,7153,4.4,7557,3.6,8765,3.5,8246,2.6,9641,2.5,9481,1.3
1,1,都市ガス,3196,1,-14.5,2424,2.2,2361,1.5,3126,1.5,3541,1.4,3004,1,3719,0.9,4195,0.6
1,1,上下水道料,5532,1.8,9.3,3443,3.2,4370,2.7,5352,2.6,6460,2.5,5939,1.9,6820,1.7,6322,0.9
1,1,医科診療代,2956,1,9.4,1569,1.5,2364,1.5,2597,1.2,2719,1.1,3226,1,3027,0.8,5179,0.7
1,1,歯科診療代,2731,0.9,50.3,661,0.6,402,0.2,627,0.3,914,0.4,3103,1,1317,0.3,12083,1.7
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,1766,0.6,-33.3,-,-,-,-,1760,0.8,371,0.1,731,0.2,128,0,9377,1.3
1,1,鉄道運賃,4461,1.5,-2.6,334,0.3,2291,1.4,1037,0.5,3450,1.4,4853,1.5,9041,2.3,10173,1.4
1,1,鉄道通学定期代,187,0.1,-52.2,-,-,-,-,-,-,195,0.1,34,0,985,0.3,90,0
1,1,鉄道通勤定期代,1247,0.4,-6,182,0.2,522,0.3,299,0.1,540,0.2,1212,0.4,4657,1.2,1309,0.2
1,1,バス代,504,0.2,-9.5,79,0.1,351,0.2,328,0.2,304,0.1,206,0.1,754,0.2,1500,0.2
1,1,バス通学定期代,49,0,2.1,-,-,-,-,-,-,-,-,-,-,345,0.1,-,-
1,1,バス通勤定期代,93,0,-8.8,130,0.1,-,-,-,-,-,-,-,-,515,0.1,6,0
1,1,タクシー代,1135,0.4,37.9,257,0.2,667,0.4,577,0.3,813,0.3,680,0.2,1269,0.3,3672,0.5
1,1,航空運賃,1926,0.6,104.5,-,-,302,0.2,499,0.2,-,-,97,0,947,0.2,11627,1.7
1,1,郵便料,191,0.1,17.9,132,0.1,124,0.1,111,0.1,137,0.1,186,0.1,186,0,463,0.1
1,1,固定電話通信料,2361,0.8,3.4,1771,1.6,1866,1.2,3506,1.7,2818,1.1,1879,0.6,2263,0.6,2430,0.3
