項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,354,-,-,55,-,49,-,49,-,49,-,50,-,50,-,52,-
0,0,世帯人員,3.38,-,-,3.28,-,3.4,-,3.2,-,3.36,-,3.31,-,3.47,-,3.6,-
0,0,有業人員,1.66,-,-,1.54,-,1.72,-,1.59,-,1.61,-,1.61,-,1.66,-,1.9,-
0,0,世帯主平均年齢,48.7,-,-,53.5,-,49.8,-,48.2,-,45.6,-,45.8,-,48.9,-,48.8,-
0,0,消費支出,341432,-,5.3,282074,-,270318,-,276680,-,302902,-,322162,-,411958,-,521817,-
0,0,公共的料金,115265,33.8,9.8,81145,28.8,93700,34.7,89413,32.3,108777,35.9,101646,31.6,147800,35.9,183610,35.2
1,0,公共料金等,60304,17.7,-0.1,51279,18.2,40968,15.2,50827,18.4,44958,14.8,52028,16.1,92106,22.4,89607,17.2
1,1,米,1934,0.6,17.9,1653,0.6,2483,0.9,1741,0.6,1655,0.5,1542,0.5,2026,0.5,2445,0.5
1,1,食塩,33,0,-25,38,0,30,0,30,0,64,0,17,0,18,0,36,0
1,1,学校給食,1611,0.5,8.6,2876,1,1054,0.4,1184,0.4,1282,0.4,1652,0.5,2143,0.5,1094,0.2
1,1,公営家賃,1278,0.4,-63.5,-,-,1776,0.7,1252,0.5,2526,0.8,-,-,1684,0.4,1697,0.3
1,1,電気代,8428,2.5,-9.4,8921,3.2,6451,2.4,7747,2.8,7374,2.4,7643,2.4,10452,2.5,10370,2
1,1,都市ガス,2887,0.8,-11.5,2842,1,2616,1,2400,0.9,2575,0.9,3005,0.9,3205,0.8,3564,0.7
1,1,上下水道料,4779,1.4,6.7,4442,1.6,4226,1.6,3832,1.4,4561,1.5,4461,1.4,5509,1.3,6404,1.2
1,1,医科診療代,6554,1.9,87.3,2354,0.8,1595,0.6,2359,0.9,2999,1,1736,0.5,24527,6,10300,2
1,1,歯科診療代,1213,0.4,-65.5,2292,0.8,669,0.2,961,0.3,527,0.2,1341,0.4,1549,0.4,1153,0.2
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,663,0.2,-28.6,-,-,405,0.1,2235,0.8,499,0.2,1492,0.5,-,-,-,-
1,1,鉄道運賃,3342,1,-13.8,5089,1.8,2207,0.8,2490,0.9,3023,1,1315,0.4,4215,1,5020,1
1,1,鉄道通学定期代,1404,0.4,38.2,2314,0.8,305,0.1,-,-,1862,0.6,294,0.1,1977,0.5,3041,0.6
1,1,鉄道通勤定期代,4219,1.2,-11.5,1018,0.4,1091,0.4,2184,0.8,651,0.2,8695,2.7,8181,2,7701,1.5
1,1,バス代,400,0.1,-5.9,369,0.1,88,0,282,0.1,513,0.2,254,0.1,530,0.1,755,0.1
1,1,バス通学定期代,235,0.1,70.3,741,0.3,-,-,-,-,290,0.1,55,0,555,0.1,-,-
1,1,バス通勤定期代,67,0,294.1,-,-,-,-,284,0.1,7,0,27,0,28,0,124,0
1,1,タクシー代,933,0.3,47.4,448,0.2,588,0.2,1240,0.4,278,0.1,179,0.1,747,0.2,3023,0.6
1,1,航空運賃,1103,0.3,556.5,1908,0.7,629,0.2,966,0.3,-,-,-,-,-,-,4180,0.8
1,1,郵便料,151,0,-0.7,144,0.1,273,0.1,128,0,188,0.1,63,0,182,0,79,0
1,1,固定電話通信料,1803,0.5,-4.4,1333,0.5,1815,0.7,1871,0.7,1461,0.5,1716,0.5,1591,0.4,2828,0.5
1,1,移動電話通信料,12258,3.6,6.8,9973,3.5,8869,3.3,12236,4.4,10472,3.5,12549,3.9,15325,3.7,16310,3.1
1,1,ＮＨＫ放送受信料,854,0.3,12.8,221,0.1,1241,0.5,1792,0.6,374,0.1,299,0.1,1297,0.3,760,0.1
1,1,ケーブルテレビ放送受信料,1044,0.3,17.8,1165,0.4,759,0.3,878,0.3,530,0.2,768,0.2,1560,0.4,1644,0.3
1,1,他の放送受信料,105,0,-48.3,68,0,35,0,130,0,14,0,71,0,170,0,242,0
1,1,国公立小学校,473,0.1,32.1,531,0.2,792,0.3,139,0.1,290,0.1,528,0.2,719,0.2,325,0.1
1,1,国公立中学校,499,0.1,-11.1,316,0.1,162,0.1,1020,0.4,197,0.1,267,0.1,1068,0.3,453,0.1
1,1,国公立高校,922,0.3,112,-,-,-,-,528,0.2,-,-,1169,0.4,267,0.1,4442,0.9
1,1,国公立大学,430,0.1,42.4,-,-,-,-,-,-,497,0.2,248,0.1,1253,0.3,1006,0.2
1,1,たばこ,682,0.2,1.5,222,0.1,812,0.3,917,0.3,248,0.1,640,0.2,1329,0.3,613,0.1
2,0,準公共料金等,54961,16.1,23.4,29866,10.6,52732,19.5,38587,13.9,63819,21.1,49618,15.4,55694,13.5,94003,18
2,1,牛乳,1496,0.4,6.3,1393,0.5,1343,0.5,1536,0.6,1209,0.4,1673,0.5,1478,0.4,1841,0.4
2,1,灯油,6,0,...,-,-,44,0,-,-,-,-,-,-,-,-,-,-
2,1,プロパンガス,240,0.1,-33.1,338,0.1,181,0.1,281,0.1,272,0.1,223,0.1,243,0.1,146,0
2,1,理髪料,227,0.1,-16.5,295,0.1,87,0,301,0.1,155,0.1,259,0.1,333,0.1,160,0
2,1,パーマネント代,401,0.1,8.7,956,0.3,-,-,87,0,153,0.1,361,0.1,571,0.1,671,0.1
2,1,洗濯代,622,0.2,-12.5,298,0.1,112,0,365,0.1,222,0.1,438,0.1,1144,0.3,1758,0.3
2,1,新聞,2111,0.6,-18.5,2227,0.8,1747,0.6,2306,0.8,1064,0.4,2159,0.7,2365,0.6,2901,0.6
2,1,私立小学校,996,0.3,...,5673,2,-,-,-,-,1293,0.4,-,-,-,-,-,-
2,1,私立中学校,1174,0.3,-67.5,-,-,-,-,-,-,844,0.3,4257,1.3,2091,0.5,1034,0.2
2,1,私立高校,4048,1.2,-11.6,1880,0.7,-,-,760,0.3,604,0.2,-,-,4213,1,20669,4
2,1,私立大学,21850,6.4,77.2,8370,3,20584,7.6,-,-,36034,11.9,25844,8,21060,5.1,40911,7.8
2,1,幼児教育費用,4277,1.3,38.2,3697,1.3,4251,1.6,4902,1.8,4695,1.6,2984,0.9,2648,0.6,6718,1.3
2,1,民営家賃,16914,5,17.4,4739,1.7,23663,8.8,28049,10.1,17274,5.7,10028,3.1,19548,4.7,15129,2.9
2,1,地代,597,0.2,-26.9,-,-,720,0.3,-,-,-,-,1393,0.4,-,-,2065,0.4
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成28年9月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―勤労者世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
