項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,671,-,681,-,1037,-,875,-,936,-,709,-,906,-,4185,-,1817,-
0,0,0,0,0,調査世帯数,729,-,47,-,49,-,78,-,70,-,69,-,52,-,62,-,302,-,134,-
0,0,0,0,0,世帯人員,3,-,3.24,-,3.51,-,3.82,-,3.46,-,3.44,-,3.19,-,3.14,-,2.42,-,2.29,-
0,0,0,0,0,有業人員,1.31,-,1.66,-,1.47,-,1.56,-,1.5,-,1.64,-,1.76,-,1.81,-,0.87,-,0.62,-
0,0,0,0,0,世帯主平均年齢,58.6,-,30.7,-,37.2,-,42.1,-,46.9,-,51.9,-,56.8,-,62.4,-,74.2,-,80.4,-
2,2,0,0,0,生計支出,336741,-,267978,-,315624,-,328356,-,377552,-,539119,-,409140,-,375721,-,278789,-,270413,-
2,3,0,0,0,消費支出,336741,100,267978,100,315624,100,328356,100,377552,100,539119,100,409140,100,375721,100,278789,100,270413,100
2,4,1,0,0,食料,86642,25.7,64738,24.2,80914,25.6,86208,26.3,99898,26.5,105789,19.6,97948,23.9,100114,26.6,79308,28.4,75651,28
2,5,1,1,0,穀類,6809,2,5486,2,5756,1.8,7745,2.4,7463,2,7617,1.4,6828,1.7,7454,2,6499,2.3,5977,2.2
2,6,1,1,1,米類,2006,0.6,1542,0.6,1359,0.4,1987,0.6,2244,0.6,2399,0.4,1871,0.5,1984,0.5,2081,0.7,2091,0.8
2,6,1,1,2,パン,3003,0.9,2455,0.9,2804,0.9,3513,1.1,3200,0.8,3387,0.6,3236,0.8,3091,0.8,2811,1,2440,0.9
2,6,1,1,3,麺類,1411,0.4,1102,0.4,1285,0.4,1695,0.5,1574,0.4,1387,0.3,1332,0.3,1809,0.5,1309,0.5,1185,0.4
2,6,1,1,4,他の穀類,389,0.1,387,0.1,308,0.1,550,0.2,445,0.1,445,0.1,389,0.1,571,0.2,299,0.1,260,0.1
2,5,1,2,0,魚介類,7248,2.2,3066,1.1,4665,1.5,4352,1.3,6003,1.6,6353,1.2,8212,2,9686,2.6,8826,3.2,8784,3.2
2,6,1,2,1,生鮮魚介,4388,1.3,1850,0.7,3001,1,2400,0.7,3668,1,3499,0.6,5257,1.3,6347,1.7,5290,1.9,5088,1.9
2,6,1,2,2,塩干魚介,1296,0.4,659,0.2,727,0.2,893,0.3,1012,0.3,1296,0.2,1147,0.3,1351,0.4,1664,0.6,1810,0.7
2,6,1,2,3,魚肉練製品,586,0.2,203,0.1,401,0.1,322,0.1,593,0.2,540,0.1,710,0.2,674,0.2,711,0.3,697,0.3
2,6,1,2,4,他の魚介加工品,979,0.3,354,0.1,535,0.2,736,0.2,731,0.2,1018,0.2,1098,0.3,1313,0.3,1161,0.4,1190,0.4
2,5,1,3,0,肉類,7476,2.2,6033,2.3,6857,2.2,7068,2.2,9074,2.4,9063,1.7,8635,2.1,8656,2.3,6767,2.4,6474,2.4
2,6,1,3,1,生鮮肉,6023,1.8,5057,1.9,5627,1.8,5471,1.7,7333,1.9,7409,1.4,7105,1.7,6756,1.8,5454,2,5242,1.9
2,6,1,3,2,加工肉,1452,0.4,976,0.4,1229,0.4,1597,0.5,1742,0.5,1655,0.3,1530,0.4,1900,0.5,1313,0.5,1232,0.5
2,5,1,4,0,乳卵類,4376,1.3,3683,1.4,4276,1.4,4394,1.3,5000,1.3,4690,0.9,4769,1.2,4792,1.3,4143,1.5,4133,1.5
2,6,1,4,1,牛乳,1349,0.4,953,0.4,1099,0.3,1335,0.4,1470,0.4,1346,0.2,981,0.2,1699,0.5,1419,0.5,1449,0.5
2,6,1,4,2,乳製品,2220,0.7,2149,0.8,2473,0.8,2200,0.7,2610,0.7,2499,0.5,2857,0.7,2166,0.6,1955,0.7,1966,0.7
2,6,1,4,3,卵,808,0.2,582,0.2,704,0.2,859,0.3,919,0.2,845,0.2,932,0.2,927,0.2,769,0.3,718,0.3
2,5,1,5,0,野菜・海藻,10388,3.1,5871,2.2,7816,2.5,7515,2.3,10344,2.7,10443,1.9,10996,2.7,11716,3.1,11849,4.3,11903,4.4
2,6,1,5,1,生鮮野菜,7074,2.1,4204,1.6,5638,1.8,5207,1.6,7157,1.9,6923,1.3,7749,1.9,7616,2,8015,2.9,7981,3
2,6,1,5,2,乾物・海藻,806,0.2,265,0.1,536,0.2,516,0.2,680,0.2,839,0.2,711,0.2,957,0.3,1012,0.4,1102,0.4
2,6,1,5,3,大豆加工品,1214,0.4,812,0.3,918,0.3,910,0.3,1206,0.3,1416,0.3,1290,0.3,1403,0.4,1305,0.5,1287,0.5
2,6,1,5,4,他の野菜・海藻加工品,1293,0.4,590,0.2,724,0.2,881,0.3,1300,0.3,1264,0.2,1246,0.3,1739,0.5,1518,0.5,1533,0.6
