項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,1052,-,1407,-,1833,-,1486,-,1300,-,1147,-,832,-,944,-
0,0,0,0,0,調査世帯数,366,-,35,-,51,-,67,-,58,-,51,-,41,-,29,-,34,-
0,0,0,0,0,世帯人員,3.37,-,3.3,-,3.51,-,3.75,-,3.46,-,3.42,-,3.18,-,3.29,-,2.57,-
0,0,0,0,0,有業人員,1.68,-,1.72,-,1.46,-,1.57,-,1.6,-,1.73,-,1.83,-,2.18,-,1.66,-
0,0,0,0,0,世帯主平均年齢,48.1,-,30.7,-,37.2,-,42.1,-,46.9,-,52.1,-,56.7,-,61.9,-,69.4,-
1,0,0,0,0,受取,1147346,-,857284,-,883703,-,1006218,-,1404722,-,1554008,-,1427044,-,933943,-,1020356,-
1,1,0,0,0,実収入,557320,100,439292,100,500242,100,517119,100,653971,100,604462,100,709527,100,483744,100,514746,100
1,2,0,0,0,経常収入,553329,99.3,435284,99.1,495656,99.1,513480,99.3,647912,99.1,597574,98.9,708115,99.8,482503,99.7,512666,99.6
1,3,0,0,0,勤め先収入,517875,92.9,427859,97.4,489516,97.9,505438,97.7,642786,98.3,582146,96.3,682736,96.2,381036,78.8,319642,62.1
1,4,0,0,0,世帯主収入,442744,79.4,336711,76.6,421569,84.3,418231,80.9,561109,85.8,495873,82,625594,88.2,308389,63.8,276709,53.8
1,6,0,0,0,うち男,426286,76.5,336711,76.6,416281,83.2,410939,79.5,540251,82.6,475163,78.6,599893,84.5,264002,54.6,256087,49.8
1,5,0,0,0,定期収入,429497,77.1,336671,76.6,398159,79.6,415844,80.4,533251,81.5,463857,76.7,621667,87.6,299263,61.9,276709,53.8
1,5,0,0,0,臨時収入,4562,0.8,39,0,4641,0.9,2387,0.5,10170,1.6,5883,1,3927,0.6,8906,1.8,-,-
1,5,0,0,0,賞与,8685,1.6,-,-,18769,3.8,-,-,17689,2.7,26133,4.3,-,-,219,0,-,-
1,4,0,0,0,世帯主の配偶者の収入,65722,11.8,91149,20.7,67947,13.6,87207,16.9,81042,12.4,80454,13.3,36307,5.1,22887,4.7,21428,4.2
1,6,0,0,0,うち女,63175,11.3,91149,20.7,67947,13.6,73316,14.2,81042,12.4,80454,13.3,36307,5.1,22887,4.7,21428,4.2
1,4,0,0,0,他の世帯員収入,9409,1.7,-,-,-,-,-,-,635,0.1,5819,1,20835,2.9,49760,10.3,21505,4.2
1,3,0,0,0,事業・内職収入,4315,0.8,5192,1.2,1416,0.3,5535,1.1,791,0.1,1635,0.3,8938,1.3,14429,3,-,-
1,4,0,0,0,家賃収入,2946,0.5,-,-,1416,0.3,3764,0.7,-,-,1635,0.3,8094,1.1,11014,2.3,-,-
1,4,0,0,0,他の事業収入,1155,0.2,5192,1.2,-,-,1771,0.3,-,-,-,-,-,-,3414,0.7,-,-
1,4,0,0,0,内職収入,214,0,-,-,-,-,-,-,791,0.1,-,-,844,0.1,-,-,-,-
1,3,0,0,0,他の経常収入,31138,5.6,2232,0.5,4723,0.9,2507,0.5,4334,0.7,13793,2.3,16441,2.3,87038,18,193024,37.5
1,4,0,0,0,財産収入,1159,0.2,-,-,-,-,-,-,-,-,-,-,-,-,13185,2.7,660,0.1
1,4,0,0,0,社会保障給付,29451,5.3,2232,0.5,3918,0.8,2507,0.5,4334,0.7,13793,2.3,12821,1.8,73853,15.3,192365,37.4
1,5,0,0,0,公的年金給付,26960,4.8,-,-,-,-,2198,0.4,1973,0.3,10858,1.8,12656,1.8,69845,14.4,186394,36.2
