項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,729,-,-,99,-,102,-,111,-,104,-,106,-,106,-,101,-
0,0,0,0,0,世帯人員,3.02,-,-,2.58,-,2.79,-,3.03,-,3.08,-,3.34,-,3.15,-,3.13,-
0,0,0,0,0,有業人員,1.34,-,-,1.05,-,1.15,-,1.25,-,1.44,-,1.54,-,1.45,-,1.46,-
0,0,0,0,0,世帯主平均年齢,58.9,-,-,65.5,-,63.5,-,59.9,-,56.7,-,54.3,-,55.6,-,56.7,-
2,2,0,0,0,生計支出,305432,-,-4.6,99797,-,159833,-,207567,-,253474,-,307327,-,387687,-,720310,-
2,3,0,0,0,消費支出,305432,100,-2.5,99797,100,159833,100,207567,100,253474,100,307327,100,387687,100,720310,100
2,4,1,0,0,食料,81368,26.6,5.9,48474,48.6,65084,40.7,76831,37,80389,31.7,84086,27.4,103767,26.8,110595,15.4
2,5,1,1,0,穀類,6503,2.1,8.6,4547,4.6,5822,3.6,6232,3,7282,2.9,6674,2.2,7835,2,7121,1
2,6,1,1,1,米類,1973,0.6,16,1534,1.5,1812,1.1,1784,0.9,2144,0.8,2103,0.7,2405,0.6,2025,0.3
2,6,1,1,2,パン,2740,0.9,4.7,1683,1.7,2418,1.5,2661,1.3,3389,1.3,2803,0.9,3051,0.8,3174,0.4
2,6,1,1,3,麺類,1389,0.5,10.8,1084,1.1,1220,0.8,1333,0.6,1380,0.5,1422,0.5,1869,0.5,1414,0.2
2,6,1,1,4,他の穀類,401,0.1,-3.8,245,0.2,373,0.2,455,0.2,369,0.1,346,0.1,510,0.1,508,0.1
2,5,1,2,0,魚介類,6936,2.3,18.8,5600,5.6,6869,4.3,7336,3.5,6025,2.4,7047,2.3,7778,2,7870,1.1
2,6,1,2,1,生鮮魚介,4294,1.4,20.9,3370,3.4,4361,2.7,4390,2.1,3589,1.4,4287,1.4,4818,1.2,5228,0.7
2,6,1,2,2,塩干魚介,1215,0.4,18.9,1033,1,1159,0.7,1363,0.7,1230,0.5,1206,0.4,1383,0.4,1129,0.2
2,6,1,2,3,魚肉練製品,551,0.2,3.8,472,0.5,552,0.3,647,0.3,505,0.2,583,0.2,621,0.2,471,0.1
2,6,1,2,4,他の魚介加工品,876,0.3,19.5,724,0.7,796,0.5,936,0.5,701,0.3,970,0.3,956,0.2,1042,0.1
2,5,1,3,0,肉類,7532,2.5,7.1,4994,5,6469,4,7175,3.5,7799,3.1,7889,2.6,8960,2.3,9419,1.3
2,6,1,3,1,生鮮肉,6154,2,7.7,4036,4,5241,3.3,5783,2.8,6547,2.6,6434,2.1,7447,1.9,7572,1.1
2,6,1,3,2,加工肉,1379,0.5,4.4,958,1,1228,0.8,1392,0.7,1251,0.5,1455,0.5,1513,0.4,1847,0.3
2,5,1,4,0,乳卵類,4301,1.4,14.6,2878,2.9,3811,2.4,4028,1.9,4029,1.6,4246,1.4,5689,1.5,5412,0.8
2,6,1,4,1,牛乳,1303,0.4,8.2,885,0.9,1218,0.8,1141,0.5,1400,0.6,1386,0.5,1582,0.4,1510,0.2
2,6,1,4,2,乳製品,2213,0.7,22.2,1408,1.4,1919,1.2,2107,1,1850,0.7,2088,0.7,3174,0.8,2930,0.4
