項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,370,-,-,49,-,54,-,54,-,55,-,53,-,53,-,52,-
0,0,世帯人員,3.36,-,-,3.08,-,3.31,-,3.58,-,3.36,-,3.52,-,3.53,-,3.15,-
0,0,有業人員,1.7,-,-,1.61,-,1.67,-,1.7,-,1.48,-,1.63,-,1.9,-,1.92,-
0,0,世帯主平均年齢,48.7,-,-,53.7,-,51.2,-,49,-,45,-,44.1,-,49.6,-,48.5,-
0,0,消費支出,353854,-,-5.8,257416,-,274405,-,279756,-,299308,-,356733,-,440025,-,564730,-
0,0,公共的料金,104493,29.5,-2.7,65162,25.3,88129,32.1,93421,33.4,113250,37.8,93943,26.3,134603,30.6,141850,25.1
1,0,公共料金等,62508,17.7,-3.3,46801,18.2,59272,21.6,55964,20,51202,17.1,63604,17.8,71302,16.2,88804,15.7
1,1,米,2052,0.6,20.1,1663,0.6,2316,0.8,1798,0.6,2059,0.7,2088,0.6,2409,0.5,2033,0.4
1,1,食塩,37,0,19.4,44,0,35,0,32,0,42,0,36,0,44,0,24,0
1,1,学校給食,1977,0.6,7.5,1252,0.5,907,0.3,1317,0.5,1767,0.6,4209,1.2,3594,0.8,805,0.1
1,1,公営家賃,2173,0.6,-32.1,3697,1.4,3369,1.2,3088,1.1,1415,0.5,2070,0.6,-,-,1595,0.3
1,1,電気代,8054,2.3,-17,8191,3.2,6576,2.4,8758,3.1,7227,2.4,9413,2.6,7409,1.7,8776,1.6
1,1,都市ガス,6067,1.7,-27.5,4902,1.9,6049,2.2,5664,2,5308,1.8,6924,1.9,6434,1.5,7150,1.3
1,1,上下水道料,5576,1.6,14.1,4418,1.7,4562,1.7,6741,2.4,5005,1.7,7300,2,5937,1.3,5055,0.9
1,1,医科診療代,2486,0.7,12.6,1418,0.6,3857,1.4,1857,0.7,1109,0.4,2102,0.6,2487,0.6,4534,0.8
1,1,歯科診療代,993,0.3,-26,535,0.2,1543,0.6,587,0.2,1154,0.4,925,0.3,927,0.2,1260,0.2
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,405,0.1,-13.8,-,-,548,0.2,-,-,1171,0.4,-,-,-,-,1086,0.2
1,1,鉄道運賃,3328,0.9,-3.6,2712,1.1,2096,0.8,1610,0.6,2429,0.8,1862,0.5,3912,0.9,8579,1.5
1,1,鉄道通学定期代,671,0.2,60.9,110,0,-,-,-,-,-,-,2691,0.8,-,-,1834,0.3
1,1,鉄道通勤定期代,2809,0.8,14,467,0.2,1136,0.4,2742,1,1758,0.6,3175,0.9,5290,1.2,5045,0.9
1,1,バス代,528,0.1,63,596,0.2,220,0.1,305,0.1,131,0,262,0.1,681,0.2,1492,0.3
1,1,バス通学定期代,63,0,0,-,-,-,-,395,0.1,49,0,-,-,-,-,-,-
1,1,バス通勤定期代,104,0,33.3,-,-,-,-,93,0,-,-,-,-,-,-,622,0.1
1,1,タクシー代,1151,0.3,60.1,967,0.4,103,0,695,0.2,545,0.2,794,0.2,1715,0.4,3205,0.6
1,1,航空運賃,825,0.2,-74.2,-,-,-,-,-,-,-,-,-,-,625,0.1,5057,0.9
1,1,郵便料,127,0,-32.1,71,0,227,0.1,121,0,49,0,103,0,108,0,206,0
1,1,固定電話通信料,1824,0.5,-6.6,1623,0.6,1788,0.7,1652,0.6,2074,0.7,1383,0.4,1885,0.4,2351,0.4
1,1,移動電話通信料,13638,3.9,9.7,8744,3.4,14961,5.5,12134,4.3,13030,4.4,12484,3.5,17730,4,16316,2.9
1,1,ＮＨＫ放送受信料,929,0.3,-10.8,1156,0.4,1498,0.5,359,0.1,757,0.3,400,0.1,937,0.2,1394,0.2
1,1,ケーブルテレビ放送受信料,1009,0.3,-2.6,812,0.3,848,0.3,916,0.3,1061,0.4,1225,0.3,1245,0.3,953,0.2
1,1,他の放送受信料,163,0,-9.9,32,0,182,0.1,250,0.1,67,0,55,0,118,0,431,0.1
1,1,国公立小学校,572,0.2,-22,134,0.1,153,0.1,314,0.1,500,0.2,1373,0.4,726,0.2,788,0.1
1,1,国公立中学校,683,0.2,-7.2,3053,1.2,33,0,51,0,45,0,416,0.1,1255,0.3,-,-
1,1,国公立高校,826,0.2,57.3,-,-,1233,0.4,261,0.1,1240,0.4,932,0.3,1735,0.4,379,0.1
1,1,国公立大学,2478,0.7,391.7,-,-,3498,1.3,3400,1.2,-,-,-,-,3544,0.8,6839,1.2
1,1,たばこ,962,0.3,14.9,204,0.1,1535,0.6,825,0.3,1211,0.4,1383,0.4,555,0.1,997,0.2
2,0,準公共料金等,41985,11.9,-1.8,18361,7.1,28857,10.5,37457,13.4,62048,20.7,30338,8.5,63301,14.4,53046,9.4
2,1,牛乳,1364,0.4,-4.4,896,0.3,1727,0.6,1480,0.5,1361,0.5,1355,0.4,1505,0.3,1219,0.2
2,1,灯油,11,0,-35.3,-,-,-,-,79,0,-,-,-,-,-,-,-,-
2,1,プロパンガス,510,0.1,18.9,837,0.3,278,0.1,460,0.2,943,0.3,-,-,1025,0.2,52,0
2,1,理髪料,394,0.1,24.3,268,0.1,359,0.1,73,0,257,0.1,549,0.2,686,0.2,566,0.1
2,1,パーマネント代,323,0.1,27.2,64,0,94,0,111,0,-,-,251,0.1,732,0.2,1001,0.2
2,1,洗濯代,1670,0.5,2.1,812,0.3,1824,0.7,1162,0.4,723,0.2,1149,0.3,1298,0.3,4652,0.8
2,1,新聞,2426,0.7,-1.8,3223,1.3,2081,0.8,1768,0.6,1998,0.7,2778,0.8,2583,0.6,2563,0.5
2,1,私立小学校,82,0,-92.4,-,-,-,-,-,-,571,0.2,-,-,-,-,-,-
2,1,私立中学校,1317,0.4,-61.7,1445,0.6,-,-,-,-,-,-,-,-,3779,0.9,3997,0.7
2,1,私立高校,8758,2.5,-5.7,3524,1.4,-,-,8727,3.1,13741,4.6,-,-,23481,5.3,11901,2.1
2,1,私立大学,7804,2.2,16.2,-,-,-,-,-,-,26719,8.9,-,-,12365,2.8,15153,2.7
2,1,幼児教育費用,2486,0.7,-3.9,2527,1,2182,0.8,3993,1.4,4359,1.5,2549,0.7,507,0.1,1266,0.2
2,1,民営家賃,14484,4.1,20.4,4766,1.9,19131,7,19604,7,10863,3.6,21707,6.1,15341,3.5,9901,1.8
2,1,地代,355,0.1,-67.6,-,-,1182,0.4,-,-,511,0.2,-,-,-,-,775,0.1
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成28年5月,,,,,,,,,,,,,,,,,,,
