項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,373,-,-,56,-,53,-,53,-,52,-,51,-,56,-,52,-
0,0,世帯人員,3.38,-,-,3.39,-,3.16,-,3.24,-,3.57,-,3.46,-,3.57,-,3.27,-
0,0,有業人員,1.72,-,-,1.72,-,1.83,-,1.48,-,1.62,-,1.66,-,1.95,-,1.76,-
0,0,世帯主平均年齢,47.9,-,-,50.7,-,54.7,-,43.8,-,45.5,-,47.7,-,45.2,-,47.8,-
0,0,消費支出,346604,-,4.8,294491,-,236502,-,298708,-,287259,-,361624,-,417069,-,527768,-
0,0,公共的料金,91063,26.3,7.9,71209,24.2,73493,31.1,87095,29.2,77922,27.1,100774,27.9,105146,25.2,121129,23
1,0,公共料金等,56530,16.3,5.9,44325,15.1,49101,20.8,49538,16.6,50447,17.6,57564,15.9,74018,17.7,70524,13.4
1,1,米,1665,0.5,7.3,1788,0.6,2163,0.9,1293,0.4,1698,0.6,1221,0.3,1828,0.4,1672,0.3
1,1,食塩,59,0,78.8,98,0,31,0,29,0,23,0,18,0,168,0,47,0
1,1,学校給食,1380,0.4,14.8,1090,0.4,855,0.4,840,0.3,1359,0.5,3015,0.8,1582,0.4,906,0.2
1,1,公営家賃,1324,0.4,-54.2,-,-,3331,1.4,338,0.1,991,0.3,-,-,4654,1.1,-,-
1,1,電気代,6963,2,-9,6597,2.2,6341,2.7,6023,2,6871,2.4,7238,2,6885,1.7,8757,1.7
1,1,都市ガス,3494,1,-23.6,3472,1.2,3255,1.4,2852,1,3795,1.3,3395,0.9,4262,1,3440,0.7
1,1,上下水道料,4576,1.3,11.7,4840,1.6,3818,1.6,3797,1.3,4274,1.5,4532,1.3,6754,1.6,4040,0.8
1,1,医科診療代,3516,1,56.5,1867,0.6,2027,0.9,1865,0.6,2553,0.9,3058,0.8,5771,1.4,7429,1.4
1,1,歯科診療代,1760,0.5,-1.1,1332,0.5,641,0.3,2383,0.8,3594,1.3,2998,0.8,477,0.1,900,0.2
1,1,出産入院料,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,1069,0.3,59.6,-,-,5228,2.2,5,0,59,0,1464,0.4,707,0.2,-,-
1,1,鉄道運賃,2813,0.8,-42.7,2864,1,3569,1.5,3286,1.1,1563,0.5,1205,0.3,3992,1,3221,0.6
1,1,鉄道通学定期代,808,0.2,71.2,-,-,-,-,685,0.2,1800,0.6,2010,0.6,460,0.1,688,0.1
1,1,鉄道通勤定期代,4564,1.3,80.9,1084,0.4,1157,0.5,8014,2.7,1324,0.5,1783,0.5,5977,1.4,12483,2.4
1,1,バス代,550,0.2,63.2,176,0.1,172,0.1,348,0.1,468,0.2,347,0.1,662,0.2,1661,0.3
1,1,バス通学定期代,376,0.1,332.2,60,0,258,0.1,528,0.2,-,-,1221,0.3,-,-,540,0.1
1,1,バス通勤定期代,600,0.2,219.1,-,-,641,0.3,-,-,-,-,295,0.1,1326,0.3,1918,0.4
1,1,タクシー代,928,0.3,-8.6,672,0.2,638,0.3,311,0.1,594,0.2,927,0.3,1487,0.4,1856,0.4
1,1,航空運賃,1459,0.4,41,1673,0.6,486,0.2,3133,1,936,0.3,554,0.2,3476,0.8,-,-
1,1,郵便料,162,0,-12.4,169,0.1,221,0.1,389,0.1,60,0,118,0,29,0,143,0
1,1,固定電話通信料,1575,0.5,-25,1530,0.5,1615,0.7,1015,0.3,2264,0.8,1272,0.4,1730,0.4,1615,0.3
1,1,移動電話通信料,12350,3.6,27.4,10335,3.5,11238,4.8,10029,3.4,11969,4.2,13713,3.8,16758,4,12414,2.4
1,1,ＮＨＫ放送受信料,768,0.2,-8.5,811,0.3,224,0.1,104,0,1654,0.6,582,0.2,1005,0.2,1012,0.2
1,1,ケーブルテレビ放送受信料,978,0.3,2.5,1270,0.4,491,0.2,761,0.3,562,0.2,1291,0.4,1059,0.3,1404,0.3
1,1,他の放送受信料,72,0,-60.4,22,0,31,0,170,0.1,71,0,32,0,112,0,70,0
1,1,国公立小学校,521,0.2,17.6,810,0.3,136,0.1,48,0,667,0.2,1326,0.4,389,0.1,271,0.1
1,1,国公立中学校,702,0.2,36,333,0.1,169,0.1,388,0.1,295,0.1,1778,0.5,605,0.1,1315,0.2
1,1,国公立高校,724,0.2,76.2,633,0.2,-,-,-,-,689,0.2,1709,0.5,-,-,2006,0.4
1,1,国公立大学,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,たばこ,774,0.2,55.1,801,0.3,366,0.2,904,0.3,314,0.1,464,0.1,1860,0.4,716,0.1
2,0,準公共料金等,34533,10,11.4,26885,9.1,24393,10.3,37557,12.6,27475,9.6,43211,11.9,31128,7.5,50605,9.6
2,1,牛乳,1367,0.4,1.5,1337,0.5,1545,0.7,1172,0.4,1409,0.5,1221,0.3,1629,0.4,1265,0.2
2,1,灯油,6,0,...,-,-,-,-,45,0,-,-,-,-,-,-,-,-
2,1,プロパンガス,387,0.1,16.2,410,0.1,152,0.1,680,0.2,458,0.2,283,0.1,734,0.2,-,-
2,1,理髪料,429,0.1,51.6,398,0.1,121,0.1,469,0.2,353,0.1,229,0.1,564,0.1,867,0.2
2,1,パーマネント代,179,0.1,-8.2,-,-,298,0.1,-,-,-,-,124,0,232,0.1,595,0.1
2,1,洗濯代,1070,0.3,0.2,535,0.2,363,0.2,350,0.1,563,0.2,638,0.2,2015,0.5,3005,0.6
2,1,新聞,2304,0.7,-9.5,2659,0.9,2412,1,1373,0.5,2122,0.7,2148,0.6,1822,0.4,3578,0.7
2,1,私立小学校,972,0.3,...,-,-,-,-,1326,0.4,-,-,-,-,-,-,5405,1
2,1,私立中学校,2825,0.8,172.9,-,-,516,0.2,-,-,619,0.2,8149,2.3,578,0.1,9697,1.8
2,1,私立高校,2066,0.6,-37.6,525,0.2,-,-,720,0.2,5637,2,2088,0.6,3629,0.9,1908,0.4
2,1,私立大学,345,0.1,-90,-,-,96,0,-,-,418,0.1,602,0.2,-,-,1281,0.2
2,1,幼児教育費用,3653,1.1,19.1,4689,1.6,3990,1.7,3572,1.2,5327,1.9,2001,0.6,3799,0.9,2261,0.4
2,1,民営家賃,18490,5.3,35.2,16332,5.5,14372,6.1,26816,9,9776,3.4,25727,7.1,15398,3.7,20743,3.9
2,1,地代,439,0.1,-30,-,-,529,0.2,1033,0.3,794,0.3,-,-,729,0.2,-,-
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成28年7月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―勤労者世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
