項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,491,-,691,-,1003,-,925,-,897,-,759,-,974,-,4260,-,2078,-
0,0,0,0,0,調査世帯数,741,-,34,-,55,-,75,-,74,-,70,-,52,-,68,-,313,-,155,-
0,0,0,0,0,世帯人員,2.99,-,3.22,-,3.51,-,3.83,-,3.56,-,3.21,-,3.13,-,3.14,-,2.45,-,2.34,-
0,0,0,0,0,有業人員,1.34,-,1.62,-,1.52,-,1.61,-,1.53,-,1.81,-,1.97,-,1.75,-,0.87,-,0.62,-
0,0,0,0,0,世帯主平均年齢,59.3,-,30.2,-,37.2,-,42,-,46.8,-,52.1,-,56.7,-,62.5,-,74.3,-,80,-
2,2,0,0,0,生計支出,316152,-,245199,-,273606,-,324878,-,439668,-,412380,-,396866,-,341867,-,261841,-,227705,-
2,3,0,0,0,消費支出,316152,100,245199,100,273606,100,324878,100,439668,100,412380,100,396866,100,341867,100,261841,100,227705,100
2,4,1,0,0,食料,87908,27.8,64780,26.4,79303,29,89994,27.7,100369,22.8,100947,24.5,100239,25.3,103242,30.2,80327,30.7,76342,33.5
2,5,1,1,0,穀類,6752,2.1,5012,2,5970,2.2,7418,2.3,7751,1.8,7370,1.8,7364,1.9,7262,2.1,6351,2.4,6222,2.7
2,6,1,1,1,米類,1961,0.6,1064,0.4,1217,0.4,2076,0.6,2543,0.6,1757,0.4,1938,0.5,2490,0.7,1959,0.7,2106,0.9
2,6,1,1,2,パン,2866,0.9,2069,0.8,2634,1,3221,1,3156,0.7,3821,0.9,3633,0.9,2451,0.7,2605,1,2381,1
2,6,1,1,3,麺類,1509,0.5,1369,0.6,1521,0.6,1623,0.5,1629,0.4,1165,0.3,1400,0.4,1714,0.5,1516,0.6,1494,0.7
2,6,1,1,4,他の穀類,417,0.1,511,0.2,599,0.2,498,0.2,423,0.1,627,0.2,393,0.1,607,0.2,272,0.1,240,0.1
2,5,1,2,0,魚介類,6749,2.1,3279,1.3,4326,1.6,4494,1.4,5308,1.2,5920,1.4,6584,1.7,9239,2.7,8020,3.1,8363,3.7
2,6,1,2,1,生鮮魚介,4082,1.3,1986,0.8,2540,0.9,2499,0.8,3410,0.8,3643,0.9,3977,1,5972,1.7,4772,1.8,4897,2.2
2,6,1,2,2,塩干魚介,1259,0.4,557,0.2,848,0.3,997,0.3,904,0.2,1029,0.2,1166,0.3,1546,0.5,1544,0.6,1604,0.7
2,6,1,2,3,魚肉練製品,550,0.2,134,0.1,309,0.1,360,0.1,454,0.1,616,0.1,509,0.1,497,0.1,709,0.3,769,0.3
2,6,1,2,4,他の魚介加工品,858,0.3,602,0.2,630,0.2,637,0.2,539,0.1,633,0.2,932,0.2,1224,0.4,995,0.4,1094,0.5
2,5,1,3,0,肉類,7707,2.4,5763,2.4,7383,2.7,7562,2.3,9629,2.2,7782,1.9,8766,2.2,9025,2.6,7095,2.7,6932,3
2,6,1,3,1,生鮮肉,6095,1.9,4769,1.9,5695,2.1,5617,1.7,7718,1.8,6262,1.5,6910,1.7,6961,2,5693,2.2,5622,2.5
2,6,1,3,2,加工肉,1612,0.5,994,0.4,1688,0.6,1944,0.6,1911,0.4,1520,0.4,1856,0.5,2064,0.6,1401,0.5,1310,0.6
2,5,1,4,0,乳卵類,4392,1.4,3671,1.5,3630,1.3,4397,1.4,4453,1,4378,1.1,4669,1.2,5079,1.5,4381,1.7,4210,1.8
2,6,1,4,1,牛乳,1408,0.4,1143,0.5,1177,0.4,1505,0.5,1292,0.3,1073,0.3,1008,0.3,1712,0.5,1550,0.6,1456,0.6
2,6,1,4,2,乳製品,2201,0.7,2011,0.8,1735,0.6,2144,0.7,2306,0.5,2586,0.6,2843,0.7,2532,0.7,2017,0.8,1952,0.9
2,6,1,4,3,卵,783,0.2,517,0.2,719,0.3,747,0.2,855,0.2,719,0.2,817,0.2,835,0.2,813,0.3,802,0.4
2,5,1,5,0,野菜・海藻,10772,3.4,6845,2.8,7959,2.9,8611,2.7,9983,2.3,9574,2.3,10648,2.7,12548,3.7,12229,4.7,12440,5.5
2,6,1,5,1,生鮮野菜,7625,2.4,5171,2.1,5864,2.1,6179,1.9,7153,1.6,6787,1.6,7725,1.9,8900,2.6,8505,3.2,8649,3.8
2,6,1,5,2,乾物・海藻,763,0.2,349,0.1,516,0.2,709,0.2,632,0.1,614,0.1,708,0.2,966,0.3,887,0.3,895,0.4
2,6,1,5,3,大豆加工品,1151,0.4,777,0.3,875,0.3,895,0.3,1144,0.3,998,0.2,1128,0.3,1306,0.4,1301,0.5,1255,0.6
2,6,1,5,4,他の野菜・海藻加工品,1233,0.4,548,0.2,704,0.3,828,0.3,1053,0.2,1175,0.3,1087,0.3,1376,0.4,1537,0.6,1641,0.7
2,5,1,6,0,果物,3452,1.1,1577,0.6,2328,0.9,3001,0.9,2776,0.6,2931,0.7,3326,0.8,4277,1.3,4047,1.5,3787,1.7
2,6,1,6,1,生鮮果物,3130,1,1392,0.6,2102,0.8,2622,0.8,2578,0.6,2596,0.6,2969,0.7,3782,1.1,3729,1.4,3537,1.6
2,6,1,6,2,果物加工品,322,0.1,186,0.1,226,0.1,378,0.1,198,0,335,0.1,357,0.1,495,0.1,318,0.1,250,0.1
2,5,1,7,0,油脂・調味料,3588,1.1,2097,0.9,3206,1.2,3211,1,3592,0.8,3080,0.7,4088,1,5122,1.5,3577,1.4,3725,1.6
2,6,1,7,1,油脂,407,0.1,163,0.1,377,0.1,356,0.1,422,0.1,348,0.1,480,0.1,626,0.2,399,0.2,403,0.2
2,6,1,7,2,調味料,3180,1,1934,0.8,2829,1,2855,0.9,3170,0.7,2733,0.7,3608,0.9,4496,1.3,3178,1.2,3321,1.5
2,5,1,8,0,菓子類,6090,1.9,5007,2,6933,2.5,7351,2.3,6474,1.5,7439,1.8,6356,1.6,6096,1.8,5364,2,4948,2.2
2,5,1,9,0,調理食品,11425,3.6,8560,3.5,9615,3.5,9639,3,11178,2.5,12583,3.1,14661,3.7,14008,4.1,11113,4.2,11111,4.9
2,6,1,9,1,主食的調理食品,5181,1.6,3918,1.6,4544,1.7,4420,1.4,5478,1.2,5849,1.4,6976,1.8,6349,1.9,4816,1.8,4819,2.1
2,6,1,9,2,他の調理食品,6244,2,4642,1.9,5071,1.9,5219,1.6,5699,1.3,6733,1.6,7685,1.9,7659,2.2,6296,2.4,6292,2.8
2,5,1,10,0,飲料,4991,1.6,3970,1.6,4609,1.7,5547,1.7,5113,1.2,6301,1.5,5363,1.4,6437,1.9,4340,1.7,4011,1.8
2,6,1,10,1,茶類,1318,0.4,655,0.3,741,0.3,757,0.2,1223,0.3,1527,0.4,1312,0.3,1546,0.5,1545,0.6,1684,0.7
2,6,1,10,2,コーヒー・ココア,925,0.3,807,0.3,974,0.4,1089,0.3,1002,0.2,1328,0.3,899,0.2,1036,0.3,769,0.3,608,0.3
2,6,1,10,3,他の飲料,2748,0.9,2508,1,2893,1.1,3701,1.1,2888,0.7,3447,0.8,3152,0.8,3855,1.1,2026,0.8,1719,0.8
2,5,1,11,0,酒類,3524,1.1,1752,0.7,2983,1.1,3353,1,3406,0.8,3034,0.7,5506,1.4,4776,1.4,3345,1.3,2591,1.1
2,5,1,12,0,外食,18468,5.8,17246,7,20361,7.4,25413,7.8,30708,7,30554,7.4,22909,5.8,19373,5.7,10465,4,8002,3.5
2,6,1,12,1,一般外食,17371,5.5,16234,6.6,19015,6.9,19456,6,27869,6.3,29926,7.3,22715,5.7,19373,5.7,10412,4,8002,3.5
2,6,1,12,2,学校給食,1096,0.3,1012,0.4,1346,0.5,5957,1.8,2839,0.6,628,0.2,194,0,-,-,53,0,-,-
2,4,2,0,0,住居,23686,7.5,36911,15.1,32090,11.7,25802,7.9,20793,4.7,19677,4.8,25128,6.3,31882,9.3,19642,7.5,13718,6
2,5,2,1,0,家賃地代,14493,4.6,36894,15,31726,11.6,25521,7.9,11641,2.6,15741,3.8,16039,4,14107,4.1,6687,2.6,7968,3.5
2,5,2,2,0,設備修繕・維持,9193,2.9,17,0,364,0.1,281,0.1,9152,2.1,3937,1,9089,2.3,17776,5.2,12955,4.9,5750,2.5
2,6,2,2,1,設備材料,3038,1,17,0,40,0,281,0.1,64,0,3694,0.9,249,0.1,17142,5,2304,0.9,1560,0.7
2,6,2,2,2,工事その他のサービス,6155,1.9,-,-,324,0.1,-,-,9088,2.1,243,0.1,8840,2.2,633,0.2,10651,4.1,4190,1.8
2,4,3,0,0,光熱・水道,20392,6.5,12062,4.9,16611,6.1,21528,6.6,21601,4.9,23212,5.6,26456,6.7,20651,6,19704,7.5,19914,8.7
2,5,3,1,0,電気代,8617,2.7,4808,2,6860,2.5,7858,2.4,8783,2,9161,2.2,11136,2.8,9146,2.7,8800,3.4,8165,3.6
2,5,3,2,0,ガス代,6431,2,4469,1.8,4838,1.8,6576,2,6865,1.6,8203,2,7770,2,6427,1.9,6176,2.4,6235,2.7
2,5,3,3,0,他の光熱,34,0,-,-,106,0,37,0,-,-,75,0,9,0,-,-,37,0,23,0
2,5,3,4,0,上下水道料,5310,1.7,2784,1.1,4807,1.8,7056,2.2,5953,1.4,5773,1.4,7541,1.9,5078,1.5,4690,1.8,5490,2.4
2,4,4,0,0,家具・家事用品,11571,3.7,10758,4.4,13073,4.8,13830,4.3,11231,2.6,17334,4.2,20485,5.2,10329,3,8445,3.2,7323,3.2
2,5,4,1,0,家庭用耐久財,3483,1.1,5706,2.3,3796,1.4,5747,1.8,3600,0.8,5853,1.4,6574,1.7,2174,0.6,1866,0.7,1424,0.6
2,6,4,1,1,家事用耐久財,1884,0.6,1817,0.7,803,0.3,4225,1.3,3148,0.7,2171,0.5,4330,1.1,1795,0.5,765,0.3,549,0.2
2,6,4,1,2,冷暖房用器具,954,0.3,3889,1.6,372,0.1,406,0.1,24,0,3268,0.8,-,-,188,0.1,900,0.3,755,0.3
2,6,4,1,3,一般家具,645,0.2,-,-,2621,1,1116,0.3,428,0.1,415,0.1,2244,0.6,191,0.1,201,0.1,120,0.1
2,5,4,2,0,室内装備・装飾品,389,0.1,185,0.1,429,0.2,531,0.2,260,0.1,353,0.1,1065,0.3,157,0,341,0.1,186,0.1
2,5,4,3,0,寝具類,741,0.2,230,0.1,596,0.2,528,0.2,272,0.1,2089,0.5,1533,0.4,474,0.1,612,0.2,791,0.3
2,5,4,4,0,家事雑貨,2370,0.7,2108,0.9,3064,1.1,3343,1,2898,0.7,2382,0.6,2617,0.7,2157,0.6,1947,0.7,1293,0.6
2,5,4,5,0,家事用消耗品,3252,1,2285,0.9,3103,1.1,3170,1,3812,0.9,3871,0.9,3440,0.9,4270,1.2,2888,1.1,2768,1.2
2,5,4,6,0,家事サービス,1336,0.4,243,0.1,2085,0.8,510,0.2,388,0.1,2786,0.7,5257,1.3,1097,0.3,791,0.3,862,0.4
2,4,5,0,0,被服及び履物,17966,5.7,15502,6.3,23099,8.4,18618,5.7,21278,4.8,31535,7.6,24419,6.2,18373,5.4,12444,4.8,10576,4.6
2,5,5,1,0,和服,274,0.1,-,-,67,0,-,-,-,-,-,-,-,-,-,-,633,0.2,440,0.2
2,5,5,2,0,洋服,6561,2.1,6518,2.7,9269,3.4,6296,1.9,7072,1.6,17577,4.3,10954,2.8,5395,1.6,3243,1.2,2296,1
2,6,5,2,1,男子用洋服,2990,0.9,2754,1.1,3226,1.2,3832,1.2,2124,0.5,11270,2.7,5933,1.5,1738,0.5,988,0.4,965,0.4
2,6,5,2,2,婦人用洋服,3134,1,1984,0.8,3712,1.4,1558,0.5,4494,1,5923,1.4,4967,1.3,3657,1.1,2216,0.8,1331,0.6
2,6,5,2,3,子供用洋服,437,0.1,1780,0.7,2331,0.9,907,0.3,454,0.1,385,0.1,55,0,-,-,39,0,-,-
2,5,5,3,0,シャツ・セーター類,4433,1.4,2537,1,5782,2.1,4580,1.4,4428,1,6970,1.7,5613,1.4,4444,1.3,3653,1.4,3981,1.7
2,6,5,3,1,男子用シャツ・セーター類,1223,0.4,322,0.1,2433,0.9,1349,0.4,1625,0.4,2180,0.5,1837,0.5,573,0.2,851,0.3,907,0.4
2,6,5,3,2,婦人用シャツ・セーター類,2955,0.9,1588,0.6,1505,0.6,2539,0.8,2574,0.6,4764,1.2,3761,0.9,3870,1.1,2794,1.1,3074,1.3
2,6,5,3,3,子供用シャツ・セーター類,256,0.1,627,0.3,1845,0.7,693,0.2,230,0.1,26,0,15,0,-,-,8,0,-,-
2,5,5,4,0,下着類,1466,0.5,1854,0.8,1280,0.5,1958,0.6,1922,0.4,1261,0.3,1719,0.4,1649,0.5,1193,0.5,1093,0.5
2,6,5,4,1,男子用下着類,507,0.2,361,0.1,490,0.2,310,0.1,436,0.1,440,0.1,491,0.1,972,0.3,499,0.2,491,0.2
2,6,5,4,2,婦人用下着類,839,0.3,1180,0.5,353,0.1,1197,0.4,1402,0.3,599,0.1,1203,0.3,677,0.2,695,0.3,603,0.3
2,6,5,4,3,子供用下着類,120,0,313,0.1,437,0.2,451,0.1,83,0,221,0.1,25,0,-,-,-,-,-,-
2,5,5,5,0,生地・糸類,153,0,323,0.1,64,0,58,0,73,0,178,0,121,0,435,0.1,124,0,60,0
2,5,5,6,0,他の被服,1326,0.4,1149,0.5,2040,0.7,1472,0.5,1627,0.4,2060,0.5,1294,0.3,1999,0.6,828,0.3,801,0.4
2,5,5,7,0,履物類,1984,0.6,2726,1.1,3301,1.2,3213,1,3455,0.8,1662,0.4,2198,0.6,2558,0.7,974,0.4,635,0.3
2,5,5,8,0,被服関連サービス,1767,0.6,395,0.2,1297,0.5,1041,0.3,2700,0.6,1827,0.4,2520,0.6,1893,0.6,1795,0.7,1269,0.6
2,4,6,0,0,保健医療,12563,4,6745,2.8,7428,2.7,11446,3.5,10173,2.3,10973,2.7,15264,3.8,14205,4.2,14329,5.5,11833,5.2
2,5,6,1,0,医薬品,2445,0.8,1350,0.6,1260,0.5,1560,0.5,1269,0.3,2030,0.5,3853,1,3177,0.9,2896,1.1,2810,1.2
2,5,6,2,0,健康保持用摂取品,1444,0.5,96,0,537,0.2,1044,0.3,974,0.2,1145,0.3,1604,0.4,2284,0.7,1785,0.7,1331,0.6
2,5,6,3,0,保健医療用品・器具,1952,0.6,3249,1.3,2183,0.8,2802,0.9,1361,0.3,1674,0.4,2568,0.6,844,0.2,1895,0.7,1799,0.8
2,5,6,4,0,保健医療サービス,6723,2.1,2051,0.8,3448,1.3,6040,1.9,6569,1.5,6124,1.5,7238,1.8,7899,2.3,7752,3,5892,2.6
2,4,7,0,0,交通・通信,31119,9.8,24923,10.2,25740,9.4,33926,10.4,40157,9.1,47072,11.4,47621,12,30439,8.9,23940,9.1,16715,7.3
2,5,7,1,0,交通,8595,2.7,4652,1.9,7282,2.7,12129,3.7,11049,2.5,14300,3.5,12402,3.1,9958,2.9,5707,2.2,4492,2
2,5,7,2,0,自動車等関係費,9882,3.1,6218,2.5,9082,3.3,5972,1.8,9755,2.2,12855,3.1,17767,4.5,5143,1.5,10434,4,5363,2.4
