項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,8360,-,1420,-,121,-,100,-
0,0,0,0,0,調査世帯数,731,-,620,-,91,-,13,-,7,-
0,0,0,0,0,世帯人員,2.99,-,2.97,-,3.02,-,3.15,-,3.45,-
0,0,0,0,0,有業人員,1.31,-,1.28,-,1.44,-,1.62,-,1.63,-
0,0,0,0,0,世帯主平均年齢,59.4,-,61.8,-,46.2,-,56.7,-,43.9,-
2,2,0,0,0,生計支出,305138,-,302255,-,312921,-,307155,-,433426,-
2,3,0,0,0,消費支出,305138,100,302255,100,312921,100,307155,100,433426,100
2,4,1,0,0,食料,80920,26.5,82712,27.4,71189,22.7,70373,22.9,82093,18.9
2,5,1,1,0,穀類,6121,2,6277,2.1,5050,1.6,7866,2.6,6183,1.4
2,6,1,1,1,米類,1936,0.6,2042,0.7,1225,0.4,3163,1,1665,0.4
2,6,1,1,2,パン,2510,0.8,2531,0.8,2317,0.7,2865,0.9,3084,0.7
2,6,1,1,3,麺類,1148,0.4,1163,0.4,1045,0.3,1285,0.4,1151,0.3
2,6,1,1,4,他の穀類,527,0.2,541,0.2,463,0.1,552,0.2,284,0.1
2,5,1,2,0,魚介類,6099,2,6473,2.1,4108,1.3,4662,1.5,4845,1.1
2,6,1,2,1,生鮮魚介,3734,1.2,3983,1.3,2391,0.8,2782,0.9,3171,0.7
2,6,1,2,2,塩干魚介,1078,0.4,1152,0.4,692,0.2,800,0.3,712,0.2
2,6,1,2,3,魚肉練製品,458,0.2,481,0.2,336,0.1,555,0.2,140,0
2,6,1,2,4,他の魚介加工品,829,0.3,857,0.3,689,0.2,526,0.2,823,0.2
2,5,1,3,0,肉類,6947,2.3,7076,2.3,5949,1.9,6252,2,11198,2.6
2,6,1,3,1,生鮮肉,5571,1.8,5684,1.9,4733,1.5,4914,1.6,8886,2.1
2,6,1,3,2,加工肉,1376,0.5,1393,0.5,1216,0.4,1337,0.4,2312,0.5
2,5,1,4,0,乳卵類,4319,1.4,4456,1.5,3538,1.1,4139,1.3,4232,1
2,6,1,4,1,牛乳,1473,0.5,1528,0.5,1151,0.4,1676,0.5,1183,0.3
2,6,1,4,2,乳製品,2097,0.7,2164,0.7,1728,0.6,1603,0.5,2344,0.5
2,6,1,4,3,卵,749,0.2,763,0.3,659,0.2,860,0.3,705,0.2
2,5,1,5,0,野菜・海藻,10347,3.4,10814,3.6,7658,2.4,11699,3.8,7917,1.8
2,6,1,5,1,生鮮野菜,7503,2.5,7841,2.6,5541,1.8,8888,2.9,5473,1.3
2,6,1,5,2,乾物・海藻,704,0.2,727,0.2,532,0.2,852,0.3,980,0.2
2,6,1,5,3,大豆加工品,1079,0.4,1123,0.4,863,0.3,918,0.3,750,0.2
2,6,1,5,4,他の野菜・海藻加工品,1061,0.3,1123,0.4,721,0.2,1041,0.3,714,0.2
2,5,1,6,0,果物,3551,1.2,3784,1.3,2260,0.7,2983,1,3110,0.7
2,6,1,6,1,生鮮果物,3294,1.1,3507,1.2,2124,0.7,2759,0.9,2733,0.6
2,6,1,6,2,果物加工品,257,0.1,277,0.1,136,0,224,0.1,377,0.1
2,5,1,7,0,油脂・調味料,3362,1.1,3461,1.1,2833,0.9,3114,1,2855,0.7
2,6,1,7,1,油脂,432,0.1,457,0.2,277,0.1,407,0.1,588,0.1
2,6,1,7,2,調味料,2930,1,3004,1,2556,0.8,2708,0.9,2268,0.5
2,5,1,8,0,菓子類,5430,1.8,5419,1.8,5369,1.7,4325,1.4,8603,2
2,5,1,9,0,調理食品,10526,3.4,10812,3.6,8907,2.8,10434,3.4,9663,2.2
2,6,1,9,1,主食的調理食品,4558,1.5,4661,1.5,4016,1.3,4210,1.4,4004,0.9
2,6,1,9,2,他の調理食品,5968,2,6151,2,4891,1.6,6224,2,5659,1.3
2,5,1,10,0,飲料,4662,1.5,4574,1.5,5260,1.7,4268,1.4,3916,0.9
2,6,1,10,1,茶類,1117,0.4,1127,0.4,1074,0.3,1055,0.3,993,0.2
2,6,1,10,2,コーヒー・ココア,941,0.3,921,0.3,1025,0.3,1120,0.4,1214,0.3
2,6,1,10,3,他の飲料,2603,0.9,2527,0.8,3161,1,2093,0.7,1708,0.4
2,5,1,11,0,酒類,3213,1.1,3179,1.1,3740,1.2,1781,0.6,303,0.1
2,5,1,12,0,外食,16342,5.4,16385,5.4,16517,5.3,8850,2.9,19269,4.4
2,6,1,12,1,一般外食,15439,5.1,15498,5.1,15521,5,7874,2.6,18421,4.3
2,6,1,12,2,学校給食,903,0.3,887,0.3,996,0.3,976,0.3,847,0.2
2,4,2,0,0,住居,20949,6.9,8471,2.8,88484,28.3,84254,27.4,28780,6.6
2,5,2,1,0,家賃地代,14646,4.8,1023,0.3,87953,28.1,84254,27.4,28668,6.6
2,5,2,2,0,設備修繕・維持,6303,2.1,7449,2.5,531,0.2,-,-,113,0
2,6,2,2,1,設備材料,2037,0.7,2355,0.8,475,0.2,-,-,113,0
2,6,2,2,2,工事その他のサービス,4266,1.4,5094,1.7,56,0,-,-,-,-
2,4,3,0,0,光熱・水道,16995,5.6,17687,5.9,13003,4.2,16277,5.3,16703,3.9
2,5,3,1,0,電気代,8869,2.9,9284,3.1,6664,2.1,6565,2.1,8266,1.9
2,5,3,2,0,ガス代,3253,1.1,3310,1.1,2834,0.9,3761,1.2,3815,0.9
2,5,3,3,0,他の光熱,11,0,13,0,1,0,2,0,-,-
2,5,3,4,0,上下水道料,4861,1.6,5078,1.7,3504,1.1,5948,1.9,4622,1.1
2,4,4,0,0,家具・家事用品,11670,3.8,12508,4.1,7434,2.4,4140,1.3,10812,2.5
