項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4307,-,2513,-,2459,-,721,-
0,0,0,0,0,調査世帯数,725,-,309,-,180,-,179,-,57,-
0,0,0,0,0,世帯人員,2.99,-,2,-,3,-,4,-,5.36,-
0,0,0,0,0,有業人員,1.33,-,0.83,-,1.58,-,1.76,-,2,-
0,0,0,0,0,世帯主平均年齢,59.6,-,68.7,-,56.4,-,49.6,-,50.2,-
2,2,0,0,0,生計支出,315530,-,271818,-,308214,-,375793,-,396652,-
2,3,0,0,0,消費支出,315530,100,271818,100,308214,100,375793,100,396652,100
2,4,1,0,0,食料,81134,25.7,69566,25.6,82767,26.9,92177,24.5,106892,26.9
2,5,1,1,0,穀類,6063,1.9,4658,1.7,6499,2.1,7271,1.9,8812,2.2
2,6,1,1,1,米類,1689,0.5,1354,0.5,1965,0.6,1749,0.5,2521,0.6
2,6,1,1,2,パン,2652,0.8,2052,0.8,2724,0.9,3377,0.9,3517,0.9
2,6,1,1,3,麺類,1308,0.4,971,0.4,1397,0.5,1553,0.4,2182,0.6
2,6,1,1,4,他の穀類,413,0.1,281,0.1,413,0.1,593,0.2,592,0.1
2,5,1,2,0,魚介類,6922,2.2,6506,2.4,7889,2.6,6118,1.6,8777,2.2
2,6,1,2,1,生鮮魚介,4312,1.4,4022,1.5,5006,1.6,3753,1,5536,1.4
2,6,1,2,2,塩干魚介,1132,0.4,1083,0.4,1278,0.4,991,0.3,1406,0.4
2,6,1,2,3,魚肉練製品,616,0.2,542,0.2,643,0.2,663,0.2,797,0.2
2,6,1,2,4,他の魚介加工品,861,0.3,860,0.3,962,0.3,710,0.2,1038,0.3
2,5,1,3,0,肉類,7665,2.4,5401,2,7759,2.5,10015,2.7,12847,3.2
2,6,1,3,1,生鮮肉,6397,2,4527,1.7,6539,2.1,8340,2.2,10453,2.6
2,6,1,3,2,加工肉,1268,0.4,874,0.3,1220,0.4,1675,0.4,2395,0.6
2,5,1,4,0,乳卵類,4085,1.3,3319,1.2,3970,1.3,5030,1.3,5836,1.5
2,6,1,4,1,牛乳,1260,0.4,1000,0.4,1089,0.4,1646,0.4,2091,0.5
2,6,1,4,2,乳製品,2070,0.7,1694,0.6,2157,0.7,2488,0.7,2590,0.7
2,6,1,4,3,卵,755,0.2,625,0.2,725,0.2,896,0.2,1156,0.3
2,5,1,5,0,野菜・海藻,9654,3.1,8825,3.2,9878,3.2,10286,2.7,11666,2.9
2,6,1,5,1,生鮮野菜,6456,2,5874,2.2,6588,2.1,6925,1.8,7868,2
2,6,1,5,2,乾物・海藻,769,0.2,737,0.3,719,0.2,827,0.2,945,0.2
2,6,1,5,3,大豆加工品,1223,0.4,1066,0.4,1311,0.4,1333,0.4,1477,0.4
2,6,1,5,4,他の野菜・海藻加工品,1206,0.4,1149,0.4,1260,0.4,1201,0.3,1376,0.3
2,5,1,6,0,果物,3421,1.1,3605,1.3,3501,1.1,3083,0.8,3197,0.8
2,6,1,6,1,生鮮果物,3034,1,3309,1.2,3040,1,2657,0.7,2658,0.7
2,6,1,6,2,果物加工品,387,0.1,296,0.1,462,0.1,426,0.1,539,0.1
2,5,1,7,0,油脂・調味料,3465,1.1,2769,1,3516,1.1,4284,1.1,4645,1.2
2,6,1,7,1,油脂,372,0.1,325,0.1,426,0.1,412,0.1,324,0.1
2,6,1,7,2,調味料,3093,1,2443,0.9,3090,1,3872,1,4322,1.1
2,5,1,8,0,菓子類,5585,1.8,3979,1.5,5998,1.9,7188,1.9,8276,2.1
2,5,1,9,0,調理食品,10507,3.3,9443,3.5,11795,3.8,10439,2.8,12613,3.2
2,6,1,9,1,主食的調理食品,4458,1.4,3914,1.4,5004,1.6,4570,1.2,5417,1.4
2,6,1,9,2,他の調理食品,6050,1.9,5528,2,6791,2.2,5869,1.6,7196,1.8
2,5,1,10,0,飲料,4029,1.3,3340,1.2,4286,1.4,4570,1.2,5406,1.4
2,6,1,10,1,茶類,1095,0.3,1042,0.4,1113,0.4,1119,0.3,1271,0.3
2,6,1,10,2,コーヒー・ココア,925,0.3,826,0.3,922,0.3,1033,0.3,1159,0.3
2,6,1,10,3,他の飲料,2009,0.6,1473,0.5,2251,0.7,2418,0.6,2977,0.8
2,5,1,11,0,酒類,3175,1,3158,1.2,3314,1.1,2727,0.7,4319,1.1
2,5,1,12,0,外食,16563,5.2,14562,5.4,14361,4.7,21166,5.6,20497,5.2
2,6,1,12,1,一般外食,15752,5,14562,5.4,14092,4.6,19078,5.1,17308,4.4
2,6,1,12,2,学校給食,811,0.3,-,-,269,0.1,2088,0.6,3189,0.8
2,4,2,0,0,住居,22193,7,28181,10.4,20323,6.6,12878,3.4,24707,6.2
2,5,2,1,0,家賃地代,15209,4.8,16647,6.1,16195,5.3,11832,3.1,14702,3.7
2,5,2,2,0,設備修繕・維持,6984,2.2,11535,4.2,4128,1.3,1045,0.3,10005,2.5
2,6,2,2,1,設備材料,1601,0.5,1564,0.6,998,0.3,78,0,9116,2.3
2,6,2,2,2,工事その他のサービス,5383,1.7,9971,3.7,3131,1,968,0.3,889,0.2
2,4,3,0,0,光熱・水道,25599,8.1,24115,8.9,26199,8.5,26303,7,29974,7.6
2,5,3,1,0,電気代,11476,3.6,10934,4,12795,4.2,11182,3,11127,2.8
2,5,3,2,0,ガス代,7996,2.5,8062,3,7541,2.4,7982,2.1,9239,2.3
2,5,3,3,0,他の光熱,562,0.2,590,0.2,519,0.2,420,0.1,1033,0.3
2,5,3,4,0,上下水道料,5564,1.8,4529,1.7,5345,1.7,6718,1.8,8576,2.2
2,4,4,0,0,家具・家事用品,10281,3.3,8806,3.2,12557,4.1,10484,2.8,10470,2.6
2,5,4,1,0,家庭用耐久財,3654,1.2,3413,1.3,5785,1.9,2457,0.7,1747,0.4
2,6,4,1,1,家事用耐久財,1825,0.6,1516,0.6,2563,0.8,1701,0.5,1516,0.4
2,6,4,1,2,冷暖房用器具,1183,0.4,1180,0.4,1993,0.6,665,0.2,151,0
2,6,4,1,3,一般家具,646,0.2,717,0.3,1229,0.4,91,0,80,0
2,5,4,2,0,室内装備・装飾品,523,0.2,702,0.3,510,0.2,225,0.1,514,0.1
2,5,4,3,0,寝具類,752,0.2,669,0.2,927,0.3,885,0.2,189,0
2,5,4,4,0,家事雑貨,2494,0.8,1914,0.7,2633,0.9,3107,0.8,3389,0.9
2,5,4,5,0,家事用消耗品,2332,0.7,1748,0.6,2320,0.8,3008,0.8,3548,0.9
