項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,6877,-,1728,-,620,-,775,-
0,0,0,0,0,調査世帯数,376,-,267,-,59,-,24,-,26,-
0,0,0,0,0,世帯人員,3.25,-,3.34,-,3.05,-,2.78,-,3.3,-
0,0,0,0,0,有業人員,1.6,-,1.66,-,1.49,-,1.46,-,1.41,-
0,0,0,0,0,世帯主平均年齢,48.9,-,51.1,-,43.8,-,50.8,-,39.6,-
1,0,0,0,0,受取,919689,-,991173,-,752012,-,642274,-,881272,-
1,1,0,0,0,実収入,450322,100,478494,100,390974,100,243213,100,498400,100
1,2,0,0,0,経常収入,447339,99.3,476409,99.6,382890,97.9,241486,99.3,497814,99.9
1,3,0,0,0,勤め先収入,443790,98.5,472361,98.7,378463,96.8,241486,99.3,497814,99.9
1,4,0,0,0,世帯主収入,397992,88.4,423040,88.4,341091,87.2,209596,86.2,453350,91
1,6,0,0,0,うち男,386875,85.9,412719,86.3,330316,84.5,184681,75.9,445448,89.4
1,5,0,0,0,定期収入,392523,87.2,417613,87.3,339001,86.7,204809,84.2,439443,88.2
1,5,0,0,0,臨時収入,5447,1.2,5397,1.1,2090,0.5,4787,2,13907,2.8
1,5,0,0,0,賞与,21,0,31,0,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,43143,9.6,46379,9.7,35535,9.1,26805,11,44464,8.9
1,6,0,0,0,うち女,40240,8.9,42958,9,35535,9.1,26805,11,37360,7.5
1,4,0,0,0,他の世帯員収入,2656,0.6,2942,0.6,1838,0.5,5085,2.1,-,-
1,3,0,0,0,事業・内職収入,2250,0.5,2182,0.5,4338,1.1,-,-,-,-
1,4,0,0,0,家賃収入,1136,0.3,1652,0.3,-,-,-,-,-,-
1,4,0,0,0,他の事業収入,879,0.2,280,0.1,3972,1,-,-,-,-
1,4,0,0,0,内職収入,235,0.1,249,0.1,366,0.1,-,-,-,-
1,3,0,0,0,他の経常収入,1299,0.3,1867,0.4,89,0,-,-,-,-
1,4,0,0,0,財産収入,433,0.1,630,0.1,-,-,-,-,-,-
1,4,0,0,0,社会保障給付,848,0.2,1210,0.3,89,0,-,-,-,-
1,5,0,0,0,公的年金給付,172,0,251,0.1,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,675,0.1,960,0.2,89,0,-,-,-,-
1,4,0,0,0,仕送り金,18,0,26,0,-,-,-,-,-,-
1,2,0,0,0,特別収入,2983,0.7,2084,0.4,8084,2.1,1727,0.7,586,0.1
1,3,0,0,0,受贈金,1155,0.3,718,0.2,3431,0.9,986,0.4,99,0
1,3,0,0,0,他の特別収入,1828,0.4,1367,0.3,4653,1.2,741,0.3,487,0.1
1,1,0,0,0,実収入以外の受取(繰入金を除く),399954,-,440635,-,292950,-,325974,-,336789,-
1,2,0,0,0,預貯金引出,337367,-,371512,-,248249,-,294296,-,267583,-
1,2,0,0,0,保険金,2509,-,2039,-,6409,-,-,-,-,-
1,3,0,0,0,個人・企業年金保険金,-,-,-,-,-,-,-,-,-,-
1,3,0,0,0,他の保険金,2509,-,2039,-,6409,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,1905,-,2630,-,556,-,-,-,-,-
1,2,0,0,0,一括払購入借入金,57903,-,64171,-,37330,-,31597,-,69206,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,270,-,283,-,406,-,82,-,-,-
1,1,0,0,0,繰入金,69413,-,72044,-,68088,-,73086,-,46083,-
2,0,0,0,0,支払,919689,-,991173,-,752012,-,642274,-,881272,-
2,1,0,0,0,実支出,411989,-,443445,-,349688,-,285624,-,372921,-
2,2,0,0,0,生計支出,324185,-,345026,-,288035,-,243673,-,284306,-
2,3,0,0,0,消費支出,324185,100,345026,100,288035,100,243673,100,284306,100
2,4,1,0,0,食料,82508,25.5,88152,25.5,66795,23.2,71356,29.3,76391,26.9
2,5,1,1,0,穀類,6119,1.9,6476,1.9,4835,1.7,5883,2.4,6006,2.1
2,6,1,1,1,米類,1618,0.5,1752,0.5,1065,0.4,1523,0.6,1734,0.6
2,6,1,1,2,パン,2629,0.8,2738,0.8,2279,0.8,2581,1.1,2481,0.9
2,6,1,1,3,麺類,1463,0.5,1548,0.4,1167,0.4,1432,0.6,1396,0.5
2,6,1,1,4,他の穀類,409,0.1,437,0.1,323,0.1,348,0.1,394,0.1
2,5,1,2,0,魚介類,5508,1.7,6167,1.8,3975,1.4,4365,1.8,3989,1.4
2,6,1,2,1,生鮮魚介,3314,1,3715,1.1,2319,0.8,2654,1.1,2503,0.9
2,6,1,2,2,塩干魚介,1015,0.3,1117,0.3,835,0.3,710,0.3,755,0.3
2,6,1,2,3,魚肉練製品,455,0.1,497,0.1,426,0.1,435,0.2,166,0.1
2,6,1,2,4,他の魚介加工品,723,0.2,838,0.2,394,0.1,567,0.2,564,0.2
2,5,1,3,0,肉類,7327,2.3,8038,2.3,5212,1.8,5701,2.3,7040,2.5
2,6,1,3,1,生鮮肉,5853,1.8,6412,1.9,4048,1.4,4653,1.9,5878,2.1
2,6,1,3,2,加工肉,1474,0.5,1625,0.5,1165,0.4,1048,0.4,1162,0.4
2,5,1,4,0,乳卵類,4063,1.3,4279,1.2,3389,1.2,3379,1.4,4193,1.5
2,6,1,4,1,牛乳,1407,0.4,1484,0.4,1102,0.4,1099,0.5,1655,0.6
2,6,1,4,2,乳製品,1905,0.6,2006,0.6,1648,0.6,1619,0.7,1817,0.6
2,6,1,4,3,卵,750,0.2,790,0.2,639,0.2,661,0.3,721,0.3
2,5,1,5,0,野菜・海藻,9972,3.1,10842,3.1,7801,2.7,9454,3.9,7502,2.6
2,6,1,5,1,生鮮野菜,7316,2.3,7993,2.3,5597,1.9,6947,2.9,5434,1.9
2,6,1,5,2,乾物・海藻,637,0.2,624,0.2,714,0.2,675,0.3,554,0.2
2,6,1,5,3,大豆加工品,1017,0.3,1118,0.3,777,0.3,957,0.4,709,0.2
2,6,1,5,4,他の野菜・海藻加工品,1001,0.3,1107,0.3,713,0.2,875,0.4,805,0.3
2,5,1,6,0,果物,3037,0.9,3250,0.9,2182,0.8,3529,1.4,2660,0.9
2,6,1,6,1,生鮮果物,2771,0.9,2981,0.9,1980,0.7,3065,1.3,2440,0.9
2,6,1,6,2,果物加工品,265,0.1,269,0.1,203,0.1,464,0.2,219,0.1
2,5,1,7,0,油脂・調味料,3251,1,3438,1,2662,0.9,2751,1.1,3300,1.2
2,6,1,7,1,油脂,351,0.1,366,0.1,298,0.1,403,0.2,292,0.1
2,6,1,7,2,調味料,2900,0.9,3072,0.9,2363,0.8,2348,1,3008,1.1
2,5,1,8,0,菓子類,5935,1.8,6189,1.8,5029,1.7,5021,2.1,6438,2.3
2,5,1,9,0,調理食品,9824,3,10232,3,9407,3.3,9241,3.8,7598,2.7
2,6,1,9,1,主食的調理食品,4432,1.4,4540,1.3,4518,1.6,3605,1.5,3946,1.4
2,6,1,9,2,他の調理食品,5391,1.7,5692,1.6,4889,1.7,5636,2.3,3652,1.3
2,5,1,10,0,飲料,4513,1.4,4582,1.3,3719,1.3,5136,2.1,5173,1.8
2,6,1,10,1,茶類,1048,0.3,1067,0.3,835,0.3,1308,0.5,1153,0.4
2,6,1,10,2,コーヒー・ココア,950,0.3,973,0.3,903,0.3,794,0.3,982,0.3
2,6,1,10,3,他の飲料,2515,0.8,2543,0.7,1980,0.7,3034,1.2,3038,1.1
2,5,1,11,0,酒類,3324,1,3481,1,2593,0.9,3278,1.3,3591,1.3
2,5,1,12,0,外食,19637,6.1,21178,6.1,15992,5.6,13618,5.6,18901,6.6
2,6,1,12,1,一般外食,18152,5.6,19777,5.7,13926,4.8,13618,5.6,16792,5.9
2,6,1,12,2,学校給食,1484,0.5,1401,0.4,2066,0.7,-,-,2109,0.7
2,4,2,0,0,住居,26542,8.2,9097,2.6,83961,29.1,56438,23.2,29386,10.3
2,5,2,1,0,家賃地代,21337,6.6,1552,0.4,83926,29.1,56426,23.2,29266,10.3
2,5,2,2,0,設備修繕・維持,5205,1.6,7545,2.2,35,0,12,0,121,0
2,6,2,2,1,設備材料,3439,1.1,4989,1.4,17,0,12,0,59,0
2,6,2,2,2,工事その他のサービス,1766,0.5,2557,0.7,18,0,-,-,61,0
2,4,3,0,0,光熱・水道,17442,5.4,19528,5.7,13365,4.6,10923,4.5,13241,4.7
2,5,3,1,0,電気代,9307,2.9,10400,3,6977,2.4,5776,2.4,7636,2.7
2,5,3,2,0,ガス代,3622,1.1,3922,1.1,2820,1,3061,1.3,3197,1.1
2,5,3,3,0,他の光熱,32,0,46,0,5,0,-,-,-,-
2,5,3,4,0,上下水道料,4481,1.4,5161,1.5,3562,1.2,2086,0.9,2408,0.8
2,4,4,0,0,家具・家事用品,9454,2.9,10723,3.1,4801,1.7,8785,3.6,9100,3.2
2,5,4,1,0,家庭用耐久財,2909,0.9,3750,1.1,-,-,157,0.1,4136,1.5
2,6,4,1,1,家事用耐久財,958,0.3,916,0.3,-,-,110,0,4136,1.5
2,6,4,1,2,冷暖房用器具,763,0.2,1109,0.3,-,-,-,-,-,-
2,6,4,1,3,一般家具,1189,0.4,1725,0.5,-,-,46,0,-,-
2,5,4,2,0,室内装備・装飾品,352,0.1,371,0.1,548,0.2,12,0,22,0
2,5,4,3,0,寝具類,871,0.3,1054,0.3,711,0.2,46,0,263,0.1
2,5,4,4,0,家事雑貨,2059,0.6,2240,0.6,1713,0.6,1782,0.7,1439,0.5
2,5,4,5,0,家事用消耗品,2641,0.8,2856,0.8,1760,0.6,2063,0.8,3165,1.1
2,5,4,6,0,家事サービス,622,0.2,452,0.1,69,0,4724,1.9,75,0
2,4,5,0,0,被服及び履物,15725,4.9,17351,5,10314,3.6,8018,3.3,19523,6.9
2,5,5,1,0,和服,17,0,6,0,76,0,-,-,-,-
2,5,5,2,0,洋服,6576,2,7272,2.1,4195,1.5,2123,0.9,9269,3.3
2,6,5,2,1,男子用洋服,1873,0.6,2109,0.6,635,0.2,620,0.3,3540,1.2
