項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,495,-,672,-,1076,-,958,-,894,-,904,-,1019,-,3982,-,1748,-
0,0,0,0,0,調査世帯数,743,-,41,-,50,-,81,-,70,-,62,-,65,-,71,-,303,-,132,-
0,0,0,0,0,世帯人員,3,-,3.15,-,3.42,-,3.69,-,3.52,-,3.48,-,3.09,-,2.98,-,2.46,-,2.32,-
0,0,0,0,0,有業人員,1.32,-,1.36,-,1.48,-,1.46,-,1.64,-,1.7,-,1.79,-,1.88,-,0.85,-,0.58,-
0,0,0,0,0,世帯主平均年齢,58.6,-,31,-,37.3,-,42.3,-,46.7,-,51.7,-,57.1,-,62.1,-,73.9,-,79.9,-
2,2,0,0,0,生計支出,320176,-,279364,-,286464,-,464805,-,394201,-,358192,-,362539,-,272042,-,268230,-,260839,-
2,3,0,0,0,消費支出,313155,100,270134,100,286464,100,403795,100,394201,100,358192,100,362539,100,272042,100,268230,100,260839,100
2,4,1,0,0,食料,76845,24.5,58516,21.7,69338,24.2,79676,19.7,86271,21.9,94397,26.4,94578,26.1,78332,28.8,69015,25.7,63959,24.5
2,5,1,1,0,穀類,5989,1.9,4622,1.7,5219,1.8,6348,1.6,6535,1.7,6713,1.9,7566,2.1,6099,2.2,5511,2.1,5031,1.9
2,6,1,1,1,米類,1701,0.5,1226,0.5,1144,0.4,1507,0.4,1332,0.3,2108,0.6,1864,0.5,1640,0.6,1882,0.7,1884,0.7
