項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2327,-,3139,-,3419,-,1114,-
0,0,0,0,0,調査世帯数,377,-,87,-,118,-,127,-,45,-
0,0,0,0,0,世帯人員,3.35,-,2,-,3,-,4,-,5.16,-
0,0,0,0,0,有業人員,1.65,-,1.59,-,1.46,-,1.74,-,2,-
0,0,0,0,0,世帯主平均年齢,48.3,-,53.5,-,46.2,-,46.8,-,48,-
1,0,0,0,0,受取,1156173,-,1070081,-,1124182,-,1206295,-,1272280,-
1,1,0,0,0,実収入,521125,100,520030,100,482939,100,542296,100,566007,100
1,2,0,0,0,経常収入,505284,97,470698,90.5,478371,99.1,537286,99.1,555120,98.1
1,3,0,0,0,勤め先収入,470333,90.3,389518,74.9,449151,93,524015,96.6,534042,94.4
1,4,0,0,0,世帯主収入,414203,79.5,332843,64,411752,85.3,467050,86.1,428858,75.8
1,6,0,0,0,うち男,401670,77.1,307347,59.1,398205,82.5,461004,85,426346,75.3
1,5,0,0,0,定期収入,403986,77.5,326086,62.7,405875,84,449547,82.9,421550,74.5
1,5,0,0,0,臨時収入,5169,1,1055,0.2,5877,1.2,6622,1.2,7308,1.3
1,5,0,0,0,賞与,5048,1,5702,1.1,-,-,10881,2,-,-
1,4,0,0,0,世帯主の配偶者の収入,52258,10,56675,10.9,36483,7.6,52670,9.7,86205,15.2
1,6,0,0,0,うち女,51144,9.8,56675,10.9,34333,7.1,51385,9.5,86205,15.2
1,4,0,0,0,他の世帯員収入,3871,0.7,-,-,917,0.2,4295,0.8,18979,3.4
1,3,0,0,0,事業・内職収入,2885,0.6,5939,1.1,836,0.2,3628,0.7,-,-
1,4,0,0,0,家賃収入,604,0.1,-,-,264,0.1,1524,0.3,-,-
1,4,0,0,0,他の事業収入,1413,0.3,5076,1,-,-,679,0.1,-,-
1,4,0,0,0,内職収入,868,0.2,863,0.2,572,0.1,1425,0.3,-,-
1,3,0,0,0,他の経常収入,32066,6.2,75241,14.5,28384,5.9,9643,1.8,21078,3.7
1,4,0,0,0,財産収入,1228,0.2,3216,0.6,1514,0.3,13,0,-,-
1,4,0,0,0,社会保障給付,30406,5.8,72025,13.9,26830,5.6,9324,1.7,18258,3.2
1,5,0,0,0,公的年金給付,24499,4.7,63951,12.3,15994,3.3,7610,1.4,17885,3.2
1,5,0,0,0,他の社会保障給付,5908,1.1,8073,1.6,10836,2.2,1714,0.3,373,0.1
1,4,0,0,0,仕送り金,432,0.1,-,-,40,0,306,0.1,2820,0.5
1,2,0,0,0,特別収入,15841,3,49332,9.5,4568,0.9,5010,0.9,10887,1.9
1,3,0,0,0,受贈金,12422,2.4,45979,8.8,2684,0.6,1446,0.3,3452,0.6
1,3,0,0,0,他の特別収入,3419,0.7,3354,0.6,1885,0.4,3563,0.7,7435,1.3
1,1,0,0,0,実収入以外の受取(繰入金を除く),555379,-,459171,-,563713,-,590810,-,624095,-
1,2,0,0,0,預貯金引出,434741,-,380029,-,342282,-,513097,-,569004,-
1,2,0,0,0,保険金,12875,-,4379,-,34428,-,-,-,9418,-
1,3,0,0,0,個人・企業年金保険金,4145,-,4379,-,6614,-,-,-,9418,-
1,3,0,0,0,他の保険金,8731,-,-,-,27814,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,39583,-,-,-,126103,-,-,-,-,-
1,2,0,0,0,他の借入金,330,-,-,-,-,-,965,-,-,-
1,2,0,0,0,分割払購入借入金,2487,-,385,-,5563,-,83,-,5587,-
1,2,0,0,0,一括払購入借入金,65234,-,74285,-,55211,-,76583,-,39739,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,128,-,93,-,126,-,82,-,347,-
1,1,0,0,0,繰入金,79670,-,90879,-,77529,-,73189,-,82178,-
2,0,0,0,0,支払,1156173,-,1070081,-,1124182,-,1206295,-,1272280,-
2,1,0,0,0,実支出,562060,-,479999,-,556508,-,602297,-,625605,-
2,2,0,0,0,生計支出,463154,-,400741,-,465290,-,481324,-,531725,-
2,3,0,0,0,消費支出,423571,100,400741,100,339186,100,481324,100,531725,100
2,4,1,0,0,食料,82943,19.6,72903,18.2,78476,23.1,90110,18.7,94503,17.8
2,5,1,1,0,穀類,6861,1.6,5045,1.3,6133,1.8,7911,1.6,9482,1.8
2,6,1,1,1,米類,1878,0.4,1413,0.4,1479,0.4,2397,0.5,2383,0.4
2,6,1,1,2,パン,3064,0.7,2384,0.6,2785,0.8,3294,0.7,4570,0.9
2,6,1,1,3,麺類,1461,0.3,946,0.2,1458,0.4,1633,0.3,2016,0.4
2,6,1,1,4,他の穀類,458,0.1,303,0.1,412,0.1,587,0.1,512,0.1
2,5,1,2,0,魚介類,5762,1.4,5086,1.3,5562,1.6,6251,1.3,6237,1.2
2,6,1,2,1,生鮮魚介,3477,0.8,2958,0.7,3452,1,3799,0.8,3643,0.7
2,6,1,2,2,塩干魚介,1056,0.2,983,0.2,1019,0.3,1102,0.2,1169,0.2
2,6,1,2,3,魚肉練製品,482,0.1,436,0.1,444,0.1,496,0.1,649,0.1
2,6,1,2,4,他の魚介加工品,746,0.2,709,0.2,648,0.2,853,0.2,777,0.1
2,5,1,3,0,肉類,8030,1.9,4339,1.1,7594,2.2,10014,2.1,10878,2
2,6,1,3,1,生鮮肉,6478,1.5,3501,0.9,6180,1.8,8055,1.7,8698,1.6
2,6,1,3,2,加工肉,1552,0.4,838,0.2,1414,0.4,1960,0.4,2180,0.4
2,5,1,4,0,乳卵類,4218,1,2943,0.7,3981,1.2,5024,1,5071,1
2,6,1,4,1,牛乳,1314,0.3,833,0.2,1105,0.3,1731,0.4,1631,0.3
2,6,1,4,2,乳製品,2137,0.5,1587,0.4,2184,0.6,2359,0.5,2476,0.5
2,6,1,4,3,卵,766,0.2,524,0.1,692,0.2,934,0.2,964,0.2
2,5,1,5,0,野菜・海藻,10171,2.4,8702,2.2,10212,3,11192,2.3,9990,1.9
2,6,1,5,1,生鮮野菜,7191,1.7,6068,1.5,7358,2.2,7865,1.6,6997,1.3
2,6,1,5,2,乾物・海藻,799,0.2,666,0.2,754,0.2,957,0.2,720,0.1
2,6,1,5,3,大豆加工品,1146,0.3,1021,0.3,1177,0.3,1217,0.3,1101,0.2
2,6,1,5,4,他の野菜・海藻加工品,1036,0.2,947,0.2,924,0.3,1154,0.2,1171,0.2
2,5,1,6,0,果物,2960,0.7,2227,0.6,3345,1,3243,0.7,2538,0.5
2,6,1,6,1,生鮮果物,2646,0.6,2025,0.5,3078,0.9,2755,0.6,2391,0.4
2,6,1,6,2,果物加工品,314,0.1,201,0.1,267,0.1,489,0.1,147,0
2,5,1,7,0,油脂・調味料,3554,0.8,2745,0.7,3163,0.9,4195,0.9,4376,0.8
2,6,1,7,1,油脂,431,0.1,296,0.1,414,0.1,490,0.1,580,0.1
2,6,1,7,2,調味料,3123,0.7,2449,0.6,2749,0.8,3705,0.8,3796,0.7
2,5,1,8,0,菓子類,6133,1.4,4554,1.1,5515,1.6,7248,1.5,7752,1.5
2,5,1,9,0,調理食品,9739,2.3,8795,2.2,9096,2.7,9750,2,13489,2.5
2,6,1,9,1,主食的調理食品,4304,1,3879,1,4260,1.3,4062,0.8,6061,1.1
2,6,1,9,2,他の調理食品,5435,1.3,4916,1.2,4836,1.4,5688,1.2,7428,1.4
2,5,1,10,0,飲料,4601,1.1,4070,1,4674,1.4,4802,1,4888,0.9
2,6,1,10,1,茶類,1059,0.3,901,0.2,968,0.3,1255,0.3,1047,0.2
2,6,1,10,2,コーヒー・ココア,959,0.2,815,0.2,1068,0.3,964,0.2,939,0.2
2,6,1,10,3,他の飲料,2583,0.6,2355,0.6,2638,0.8,2583,0.5,2902,0.5
2,5,1,11,0,酒類,3395,0.8,4626,1.2,2980,0.9,3228,0.7,2501,0.5
2,5,1,12,0,外食,17520,4.1,19771,4.9,16220,4.8,17253,3.6,17304,3.3
2,6,1,12,1,一般外食,17020,4,19771,4.9,15955,4.7,16245,3.4,16648,3.1
2,6,1,12,2,学校給食,501,0.1,-,-,265,0.1,1008,0.2,655,0.1
2,4,2,0,0,住居,23138,5.5,35996,9,26070,7.7,18167,3.8,3280,0.6
2,5,2,1,0,家賃地代,18384,4.3,32764,8.2,21056,6.2,11679,2.4,1398,0.3
2,5,2,2,0,設備修繕・維持,4754,1.1,3232,0.8,5014,1.5,6488,1.3,1882,0.4
2,6,2,2,1,設備材料,2236,0.5,2579,0.6,237,0.1,4546,0.9,60,0
2,6,2,2,2,工事その他のサービス,2519,0.6,654,0.2,4777,1.4,1942,0.4,1822,0.3
2,4,3,0,0,光熱・水道,28005,6.6,20406,5.1,25745,7.6,30803,6.4,41654,7.8
2,5,3,1,0,電気代,11884,2.8,9851,2.5,10330,3,12519,2.6,18560,3.5
2,5,3,2,0,ガス代,9868,2.3,6901,1.7,10102,3,10543,2.2,13338,2.5
2,5,3,3,0,他の光熱,166,0,88,0,157,0,119,0,500,0.1
2,5,3,4,0,上下水道料,6086,1.4,3565,0.9,5157,1.5,7622,1.6,9256,1.7
2,4,4,0,0,家具・家事用品,12680,3,9455,2.4,17948,5.3,9523,2,14263,2.7
2,5,4,1,0,家庭用耐久財,3243,0.8,3380,0.8,4339,1.3,2461,0.5,2271,0.4
2,6,4,1,1,家事用耐久財,1527,0.4,3380,0.8,1292,0.4,239,0,2271,0.4
2,6,4,1,2,冷暖房用器具,763,0.2,-,-,53,0,2184,0.5,-,-
2,6,4,1,3,一般家具,953,0.2,-,-,2994,0.9,39,0,-,-
2,5,4,2,0,室内装備・装飾品,1634,0.4,291,0.1,4477,1.3,428,0.1,130,0
2,5,4,3,0,寝具類,935,0.2,394,0.1,612,0.2,646,0.1,3861,0.7
2,5,4,4,0,家事雑貨,3138,0.7,2235,0.6,3915,1.2,2837,0.6,3754,0.7
2,5,4,5,0,家事用消耗品,2649,0.6,1900,0.5,2729,0.8,2703,0.6,3824,0.7
2,5,4,6,0,家事サービス,1081,0.3,1255,0.3,1876,0.6,447,0.1,422,0.1
2,4,5,0,0,被服及び履物,19253,4.5,19256,4.8,20566,6.1,18113,3.8,19052,3.6
