項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,379,-,-,51,-,53,-,55,-,55,-,55,-,56,-,54,-
0,0,世帯人員,3.36,-,-,3.1,-,2.93,-,3.22,-,3.59,-,3.31,-,3.69,-,3.7,-
0,0,有業人員,1.62,-,-,1.67,-,1.69,-,1.6,-,1.61,-,1.51,-,1.65,-,1.63,-
0,0,世帯主平均年齢,48.3,-,-,53.9,-,52.7,-,46.3,-,44.9,-,44.9,-,47.1,-,48.5,-
0,0,消費支出,370134,-,-8.1,284061,-,297675,-,292374,-,341884,-,406801,-,390732,-,574632,-
0,0,公共的料金,114014,30.8,1.8,94635,33.3,91935,30.9,99917,34.2,107386,31.4,129924,31.9,134995,34.5,138960,24.2
1,0,公共料金等,73355,19.8,3,59866,21.1,57753,19.4,64372,22,73302,21.4,64642,15.9,81592,20.9,111498,19.4
1,1,米,2215,0.6,-15.7,3541,1.2,1914,0.6,1725,0.6,2070,0.6,1756,0.4,2536,0.6,1991,0.3
1,1,食塩,31,0,-51.6,31,0,23,0,37,0,29,0,15,0,45,0,39,0
1,1,学校給食,718,0.2,5.1,426,0.1,240,0.1,591,0.2,1170,0.3,681,0.2,1226,0.3,693,0.1
1,1,公営家賃,1241,0.3,-32.6,889,0.3,2254,0.8,3005,1,1402,0.4,1135,0.3,-,-,-,-
1,1,電気代,14491,3.9,9.6,15770,5.6,12614,4.2,11320,3.9,13031,3.8,14419,3.5,16064,4.1,18215,3.2
1,1,都市ガス,11199,3,18.8,11193,3.9,9232,3.1,10544,3.6,10015,2.9,10104,2.5,13250,3.4,14045,2.4
1,1,上下水道料,5112,1.4,11.4,5946,2.1,4957,1.7,4611,1.6,5892,1.7,2955,0.7,7039,1.8,4407,0.8
1,1,医科診療代,3082,0.8,-4.2,2355,0.8,5865,2,2199,0.8,3273,1,2108,0.5,2812,0.7,2928,0.5
1,1,歯科診療代,2721,0.7,-12.3,982,0.3,3917,1.3,5018,1.7,1522,0.4,1740,0.4,974,0.2,4835,0.8
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
