項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,377,-,-,53,-,52,-,53,-,56,-,55,-,53,-,55,-
0,0,0,0,0,世帯人員,3.35,-,-,3.13,-,2.95,-,3.28,-,3.46,-,3.41,-,3.55,-,3.67,-
0,0,0,0,0,有業人員,1.65,-,-,1.51,-,1.62,-,1.69,-,1.58,-,1.57,-,1.76,-,1.78,-
0,0,0,0,0,世帯主平均年齢,48.3,-,-,51.8,-,52.5,-,47.4,-,45.6,-,46.4,-,46.9,-,47.6,-
1,0,0,0,0,受取,1156173,-,7.6,483159,-,757628,-,892197,-,1245917,-,1228620,-,1330266,-,2150295,-
1,1,0,0,0,実収入,521125,100,-5.8,112067,100,329365,100,413012,100,467932,100,546378,100,660087,100,1114582,100
1,2,0,0,0,経常収入,505284,97,-4.6,106844,95.3,322578,97.9,407738,98.7,464961,99.4,540376,98.9,657978,99.7,1032179,92.6
1,3,0,0,0,勤め先収入,470333,90.3,-5.8,47547,42.4,240619,73.1,354036,85.7,445379,95.2,523129,95.7,657050,99.5,1020345,91.5
1,4,0,0,0,世帯主収入,414203,79.5,-5.6,46590,41.6,222719,67.6,325263,78.8,424784,90.8,474665,86.9,569909,86.3,831933,74.6
1,6,0,0,0,うち男,401670,77.1,-2.1,39040,34.8,198156,60.2,313464,75.9,409158,87.4,456654,83.6,559947,84.8,831933,74.6
1,5,0,0,0,定期収入,403986,77.5,-4.1,46590,41.6,222190,67.5,324256,78.5,419396,89.6,472340,86.4,562473,85.2,777123,69.7
1,5,0,0,0,臨時収入,5169,1,-20.6,-,-,529,0.2,1007,0.2,5388,1.2,2325,0.4,7436,1.1,19505,1.7
1,5,0,0,0,賞与,5048,1,-54.5,-,-,-,-,-,-,-,-,-,-,-,-,35304,3.2
1,4,0,0,0,世帯主の配偶者の収入,52258,10,-3.6,-,-,15587,4.7,25117,6.1,20595,4.4,38369,7,77908,11.8,187699,16.8
1,6,0,0,0,うち女,51144,9.8,-4.1,-,-,15587,4.7,25117,6.1,20595,4.4,35331,6.5,73181,11.1,187699,16.8
1,4,0,0,0,他の世帯員収入,3871,0.7,-39.2,957,0.9,2313,0.7,3656,0.9,-,-,10095,1.8,9233,1.4,713,0.1
1,3,0,0,0,事業・内職収入,2885,0.6,64.1,-,-,3845,1.2,5095,1.2,8139,1.7,637,0.1,-,-,2517,0.2
1,4,0,0,0,家賃収入,604,0.1,104.7,-,-,-,-,581,0.1,3686,0.8,-,-,-,-,-,-
1,4,0,0,0,他の事業収入,1413,0.3,272.8,-,-,2617,0.8,3108,0.8,1641,0.4,-,-,-,-,2517,0.2
1,4,0,0,0,内職収入,868,0.2,-19.9,-,-,1228,0.4,1407,0.3,2812,0.6,637,0.1,-,-,-,-
1,3,0,0,0,他の経常収入,32066,6.2,11.5,59297,52.9,78113,23.7,48607,11.8,11443,2.4,16610,3,928,0.1,9318,0.8
1,4,0,0,0,財産収入,1228,0.2,343.3,-,-,-,-,3329,0.8,30,0,-,-,-,-,5235,0.5
1,4,0,0,0,社会保障給付,30406,5.8,7.5,59297,52.9,77388,23.5,45190,10.9,11413,2.4,14438,2.6,928,0.1,4083,0.4
1,5,0,0,0,公的年金給付,24499,4.7,-2.5,51043,45.5,67035,20.4,41375,10,4794,1,2214,0.4,928,0.1,4083,0.4
1,5,0,0,0,他の社会保障給付,5908,1.1,87.6,8254,7.4,10353,3.1,3815,0.9,6619,1.4,12224,2.2,-,-,-,-
1,4,0,0,0,仕送り金,432,0.1,103.8,-,-,726,0.2,88,0,-,-,2173,0.4,-,-,-,-
1,2,0,0,0,特別収入,15841,3,-31.6,5224,4.7,6787,2.1,5275,1.3,2970,0.6,6001,1.1,2109,0.3,82403,7.4
1,3,0,0,0,受贈金,12422,2.4,-40.7,945,0.8,3388,1,3806,0.9,762,0.2,3078,0.6,1269,0.2,73590,6.6
1,3,0,0,0,他の特別収入,3419,0.7,53.7,4279,3.8,3399,1,1468,0.4,2208,0.5,2924,0.5,840,0.1,8813,0.8
1,1,0,0,0,実収入以外の受取(繰入金を除く),555379,-,22.3,303914,-,360229,-,397692,-,731735,-,589221,-,573375,-,931358,-
1,2,0,0,0,預貯金引出,434741,-,11.5,267088,-,284384,-,284122,-,394518,-,518091,-,488109,-,804510,-
1,2,0,0,0,保険金,12875,-,642.5,8193,-,5525,-,62387,-,-,-,5693,-,6242,-,2103,-
1,3,0,0,0,個人・企業年金保険金,4145,-,139,8193,-,5525,-,1232,-,-,-,5693,-,6242,-,2103,-
1,3,0,0,0,他の保険金,8731,-,...,-,-,-,-,61155,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,39583,-,...,-,-,-,-,-,-,279955,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,330,-,791.9,-,-,-,-,-,-,-,-,2280,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,2487,-,-40.2,3,-,750,-,3885,-,195,-,12071,-,2,-,344,-
1,2,0,0,0,一括払購入借入金,65234,-,12.5,28630,-,69570,-,47297,-,56871,-,50952,-,78631,-,124225,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,128,-,-59.9,-,-,-,-,-,-,196,-,133,-,390,-,176,-
1,1,0,0,0,繰入金,79670,-,18.3,67178,-,68034,-,81492,-,46250,-,93021,-,96804,-,104354,-
2,0,0,0,0,支払,1156173,-,7.6,483159,-,757628,-,892197,-,1245917,-,1228620,-,1330266,-,2150295,-
2,1,0,0,0,実支出,562060,-,19.3,257893,-,378757,-,359916,-,707278,-,614653,-,592101,-,1022263,-
2,2,0,0,0,生計支出,463154,-,26,246348,-,344877,-,312779,-,611991,-,501786,-,457835,-,765675,-
2,3,0,0,0,消費支出,423571,100,15.2,246348,100,344877,100,312779,100,332036,100,501786,100,457835,100,765675,100
2,4,1,0,0,食料,82943,19.6,7.5,75479,30.6,68434,19.8,79540,25.4,75615,22.8,78489,15.6,88679,19.4,114382,14.9
2,5,1,1,0,穀類,6861,1.6,11.2,6036,2.5,6911,2,6601,2.1,5835,1.8,6612,1.3,7435,1.6,8576,1.1
2,6,1,1,1,米類,1878,0.4,15.3,1722,0.7,2300,0.7,1640,0.5,1459,0.4,1459,0.3,1882,0.4,2679,0.3
2,6,1,1,2,パン,3064,0.7,5,2808,1.1,2840,0.8,3098,1,2456,0.7,2948,0.6,3635,0.8,3660,0.5
2,6,1,1,3,麺類,1461,0.3,17.8,1163,0.5,1486,0.4,1584,0.5,1359,0.4,1738,0.3,1528,0.3,1358,0.2
2,6,1,1,4,他の穀類,458,0.1,20.2,343,0.1,285,0.1,279,0.1,561,0.2,467,0.1,391,0.1,879,0.1
2,5,1,2,0,魚介類,5762,1.4,5.5,6354,2.6,5608,1.6,6298,2,5763,1.7,4745,0.9,5211,1.1,6375,0.8
2,6,1,2,1,生鮮魚介,3477,0.8,4.9,3773,1.5,3539,1,3913,1.3,3312,1,2992,0.6,2836,0.6,3982,0.5
2,6,1,2,2,塩干魚介,1056,0.2,6.8,1180,0.5,876,0.3,1053,0.3,1128,0.3,812,0.2,1272,0.3,1078,0.1
2,6,1,2,3,魚肉練製品,482,0.1,16.1,536,0.2,500,0.1,499,0.2,596,0.2,384,0.1,317,0.1,547,0.1
2,6,1,2,4,他の魚介加工品,746,0.2,0.3,865,0.4,693,0.2,834,0.3,727,0.2,558,0.1,785,0.2,767,0.1
2,5,1,3,0,肉類,8030,1.9,8.1,6647,2.7,6885,2,7357,2.4,7324,2.2,7744,1.5,8632,1.9,11612,1.5
2,6,1,3,1,生鮮肉,6478,1.5,10.8,5238,2.1,5622,1.6,5690,1.8,5905,1.8,6085,1.2,7162,1.6,9635,1.3
2,6,1,3,2,加工肉,1552,0.4,-2,1409,0.6,1263,0.4,1667,0.5,1419,0.4,1659,0.3,1469,0.3,1977,0.3
2,5,1,4,0,乳卵類,4218,1,7.8,4024,1.6,3540,1,3950,1.3,3660,1.1,4134,0.8,4869,1.1,5346,0.7
2,6,1,4,1,牛乳,1314,0.3,10,1064,0.4,1283,0.4,1362,0.4,1085,0.3,1263,0.3,1585,0.3,1553,0.2
2,6,1,4,2,乳製品,2137,0.5,11.2,2183,0.9,1691,0.5,1892,0.6,1857,0.6,2126,0.4,2397,0.5,2818,0.4
2,6,1,4,3,卵,766,0.2,-3.9,778,0.3,566,0.2,696,0.2,717,0.2,745,0.1,887,0.2,975,0.1
2,5,1,5,0,野菜・海藻,10171,2.4,13.2,10970,4.5,9283,2.7,9509,3,9454,2.8,8617,1.7,10440,2.3,12954,1.7
2,6,1,5,1,生鮮野菜,7191,1.7,12.3,7629,3.1,6299,1.8,6577,2.1,6856,2.1,6034,1.2,7711,1.7,9253,1.2
2,6,1,5,2,乾物・海藻,799,0.2,24.3,816,0.3,722,0.2,841,0.3,655,0.2,750,0.1,732,0.2,1076,0.1
2,6,1,5,3,大豆加工品,1146,0.3,12.5,1231,0.5,1068,0.3,1125,0.4,1097,0.3,1026,0.2,1091,0.2,1386,0.2
2,6,1,5,4,他の野菜・海藻加工品,1036,0.2,12.1,1294,0.5,1194,0.3,966,0.3,845,0.3,807,0.2,905,0.2,1240,0.2
2,5,1,6,0,果物,2960,0.7,27.8,3381,1.4,2424,0.7,2645,0.8,2280,0.7,2403,0.5,2883,0.6,4711,0.6
2,6,1,6,1,生鮮果物,2646,0.6,26.7,3089,1.3,2208,0.6,2499,0.8,2030,0.6,2205,0.4,2497,0.5,4000,0.5
2,6,1,6,2,果物加工品,314,0.1,38.3,292,0.1,216,0.1,146,0,250,0.1,198,0,386,0.1,711,0.1
2,5,1,7,0,油脂・調味料,3554,0.8,19.7,3363,1.4,3095,0.9,3489,1.1,3593,1.1,3713,0.7,3443,0.8,4179,0.5
2,6,1,7,1,油脂,431,0.1,47.6,312,0.1,331,0.1,478,0.2,475,0.1,362,0.1,481,0.1,579,0.1
2,6,1,7,2,調味料,3123,0.7,16.6,3051,1.2,2764,0.8,3011,1,3118,0.9,3352,0.7,2962,0.6,3601,0.5
2,5,1,8,0,菓子類,6133,1.4,2.8,6259,2.5,5053,1.5,5285,1.7,5232,1.6,6342,1.3,6242,1.4,8517,1.1
2,5,1,9,0,調理食品,9739,2.3,7.2,10349,4.2,8310,2.4,9608,3.1,8655,2.6,9572,1.9,10614,2.3,11079,1.4
2,6,1,9,1,主食的調理食品,4304,1,9.2,4604,1.9,3528,1,4558,1.5,3610,1.1,4325,0.9,4602,1,4908,0.6
2,6,1,9,2,他の調理食品,5435,1.3,5.7,5745,2.3,4781,1.4,5050,1.6,5045,1.5,5247,1,6013,1.3,6171,0.8
2,5,1,10,0,飲料,4601,1.1,8.1,4172,1.7,3289,1,3758,1.2,3981,1.2,4621,0.9,5269,1.2,7116,0.9
