項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,749,-,-,104,-,104,-,111,-,107,-,108,-,115,-,100,-
0,0,0,0,0,世帯人員,2.93,-,-,2.63,-,2.8,-,2.87,-,3,-,2.99,-,3.15,-,3.05,-
0,0,0,0,0,有業人員,1.26,-,-,1.21,-,1.22,-,1.18,-,1.24,-,1.35,-,1.32,-,1.3,-
0,0,0,0,0,世帯主平均年齢,59.3,-,-,62.5,-,61.7,-,60.1,-,56.7,-,56.3,-,57.2,-,60.5,-
2,2,0,0,0,生計支出,316285,-,-1.8,108681,-,165840,-,208131,-,257770,-,310200,-,394180,-,766361,-
2,3,0,0,0,消費支出,316285,100,-0.8,108681,100,165840,100,208131,100,257770,100,310200,100,394180,100,766361,100
2,4,1,0,0,食料,82934,26.2,1.1,52362,48.2,64319,38.8,73363,35.2,82015,31.8,92471,29.8,102243,25.9,113329,14.8
2,5,1,1,0,穀類,6500,2.1,-1.7,4983,4.6,5823,3.5,6011,2.9,6819,2.6,7290,2.4,7631,1.9,6922,0.9
2,6,1,1,1,米類,1977,0.6,0.7,1682,1.5,1874,1.1,1675,0.8,2196,0.9,2066,0.7,2588,0.7,1752,0.2
2,6,1,1,2,パン,2783,0.9,-3.2,2131,2,2348,1.4,2729,1.3,2816,1.1,3228,1,3029,0.8,3188,0.4
2,6,1,1,3,麺類,1356,0.4,0.3,967,0.9,1298,0.8,1313,0.6,1339,0.5,1447,0.5,1532,0.4,1591,0.2
2,6,1,1,4,他の穀類,384,0.1,-9.4,202,0.2,302,0.2,294,0.1,468,0.2,549,0.2,482,0.1,391,0.1
2,5,1,2,0,魚介類,6472,2,-2.6,5334,4.9,5960,3.6,6398,3.1,6402,2.5,7312,2.4,6970,1.8,6912,0.9
2,6,1,2,1,生鮮魚介,3822,1.2,-7,3159,2.9,3542,2.1,3950,1.9,3500,1.4,4491,1.4,4269,1.1,3834,0.5
2,6,1,2,2,塩干魚介,1117,0.4,0.5,981,0.9,1083,0.7,1063,0.5,1191,0.5,1118,0.4,1130,0.3,1252,0.2
2,6,1,2,3,魚肉練製品,611,0.2,7.6,538,0.5,512,0.3,549,0.3,807,0.3,540,0.2,595,0.2,730,0.1
