項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,571,-,582,-,864,-,865,-,1080,-,836,-,950,-,4253,-,2166,-
0,0,0,0,0,調査世帯数,755,-,41,-,45,-,67,-,69,-,76,-,63,-,70,-,324,-,164,-
0,0,0,0,0,世帯人員,2.9,-,3.4,-,3.68,-,3.59,-,3.36,-,3.46,-,3.17,-,2.84,-,2.32,-,2.25,-
0,0,0,0,0,有業人員,1.26,-,1.52,-,1.27,-,1.34,-,1.55,-,1.8,-,1.95,-,1.8,-,0.76,-,0.64,-
0,0,0,0,0,世帯主平均年齢,59.7,-,30.9,-,36.9,-,41.9,-,46.7,-,51.8,-,56.9,-,62,-,75,-,80.5,-
2,2,0,0,0,生計支出,301474,-,275451,-,265356,-,287515,-,400750,-,349394,-,383110,-,335174,-,256818,-,232397,-
2,3,0,0,0,消費支出,301474,100,275451,100,265356,100,287515,100,400750,100,349394,100,383110,100,335174,100,256818,100,232397,100
2,4,1,0,0,食料,80926,26.8,62123,22.6,66536,25.1,84746,29.5,88152,22,79799,22.8,90279,23.6,97822,29.2,77847,30.3,73992,31.8
2,5,1,1,0,穀類,6153,2,4612,1.7,5024,1.9,7074,2.5,6663,1.7,6322,1.8,7485,2,6479,1.9,5845,2.3,5901,2.5
2,6,1,1,1,米類,1844,0.6,648,0.2,1224,0.5,1911,0.7,1794,0.4,1639,0.5,2576,0.7,1843,0.5,1993,0.8,2220,1
2,6,1,1,2,パン,2567,0.9,2275,0.8,2302,0.9,3052,1.1,2785,0.7,2597,0.7,3189,0.8,2513,0.7,2383,0.9,2265,1
2,6,1,1,3,麺類,1365,0.5,1248,0.5,1087,0.4,1523,0.5,1660,0.4,1666,0.5,1391,0.4,1637,0.5,1184,0.5,1152,0.5
2,6,1,1,4,他の穀類,377,0.1,442,0.2,411,0.2,588,0.2,425,0.1,421,0.1,328,0.1,486,0.1,285,0.1,263,0.1
2,5,1,2,0,魚介類,6324,2.1,2723,1,3313,1.2,4385,1.5,5177,1.3,5438,1.6,6868,1.8,7815,2.3,7630,3,7749,3.3
2,6,1,2,1,生鮮魚介,3846,1.3,1735,0.6,1668,0.6,2795,1,3357,0.8,3454,1,4014,1,4453,1.3,4671,1.8,4824,2.1
2,6,1,2,2,塩干魚介,1097,0.4,519,0.2,702,0.3,690,0.2,801,0.2,884,0.3,1186,0.3,1572,0.5,1302,0.5,1295,0.6
2,6,1,2,3,魚肉練製品,522,0.2,206,0.1,462,0.2,325,0.1,421,0.1,447,0.1,554,0.1,640,0.2,619,0.2,593,0.3
2,6,1,2,4,他の魚介加工品,859,0.3,263,0.1,481,0.2,575,0.2,598,0.1,654,0.2,1114,0.3,1151,0.3,1038,0.4,1038,0.4
2,5,1,3,0,肉類,7089,2.4,5223,1.9,5554,2.1,7561,2.6,8666,2.2,8631,2.5,8429,2.2,7189,2.1,6455,2.5,5833,2.5
2,6,1,3,1,生鮮肉,5698,1.9,4219,1.5,4221,1.6,5910,2.1,6863,1.7,7068,2,6940,1.8,5735,1.7,5219,2,4835,2.1
2,6,1,3,2,加工肉,1390,0.5,1004,0.4,1332,0.5,1651,0.6,1802,0.4,1564,0.4,1489,0.4,1455,0.4,1236,0.5,999,0.4
2,5,1,4,0,乳卵類,4230,1.4,3252,1.2,3982,1.5,4697,1.6,4462,1.1,3724,1.1,4321,1.1,4221,1.3,4366,1.7,4464,1.9
2,6,1,4,1,牛乳,1560,0.5,1270,0.5,1402,0.5,1679,0.6,1570,0.4,1117,0.3,1737,0.5,1297,0.4,1730,0.7,1843,0.8
2,6,1,4,2,乳製品,1914,0.6,1422,0.5,1976,0.7,2180,0.8,2076,0.5,1813,0.5,1817,0.5,2118,0.6,1883,0.7,1933,0.8
2,6,1,4,3,卵,757,0.3,560,0.2,604,0.2,839,0.3,816,0.2,794,0.2,767,0.2,805,0.2,754,0.3,688,0.3
2,5,1,5,0,野菜・海藻,11108,3.7,6253,2.3,7182,2.7,8623,3,10200,2.5,9419,2.7,12876,3.4,12748,3.8,12702,4.9,12255,5.3
2,6,1,5,1,生鮮野菜,8097,2.7,4661,1.7,5016,1.9,6298,2.2,7609,1.9,6983,2,9658,2.5,8993,2.7,9220,3.6,8711,3.7
2,6,1,5,2,乾物・海藻,733,0.2,439,0.2,703,0.3,665,0.2,653,0.2,530,0.2,734,0.2,862,0.3,829,0.3,895,0.4
2,6,1,5,3,大豆加工品,1117,0.4,601,0.2,692,0.3,898,0.3,1028,0.3,947,0.3,1328,0.3,1301,0.4,1268,0.5,1242,0.5
2,6,1,5,4,他の野菜・海藻加工品,1161,0.4,552,0.2,770,0.3,762,0.3,910,0.2,959,0.3,1156,0.3,1592,0.5,1384,0.5,1407,0.6
2,5,1,6,0,果物,3761,1.2,1431,0.5,2213,0.8,2355,0.8,2881,0.7,2442,0.7,3843,1,5028,1.5,4786,1.9,4475,1.9
2,6,1,6,1,生鮮果物,3475,1.2,1376,0.5,1996,0.8,2140,0.7,2620,0.7,2291,0.7,3435,0.9,4652,1.4,4451,1.7,4182,1.8
2,6,1,6,2,果物加工品,285,0.1,55,0,217,0.1,215,0.1,261,0.1,151,0,408,0.1,376,0.1,335,0.1,294,0.1
