項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2578,-,3346,-,3125,-,951,-
0,0,0,0,0,調査世帯数,366,-,91,-,123,-,112,-,40,-
0,0,0,0,0,世帯人員,3.26,-,2,-,3,-,4,-,5.15,-
0,0,0,0,0,有業人員,1.63,-,1.44,-,1.62,-,1.73,-,1.88,-
0,0,0,0,0,世帯主平均年齢,48.9,-,55.3,-,46.6,-,47.2,-,45.9,-
1,0,0,0,0,受取,1104768,-,993903,-,1122255,-,1141834,-,1221952,-
1,1,0,0,0,実収入,590877,100,475108,100,636388,100,610010,100,681681,100
1,2,0,0,0,経常収入,587276,99.4,473444,99.6,633543,99.6,603996,99,678099,99.5
1,3,0,0,0,勤め先収入,579726,98.1,468484,98.6,623138,97.9,595444,97.6,676860,99.3
1,4,0,0,0,世帯主収入,514680,87.1,378557,79.7,565652,88.9,549788,90.1,588965,86.4
1,6,0,0,0,うち男,504574,85.4,353326,74.4,557374,87.6,547127,89.7,588965,86.4
1,5,0,0,0,定期収入,413068,69.9,349555,73.6,425435,66.9,463103,75.9,377346,55.4
1,5,0,0,0,臨時収入,3120,0.5,3032,0.6,2487,0.4,3122,0.5,5581,0.8
1,5,0,0,0,賞与,98491,16.7,25969,5.5,137730,21.6,83562,13.7,206038,30.2
1,4,0,0,0,世帯主の配偶者の収入,61435,10.4,88949,18.7,53170,8.4,39527,6.5,87895,12.9
1,6,0,0,0,うち女,60869,10.3,88949,18.7,51479,8.1,39527,6.5,87895,12.9
1,4,0,0,0,他の世帯員収入,3612,0.6,978,0.2,4316,0.7,6129,1,-,-
1,3,0,0,0,事業・内職収入,2415,0.4,1674,0.4,3759,0.6,2321,0.4,-,-
1,4,0,0,0,家賃収入,936,0.2,-,-,2798,0.4,-,-,-,-
1,4,0,0,0,他の事業収入,998,0.2,1674,0.4,-,-,1814,0.3,-,-
1,4,0,0,0,内職収入,480,0.1,-,-,961,0.2,507,0.1,-,-
1,3,0,0,0,他の経常収入,5136,0.9,3286,0.7,6645,1,6231,1,1240,0.2
1,4,0,0,0,財産収入,471,0.1,207,0,1126,0.2,110,0,70,0
1,4,0,0,0,社会保障給付,4562,0.8,2805,0.6,5425,0.9,6121,1,1170,0.2
1,5,0,0,0,公的年金給付,174,0,-,-,521,0.1,-,-,-,-
1,5,0,0,0,他の社会保障給付,4388,0.7,2805,0.6,4904,0.8,6121,1,1170,0.2
1,4,0,0,0,仕送り金,102,0,274,0.1,94,0,-,-,-,-
1,2,0,0,0,特別収入,3601,0.6,1664,0.4,2845,0.4,6014,1,3582,0.5
1,3,0,0,0,受贈金,1508,0.3,854,0.2,282,0,3493,0.6,1072,0.2
1,3,0,0,0,他の特別収入,2093,0.4,810,0.2,2563,0.4,2521,0.4,2509,0.4
1,1,0,0,0,実収入以外の受取(繰入金を除く),436995,-,434749,-,415151,-,461997,-,437797,-
1,2,0,0,0,預貯金引出,365592,-,357915,-,333970,-,396792,-,395141,-
1,2,0,0,0,保険金,743,-,-,-,2222,-,-,-,-,-
1,3,0,0,0,個人・企業年金保険金,743,-,-,-,2222,-,-,-,-,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,410,-,-,-,-,-,1103,-,682,-
1,2,0,0,0,分割払購入借入金,2381,-,1927,-,4400,-,536,-,2573,-
1,2,0,0,0,一括払購入借入金,67576,-,74025,-,74419,-,63565,-,39208,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,293,-,883,-,142,-,-,-,193,-
1,1,0,0,0,繰入金,76896,-,84046,-,70716,-,69828,-,102474,-
2,0,0,0,0,支払,1104768,-,993903,-,1122255,-,1141834,-,1221952,-
2,1,0,0,0,実支出,452513,-,445036,-,458876,-,447033,-,468390,-
2,2,0,0,0,生計支出,330863,-,345608,-,327964,-,327294,-,312822,-
2,3,0,0,0,消費支出,330863,100,345608,100,327964,100,327294,100,312822,100
2,4,1,0,0,食料,86766,26.2,85549,24.8,81555,24.9,91020,27.8,94417,30.2
2,5,1,1,0,穀類,6054,1.8,4324,1.3,5469,1.7,7505,2.3,8028,2.6
2,6,1,1,1,米類,1552,0.5,961,0.3,1495,0.5,1993,0.6,1902,0.6
2,6,1,1,2,パン,2635,0.8,2030,0.6,2398,0.7,3098,0.9,3583,1.1
2,6,1,1,3,麺類,1498,0.5,1144,0.3,1259,0.4,1885,0.6,2024,0.6
2,6,1,1,4,他の穀類,370,0.1,190,0.1,317,0.1,529,0.2,520,0.2
2,5,1,2,0,魚介類,5238,1.6,5333,1.5,5002,1.5,5254,1.6,5760,1.8
2,6,1,2,1,生鮮魚介,3272,1,3367,1,3102,0.9,3343,1,3379,1.1
2,6,1,2,2,塩干魚介,912,0.3,920,0.3,881,0.3,879,0.3,1104,0.4
2,6,1,2,3,魚肉練製品,370,0.1,355,0.1,338,0.1,378,0.1,491,0.2
2,6,1,2,4,他の魚介加工品,685,0.2,690,0.2,681,0.2,654,0.2,786,0.3
2,5,1,3,0,肉類,7270,2.2,5317,1.5,6418,2,9355,2.9,8710,2.8
2,6,1,3,1,生鮮肉,5877,1.8,4283,1.2,5276,1.6,7467,2.3,7085,2.3
2,6,1,3,2,加工肉,1393,0.4,1033,0.3,1141,0.3,1889,0.6,1626,0.5
2,5,1,4,0,乳卵類,4006,1.2,3030,0.9,3918,1.2,4668,1.4,4786,1.5
2,6,1,4,1,牛乳,1346,0.4,866,0.3,1249,0.4,1662,0.5,1949,0.6
2,6,1,4,2,乳製品,1973,0.6,1663,0.5,2051,0.6,2123,0.6,2041,0.7
2,6,1,4,3,卵,687,0.2,501,0.1,618,0.2,883,0.3,795,0.3
2,5,1,5,0,野菜・海藻,9541,2.9,10155,2.9,9458,2.9,9540,2.9,8168,2.6
2,6,1,5,1,生鮮野菜,6937,2.1,7392,2.1,6860,2.1,7068,2.2,5544,1.8
2,6,1,5,2,乾物・海藻,624,0.2,580,0.2,668,0.2,607,0.2,639,0.2
2,6,1,5,3,大豆加工品,1012,0.3,1096,0.3,1001,0.3,986,0.3,908,0.3
2,6,1,5,4,他の野菜・海藻加工品,968,0.3,1086,0.3,929,0.3,880,0.3,1077,0.3
2,5,1,6,0,果物,2891,0.9,3090,0.9,2931,0.9,2964,0.9,1970,0.6
2,6,1,6,1,生鮮果物,2606,0.8,2749,0.8,2708,0.8,2625,0.8,1797,0.6
2,6,1,6,2,果物加工品,285,0.1,341,0.1,223,0.1,339,0.1,173,0.1
2,5,1,7,0,油脂・調味料,3315,1,3096,0.9,3027,0.9,3796,1.2,3347,1.1
2,6,1,7,1,油脂,423,0.1,440,0.1,444,0.1,396,0.1,390,0.1
2,6,1,7,2,調味料,2893,0.9,2656,0.8,2582,0.8,3401,1,2957,0.9
2,5,1,8,0,菓子類,6078,1.8,4647,1.3,5777,1.8,6930,2.1,8217,2.6
2,5,1,9,0,調理食品,10462,3.2,9664,2.8,9779,3,11353,3.5,12103,3.9
2,6,1,9,1,主食的調理食品,4493,1.4,3988,1.2,4174,1.3,5099,1.6,4996,1.6
2,6,1,9,2,他の調理食品,5969,1.8,5676,1.6,5604,1.7,6254,1.9,7107,2.3
2,5,1,10,0,飲料,5665,1.7,6152,1.8,5092,1.6,5802,1.8,5907,1.9
2,6,1,10,1,茶類,1168,0.4,1125,0.3,972,0.3,1371,0.4,1308,0.4
2,6,1,10,2,コーヒー・ココア,885,0.3,948,0.3,951,0.3,799,0.2,765,0.2
2,6,1,10,3,他の飲料,3611,1.1,4079,1.2,3169,1,3632,1.1,3834,1.2
2,5,1,11,0,酒類,3526,1.1,4211,1.2,3021,0.9,3825,1.2,2463,0.8
2,5,1,12,0,外食,22721,6.9,26531,7.7,21665,6.6,20028,6.1,24957,8
2,6,1,12,1,一般外食,21519,6.5,26341,7.6,20965,6.4,18112,5.5,21591,6.9
2,6,1,12,2,学校給食,1202,0.4,191,0.1,700,0.2,1916,0.6,3367,1.1
2,4,2,0,0,住居,27610,8.3,44936,13,31691,9.7,16484,5,2849,0.9
2,5,2,1,0,家賃地代,20706,6.3,29976,8.7,25015,7.6,14040,4.3,2327,0.7
2,5,2,2,0,設備修繕・維持,6904,2.1,14960,4.3,6677,2,2443,0.7,522,0.2
2,6,2,2,1,設備材料,1298,0.4,3046,0.9,263,0.1,1343,0.4,55,0
2,6,2,2,2,工事その他のサービス,5606,1.7,11914,3.4,6414,2,1101,0.3,466,0.1
2,4,3,0,0,光熱・水道,16661,5,14221,4.1,16356,5,17634,5.4,21145,6.8
2,5,3,1,0,電気代,7650,2.3,6966,2,7227,2.2,8065,2.5,9626,3.1
2,5,3,2,0,ガス代,4908,1.5,4320,1.2,4888,1.5,5073,1.5,6028,1.9
2,5,3,3,0,他の光熱,7,0,8,0,1,0,15,0,4,0
2,5,3,4,0,上下水道料,4095,1.2,2927,0.8,4240,1.3,4481,1.4,5487,1.8
2,4,4,0,0,家具・家事用品,12425,3.8,13521,3.9,10203,3.1,14645,4.5,9972,3.2
2,5,4,1,0,家庭用耐久財,4274,1.3,5634,1.6,2720,0.8,6010,1.8,347,0.1
2,6,4,1,1,家事用耐久財,1692,0.5,2531,0.7,1190,0.4,1948,0.6,347,0.1
2,6,4,1,2,冷暖房用器具,2013,0.6,2827,0.8,374,0.1,3710,1.1,-,-
2,6,4,1,3,一般家具,568,0.2,276,0.1,1157,0.4,353,0.1,-,-
2,5,4,2,0,室内装備・装飾品,576,0.2,342,0.1,550,0.2,783,0.2,622,0.2
2,5,4,3,0,寝具類,1195,0.4,2124,0.6,896,0.3,954,0.3,522,0.2
2,5,4,4,0,家事雑貨,2943,0.9,2235,0.6,3036,0.9,3375,1,3117,1
2,5,4,5,0,家事用消耗品,3012,0.9,2733,0.8,2838,0.9,3253,1,3592,1.1
2,5,4,6,0,家事サービス,424,0.1,454,0.1,161,0,270,0.1,1771,0.6
2,4,5,0,0,被服及び履物,17398,5.3,14338,4.1,18329,5.6,19985,6.1,13915,4.4
2,5,5,1,0,和服,147,0,-,-,14,0,390,0.1,214,0.1
2,5,5,2,0,洋服,6481,2,4151,1.2,7590,2.3,7358,2.2,6012,1.9
2,6,5,2,1,男子用洋服,1729,0.5,1299,0.4,2591,0.8,1115,0.3,1885,0.6
2,6,5,2,2,婦人用洋服,3822,1.2,2852,0.8,3926,1.2,5020,1.5,2148,0.7
2,6,5,2,3,子供用洋服,930,0.3,-,-,1074,0.3,1223,0.4,1979,0.6
2,5,5,3,0,シャツ・セーター類,3633,1.1,3430,1,3763,1.1,3965,1.2,2640,0.8
