項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,6861,-,1958,-,390,-,791,-
0,0,0,0,0,調査世帯数,374,-,262,-,70,-,16,-,26,-
0,0,0,0,0,世帯人員,3.33,-,3.49,-,2.84,-,2.73,-,3.46,-
0,0,0,0,0,有業人員,1.67,-,1.71,-,1.58,-,1.59,-,1.58,-
0,0,0,0,0,世帯主平均年齢,48.9,-,50.9,-,43.7,-,53.9,-,42.4,-
1,0,0,0,0,受取,1035900,-,1088956,-,920814,-,688196,-,1032057,-
1,1,0,0,0,実収入,509393,100,543237,100,425793,100,349065,100,501822,100
1,2,0,0,0,経常収入,503842,98.9,538511,99.1,420128,98.7,341709,97.9,490298,97.7
1,3,0,0,0,勤め先収入,458196,89.9,485641,89.4,400176,94,266637,76.4,458234,91.3
1,4,0,0,0,世帯主収入,403334,79.2,425852,78.4,351745,82.6,233603,66.9,419420,83.6
1,6,0,0,0,うち男,385405,75.7,411958,75.8,312228,73.3,216673,62.1,419420,83.6
1,5,0,0,0,定期収入,399630,78.5,421345,77.6,350729,82.4,232348,66.6,414830,82.7
1,5,0,0,0,臨時収入,3182,0.6,3748,0.7,1016,0.2,1255,0.4,4590,0.9
1,5,0,0,0,賞与,522,0.1,760,0.1,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,48245,9.5,54763,10.1,37974,8.9,4311,1.2,38813,7.7
1,6,0,0,0,うち女,47819,9.4,54763,10.1,35794,8.4,4311,1.2,38813,7.7
1,4,0,0,0,他の世帯員収入,6616,1.3,5026,0.9,10457,2.5,28723,8.2,-,-
1,3,0,0,0,事業・内職収入,5151,1,6311,1.2,724,0.2,-,-,8576,1.7
1,4,0,0,0,家賃収入,1567,0.3,1525,0.3,-,-,-,-,6579,1.3
1,4,0,0,0,他の事業収入,2758,0.5,3736,0.7,724,0.2,-,-,670,0.1
1,4,0,0,0,内職収入,826,0.2,1050,0.2,-,-,-,-,1327,0.3
1,3,0,0,0,他の経常収入,40496,7.9,46558,8.6,19228,4.5,75072,21.5,23488,4.7
1,4,0,0,0,財産収入,895,0.2,1304,0.2,1,0,-,-,3,0
1,4,0,0,0,社会保障給付,39407,7.7,45050,8.3,19227,4.5,73686,21.1,23485,4.7
1,5,0,0,0,公的年金給付,21808,4.3,26574,4.9,3576,0.8,73686,21.1,-,-
1,5,0,0,0,他の社会保障給付,17598,3.5,18476,3.4,15651,3.7,-,-,23485,4.7
1,4,0,0,0,仕送り金,194,0,204,0,-,-,1386,0.4,-,-
1,2,0,0,0,特別収入,5551,1.1,4727,0.9,5665,1.3,7356,2.1,11524,2.3
1,3,0,0,0,受贈金,2976,0.6,2107,0.4,2139,0.5,7174,2.1,10510,2.1
1,3,0,0,0,他の特別収入,2575,0.5,2620,0.5,3526,0.8,182,0.1,1014,0.2
1,1,0,0,0,実収入以外の受取(繰入金を除く),458862,-,473404,-,433817,-,290617,-,477710,-
1,2,0,0,0,預貯金引出,371175,-,384628,-,327713,-,263064,-,415380,-
1,2,0,0,0,保険金,2751,-,3753,-,-,-,4518,-,-,-
1,3,0,0,0,個人・企業年金保険金,2751,-,3753,-,-,-,4518,-,-,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,12620,-,-,-,64468,-,-,-,-,-
1,2,0,0,0,他の借入金,3066,-,4416,-,-,-,924,-,-,-
1,2,0,0,0,分割払購入借入金,9299,-,13294,-,461,-,-,-,1099,-
1,2,0,0,0,一括払購入借入金,59373,-,66471,-,41175,-,22112,-,61230,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,577,-,841,-,-,-,-,-,-,-
1,1,0,0,0,繰入金,67645,-,72314,-,61204,-,48514,-,52526,-
2,0,0,0,0,支払,1035900,-,1088956,-,920814,-,688196,-,1032057,-
2,1,0,0,0,実支出,449079,-,443139,-,482659,-,295995,-,493026,-
2,2,0,0,0,生計支出,356714,-,342349,-,414400,-,233475,-,399351,-
2,3,0,0,0,消費支出,342866,100,341873,100,345327,100,233475,100,399351,100
