項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,751,-,-,104,-,115,-,111,-,108,-,107,-,103,-,103,-
0,0,世帯人員,3.02,-,-,2.7,-,2.61,-,2.97,-,3.09,-,3.2,-,3.26,-,3.33,-
0,0,有業人員,1.3,-,-,1.12,-,1.17,-,1.17,-,1.27,-,1.46,-,1.46,-,1.45,-
0,0,世帯主平均年齢,58.2,-,-,63.6,-,61.7,-,58.5,-,56.5,-,55,-,56.4,-,56.1,-
0,0,消費支出,346615,-,-5.5,115224,-,186180,-,240508,-,291663,-,347450,-,437604,-,802912,-
0,0,公共的料金,103633,29.9,9.3,37342,32.4,64721,34.8,80397,33.4,88866,30.5,105870,30.5,126867,29,220124,27.4
1,0,公共料金等,72041,20.8,7.4,32487,28.2,48718,26.2,58100,24.2,64219,22,82157,23.6,89158,20.4,128818,16
1,1,米,2158,0.6,-26,1594,1.4,1784,1,1977,0.8,2344,0.8,2432,0.7,2547,0.6,2425,0.3
1,1,食塩,36,0,-37.9,10,0,22,0,42,0,48,0,58,0,23,0,52,0
1,1,学校給食,441,0.1,6.5,301,0.3,95,0.1,453,0.2,532,0.2,780,0.2,351,0.1,573,0.1
1,1,公営家賃,1438,0.4,-19.7,470,0.4,2113,1.1,1939,0.8,1613,0.6,2641,0.8,1304,0.3,-,-
1,1,電気代,15548,4.5,9.9,9958,8.6,13245,7.1,13511,5.6,14848,5.1,17057,4.9,17063,3.9,23075,2.9
1,1,都市ガス,11199,3.2,11.8,6968,6,9083,4.9,9993,4.2,13030,4.5,12055,3.5,12734,2.9,14473,1.8
1,1,上下水道料,5105,1.5,8.6,2830,2.5,4532,2.4,4658,1.9,5508,1.9,4927,1.4,7497,1.7,5762,0.7
1,1,医科診療代,3924,1.1,11.7,1466,1.3,2078,1.1,5065,2.1,3705,1.3,3617,1,3696,0.8,7790,1
1,1,歯科診療代,3196,0.9,-11.2,430,0.4,684,0.4,1435,0.6,992,0.3,1620,0.5,6325,1.4,10811,1.3
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,3223,0.9,110.2,170,0.1,617,0.3,882,0.4,1121,0.4,3116,0.9,1101,0.3,15454,1.9
1,1,鉄道運賃,3894,1.1,12.9,901,0.8,1657,0.9,2139,0.9,3280,1.1,4871,1.4,7009,1.6,7357,0.9
1,1,鉄道通学定期代,479,0.1,-54.3,-,-,-,-,53,0,75,0,955,0.3,1295,0.3,967,0.1
1,1,鉄道通勤定期代,2158,0.6,-25.9,209,0.2,28,0,440,0.2,998,0.3,4714,1.4,3281,0.7,5409,0.7
1,1,バス代,430,0.1,27.2,219,0.2,241,0.1,210,0.1,168,0.1,245,0.1,1013,0.2,907,0.1
1,1,バス通学定期代,272,0.1,140.7,-,-,19,0,52,0,-,-,23,0,688,0.2,1112,0.1
1,1,バス通勤定期代,18,0,-87.7,-,-,3,0,-,-,-,-,-,-,113,0,13,0
1,1,タクシー代,1199,0.3,68.4,274,0.2,721,0.4,526,0.2,808,0.3,495,0.1,1269,0.3,4271,0.5
1,1,航空運賃,1027,0.3,12.2,-,-,-,-,-,-,-,-,2920,0.8,860,0.2,3392,0.4
1,1,郵便料,197,0.1,31.3,63,0.1,105,0.1,114,0,102,0,417,0.1,282,0.1,295,0
1,1,固定電話通信料,2582,0.7,0.7,1631,1.4,2359,1.3,2418,1,2779,1,2884,0.8,3168,0.7,2829,0.4
1,1,移動電話通信料,9465,2.7,14.1,3207,2.8,5556,3,8640,3.6,9561,3.3,11616,3.3,12870,2.9,14722,1.8
1,1,ＮＨＫ放送受信料,1000,0.3,23.5,578,0.5,1335,0.7,1070,0.4,661,0.2,1080,0.3,1388,0.3,892,0.1
1,1,ケーブルテレビ放送受信料,1346,0.4,27.7,654,0.6,991,0.5,1429,0.6,1344,0.5,1125,0.3,1657,0.4,2211,0.3
1,1,他の放送受信料,209,0.1,16.8,72,0.1,220,0.1,-,-,87,0,278,0.1,191,0,611,0.1
1,1,国公立小学校,83,0,-18.6,-,-,-,-,99,0,29,0,219,0.1,5,0,225,0
1,1,国公立中学校,129,0,186.7,32,0,56,0,31,0,20,0,19,0,153,0,586,0.1
1,1,国公立高校,457,0.1,113.6,-,-,-,-,453,0.2,69,0,1054,0.3,244,0.1,1374,0.2
1,1,国公立大学,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,たばこ,827,0.2,-31,449,0.4,1174,0.6,470,0.2,496,0.2,938,0.3,1032,0.2,1230,0.2
2,0,準公共料金等,31592,9.1,13.8,4855,4.2,16002,8.6,22297,9.3,24647,8.5,23714,6.8,37709,8.6,91307,11.4
2,1,牛乳,1331,0.4,4.2,778,0.7,991,0.5,1372,0.6,1256,0.4,1356,0.4,1656,0.4,1897,0.2
2,1,灯油,426,0.1,-51,305,0.3,593,0.3,399,0.2,563,0.2,286,0.1,535,0.1,305,0
2,1,プロパンガス,474,0.1,-20.1,360,0.3,463,0.2,826,0.3,556,0.2,228,0.1,604,0.1,277,0
2,1,理髪料,431,0.1,3.9,88,0.1,329,0.2,389,0.2,470,0.2,363,0.1,544,0.1,830,0.1
2,1,パーマネント代,396,0.1,-27.5,170,0.1,355,0.2,302,0.1,548,0.2,171,0,653,0.1,568,0.1
2,1,洗濯代,911,0.3,-11.6,275,0.2,254,0.1,704,0.3,597,0.2,819,0.2,1259,0.3,2452,0.3
2,1,新聞,2853,0.8,-6.8,1425,1.2,2997,1.6,2900,1.2,3100,1.1,2721,0.8,3189,0.7,3623,0.5
2,1,私立小学校,15,0,-73.7,-,-,-,-,-,-,-,-,-,-,69,0,32,0
2,1,私立中学校,149,0,-78.4,12,0,326,0.2,-,-,-,-,-,-,644,0.1,63,0
2,1,私立高校,1836,0.5,172.4,-,-,280,0.2,-,-,-,-,32,0,3921,0.9,8559,1.1
2,1,私立大学,7303,2.1,9.8,-,-,740,0.4,-,-,-,-,630,0.2,-,-,49414,6.2
2,1,幼児教育費用,1762,0.5,-4.3,-,-,894,0.5,2281,0.9,2255,0.8,1893,0.5,2519,0.6,2473,0.3
2,1,民営家賃,12758,3.7,36,1440,1.2,6681,3.6,12201,5.1,14765,5.1,14657,4.2,20578,4.7,18846,2.3
2,1,地代,948,0.3,38.8,-,-,1099,0.6,924,0.4,538,0.2,558,0.2,1537,0.4,1967,0.2
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成27年3月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―全世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
