項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,582,-,722,-,992,-,947,-,839,-,964,-,1106,-,3848,-,1726,-
0,0,0,0,0,調査世帯数,741,-,45,-,51,-,73,-,69,-,61,-,69,-,79,-,294,-,130,-
0,0,0,0,0,世帯人員,3.01,-,3.37,-,3.49,-,3.64,-,3.49,-,3.43,-,3.12,-,2.91,-,2.49,-,2.38,-
0,0,0,0,0,有業人員,1.32,-,1.49,-,1.42,-,1.39,-,1.64,-,1.77,-,1.79,-,1.83,-,0.82,-,0.57,-
0,0,0,0,0,世帯主平均年齢,58.3,-,31.1,-,37.2,-,42.2,-,46.8,-,51.8,-,57.1,-,62.3,-,74,-,79.9,-
2,2,0,0,0,生計支出,348736,-,266542,-,363323,-,350928,-,419347,-,447648,-,429076,-,346093,-,299550,-,311150,-
2,3,0,0,0,消費支出,346966,100,266542,100,338824,100,350928,100,419347,100,447648,100,429076,100,346093,100,299550,100,311150,100
2,4,1,0,0,食料,79492,22.9,60689,22.8,75285,22.2,81654,23.3,92775,22.1,96543,21.6,98432,22.9,82991,24,69831,23.3,65057,20.9
2,5,1,1,0,穀類,6111,1.8,4738,1.8,6665,2,6395,1.8,6730,1.6,7523,1.7,7325,1.7,6057,1.8,5392,1.8,5131,1.6
2,6,1,1,1,米類,1669,0.5,1176,0.4,1723,0.5,1445,0.4,1535,0.4,2146,0.5,1953,0.5,1712,0.5,1635,0.5,1648,0.5
2,6,1,1,2,パン,2718,0.8,2197,0.8,3056,0.9,3149,0.9,3199,0.8,3193,0.7,3292,0.8,2608,0.8,2287,0.8,2062,0.7
2,6,1,1,3,麺類,1267,0.4,953,0.4,1478,0.4,1384,0.4,1490,0.4,1508,0.3,1515,0.4,1222,0.4,1089,0.4,1059,0.3
2,6,1,1,4,他の穀類,457,0.1,411,0.2,408,0.1,418,0.1,506,0.1,675,0.2,565,0.1,515,0.1,381,0.1,362,0.1
2,5,1,2,0,魚介類,6206,1.8,3452,1.3,3575,1.1,4570,1.3,5707,1.4,5795,1.3,7258,1.7,7128,2.1,7221,2.4,6687,2.1
2,6,1,2,1,生鮮魚介,3809,1.1,1895,0.7,2168,0.6,2819,0.8,3701,0.9,3575,0.8,4518,1.1,4368,1.3,4402,1.5,4184,1.3
2,6,1,2,2,塩干魚介,1046,0.3,665,0.2,431,0.1,709,0.2,790,0.2,1030,0.2,1178,0.3,1236,0.4,1285,0.4,1131,0.4
2,6,1,2,3,魚肉練製品,579,0.2,390,0.1,345,0.1,380,0.1,458,0.1,518,0.1,772,0.2,709,0.2,660,0.2,710,0.2
2,6,1,2,4,他の魚介加工品,771,0.2,502,0.2,631,0.2,661,0.2,758,0.2,673,0.2,790,0.2,815,0.2,874,0.3,662,0.2
2,5,1,3,0,肉類,7241,2.1,5171,1.9,7198,2.1,7323,2.1,8657,2.1,9733,2.2,9362,2.2,8174,2.4,5850,2,5732,1.8
2,6,1,3,1,生鮮肉,5943,1.7,4132,1.6,5734,1.7,5942,1.7,6951,1.7,8130,1.8,7938,1.9,6927,2,4749,1.6,4712,1.5
2,6,1,3,2,加工肉,1298,0.4,1040,0.4,1464,0.4,1381,0.4,1706,0.4,1603,0.4,1425,0.3,1247,0.4,1101,0.4,1020,0.3
2,5,1,4,0,乳卵類,3775,1.1,2783,1,3386,1,3869,1.1,4029,1,4200,0.9,4317,1,3882,1.1,3652,1.2,3558,1.1
2,6,1,4,1,牛乳,1190,0.3,701,0.3,1081,0.3,1228,0.3,1055,0.3,1266,0.3,1068,0.2,1254,0.4,1304,0.4,1272,0.4
2,6,1,4,2,乳製品,1837,0.5,1574,0.6,1580,0.5,1929,0.5,2182,0.5,2113,0.5,2280,0.5,1830,0.5,1647,0.5,1610,0.5
2,6,1,4,3,卵,748,0.2,508,0.2,726,0.2,711,0.2,791,0.2,820,0.2,970,0.2,797,0.2,700,0.2,676,0.2
2,5,1,5,0,野菜・海藻,9765,2.8,6495,2.4,7666,2.3,7637,2.2,9343,2.2,11635,2.6,10771,2.5,11147,3.2,10248,3.4,9503,3.1
2,6,1,5,1,生鮮野菜,6776,2,4447,1.7,5358,1.6,5285,1.5,6699,1.6,8322,1.9,7750,1.8,7899,2.3,6895,2.3,6556,2.1
2,6,1,5,2,乾物・海藻,713,0.2,459,0.2,614,0.2,620,0.2,563,0.1,885,0.2,713,0.2,752,0.2,783,0.3,587,0.2
2,6,1,5,3,大豆加工品,1175,0.3,881,0.3,945,0.3,897,0.3,1216,0.3,1394,0.3,1131,0.3,1271,0.4,1260,0.4,1139,0.4
2,6,1,5,4,他の野菜・海藻加工品,1100,0.3,708,0.3,748,0.2,836,0.2,865,0.2,1033,0.2,1176,0.3,1225,0.4,1311,0.4,1221,0.4
2,5,1,6,0,果物,3316,1,1616,0.6,1958,0.6,2580,0.7,2908,0.7,3658,0.8,3907,0.9,3803,1.1,3755,1.3,3721,1.2
2,6,1,6,1,生鮮果物,2947,0.8,1431,0.5,1736,0.5,2284,0.7,2262,0.5,3229,0.7,3602,0.8,3499,1,3359,1.1,3315,1.1
2,6,1,6,2,果物加工品,369,0.1,185,0.1,222,0.1,296,0.1,646,0.2,429,0.1,305,0.1,304,0.1,396,0.1,406,0.1
2,5,1,7,0,油脂・調味料,3481,1,2547,1,3198,0.9,3358,1,4012,1,4678,1,3897,0.9,3532,1,3197,1.1,2875,0.9
2,6,1,7,1,油脂,337,0.1,365,0.1,258,0.1,312,0.1,300,0.1,532,0.1,290,0.1,286,0.1,348,0.1,339,0.1
2,6,1,7,2,調味料,3144,0.9,2182,0.8,2940,0.9,3046,0.9,3712,0.9,4146,0.9,3607,0.8,3247,0.9,2849,1,2536,0.8
2,5,1,8,0,菓子類,5569,1.6,5416,2,6633,2,7275,2.1,6498,1.5,6840,1.5,6550,1.5,5286,1.5,4283,1.4,4176,1.3
2,5,1,9,0,調理食品,9635,2.8,6786,2.5,8535,2.5,9581,2.7,11785,2.8,10626,2.4,12088,2.8,11252,3.3,8461,2.8,8814,2.8
2,6,1,9,1,主食的調理食品,4189,1.2,3233,1.2,3739,1.1,4634,1.3,5614,1.3,4347,1,5365,1.3,4453,1.3,3547,1.2,3622,1.2
2,6,1,9,2,他の調理食品,5446,1.6,3553,1.3,4796,1.4,4946,1.4,6171,1.5,6279,1.4,6724,1.6,6798,2,4914,1.6,5192,1.7
2,5,1,10,0,飲料,3745,1.1,3435,1.3,4171,1.2,3888,1.1,4241,1,4900,1.1,4412,1,3769,1.1,3128,1,3055,1
2,6,1,10,1,茶類,976,0.3,755,0.3,919,0.3,949,0.3,862,0.2,1026,0.2,1188,0.3,955,0.3,998,0.3,992,0.3
2,6,1,10,2,コーヒー・ココア,848,0.2,487,0.2,927,0.3,883,0.3,1179,0.3,1023,0.2,976,0.2,1205,0.3,624,0.2,546,0.2
2,6,1,10,3,他の飲料,1921,0.6,2194,0.8,2324,0.7,2055,0.6,2200,0.5,2852,0.6,2249,0.5,1609,0.5,1506,0.5,1517,0.5
2,5,1,11,0,酒類,3057,0.9,2844,1.1,4653,1.4,1694,0.5,4392,1,2120,0.5,2785,0.6,3676,1.1,2908,1,2230,0.7
2,5,1,12,0,外食,17591,5.1,15405,5.8,17648,5.2,23485,6.7,24472,5.8,24834,5.5,25757,6,15283,4.4,11736,3.9,9575,3.1
2,6,1,12,1,一般外食,16635,4.8,14710,5.5,15328,4.5,19273,5.5,22053,5.3,24326,5.4,25548,6,15000,4.3,11718,3.9,9533,3.1
2,6,1,12,2,学校給食,956,0.3,695,0.3,2320,0.7,4212,1.2,2419,0.6,508,0.1,209,0,283,0.1,18,0,41,0
2,4,2,0,0,住居,24099,6.9,45133,16.9,39650,11.7,28650,8.2,34347,8.2,27444,6.1,15573,3.6,24110,7,15705,5.2,17939,5.8
2,5,2,1,0,家賃地代,18577,5.4,45010,16.9,25623,7.6,28332,8.1,32457,7.7,25815,5.8,10648,2.5,21587,6.2,6869,2.3,3649,1.2
2,5,2,2,0,設備修繕・維持,5522,1.6,123,0,14027,4.1,318,0.1,1889,0.5,1629,0.4,4925,1.1,2524,0.7,8836,2.9,14290,4.6
2,6,2,2,1,設備材料,1619,0.5,59,0,279,0.1,85,0,1198,0.3,128,0,3248,0.8,1559,0.5,2539,0.8,4497,1.4
2,6,2,2,2,工事その他のサービス,3903,1.1,64,0,13748,4.1,233,0.1,692,0.2,1501,0.3,1677,0.4,964,0.3,6297,2.1,9793,3.1
2,4,3,0,0,光熱・水道,31374,9,19286,7.2,24245,7.2,26311,7.5,31211,7.4,35944,8,36863,8.6,32234,9.3,33267,11.1,34968,11.2
2,5,3,1,0,電気代,14820,4.3,9376,3.5,12169,3.6,11499,3.3,14407,3.4,17213,3.8,16601,3.9,16073,4.6,15770,5.3,15815,5.1
