項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,547,-,663,-,861,-,944,-,1082,-,914,-,896,-,4093,-,1984,-
0,0,0,0,0,調査世帯数,742,-,40,-,48,-,64,-,75,-,74,-,67,-,65,-,309,-,151,-
0,0,0,0,0,世帯人員,2.89,-,3.38,-,3.52,-,3.38,-,3.38,-,3.44,-,3.23,-,2.81,-,2.3,-,2.21,-
0,0,0,0,0,有業人員,1.26,-,1.43,-,1.35,-,1.33,-,1.59,-,1.83,-,1.95,-,1.71,-,0.73,-,0.56,-
0,0,0,0,0,世帯主平均年齢,59.1,-,30.7,-,36.8,-,41.9,-,46.9,-,52,-,56.8,-,62.2,-,74.7,-,80.4,-
2,2,0,0,0,生計支出,309824,-,294824,-,248501,-,318717,-,369406,-,353029,-,412220,-,316380,-,270412,-,260332,-
2,3,0,0,0,消費支出,309824,100,294824,100,248501,100,318717,100,369406,100,353029,100,412220,100,316380,100,270412,100,260332,100
2,4,1,0,0,食料,84633,27.3,64474,21.9,67061,27,81343,25.5,97891,26.5,96575,27.4,103068,25,95737,30.3,78100,28.9,72973,28
2,5,1,1,0,穀類,6042,2,4491,1.5,5016,2,5996,1.9,6417,1.7,7316,2.1,7297,1.8,5671,1.8,5802,2.1,5497,2.1
2,6,1,1,1,米類,1716,0.6,696,0.2,1199,0.5,1345,0.4,1569,0.4,1883,0.5,2405,0.6,1785,0.6,1835,0.7,1927,0.7
2,6,1,1,2,パン,2596,0.8,2516,0.9,2389,1,2830,0.9,2673,0.7,3088,0.9,2964,0.7,2315,0.7,2423,0.9,2128,0.8
2,6,1,1,3,麺類,1428,0.5,1049,0.4,1210,0.5,1533,0.5,1793,0.5,1976,0.6,1564,0.4,1422,0.4,1233,0.5,1197,0.5
2,6,1,1,4,他の穀類,301,0.1,229,0.1,217,0.1,288,0.1,382,0.1,369,0.1,364,0.1,148,0,311,0.1,244,0.1
