項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,6825,-,2070,-,252,-,852,-
0,0,0,0,0,調査世帯数,367,-,254,-,75,-,11,-,27,-
0,0,0,0,0,世帯人員,3.35,-,3.47,-,2.93,-,2.86,-,3.52,-
0,0,0,0,0,有業人員,1.64,-,1.66,-,1.63,-,1.65,-,1.56,-
0,0,0,0,0,世帯主平均年齢,47.8,-,49.7,-,43.5,-,50.4,-,42.8,-
1,0,0,0,0,受取,1070638,-,1169745,-,835488,-,633985,-,977270,-
1,1,0,0,0,実収入,502885,100,540816,100,404808,100,337994,100,486120,100
1,2,0,0,0,経常収入,489700,97.4,527152,97.5,398215,98.4,337555,99.9,456987,94
1,3,0,0,0,勤め先収入,477136,94.9,512788,94.8,388402,95.9,335385,99.2,449072,92.4
1,4,0,0,0,世帯主収入,411792,81.9,435203,80.5,349332,86.3,290407,85.9,411913,84.7
1,6,0,0,0,うち男,394102,78.4,419838,77.6,317771,78.5,263896,78.1,411913,84.7
1,5,0,0,0,定期収入,404726,80.5,427994,79.1,341163,84.3,277590,82.1,410373,84.4
1,5,0,0,0,臨時収入,3194,0.6,4397,0.8,58,0,1966,0.6,1540,0.3
1,5,0,0,0,賞与,3872,0.8,2813,0.5,8110,2,10851,3.2,-,-
1,4,0,0,0,世帯主の配偶者の収入,59736,11.9,74245,13.7,28470,7,-,-,37158,7.6
1,6,0,0,0,うち女,59338,11.8,74245,13.7,26544,6.6,-,-,37158,7.6
1,4,0,0,0,他の世帯員収入,5607,1.1,3340,0.6,10600,2.6,44978,13.3,-,-
1,3,0,0,0,事業・内職収入,6748,1.3,7424,1.4,5193,1.3,-,-,7110,1.5
1,4,0,0,0,家賃収入,2708,0.5,2609,0.5,1937,0.5,-,-,6174,1.3
1,4,0,0,0,他の事業収入,3480,0.7,3995,0.7,3256,0.8,-,-,936,0.2
1,4,0,0,0,内職収入,560,0.1,820,0.2,-,-,-,-,-,-
1,3,0,0,0,他の経常収入,5817,1.2,6940,1.3,4621,1.1,2170,0.6,805,0.2
1,4,0,0,0,財産収入,957,0.2,1402,0.3,-,-,-,-,-,-
1,4,0,0,0,社会保障給付,4805,1,5538,1,4621,1.1,-,-,805,0.2
1,5,0,0,0,公的年金給付,1106,0.2,1620,0.3,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,3699,0.7,3918,0.7,4621,1.1,-,-,805,0.2
1,4,0,0,0,仕送り金,55,0,-,-,-,-,2170,0.6,-,-
1,2,0,0,0,特別収入,13185,2.6,13663,2.5,6593,1.6,438,0.1,29134,6
1,3,0,0,0,受贈金,8493,1.7,7907,1.5,3984,1,362,0.1,26545,5.5
1,3,0,0,0,他の特別収入,4692,0.9,5757,1.1,2608,0.6,76,0,2589,0.5
