項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,374,-,-,50,-,52,-,53,-,54,-,59,-,51,-,55,-
0,0,0,0,0,世帯人員,3.33,-,-,3.16,-,2.87,-,3.21,-,3.52,-,3.3,-,3.49,-,3.77,-
0,0,0,0,0,有業人員,1.67,-,-,1.66,-,1.6,-,1.75,-,1.53,-,1.59,-,1.77,-,1.77,-
0,0,0,0,0,世帯主平均年齢,48.9,-,-,52.8,-,54.3,-,47.4,-,44.6,-,47.8,-,48.4,-,47.1,-
1,0,0,0,0,受取,1035900,-,0,438368,-,743010,-,804154,-,980293,-,1053793,-,1234188,-,1978164,-
1,1,0,0,0,実収入,509393,100,-5.5,97012,100,339171,100,395658,100,480878,100,568035,100,665927,100,1007661,100
1,2,0,0,0,経常収入,503842,98.9,-5.4,95839,98.8,332955,98.2,393062,99.3,470359,97.8,558915,98.4,659876,99.1,1004482,99.7
1,3,0,0,0,勤め先収入,458196,89.9,-8.6,33123,34.1,234650,69.2,344375,87,432998,90,518998,91.4,647056,97.2,983964,97.6
1,4,0,0,0,世帯主収入,403334,79.2,-9.1,32064,33.1,223939,66,304638,77,412747,85.8,464328,81.7,560581,84.2,815045,80.9
1,6,0,0,0,うち男,385405,75.7,-8.1,19972,20.6,188618,55.6,271694,68.7,412747,85.8,434304,76.5,560581,84.2,800200,79.4
1,5,0,0,0,定期収入,399630,78.5,-9.5,32064,33.1,223604,65.9,303865,76.8,409172,85.1,460665,81.1,549484,82.5,808560,80.2
1,5,0,0,0,臨時収入,3182,0.6,63.2,-,-,336,0.1,773,0.2,3575,0.7,3663,0.6,7402,1.1,6485,0.6
1,5,0,0,0,賞与,522,0.1,128.9,-,-,-,-,-,-,-,-,-,-,3695,0.6,-,-
1,4,0,0,0,世帯主の配偶者の収入,48245,9.5,-7.2,676,0.7,6375,1.9,27209,6.9,18407,3.8,42321,7.5,76508,11.5,164152,16.3
1,6,0,0,0,うち女,47819,9.4,-5.1,676,0.7,6375,1.9,27209,6.9,18407,3.8,39351,6.9,76508,11.5,164152,16.3
1,4,0,0,0,他の世帯員収入,6616,1.3,21.6,383,0.4,4335,1.3,12528,3.2,1844,0.4,12349,2.2,9967,1.5,4767,0.5
1,3,0,0,0,事業・内職収入,5151,1,326.8,11636,12,7320,2.2,-,-,7819,1.6,2329,0.4,595,0.1,6467,0.6
1,4,0,0,0,家賃収入,1567,0.3,668.1,-,-,1982,0.6,-,-,3636,0.8,-,-,-,-,5287,0.5
1,4,0,0,0,他の事業収入,2758,0.5,834.9,11636,12,3481,1,-,-,2544,0.5,1817,0.3,-,-,-,-
1,4,0,0,0,内職収入,826,0.2,16.7,-,-,1857,0.5,-,-,1640,0.3,511,0.1,595,0.1,1181,0.1
1,3,0,0,0,他の経常収入,40496,7.9,33.8,51080,52.7,90985,26.8,48687,12.3,29541,6.1,37589,6.6,12225,1.8,14051,1.4
1,4,0,0,0,財産収入,895,0.2,324.2,-,-,-,-,6175,1.6,6,0,4,0,0,0,1,0
1,4,0,0,0,社会保障給付,39407,7.7,34.7,50697,52.3,90985,26.8,42512,10.7,28557,5.9,37585,6.6,12225,1.8,14049,1.4
1,5,0,0,0,公的年金給付,21808,4.3,27,41221,42.5,83344,24.6,23508,5.9,-,-,5703,1,-,-,-,-
1,5,0,0,0,他の社会保障給付,17598,3.5,45.6,9476,9.8,7641,2.3,19004,4.8,28557,5.9,31882,5.6,12225,1.8,14049,1.4
1,4,0,0,0,仕送り金,194,0,-75.9,383,0.4,-,-,-,-,978,0.2,-,-,-,-,-,-
1,2,0,0,0,特別収入,5551,1.1,-17.8,1173,1.2,6216,1.8,2596,0.7,10520,2.2,9120,1.6,6051,0.9,3179,0.3
1,3,0,0,0,受贈金,2976,0.6,-13.6,909,0.9,4381,1.3,1770,0.4,3868,0.8,6332,1.1,1812,0.3,1747,0.2
