項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,調査世帯数,751,-,-,104,-,115,-,111,-,108,-,107,-,103,-,103,-
0,世帯人員,3.02,-,-,2.7,-,2.61,-,2.97,-,3.09,-,3.2,-,3.26,-,3.33,-
0,有業人員,1.3,-,-,1.12,-,1.17,-,1.17,-,1.27,-,1.46,-,1.46,-,1.45,-
0,世帯主平均年齢,58.2,-,-,63.6,-,61.7,-,58.5,-,56.5,-,55,-,56.4,-,56.1,-
0,消費支出,346615,100,-5.5,115224,100,186180,100,240508,100,291663,100,347450,100,437604,100,802912,100
2,基礎的支出,189586,54.7,-,87371,75.8,129827,69.7,162596,67.6,177863,61,199669,57.5,229528,52.5,338500,42.2
3,選択的支出,157029,45.3,-,27853,24.2,56353,30.3,77912,32.4,113800,39,147781,42.5,208076,47.5,464412,57.8
1,食料,92721,26.8,5.1,51813,45,64143,34.5,77080,32,87981,30.2,101043,29.1,112109,25.6,154170,19.2
2,基礎的支出,68939,19.9,-,44160,38.3,52135,28,63788,26.5,66682,22.9,75428,21.7,82456,18.8,97542,12.1
3,選択的支出,23782,6.9,-,7653,6.6,12008,6.4,13292,5.5,21299,7.3,25615,7.4,29653,6.8,56629,7.1
1,住居,25095,7.2,-16.3,2862,2.5,12559,6.7,16979,7.1,19443,6.7,23317,6.7,34260,7.8,65814,8.2
2,基礎的支出,23274,6.7,-,2259,2,11436,6.1,16979,7.1,18121,6.2,22467,6.5,29025,6.6,62219,7.7
3,選択的支出,1821,0.5,-,603,0.5,1124,0.6,-,-,1322,0.5,849,0.2,5235,1.2,3595,0.4
1,光熱・水道,32759,9.5,7.9,20421,17.7,27916,15,29397,12.2,34513,11.8,34559,9.9,38442,8.8,43911,5.5
2,基礎的支出,32759,9.5,7.9,20421,17.7,27916,15,29397,12.2,34513,11.8,34559,9.9,38442,8.8,43911,5.5
3,選択的支出,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,家具・家事用品,11629,3.4,-40.1,3352,2.9,5642,3,10227,4.3,7637,2.6,12578,3.6,11036,2.5,30741,3.8
2,基礎的支出,7285,2.1,-,2991,2.6,3050,1.6,7436,3.1,4576,1.6,8921,2.6,7108,1.6,16812,2.1
3,選択的支出,4344,1.3,-,361,0.3,2592,1.4,2792,1.2,3061,1,3657,1.1,3928,0.9,13929,1.7
1,被服及び履物,18278,5.3,-6.5,3141,2.7,6885,3.7,8629,3.6,12235,4.2,19128,5.5,22918,5.2,54668,6.8
2,基礎的支出,733,0.2,-,167,0.1,452,0.2,498,0.2,536,0.2,957,0.3,820,0.2,1690,0.2
3,選択的支出,17545,5.1,-,2974,2.6,6433,3.5,8131,3.4,11699,4,18171,5.2,22098,5,52978,6.6
1,保健医療,18691,5.4,4.6,4781,4.1,8122,4.4,15972,6.6,14214,4.9,16635,4.8,20022,4.6,50754,6.3
2,基礎的支出,16746,4.8,-,4390,3.8,7393,4,13717,5.7,13042,4.5,15237,4.4,17554,4,45586,5.7
3,選択的支出,1946,0.6,-,391,0.3,729,0.4,2254,0.9,1172,0.4,1398,0.4,2468,0.6,5168,0.6
1,交通・通信,35640,10.3,-19.9,8770,7.6,15985,8.6,21102,8.8,30113,10.3,41135,11.8,51605,11.8,80289,10
2,基礎的支出,11386,3.3,-,4180,3.6,7412,4,7501,3.1,11227,3.8,11772,3.4,15055,3.4,22433,2.8
3,選択的支出,24254,7,-,4590,4,8573,4.6,13602,5.7,18885,6.5,29364,8.5,36551,8.4,57856,7.2
1,教育,19231,5.5,29.1,44,0,2436,1.3,4363,1.8,5570,1.9,8988,2.6,15686,3.6,96861,12.1
2,基礎的支出,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,選択的支出,19231,5.5,29.1,44,0,2436,1.3,4363,1.8,5570,1.9,8988,2.6,15686,3.6,96861,12.1
1,教養娯楽,40550,11.7,-7.3,7559,6.6,17612,9.5,23687,9.8,30875,10.6,41606,12,55024,12.6,106816,13.3
2,基礎的支出,7154,2.1,-,3309,2.9,6334,3.4,7067,2.9,6427,2.2,6446,1.9,9373,2.1,11072,1.4
3,選択的支出,33396,9.6,-,4250,3.7,11278,6.1,16620,6.9,24447,8.4,35160,10.1,45651,10.4,95744,11.9
1,その他の消費支出,52020,15,-10.4,12479,10.8,24880,13.4,33073,13.8,49083,16.8,48461,13.9,76503,17.5,118888,14.8
2,基礎的支出,21311,6.1,-,5493,4.8,13699,7.4,16213,6.7,22740,7.8,23883,6.9,29696,6.8,37235,4.6
3,選択的支出,30709,8.9,-,6987,6.1,11181,6,16860,7,26343,9,24579,7.1,46807,10.7,81653,10.2
,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成27年3月,,,,,,,,,,,,,,,,,,
第１５表　生計支出７分位階層別１世帯当たり１か月間の基礎的・選択的支出　―全世帯―,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：品目　2：基礎的支出　3：選択的支出）,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
