項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,365,-,-,50,-,49,-,49,-,55,-,55,-,51,-,56,-
0,0,世帯人員,3.36,-,-,3.14,-,3.05,-,3.49,-,3.36,-,3.34,-,3.6,-,3.52,-
0,0,有業人員,1.69,-,-,1.72,-,1.69,-,1.82,-,1.46,-,1.66,-,1.68,-,1.81,-
0,0,世帯主平均年齢,48.2,-,-,54,-,50.3,-,46.7,-,45.8,-,47.7,-,44.9,-,48.2,-
0,0,消費支出,375467,-,4.9,294561,-,274425,-,297469,-,347461,-,390797,-,409330,-,611867,-
0,0,公共的料金,107409,28.6,0.8,95699,32.5,84528,30.8,89112,30,102638,29.5,109404,28,96705,23.6,173211,28.3
1,0,公共料金等,64640,17.2,9.4,60924,20.7,53795,19.6,60862,20.5,62322,17.9,59930,15.3,64781,15.8,89778,14.7
1,1,米,1709,0.5,-18,1466,0.5,1577,0.6,2230,0.7,1355,0.4,1355,0.3,1950,0.5,2042,0.3
1,1,食塩,31,0,10.7,73,0,30,0,20,0,23,0,21,0,14,0,36,0
1,1,学校給食,1839,0.5,-25.5,1342,0.5,866,0.3,2004,0.7,1508,0.4,2561,0.7,2717,0.7,1867,0.3
1,1,公営家賃,3198,0.9,108.7,7042,2.4,4380,1.6,2154,0.7,5062,1.5,696,0.2,3087,0.8,-,-
1,1,電気代,9701,2.6,-4.4,10976,3.7,9715,3.5,8512,2.9,9901,2.8,9786,2.5,8665,2.1,10337,1.7
1,1,都市ガス,8371,2.2,16.8,8706,3,6292,2.3,6856,2.3,8294,2.4,9210,2.4,8593,2.1,10604,1.7
1,1,上下水道料,4888,1.3,12.6,6221,2.1,2669,1,5450,1.8,6172,1.8,4186,1.1,5086,1.2,4449,0.7
1,1,医科診療代,2208,0.6,-10.3,2274,0.8,1901,0.7,1481,0.5,3686,1.1,2183,0.6,2192,0.5,1726,0.3
1,1,歯科診療代,1341,0.4,-3.1,628,0.2,780,0.3,1218,0.4,774,0.2,1443,0.4,1983,0.5,2556,0.4
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,470,0.1,-38.9,-,-,2471,0.9,839,0.3,-,-,-,-,-,-,-,-
1,1,鉄道運賃,3454,0.9,-3.8,1886,0.6,2516,0.9,3985,1.3,3109,0.9,3664,0.9,2389,0.6,6621,1.1
1,1,鉄道通学定期代,417,0.1,408.5,-,-,-,-,79,0,173,0,283,0.1,1071,0.3,1303,0.2
1,1,鉄道通勤定期代,2465,0.7,-17.1,4561,1.5,1889,0.7,5047,1.7,2091,0.6,554,0.1,2558,0.6,631,0.1
1,1,バス代,324,0.1,-31.9,112,0,238,0.1,168,0.1,279,0.1,154,0,276,0.1,1037,0.2
1,1,バス通学定期代,63,0,-33,187,0.1,-,-,129,0,52,0,39,0,33,0,-,-
1,1,バス通勤定期代,78,0,-71.7,-,-,-,-,27,0,244,0.1,-,-,278,0.1,-,-
1,1,タクシー代,719,0.2,64.9,246,0.1,1324,0.5,421,0.1,158,0,254,0.1,325,0.1,2304,0.4
1,1,航空運賃,3203,0.9,358.2,-,-,-,-,-,-,-,-,-,-,-,-,22354,3.7
1,1,郵便料,187,0,38.5,262,0.1,91,0,80,0,333,0.1,239,0.1,84,0,214,0
1,1,固定電話通信料,1952,0.5,-2.1,2440,0.8,1700,0.6,1746,0.6,1989,0.6,1897,0.5,1691,0.4,2199,0.4
1,1,移動電話通信料,12427,3.3,37.2,8181,2.8,9996,3.6,13222,4.4,12294,3.5,13330,3.4,15018,3.7,14930,2.4
1,1,ＮＨＫ放送受信料,1041,0.3,20.5,1260,0.4,1183,0.4,788,0.3,1605,0.5,304,0.1,1475,0.4,684,0.1
1,1,ケーブルテレビ放送受信料,1036,0.3,-4.5,956,0.3,1283,0.5,1108,0.4,666,0.2,578,0.1,1411,0.3,1260,0.2
1,1,他の放送受信料,181,0,37.1,138,0,306,0.1,8,0,71,0,176,0,347,0.1,221,0
1,1,国公立小学校,733,0.2,-13,17,0,847,0.3,445,0.1,637,0.2,564,0.1,1575,0.4,1042,0.2
1,1,国公立中学校,736,0.2,-39.4,653,0.2,433,0.2,1353,0.5,713,0.2,1328,0.3,534,0.1,138,0
1,1,国公立高校,525,0.1,64.1,-,-,440,0.2,730,0.2,407,0.1,759,0.2,1163,0.3,175,0
1,1,国公立大学,504,0.1,-74.6,-,-,-,-,-,-,-,-,3480,0.9,-,-,-,-
1,1,たばこ,837,0.2,83.6,1299,0.4,868,0.3,763,0.3,724,0.2,889,0.2,267,0.1,1049,0.2
2,0,準公共料金等,42769,11.4,-9.9,34775,11.8,30732,11.2,28250,9.5,40317,11.6,49474,12.7,31925,7.8,83433,13.6
2,1,牛乳,1427,0.4,3,1103,0.4,1208,0.4,1325,0.4,1662,0.5,1450,0.4,1580,0.4,1658,0.3
2,1,灯油,17,0,-15,-,-,-,-,-,-,122,0,-,-,-,-,-,-
2,1,プロパンガス,429,0.1,-11.4,376,0.1,502,0.2,101,0,867,0.2,453,0.1,698,0.2,-,-
2,1,理髪料,317,0.1,-23.2,85,0,244,0.1,27,0,148,0,221,0.1,568,0.1,920,0.2
2,1,パーマネント代,254,0.1,-20.4,205,0.1,519,0.2,-,-,631,0.2,159,0,-,-,261,0
2,1,洗濯代,1635,0.4,-27.4,1860,0.6,1025,0.4,694,0.2,1237,0.4,1118,0.3,2253,0.6,3248,0.5
2,1,新聞,2470,0.7,-1.1,2676,0.9,2246,0.8,1708,0.6,2580,0.7,2844,0.7,2367,0.6,2848,0.5
2,1,私立小学校,1072,0.3,744.1,81,0,-,-,-,-,6285,1.8,1108,0.3,-,-,-,-
2,1,私立中学校,3439,0.9,13.3,-,-,5343,1.9,1468,0.5,751,0.2,7570,1.9,254,0.1,8584,1.4
2,1,私立高校,9283,2.5,27.1,13568,4.6,-,-,2731,0.9,13378,3.9,20359,5.2,5524,1.3,9140,1.5
2,1,私立大学,6714,1.8,-41.2,-,-,-,-,2112,0.7,1059,0.3,-,-,-,-,43723,7.1
2,1,幼児教育費用,2587,0.7,13.1,1065,0.4,1654,0.6,5158,1.7,2300,0.7,3670,0.9,3573,0.9,715,0.1
2,1,民営家賃,12029,3.2,-19.4,7078,2.4,17992,6.6,12513,4.2,9297,2.7,9932,2.5,15106,3.7,12336,2
2,1,地代,1096,0.3,11.5,6678,2.3,-,-,412,0.1,-,-,591,0.2,-,-,-,-
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成27年5月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―勤労者世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
