項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4471,-,2655,-,2135,-,738,-
0,0,0,0,0,調査世帯数,749,-,332,-,195,-,161,-,61,-
0,0,0,0,0,世帯人員,2.93,-,2,-,3,-,4,-,5.17,-
0,0,0,0,0,有業人員,1.26,-,0.79,-,1.55,-,1.72,-,1.77,-
0,0,0,0,0,世帯主平均年齢,59.3,-,68,-,55.2,-,49.5,-,48.8,-
2,2,0,0,0,生計支出,316285,-,313450,-,298472,-,330694,-,355831,-
2,3,0,0,0,消費支出,316285,100,313450,100,298472,100,330694,100,355831,100
2,4,1,0,0,食料,82934,26.2,75755,24.2,86037,28.8,89234,27,97035,27.3
2,5,1,1,0,穀類,6500,2.1,5670,1.8,6603,2.2,7278,2.2,8907,2.5
2,6,1,1,1,米類,1977,0.6,2013,0.6,1697,0.6,1959,0.6,2814,0.8
2,6,1,1,2,パン,2783,0.9,2253,0.7,3057,1,3355,1,3353,0.9
2,6,1,1,3,麺類,1356,0.4,1068,0.3,1457,0.5,1535,0.5,2221,0.6
2,6,1,1,4,他の穀類,384,0.1,336,0.1,392,0.1,429,0.1,519,0.1
2,5,1,2,0,魚介類,6472,2,6441,2.1,6749,2.3,5853,1.8,7453,2.1
2,6,1,2,1,生鮮魚介,3822,1.2,3656,1.2,4161,1.4,3571,1.1,4333,1.2
2,6,1,2,2,塩干魚介,1117,0.4,1177,0.4,1110,0.4,918,0.3,1359,0.4
2,6,1,2,3,魚肉練製品,611,0.2,629,0.2,576,0.2,611,0.2,619,0.2
2,6,1,2,4,他の魚介加工品,923,0.3,979,0.3,902,0.3,753,0.2,1142,0.3
2,5,1,3,0,肉類,7236,2.3,5401,1.7,7596,2.5,8917,2.7,12197,3.4
2,6,1,3,1,生鮮肉,5852,1.9,4313,1.4,6218,2.1,7099,2.1,10257,2.9
2,6,1,3,2,加工肉,1384,0.4,1089,0.3,1378,0.5,1818,0.5,1940,0.5
2,5,1,4,0,乳卵類,4388,1.4,3932,1.3,4649,1.6,4607,1.4,5570,1.6
2,6,1,4,1,牛乳,1518,0.5,1400,0.4,1514,0.5,1580,0.5,2070,0.6
2,6,1,4,2,乳製品,2077,0.7,1859,0.6,2346,0.8,2112,0.6,2330,0.7
2,6,1,4,3,卵,793,0.3,674,0.2,789,0.3,916,0.3,1170,0.3
2,5,1,5,0,野菜・海藻,11227,3.5,11141,3.6,11717,3.9,10429,3.2,12300,3.5
2,6,1,5,1,生鮮野菜,7928,2.5,7732,2.5,8396,2.8,7401,2.2,8958,2.5
2,6,1,5,2,乾物・海藻,816,0.3,850,0.3,769,0.3,791,0.2,850,0.2
2,6,1,5,3,大豆加工品,1238,0.4,1141,0.4,1362,0.5,1258,0.4,1320,0.4
2,6,1,5,4,他の野菜・海藻加工品,1245,0.4,1418,0.5,1189,0.4,979,0.3,1173,0.3
2,5,1,6,0,果物,3653,1.2,4189,1.3,3771,1.3,2623,0.8,2965,0.8
2,6,1,6,1,生鮮果物,3360,1.1,3885,1.2,3427,1.1,2377,0.7,2779,0.8
2,6,1,6,2,果物加工品,294,0.1,304,0.1,344,0.1,247,0.1,186,0.1
2,5,1,7,0,油脂・調味料,3700,1.2,3188,1,3876,1.3,4075,1.2,5079,1.4
2,6,1,7,1,油脂,492,0.2,444,0.1,551,0.2,457,0.1,679,0.2
2,6,1,7,2,調味料,3207,1,2744,0.9,3325,1.1,3618,1.1,4401,1.2
2,5,1,8,0,菓子類,5603,1.8,4407,1.4,5780,1.9,7322,2.2,7240,2
2,5,1,9,0,調理食品,10155,3.2,9718,3.1,10022,3.4,10953,3.3,10969,3.1
2,6,1,9,1,主食的調理食品,4404,1.4,4226,1.3,4736,1.6,4518,1.4,3956,1.1
2,6,1,9,2,他の調理食品,5751,1.8,5493,1.8,5286,1.8,6435,1.9,7013,2
2,5,1,10,0,飲料,4366,1.4,3921,1.3,4427,1.5,4958,1.5,5132,1.4
2,6,1,10,1,茶類,1054,0.3,975,0.3,1061,0.4,1234,0.4,990,0.3
2,6,1,10,2,コーヒー・ココア,1010,0.3,977,0.3,929,0.3,1104,0.3,1228,0.3
2,6,1,10,3,他の飲料,2302,0.7,1969,0.6,2436,0.8,2620,0.8,2914,0.8
2,5,1,11,0,酒類,3572,1.1,3394,1.1,4132,1.4,3276,1,3497,1
