区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,736,-,-,103,-,114,-,103,-,111,-,103,-,101,-,101,-
0,0,世帯人員,2.97,-,-,2.41,-,2.83,-,2.86,-,3.07,-,3.08,-,3.33,-,3.18,-
0,0,有業人員,1.3,-,-,1.15,-,1.04,-,1.11,-,1.4,-,1.41,-,1.63,-,1.38,-
0,0,世帯主平均年齢,59,-,-,67.5,-,61.8,-,57.9,-,57.7,-,58.7,-,54.2,-,55.6,-
0,0,消費支出,321144,100,8.8,112265,100,174323,100,209633,100,246356,100,298282,100,393597,100,811254,100
1,0,商品,170803,53.2,-,81362,72.5,109894,63,129958,62,142982,58,163600,54.8,207900,52.8,358912,44.2
1,1,耐久財,27280,8.5,52.2,1008,0.9,2377,1.4,4072,1.9,4368,1.8,9734,3.3,21792,5.5,147337,18.2
1,2,半耐久財,27981,8.7,-,5246,4.7,14441,8.3,17513,8.4,23385,9.5,31805,10.7,43626,11.1,59580,7.3
1,3,非耐久財,115543,36,-,75109,66.9,93077,53.4,108374,51.7,115230,46.8,122061,40.9,142482,36.2,151994,18.7
1,0,サービス,150341,46.8,-,30903,27.5,64428,37,79675,38,103374,42,134681,45.2,185696,47.2,452342,55.8
2,0,食料,91687,28.6,4.4,54269,48.3,68696,39.4,79581,38,89266,36.2,94754,31.8,117591,29.9,137201,16.9
2,3,非耐久財,69746,21.7,2.4,47449,42.3,57129,32.8,63714,30.4,70837,28.8,73250,24.6,84446,21.5,91142,11.2
2,4,サービス,21941,6.8,11.3,6820,6.1,11566,6.6,15867,7.6,18429,7.5,21504,7.2,33145,8.4,46059,5.7
2,0,住居,20834,6.5,4.4,4458,4,13066,7.5,14827,7.1,14124,5.7,24598,8.2,29669,7.5,44904,5.5
2,1,耐久財,1084,0.3,-22.5,-,-,94,0.1,154,0.1,97,0,2181,0.7,1206,0.3,3855,0.5
2,2,半耐久財,415,0.1,63.4,54,0,236,0.1,370,0.2,264,0.1,467,0.2,1247,0.3,258,0
2,4,サービス,19335,6,5.7,4404,3.9,12736,7.3,14302,6.8,13763,5.6,21950,7.4,27216,6.9,40791,5
2,0,光熱・水道（非耐久財）,23766,7.4,4.5,16589,14.8,21009,12.1,24773,11.8,24457,9.9,24773,8.3,27245,6.9,27431,3.4
2,0,家具・家事用品,12732,4,-3.8,4087,3.6,5349,3.1,9163,4.4,8808,3.6,10252,3.4,16972,4.3,34387,4.2
2,1,耐久財,5328,1.7,-15.2,461,0.4,453,0.3,2585,1.2,2700,1.1,2876,1,5647,1.4,22526,2.8
2,2,半耐久財,3775,1.2,10.3,1311,1.2,2516,1.4,3485,1.7,2725,1.1,4257,1.4,5273,1.3,6829,0.8
2,3,非耐久財,2920,0.9,7.2,1849,1.6,2127,1.2,2767,1.3,2846,1.2,2925,1,4203,1.1,3707,0.5
2,4,サービス,709,0.2,-12.4,466,0.4,253,0.1,326,0.2,537,0.2,195,0.1,1850,0.5,1325,0.2
2,0,被服及び履物,18258,5.7,4.5,2680,2.4,8893,5.1,10300,4.9,16016,6.5,21020,7,29039,7.4,39678,4.9
2,2,半耐久財,16558,5.2,8.9,2062,1.8,7920,4.5,9615,4.6,15088,6.1,19083,6.4,26503,6.7,35472,4.4
2,4,サービス,1700,0.5,-24.8,619,0.6,973,0.6,686,0.3,929,0.4,1937,0.6,2536,0.6,4207,0.5
2,0,保健医療,12763,4,7.5,4812,4.3,7215,4.1,9004,4.3,9540,3.9,18417,6.2,19276,4.9,20997,2.6
2,1,耐久財,1603,0.5,124.5,194,0.2,587,0.3,152,0.1,656,0.3,1868,0.6,3992,1,3748,0.5
2,2,半耐久財,234,0.1,41.8,-,-,56,0,190,0.1,304,0.1,219,0.1,782,0.2,83,0
2,3,非耐久財,4584,1.4,1.6,2253,2,3444,2,4588,2.2,4235,1.7,5860,2,5940,1.5,5744,0.7
2,4,サービス,6342,2,-2.2,2365,2.1,3128,1.8,4074,1.9,4345,1.8,10471,3.5,8562,2.2,11422,1.4
2,0,交通・通信,46920,14.6,33.3,7876,7,15806,9.1,21461,10.2,26074,10.6,31765,10.6,47404,12,177654,21.9
2,1,耐久財,15208,4.7,160.4,-,-,144,0.1,397,0.2,344,0.1,921,0.3,4683,1.2,99834,12.3
2,2,半耐久財,709,0.2,-24.8,75,0.1,168,0.1,185,0.1,440,0.2,633,0.2,1602,0.4,1851,0.2
2,3,非耐久財,2268,0.7,-17.6,537,0.5,1623,0.9,1549,0.7,1871,0.8,2273,0.8,3740,1,4260,0.5
2,4,サービス,28735,8.9,12,7264,6.5,13872,8,19330,9.2,23420,9.5,27937,9.4,37378,9.5,71710,8.8
2,0,教育,22982,7.2,19.9,277,0.2,3133,1.8,5054,2.4,7101,2.9,10386,3.5,19648,5,115043,14.2
2,3,非耐久財,218,0.1,-46,-,-,79,0,154,0.1,34,0,257,0.1,205,0.1,797,0.1
2,4,サービス,22763,7.1,21.4,277,0.2,3054,1.8,4900,2.3,7067,2.9,10129,3.4,19442,4.9,114246,14.1
2,0,教養娯楽,41470,12.9,-3.7,9697,8.6,19605,11.2,19736,9.4,29746,12.1,36437,12.2,55658,14.1,119036,14.7
2,1,耐久財,1908,0.6,-31.5,78,0.1,1058,0.6,637,0.3,537,0.2,1630,0.5,6023,1.5,3350,0.4
2,2,半耐久財,3952,1.2,-,1183,1.1,2397,1.4,2556,1.2,3001,1.2,4801,1.6,5298,1.3,8397,1
2,3,非耐久財,6557,2,-,4277,3.8,5006,2.9,6072,2.9,6187,2.5,6485,2.2,7755,2,10088,1.2
2,4,サービス,29054,9,-,4160,3.7,11145,6.4,10470,5,20021,8.1,23520,7.9,36582,9.3,97201,12
2,0,諸雑費,29732,9.3,20.5,7519,6.7,11550,6.6,15735,7.5,21223,8.6,25879,8.7,31095,7.9,94923,11.7
2,1,耐久財,2148,0.7,136.8,275,0.2,41,0,147,0.1,34,0,258,0.1,241,0.1,14024,1.7
2,2,半耐久財,2337,0.7,9.1,561,0.5,1149,0.7,1112,0.5,1563,0.6,2345,0.8,2922,0.7,6691,0.8
2,3,非耐久財,5484,1.7,14.9,2154,1.9,2660,1.5,4757,2.3,4762,1.9,6237,2.1,8948,2.3,8825,1.1
2,4,サービス,19763,6.2,17.3,4528,4,7700,4.4,9720,4.6,14864,6,17039,5.7,18983,4.8,65383,8.1
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成27年5月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
