項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,8576,-,2665,-,2014,-,7335,-,6562,-,1424,-
0,0,0,0,0,調査世帯数,225,-,-,193,-,61,-,46,-,164,-,147,-,32,-
0,0,0,0,0,世帯人員,2.42,-,-,2.44,-,2.28,-,2.32,-,2.48,-,2.48,-,2.3,-
0,0,0,0,0,有業人員,0.44,-,-,0.45,-,0.4,-,0.49,-,0.46,-,0.43,-,0.39,-
0,0,0,0,0,世帯主平均年齢,74.2,-,-,74.5,-,74.1,-,74.4,-,74.3,-,74.5,-,72.9,-
1,0,0,0,0,受取,733578,-,2.4,732897,-,538021,-,556098,-,804614,-,787151,-,737680,-
1,1,0,0,0,実収入,305757,100,2.1,319488,100,231910,100,236990,100,332581,100,344804,100,223065,100
1,2,0,0,0,経常収入,301997,98.8,3.2,316765,99.1,229678,99,234043,98.8,328267,98.7,342150,99.2,213062,95.5
1,3,0,0,0,勤め先収入,12699,4.2,-14.9,13682,4.3,4803,2.1,5792,2.4,15567,4.7,16104,4.7,6774,3
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,1913,0.6,-40.8,2230,0.7,-,-,-,-,2608,0.8,2915,0.8,-,-
1,6,0,0,0,うち女,1913,0.6,-40.8,2230,0.7,-,-,-,-,2608,0.8,2915,0.8,-,-
1,4,0,0,0,他の世帯員収入,10786,3.5,-7.7,11452,3.6,4803,2.1,5792,2.4,12959,3.9,13189,3.8,6774,3
1,3,0,0,0,事業・内職収入,11314,3.7,56.4,11309,3.5,1618,0.7,2141,0.9,14836,4.5,14122,4.1,11345,5.1
1,4,0,0,0,家賃収入,5822,1.9,46.2,6789,2.1,-,-,-,-,7937,2.4,8872,2.6,-,-
1,4,0,0,0,他の事業収入,1616,0.5,481.3,-,-,-,-,-,-,2202,0.7,-,-,11345,5.1
1,4,0,0,0,内職収入,3876,1.3,30.4,4520,1.4,1618,0.7,2141,0.9,4696,1.4,5250,1.5,-,-
1,3,0,0,0,他の経常収入,277985,90.9,2.8,291774,91.3,223257,96.3,226110,95.4,297864,89.6,311924,90.5,194944,87.4
1,4,0,0,0,財産収入,1234,0.4,-59.8,1439,0.5,-,-,-,-,1683,0.5,1881,0.5,-,-
1,4,0,0,0,社会保障給付,273546,89.5,2.5,287192,89.9,223257,96.3,226110,95.4,291814,87.7,305935,88.7,191373,85.8
1,5,0,0,0,公的年金給付,273450,89.4,3.3,287079,89.9,223257,96.3,226110,95.4,291683,87.7,305788,88.7,191373,85.8
1,5,0,0,0,他の社会保障給付,96,0,-95.8,112,0,-,-,-,-,131,0,147,0,-,-
1,4,0,0,0,仕送り金,3204,1,679.6,3143,1,-,-,-,-,4368,1.3,4107,1.2,3571,1.6
1,2,0,0,0,特別収入,3760,1.2,-45.3,2723,0.9,2232,1,2947,1.2,4315,1.3,2654,0.8,10003,4.5
1,3,0,0,0,受贈金,1200,0.4,-50.9,1362,0.4,1861,0.8,2463,1,959,0.3,1024,0.3,221,0.1
1,3,0,0,0,他の特別収入,2560,0.8,-42.2,1361,0.4,371,0.2,484,0.2,3355,1,1630,0.5,9782,4.4
1,1,0,0,0,実収入以外の受取(繰入金を除く),352657,-,5.2,337699,-,244432,-,253441,-,391969,-,363555,-,442733,-
1,2,0,0,0,預貯金引出,283933,-,7.6,260944,-,229830,-,239652,-,303586,-,267478,-,422377,-
1,2,0,0,0,保険金,40051,-,10.2,44939,-,2425,-,1354,-,53719,-,58313,-,10619,-
1,3,0,0,0,個人・企業年金保険金,36931,-,11.6,41300,-,2425,-,1354,-,49465,-,53558,-,10619,-
1,3,0,0,0,他の保険金,3121,-,-3.7,3639,-,-,-,-,-,4254,-,4755,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,306,-,...,-,-,1148,-,-,-,-,-,-,-,2148,-
1,2,0,0,0,分割払購入借入金,214,-,-31,2,-,29,-,-,-,281,-,2,-,1493,-
1,2,0,0,0,一括払購入借入金,28127,-,-17.6,31815,-,11000,-,12434,-,34348,-,37762,-,5916,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,26,-,-95,-,-,-,-,-,-,35,-,-,-,180,-
1,1,0,0,0,繰入金,75165,-,-8,75710,-,61679,-,65667,-,80064,-,78792,-,71881,-
2,0,0,0,0,支払,733578,-,2.4,732897,-,538021,-,556098,-,804614,-,787151,-,737680,-
2,1,0,0,0,実支出,312490,-,3.6,300748,-,248068,-,261026,-,335891,-,312937,-,383204,-
2,2,0,0,0,生計支出,280304,-,2.4,264962,-,223287,-,231260,-,301015,-,275304,-,372695,-
2,3,0,0,0,消費支出,280304,100,2.4,264962,100,223287,100,231260,100,301015,100,275304,100,372695,100
2,4,1,0,0,食料,75380,26.9,10.5,77738,29.3,66681,29.9,68092,29.4,78540,26.1,80698,29.3,61184,16.4
2,5,1,1,0,穀類,6466,2.3,19.2,6444,2.4,6300,2.8,5853,2.5,6526,2.2,6625,2.4,6600,1.8
2,6,1,1,1,米類,2084,0.7,21.2,2033,0.8,2072,0.9,1752,0.8,2088,0.7,2119,0.8,2388,0.6
2,6,1,1,2,パン,2635,0.9,13.5,2592,1,2716,1.2,2485,1.1,2606,0.9,2624,1,2898,0.8
2,6,1,1,3,麺類,1364,0.5,29.2,1413,0.5,1181,0.5,1242,0.5,1430,0.5,1466,0.5,1064,0.3
2,6,1,1,4,他の穀類,384,0.1,17.1,406,0.2,332,0.1,374,0.2,402,0.1,416,0.2,249,0.1
2,5,1,2,0,魚介類,8118,2.9,17.3,8416,3.2,7514,3.4,7686,3.3,8337,2.8,8640,3.1,6318,1.7
2,6,1,2,1,生鮮魚介,4677,1.7,16.3,4961,1.9,4193,1.9,4624,2,4852,1.6,5064,1.8,2966,0.8
2,6,1,2,2,塩干魚介,1725,0.6,18.2,1732,0.7,1606,0.7,1466,0.6,1768,0.6,1814,0.7,1679,0.5
2,6,1,2,3,魚肉練製品,615,0.2,18.7,593,0.2,712,0.3,628,0.3,579,0.2,582,0.2,747,0.2
2,6,1,2,4,他の魚介加工品,1102,0.4,19.5,1131,0.4,1002,0.4,967,0.4,1138,0.4,1181,0.4,927,0.2
