区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,751,-,-,104,-,115,-,111,-,108,-,107,-,103,-,103,-
0,0,世帯人員,3.02,-,-,2.7,-,2.61,-,2.97,-,3.09,-,3.2,-,3.26,-,3.33,-
0,0,有業人員,1.3,-,-,1.12,-,1.17,-,1.17,-,1.27,-,1.46,-,1.46,-,1.45,-
0,0,世帯主平均年齢,58.2,-,-,63.6,-,61.7,-,58.5,-,56.5,-,55,-,56.4,-,56.1,-
0,0,消費支出,319999,100,-5.5,110143,100,175136,100,223420,100,269797,100,324055,100,400136,100,733012,100
1,0,商品,171469,53.6,-,81182,73.7,112444,64.2,137667,61.6,154947,57.4,181260,55.9,206013,51.5,325092,44.4
1,1,耐久財,14267,4.5,-56,771,0.7,2400,1.4,6002,2.7,2925,1.1,13634,4.2,12399,3.1,61336,8.4
1,2,半耐久財,29416,9.2,-,5357,4.9,11356,6.5,15514,6.9,24198,9,29501,9.1,41050,10.3,78430,10.7
1,3,非耐久財,127786,39.9,-,75054,68.1,98687,56.3,116151,52,127824,47.4,138124,42.6,152565,38.1,185326,25.3
1,0,サービス,148530,46.4,-,28961,26.3,62692,35.8,85753,38.4,114849,42.6,142795,44.1,194123,48.5,407920,55.6
2,0,食料,92721,29,5.1,51813,47,64143,36.6,77080,34.5,87981,32.6,101043,31.2,112109,28,154170,21
2,3,非耐久財,70998,22.2,1.3,45312,41.1,54174,30.9,65674,29.4,69987,25.9,78470,24.2,84249,21.1,98737,13.5
2,4,サービス,21724,6.8,19.8,6501,5.9,9969,5.7,11406,5.1,17995,6.7,22573,7,27859,7,55433,7.6
2,0,住居,25095,7.8,-16.3,2862,2.6,12559,7.2,16979,7.6,19443,7.2,23317,7.2,34260,8.6,65814,9
2,1,耐久財,3599,1.1,-45,-,-,21,0,-,-,98,0,2521,0.8,2745,0.7,19675,2.7
2,2,半耐久財,137,0,-91.3,62,0.1,205,0.1,195,0.1,76,0,176,0.1,147,0,96,0
2,4,サービス,21360,6.7,-2.2,2800,2.5,12333,7,16784,7.5,19269,7.1,20619,6.4,31368,7.8,46043,6.3
2,0,光熱・水道（非耐久財）,32759,10.2,7.9,20421,18.5,27916,15.9,29397,13.2,34513,12.8,34559,10.7,38442,9.6,43911,6
2,0,家具・家事用品,11629,3.6,-40.1,3352,3,5642,3.2,10227,4.6,7637,2.8,12578,3.9,11036,2.8,30741,4.2
2,1,耐久財,4348,1.4,-58,219,0.2,1685,1,2973,1.3,1255,0.5,5860,1.8,2273,0.6,16073,2.2
2,2,半耐久財,3703,1.2,-21.7,991,0.9,1904,1.1,3251,1.5,3679,1.4,3355,1,5275,1.3,7413,1
2,3,非耐久財,2539,0.8,-31.9,1554,1.4,1910,1.1,2811,1.3,2198,0.8,2451,0.8,2933,0.7,3897,0.5
2,4,サービス,1040,0.3,67.2,588,0.5,143,0.1,1192,0.5,505,0.2,912,0.3,556,0.1,3359,0.5
2,0,被服及び履物,18278,5.7,-6.5,3141,2.9,6885,3.9,8629,3.9,12235,4.5,19128,5.9,22918,5.7,54668,7.5
2,2,半耐久財,17032,5.3,-6.5,2853,2.6,6147,3.5,7739,3.5,11368,4.2,17959,5.5,21352,5.3,51485,7
2,4,サービス,1246,0.4,-6.9,288,0.3,738,0.4,890,0.4,867,0.3,1169,0.4,1566,0.4,3184,0.4
2,0,保健医療,18691,5.8,4.6,4781,4.3,8122,4.6,15972,7.1,14214,5.3,16635,5.1,20022,5,50754,6.9
2,1,耐久財,872,0.3,-39.3,178,0.2,360,0.2,1549,0.7,556,0.2,639,0.2,789,0.2,2019,0.3
2,2,半耐久財,604,0.2,103.4,105,0.1,480,0.3,189,0.1,340,0.1,233,0.1,296,0.1,2567,0.4
2,3,非耐久財,5472,1.7,-13.7,1967,1.8,3531,2,5656,2.5,6432,2.4,6295,1.9,5715,1.4,8656,1.2
2,4,サービス,11744,3.7,20,2531,2.3,3751,2.1,8578,3.8,6887,2.6,9469,2.9,13222,3.3,37513,5.1
2,0,交通・通信,35640,11.1,-19.9,8770,8,15985,9.1,21102,9.4,30113,11.2,41135,12.7,51605,12.9,80289,11
2,1,耐久財,2697,0.8,-68.5,11,0,145,0.1,364,0.2,380,0.1,572,0.2,3140,0.8,14169,1.9
2,2,半耐久財,588,0.2,-79,11,0,70,0,605,0.3,728,0.3,555,0.2,1110,0.3,1028,0.1
2,3,非耐久財,2157,0.7,-33.9,641,0.6,1481,0.8,2009,0.9,2249,0.8,2629,0.8,2763,0.7,3312,0.5
2,4,サービス,30198,9.4,1.1,8107,7.4,14289,8.2,18125,8.1,26755,9.9,37380,11.5,44592,11.1,61780,8.4
2,0,教育,19231,6,29.1,44,0,2436,1.4,4363,2,5570,2.1,8988,2.8,15686,3.9,96861,13.2
2,3,非耐久財,786,0.2,24.6,-,-,2,0,631,0.3,376,0.1,884,0.3,1316,0.3,2273,0.3
2,4,サービス,18445,5.8,29.3,44,0,2433,1.4,3732,1.7,5194,1.9,8104,2.5,14369,3.6,94588,12.9
2,0,教養娯楽,40550,12.7,-7.3,7559,6.9,17612,10.1,23687,10.6,30875,11.4,41606,12.8,55024,13.8,106816,14.6
2,1,耐久財,2381,0.7,-47.2,82,0.1,56,0,894,0.4,316,0.1,3675,1.1,2797,0.7,8795,1.2
2,2,半耐久財,4882,1.5,-,598,0.5,1859,1.1,2454,1.1,4033,1.5,5015,1.5,7382,1.8,12749,1.7
2,3,非耐久財,6796,2.1,-,3162,2.9,5912,3.4,6131,2.7,6768,2.5,6765,2.1,7611,1.9,11170,1.5
2,4,サービス,26491,8.3,-,3718,3.4,9785,5.6,14208,6.4,19758,7.3,26150,8.1,37234,9.3,74102,10.1
2,0,諸雑費,25404,7.9,-15.1,7398,6.7,13836,7.9,15985,7.2,27217,10.1,25066,7.7,39035,9.8,48987,6.7
2,1,耐久財,370,0.1,-65,281,0.3,134,0.1,221,0.1,321,0.1,367,0.1,655,0.2,607,0.1
2,2,半耐久財,2471,0.8,-35.3,737,0.7,691,0.4,1082,0.5,3973,1.5,2208,0.7,5489,1.4,3092,0.4
2,3,非耐久財,6280,2,-18.2,1998,1.8,3760,2.1,3843,1.7,5301,2,6072,1.9,9536,2.4,13371,1.8
2,4,サービス,16283,5.1,-6.3,4383,4,9250,5.3,10840,4.9,17621,6.5,16419,5.1,23355,5.8,31918,4.4
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成27年3月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
