項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4254,-,2810,-,2205,-,731,-
0,0,0,0,0,調査世帯数,733,-,314,-,205,-,158,-,56,-
0,0,0,0,0,世帯人員,2.95,-,2,-,3,-,4,-,5.16,-
0,0,0,0,0,有業人員,1.31,-,0.8,-,1.47,-,1.82,-,2.06,-
0,0,0,0,0,世帯主平均年齢,59.1,-,68.3,-,54.6,-,50,-,50.6,-
2,2,0,0,0,生計支出,316474,-,299300,-,295406,-,355072,-,380959,-
2,3,0,0,0,消費支出,316474,100,299300,100,295406,100,355072,100,380959,100
2,4,1,0,0,食料,81110,25.6,74443,24.9,82760,28,87606,24.7,93962,24.7
2,5,1,1,0,穀類,6303,2,5369,1.8,6144,2.1,7331,2.1,9244,2.4
2,6,1,1,1,米類,1712,0.5,1495,0.5,1548,0.5,2106,0.6,2413,0.6
2,6,1,1,2,パン,2786,0.9,2438,0.8,2744,0.9,3017,0.8,4274,1.1
2,6,1,1,3,麺類,1440,0.5,1169,0.4,1459,0.5,1698,0.5,2160,0.6
2,6,1,1,4,他の穀類,365,0.1,267,0.1,393,0.1,510,0.1,398,0.1
2,5,1,2,0,魚介類,6412,2,6572,2.2,6623,2.2,5949,1.7,6073,1.6
2,6,1,2,1,生鮮魚介,3873,1.2,3940,1.3,4050,1.4,3593,1,3650,1
2,6,1,2,2,塩干魚介,1180,0.4,1206,0.4,1181,0.4,1082,0.3,1319,0.3
2,6,1,2,3,魚肉練製品,481,0.2,508,0.2,486,0.2,429,0.1,460,0.1
2,6,1,2,4,他の魚介加工品,879,0.3,919,0.3,906,0.3,845,0.2,645,0.2
2,5,1,3,0,肉類,7298,2.3,5291,1.8,7606,2.6,9494,2.7,11162,2.9
2,6,1,3,1,生鮮肉,5873,1.9,4195,1.4,6125,2.1,7645,2.2,9316,2.4
2,6,1,3,2,加工肉,1425,0.5,1096,0.4,1480,0.5,1849,0.5,1846,0.5
2,5,1,4,0,乳卵類,4357,1.4,3804,1.3,4495,1.5,4812,1.4,5668,1.5
2,6,1,4,1,牛乳,1571,0.5,1442,0.5,1469,0.5,1754,0.5,2163,0.6
2,6,1,4,2,乳製品,2010,0.6,1726,0.6,2223,0.8,2155,0.6,2414,0.6
2,6,1,4,3,卵,775,0.2,636,0.2,803,0.3,903,0.3,1091,0.3
2,5,1,5,0,野菜・海藻,11286,3.6,10993,3.7,11942,4,11032,3.1,11244,3
2,6,1,5,1,生鮮野菜,8214,2.6,8109,2.7,8647,2.9,7905,2.2,8095,2.1
2,6,1,5,2,乾物・海藻,743,0.2,686,0.2,796,0.3,735,0.2,888,0.2
2,6,1,5,3,大豆加工品,1166,0.4,1112,0.4,1260,0.4,1146,0.3,1183,0.3
2,6,1,5,4,他の野菜・海藻加工品,1163,0.4,1086,0.4,1238,0.4,1246,0.4,1078,0.3
2,5,1,6,0,果物,3508,1.1,3649,1.2,3753,1.3,3163,0.9,2784,0.7
2,6,1,6,1,生鮮果物,3194,1,3323,1.1,3467,1.2,2820,0.8,2525,0.7
2,6,1,6,2,果物加工品,314,0.1,326,0.1,286,0.1,343,0.1,259,0.1
2,5,1,7,0,油脂・調味料,3416,1.1,3103,1,3410,1.2,3877,1.1,3868,1
2,6,1,7,1,油脂,404,0.1,404,0.1,378,0.1,424,0.1,437,0.1
2,6,1,7,2,調味料,3012,1,2699,0.9,3032,1,3453,1,3431,0.9
2,5,1,8,0,菓子類,5451,1.7,4608,1.5,5515,1.9,6237,1.8,7738,2
2,5,1,9,0,調理食品,9101,2.9,8757,2.9,8483,2.9,10009,2.8,10744,2.8
2,6,1,9,1,主食的調理食品,3847,1.2,3803,1.3,3661,1.2,3924,1.1,4587,1.2
2,6,1,9,2,他の調理食品,5254,1.7,4954,1.7,4822,1.6,6085,1.7,6157,1.6
2,5,1,10,0,飲料,4695,1.5,4385,1.5,4755,1.6,4946,1.4,5510,1.4
2,6,1,10,1,茶類,1036,0.3,994,0.3,1143,0.4,982,0.3,1031,0.3
2,6,1,10,2,コーヒー・ココア,818,0.3,809,0.3,888,0.3,797,0.2,660,0.2
2,6,1,10,3,他の飲料,2842,0.9,2582,0.9,2724,0.9,3167,0.9,3820,1
2,5,1,11,0,酒類,3505,1.1,3488,1.2,4269,1.4,3015,0.8,2139,0.6
2,5,1,12,0,外食,15779,5,14425,4.8,15766,5.3,17741,5,17788,4.7
2,6,1,12,1,一般外食,14877,4.7,14425,4.8,15049,5.1,15659,4.4,14486,3.8
2,6,1,12,2,学校給食,902,0.3,-,-,718,0.2,2082,0.6,3302,0.9
2,4,2,0,0,住居,30862,9.8,35337,11.8,21392,7.2,30472,8.6,42408,11.1
2,5,2,1,0,家賃地代,16393,5.2,17090,5.7,14385,4.9,19089,5.4,11919,3.1
2,5,2,2,0,設備修繕・維持,14469,4.6,18246,6.1,7007,2.4,11383,3.2,30489,8
2,6,2,2,1,設備材料,5417,1.7,7243,2.4,4823,1.6,4429,1.2,56,0
2,6,2,2,2,工事その他のサービス,9053,2.9,11003,3.7,2184,0.7,6954,2,30433,8
2,4,3,0,0,光熱・水道,19841,6.3,16557,5.5,20085,6.8,22978,6.5,28547,7.5
2,5,3,1,0,電気代,8175,2.6,7104,2.4,8257,2.8,9077,2.6,11364,3
2,5,3,2,0,ガス代,5887,1.9,4945,1.7,6171,2.1,6745,1.9,7687,2
2,5,3,3,0,他の光熱,28,0,34,0,12,0,46,0,3,0
2,5,3,4,0,上下水道料,5751,1.8,4474,1.5,5646,1.9,7110,2,9493,2.5
2,4,4,0,0,家具・家事用品,11275,3.6,9643,3.2,13979,4.7,8736,2.5,18031,4.7
2,5,4,1,0,家庭用耐久財,4216,1.3,3282,1.1,5683,1.9,2184,0.6,10144,2.7
2,6,4,1,1,家事用耐久財,1188,0.4,1544,0.5,736,0.2,393,0.1,3253,0.9
2,6,4,1,2,冷暖房用器具,2329,0.7,1692,0.6,2534,0.9,1782,0.5,6891,1.8
2,6,4,1,3,一般家具,700,0.2,46,0,2413,0.8,10,0,-,-
2,5,4,2,0,室内装備・装飾品,947,0.3,493,0.2,1805,0.6,457,0.1,1767,0.5
2,5,4,3,0,寝具類,436,0.1,435,0.1,484,0.2,448,0.1,216,0.1
2,5,4,4,0,家事雑貨,1893,0.6,1375,0.5,2418,0.8,2141,0.6,2143,0.6
2,5,4,5,0,家事用消耗品,2877,0.9,2475,0.8,3148,1.1,3116,0.9,3456,0.9
2,5,4,6,0,家事サービス,905,0.3,1582,0.5,440,0.1,390,0.1,305,0.1
2,4,5,0,0,被服及び履物,15036,4.8,12791,4.3,18653,6.3,15774,4.4,11964,3.1
2,5,5,1,0,和服,611,0.2,7,0,2041,0.7,155,0,-,-
2,5,5,2,0,洋服,5174,1.6,4815,1.6,6333,2.1,4966,1.4,3432,0.9
2,6,5,2,1,男子用洋服,969,0.3,1019,0.3,801,0.3,1270,0.4,422,0.1
2,6,5,2,2,婦人用洋服,3723,1.2,3797,1.3,4725,1.6,2787,0.8,2266,0.6
2,6,5,2,3,子供用洋服,481,0.2,-,-,806,0.3,908,0.3,744,0.2
2,5,5,3,0,シャツ・セーター類,3755,1.2,3402,1.1,3870,1.3,4336,1.2,3608,0.9
2,6,5,3,1,男子用シャツ・セーター類,1397,0.4,1150,0.4,1617,0.5,1293,0.4,2304,0.6
2,6,5,3,2,婦人用シャツ・セーター類,2182,0.7,2252,0.8,1914,0.6,2760,0.8,1063,0.3
2,6,5,3,3,子供用シャツ・セーター類,175,0.1,-,-,339,0.1,282,0.1,241,0.1
2,5,5,4,0,下着類,1163,0.4,1046,0.3,946,0.3,1631,0.5,1267,0.3
2,6,5,4,1,男子用下着類,368,0.1,407,0.1,271,0.1,441,0.1,293,0.1
2,6,5,4,2,婦人用下着類,706,0.2,639,0.2,559,0.2,978,0.3,842,0.2
2,6,5,4,3,子供用下着類,89,0,-,-,117,0,213,0.1,133,0
2,5,5,5,0,生地・糸類,105,0,81,0,130,0,134,0,54,0
2,5,5,6,0,他の被服,940,0.3,771,0.3,1053,0.4,1154,0.3,848,0.2
2,5,5,7,0,履物類,2013,0.6,1541,0.5,2618,0.9,2128,0.6,2084,0.5
2,5,5,8,0,被服関連サービス,1275,0.4,1127,0.4,1660,0.6,1269,0.4,671,0.2
2,4,6,0,0,保健医療,13742,4.3,14375,4.8,13078,4.4,13428,3.8,13562,3.6
2,5,6,1,0,医薬品,2556,0.8,3004,1,2406,0.8,2239,0.6,1486,0.4
2,5,6,2,0,健康保持用摂取品,1421,0.4,2322,0.8,692,0.2,751,0.2,1007,0.3
2,5,6,3,0,保健医療用品・器具,1834,0.6,1121,0.4,1841,0.6,2300,0.6,4546,1.2
2,5,6,4,0,保健医療サービス,7931,2.5,7929,2.6,8140,2.8,8137,2.3,6523,1.7
2,4,7,0,0,交通・通信,34027,10.8,37078,12.4,28958,9.8,36489,10.3,28337,7.4
2,5,7,1,0,交通,7669,2.4,9480,3.2,5965,2,7377,2.1,4569,1.2
2,5,7,2,0,自動車等関係費,13545,4.3,18614,6.2,9678,3.3,10595,3,7812,2.1
2,6,7,2,1,自動車等購入,2642,0.8,6212,2.1,-,-,-,-,-,-
2,6,7,2,2,自転車購入,262,0.1,-,-,109,0,881,0.2,513,0.1
2,6,7,2,3,自動車等維持,10640,3.4,12402,4.1,9569,3.2,9715,2.7,7299,1.9
2,5,7,3,0,通信,12813,4,8985,3,13315,4.5,18516,5.2,15956,4.2
2,4,8,0,0,教育,12004,3.8,-,-,7955,2.7,26437,7.4,53876,14.1
2,5,8,1,0,授業料等,7395,2.3,-,-,3931,1.3,12605,3.5,48015,12.6
2,5,8,2,0,教科書・学習参考教材,75,0,-,-,34,0,257,0.1,113,0
2,5,8,3,0,補習教育,4535,1.4,-,-,3990,1.4,13574,3.8,5748,1.5
2,4,9,0,0,教養娯楽,37709,11.9,29021,9.7,31932,10.8,62242,17.5,36468,9.6
2,5,9,1,0,教養娯楽用耐久財,1272,0.4,984,0.3,1167,0.4,1578,0.4,2431,0.6
2,5,9,2,0,教養娯楽用品,6227,2,5335,1.8,6781,2.3,6879,1.9,7324,1.9
2,5,9,3,0,書籍・他の印刷物,4141,1.3,4233,1.4,4103,1.4,3797,1.1,4795,1.3
2,5,9,4,0,教養娯楽サービス,26068,8.2,18469,6.2,19880,6.7,49988,14.1,21918,5.8
2,6,9,4,1,宿泊料,1423,0.4,2230,0.7,1179,0.4,649,0.2,-,-
2,6,9,4,2,パック旅行費,10067,3.2,3319,1.1,3845,1.3,32994,9.3,4086,1.1
