項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,888,-,1148,-,1786,-,1556,-,1392,-,1288,-,1217,-,724,-
0,0,0,0,0,調査世帯数,374,-,37,-,43,-,68,-,59,-,49,-,47,-,44,-,27,-
0,0,0,0,0,世帯人員,3.33,-,3.14,-,3.41,-,3.65,-,3.57,-,3.55,-,3.08,-,3.09,-,2.59,-
0,0,0,0,0,有業人員,1.67,-,1.38,-,1.43,-,1.45,-,1.62,-,1.63,-,1.88,-,2.27,-,1.71,-
0,0,0,0,0,世帯主平均年齢,48.9,-,30.9,-,37.3,-,42.1,-,46.8,-,51.7,-,57.2,-,61.9,-,68.8,-
1,0,0,0,0,受取,1035900,-,814650,-,931017,-,1199149,-,1191792,-,1102869,-,1009248,-,813158,-,1029060,-
1,1,0,0,0,実収入,509393,100,431578,100,495036,100,541200,100,580890,100,547627,100,524553,100,402287,100,475083,100
1,2,0,0,0,経常収入,503842,98.9,421954,97.8,487740,98.5,538311,99.5,578564,99.6,543679,99.3,512985,97.8,399490,99.3,466802,98.3
1,3,0,0,0,勤め先収入,458196,89.9,399489,92.6,460985,93.1,505590,93.4,543554,93.6,526354,96.1,496826,94.7,337345,83.9,228903,48.2
1,4,0,0,0,世帯主収入,403334,79.2,361428,83.7,409570,82.7,439029,81.1,474919,81.8,491290,89.7,422470,80.5,281032,69.9,205474,43.3
1,6,0,0,0,うち男,385405,75.7,342732,79.4,409570,82.7,418327,77.3,462554,79.6,473941,86.5,405169,77.2,238752,59.3,193639,40.8
1,5,0,0,0,定期収入,399630,78.5,361198,83.7,407996,82.4,432278,79.9,467236,80.4,487301,89,418230,79.7,281032,69.9,205474,43.3
1,5,0,0,0,臨時収入,3182,0.6,231,0.1,1573,0.3,6751,1.2,4330,0.7,3990,0.7,4240,0.8,-,-,-,-
1,5,0,0,0,賞与,522,0.1,-,-,-,-,-,-,3352,0.6,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,48245,9.5,38061,8.8,51416,10.4,66233,12.2,68055,11.7,31168,5.7,68755,13.1,22926,5.7,7704,1.6
1,6,0,0,0,うち女,47819,9.4,33253,7.7,51416,10.4,66233,12.2,68055,11.7,31168,5.7,68755,13.1,22926,5.7,7704,1.6
1,4,0,0,0,他の世帯員収入,6616,1.3,-,-,-,-,328,0.1,579,0.1,3896,0.7,5601,1.1,33388,8.3,15725,3.3
1,3,0,0,0,事業・内職収入,5151,1,-,-,1130,0.2,-,-,6405,1.1,8609,1.6,1170,0.2,6338,1.6,26279,5.5
