項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,366,-,-,51,-,52,-,49,-,54,-,56,-,50,-,54,-
0,0,世帯人員,3.26,-,-,3.14,-,2.85,-,3.32,-,3.55,-,3.27,-,3.31,-,3.38,-
0,0,有業人員,1.63,-,-,1.66,-,1.61,-,1.62,-,1.46,-,1.58,-,1.72,-,1.77,-
0,0,世帯主平均年齢,48.9,-,-,56.6,-,52.2,-,48,-,46,-,45.9,-,48,-,46.1,-
0,0,消費支出,330863,-,-4.4,286716,-,238315,-,278023,-,285091,-,348676,-,429190,-,449570,-
0,0,公共的料金,84365,25.5,-6.9,67946,23.7,71000,29.8,74891,26.9,69599,24.4,78311,22.5,125492,29.2,102867,22.9
1,0,公共料金等,53360,16.1,-6.1,48862,17,44485,18.7,46227,16.6,46807,16.4,53471,15.3,69576,16.2,64013,14.2
1,1,米,1552,0.5,-14.1,1427,0.5,1229,0.5,881,0.3,2379,0.8,1712,0.5,1842,0.4,1402,0.3
1,1,食塩,33,0,-37.7,79,0,22,0,47,0,14,0,18,0,33,0,19,0
1,1,学校給食,1202,0.4,-23.9,1141,0.4,257,0.1,1611,0.6,1235,0.4,967,0.3,1550,0.4,1665,0.4
1,1,公営家賃,2893,0.9,156.2,4457,1.6,5479,2.3,1103,0.4,1911,0.7,704,0.2,2511,0.6,4059,0.9
1,1,電気代,7650,2.3,-11.1,8407,2.9,6946,2.9,6875,2.5,7209,2.5,7708,2.2,8201,1.9,8223,1.8
1,1,都市ガス,4575,1.4,-5,4930,1.7,4520,1.9,4393,1.6,3323,1.2,4344,1.2,5304,1.2,5207,1.2
1,1,上下水道料,4095,1.2,1.6,6229,2.2,2971,1.2,3209,1.2,4224,1.5,3829,1.1,4131,1,4140,0.9
1,1,医科診療代,2247,0.7,-15.6,1155,0.4,1584,0.7,2208,0.8,2378,0.8,2975,0.9,2817,0.7,2601,0.6
1,1,歯科診療代,1780,0.5,-29.2,393,0.1,429,0.2,851,0.3,3464,1.2,4459,1.3,1954,0.5,933,0.2
1,1,出産入院料,276,0.1,...,-,-,-,-,-,-,-,-,-,-,1928,0.4,-,-
1,1,他の入院料,670,0.2,-17.6,-,-,1575,0.7,124,0,-,-,2088,0.6,882,0.2,-,-
1,1,鉄道運賃,4909,1.5,-1.7,7478,2.6,1278,0.5,2929,1.1,2448,0.9,3974,1.1,6160,1.4,10157,2.3
1,1,鉄道通学定期代,472,0.1,93.4,159,0.1,-,-,1170,0.4,60,0,-,-,651,0.2,1256,0.3
1,1,鉄道通勤定期代,2523,0.8,-21.8,754,0.3,5193,2.2,2429,0.9,2463,0.9,2635,0.8,2463,0.6,1649,0.4
1,1,バス代,337,0.1,-38.7,83,0,49,0,250,0.1,383,0.1,598,0.2,748,0.2,251,0.1
1,1,バス通学定期代,87,0,-1.1,-,-,-,-,-,-,-,-,104,0,93,0,411,0.1
1,1,バス通勤定期代,188,0.1,370,-,-,384,0.2,251,0.1,-,-,666,0.2,-,-,8,0
1,1,タクシー代,1015,0.3,51.3,224,0.1,874,0.4,842,0.3,872,0.3,301,0.1,1078,0.3,2883,0.6
1,1,航空運賃,1035,0.3,-51.6,250,0.1,463,0.2,1236,0.4,-,-,775,0.2,4127,1,374,0.1
1,1,郵便料,185,0.1,5.7,167,0.1,181,0.1,91,0,112,0,243,0.1,404,0.1,95,0
1,1,固定電話通信料,2099,0.6,-3.5,2391,0.8,1551,0.7,2222,0.8,1546,0.5,1668,0.5,3151,0.7,2168,0.5
1,1,移動電話通信料,9693,2.9,2.9,5341,1.9,7252,3,9588,3.4,9375,3.3,9584,2.7,14294,3.3,12331,2.7
1,1,ＮＨＫ放送受信料,839,0.3,23.9,940,0.3,294,0.1,960,0.3,801,0.3,542,0.2,1180,0.3,1162,0.3
1,1,ケーブルテレビ放送受信料,954,0.3,-19.7,1130,0.4,1128,0.5,830,0.3,643,0.2,680,0.2,1197,0.3,1068,0.2
1,1,他の放送受信料,182,0.1,-20.5,235,0.1,271,0.1,291,0.1,71,0,216,0.1,165,0,22,0
1,1,国公立小学校,443,0.1,-31.3,162,0.1,-,-,380,0.1,582,0.2,396,0.1,980,0.2,600,0.1
1,1,国公立中学校,516,0.2,-41.2,-,-,102,0,826,0.3,52,0,1886,0.5,229,0.1,518,0.1
1,1,国公立高校,411,0.1,-22,663,0.2,-,-,-,-,1097,0.4,-,-,870,0.2,262,0.1
1,1,国公立大学,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,たばこ,499,0.2,9.2,669,0.2,453,0.2,630,0.2,161,0.1,398,0.1,633,0.1,547,0.1
2,0,準公共料金等,31005,9.4,-8.2,19085,6.7,26515,11.1,28664,10.3,22792,8,24840,7.1,55916,13,38855,8.6
2,1,牛乳,1347,0.4,0.3,993,0.3,1103,0.5,1486,0.5,1226,0.4,1550,0.4,1721,0.4,1343,0.3
2,1,灯油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1,プロパンガス,333,0.1,-7.8,337,0.1,382,0.2,-,-,795,0.3,280,0.1,539,0.1,-,-
2,1,理髪料,283,0.1,-31.8,80,0,155,0.1,273,0.1,153,0.1,365,0.1,499,0.1,454,0.1
2,1,パーマネント代,195,0.1,-26.1,847,0.3,292,0.1,156,0.1,-,-,-,-,-,-,81,0
2,1,洗濯代,1068,0.3,27.6,1785,0.6,532,0.2,258,0.1,1117,0.4,1270,0.4,882,0.2,1657,0.4
2,1,新聞,2545,0.8,0.4,2459,0.9,2061,0.9,2890,1,1978,0.7,2028,0.6,3195,0.7,3199,0.7
2,1,私立小学校,72,0,-76.8,-,-,-,-,-,-,507,0.2,-,-,-,-,-,-
2,1,私立中学校,1035,0.3,-1.1,1667,0.6,-,-,-,-,2110,0.7,1343,0.4,2167,0.5,-,-
2,1,私立高校,3309,1,-16.3,1942,0.7,286,0.1,4018,1.4,1782,0.6,2281,0.7,7247,1.7,5587,1.2
2,1,私立大学,3453,1,1.9,-,-,511,0.2,-,-,-,-,2647,0.8,20690,4.8,250,0.1
2,1,幼児教育費用,3067,0.9,22,2366,0.8,2482,1,3054,1.1,3999,1.4,2769,0.8,3221,0.8,3578,0.8
2,1,民営家賃,13671,4.1,-12.9,5350,1.9,16976,7.1,16162,5.8,9125,3.2,10307,3,14735,3.4,22705,5.1
2,1,地代,627,0.2,-43.2,1259,0.4,1734,0.7,368,0.1,-,-,-,-,1020,0.2,-,-
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成27年7月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―勤労者世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
