項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4082,-,2883,-,2212,-,823,-
0,0,0,0,0,調査世帯数,746,-,307,-,214,-,161,-,64,-
0,0,0,0,0,世帯人員,2.99,-,2,-,3,-,4,-,5.2,-
0,0,0,0,0,有業人員,1.32,-,0.89,-,1.38,-,1.72,-,2.1,-
0,0,0,0,0,世帯主平均年齢,58.5,-,67.5,-,55,-,49.1,-,51.3,-
2,2,0,0,0,生計支出,383855,-,301765,-,388655,-,458084,-,574685,-
2,3,0,0,0,消費支出,363817,100,301765,100,319160,100,458084,100,574685,100
2,4,1,0,0,食料,81010,22.3,70823,23.5,83322,26.1,90318,19.7,98421,17.1
2,5,1,1,0,穀類,6675,1.8,5396,1.8,6423,2,8282,1.8,9589,1.7
2,6,1,1,1,米類,1916,0.5,1586,0.5,1691,0.5,2537,0.6,2676,0.5
2,6,1,1,2,パン,2892,0.8,2435,0.8,2694,0.8,3418,0.7,4436,0.8
2,6,1,1,3,麺類,1390,0.4,1051,0.3,1504,0.5,1666,0.4,1937,0.3
2,6,1,1,4,他の穀類,477,0.1,324,0.1,534,0.2,661,0.1,540,0.1
2,5,1,2,0,魚介類,6700,1.8,6536,2.2,6846,2.1,6769,1.5,6816,1.2
2,6,1,2,1,生鮮魚介,4025,1.1,3844,1.3,4261,1.3,4065,0.9,3991,0.7
2,6,1,2,2,塩干魚介,1281,0.4,1280,0.4,1271,0.4,1263,0.3,1374,0.2
2,6,1,2,3,魚肉練製品,531,0.1,497,0.2,527,0.2,553,0.1,656,0.1
2,6,1,2,4,他の魚介加工品,863,0.2,916,0.3,788,0.2,888,0.2,795,0.1
2,5,1,3,0,肉類,7672,2.1,5471,1.8,7823,2.5,9807,2.1,12319,2.1
2,6,1,3,1,生鮮肉,6157,1.7,4410,1.5,6267,2,7808,1.7,9994,1.7
2,6,1,3,2,加工肉,1515,0.4,1061,0.4,1556,0.5,1999,0.4,2326,0.4
2,5,1,4,0,乳卵類,4261,1.2,3497,1.2,4286,1.3,5156,1.1,5558,1
2,6,1,4,1,牛乳,1425,0.4,1257,0.4,1277,0.4,1745,0.4,1907,0.3
2,6,1,4,2,乳製品,2057,0.6,1637,0.5,2213,0.7,2449,0.5,2544,0.4
2,6,1,4,3,卵,779,0.2,602,0.2,795,0.2,962,0.2,1108,0.2
