項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,741,-,-,104,-,105,-,105,-,109,-,104,-,105,-,109,-
0,0,世帯人員,2.9,-,-,2.61,-,2.71,-,2.97,-,2.84,-,3,-,3,-,3.14,-
0,0,有業人員,1.26,-,-,1.11,-,1.07,-,1.16,-,1.26,-,1.42,-,1.42,-,1.38,-
0,0,世帯主平均年齢,59.5,-,-,63.8,-,62,-,60,-,61.3,-,56.6,-,57.3,-,55.4,-
0,0,消費支出,303277,-,-5.3,112281,-,167225,-,206982,-,252487,-,313179,-,396380,-,673291,-
0,0,公共的料金,75991,25.1,-0.3,30460,27.1,45100,27,56790,27.4,73356,29.1,81640,26.1,95875,24.2,148472,22.1
1,0,公共料金等,52119,17.2,1.5,23462,20.9,33285,19.9,42470,20.5,50133,19.9,57482,18.4,68562,17.3,89275,13.3
1,1,米,1846,0.6,-4.2,1357,1.2,1451,0.9,1557,0.8,2260,0.9,2482,0.8,1795,0.5,2018,0.3
1,1,食塩,43,0,-8.5,51,0,34,0,38,0,31,0,36,0,57,0,54,0
1,1,学校給食,731,0.2,-19.6,248,0.2,576,0.3,601,0.3,894,0.4,824,0.3,993,0.3,982,0.1
1,1,公営家賃,2648,0.9,178.2,1027,0.9,2272,1.4,4320,2.1,3923,1.6,1902,0.6,4384,1.1,701,0.1
1,1,電気代,8160,2.7,-9.1,5836,5.2,7102,4.2,7828,3.8,8501,3.4,8454,2.7,8906,2.2,10486,1.6
1,1,都市ガス,4549,1.5,-5.7,3208,2.9,4076,2.4,4426,2.1,4634,1.8,4738,1.5,5435,1.4,5318,0.8
1,1,上下水道料,4932,1.6,11.7,2280,2,4920,2.9,5943,2.9,5626,2.2,4550,1.5,5168,1.3,6032,0.9
