項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7999,-,1088,-,517,-,397,-
0,0,0,0,0,調査世帯数,736,-,593,-,80,-,38,-,25,-
0,0,0,0,0,世帯人員,2.97,-,2.99,-,2.94,-,2.35,-,3.32,-
0,0,0,0,0,有業人員,1.3,-,1.3,-,1.52,-,0.81,-,1.48,-
0,0,0,0,0,世帯主平均年齢,59,-,61.2,-,47.1,-,64.9,-,39.7,-
2,2,0,0,0,生計支出,346563,-,356943,-,326344,-,254150,-,313089,-
2,3,0,0,0,消費支出,346563,100,356943,100,326344,100,254150,100,313089,100
2,4,1,0,0,食料,85065,24.5,88587,24.8,73589,22.5,64140,25.2,72773,23.2
2,5,1,1,0,穀類,6465,1.9,6661,1.9,5497,1.7,5933,2.3,5851,1.9
2,6,1,1,1,米類,1692,0.5,1762,0.5,1324,0.4,1852,0.7,1096,0.4
2,6,1,1,2,パン,2845,0.8,2908,0.8,2418,0.7,2789,1.1,2813,0.9
2,6,1,1,3,麺類,1523,0.4,1557,0.4,1417,0.4,1129,0.4,1652,0.5
2,6,1,1,4,他の穀類,404,0.1,434,0.1,337,0.1,163,0.1,290,0.1
2,5,1,2,0,魚介類,6524,1.9,7124,2,3950,1.2,5117,2,3335,1.1
2,6,1,2,1,生鮮魚介,3999,1.2,4406,1.2,2325,0.7,2919,1.1,1788,0.6
2,6,1,2,2,塩干魚介,1218,0.4,1309,0.4,775,0.2,1080,0.4,783,0.3
2,6,1,2,3,魚肉練製品,470,0.1,498,0.1,335,0.1,465,0.2,272,0.1
2,6,1,2,4,他の魚介加工品,837,0.2,910,0.3,514,0.2,652,0.3,491,0.2
2,5,1,3,0,肉類,7468,2.2,7914,2.2,5883,1.8,4941,1.9,6098,1.9
2,6,1,3,1,生鮮肉,5993,1.7,6370,1.8,4677,1.4,3737,1.5,4950,1.6
2,6,1,3,2,加工肉,1474,0.4,1545,0.4,1206,0.4,1205,0.5,1148,0.4
2,5,1,4,0,乳卵類,4415,1.3,4663,1.3,2967,0.9,3400,1.3,4716,1.5
2,6,1,4,1,牛乳,1505,0.4,1620,0.5,875,0.3,944,0.4,1647,0.5
2,6,1,4,2,乳製品,2117,0.6,2222,0.6,1502,0.5,1562,0.6,2426,0.8
2,6,1,4,3,卵,793,0.2,822,0.2,590,0.2,894,0.4,643,0.2
2,5,1,5,0,野菜・海藻,11055,3.2,11791,3.3,7470,2.3,9594,3.8,7952,2.5
2,6,1,5,1,生鮮野菜,7991,2.3,8521,2.4,5382,1.6,7048,2.8,5682,1.8
2,6,1,5,2,乾物・海藻,762,0.2,825,0.2,534,0.2,492,0.2,468,0.1
2,6,1,5,3,大豆加工品,1188,0.3,1256,0.4,819,0.3,1018,0.4,1061,0.3
2,6,1,5,4,他の野菜・海藻加工品,1114,0.3,1189,0.3,735,0.2,1036,0.4,741,0.2
2,5,1,6,0,果物,3344,1,3595,1,1959,0.6,3185,1.3,2294,0.7
2,6,1,6,1,生鮮果物,3084,0.9,3299,0.9,1837,0.6,3053,1.2,2211,0.7
2,6,1,6,2,果物加工品,260,0.1,296,0.1,122,0,132,0.1,83,0
2,5,1,7,0,油脂・調味料,3464,1,3724,1,2488,0.8,2314,0.9,2376,0.8
2,6,1,7,1,油脂,407,0.1,446,0.1,260,0.1,244,0.1,252,0.1
2,6,1,7,2,調味料,3056,0.9,3279,0.9,2229,0.7,2070,0.8,2123,0.7
2,5,1,8,0,菓子類,6011,1.7,6407,1.8,4666,1.4,3811,1.5,4585,1.5
2,5,1,9,0,調理食品,9667,2.8,10088,2.8,7783,2.4,8408,3.3,7968,2.5
2,6,1,9,1,主食的調理食品,4210,1.2,4426,1.2,3263,1,3238,1.3,3715,1.2
2,6,1,9,2,他の調理食品,5457,1.6,5662,1.6,4520,1.4,5170,2,4253,1.4
2,5,1,10,0,飲料,4789,1.4,4822,1.4,4422,1.4,4470,1.8,5559,1.8
2,6,1,10,1,茶類,1265,0.4,1291,0.4,949,0.3,1365,0.5,1481,0.5
2,6,1,10,2,コーヒー・ココア,914,0.3,919,0.3,677,0.2,814,0.3,1586,0.5
2,6,1,10,3,他の飲料,2610,0.8,2611,0.7,2796,0.9,2291,0.9,2491,0.8
2,5,1,11,0,酒類,3411,1,3521,1,3398,1,2402,0.9,2538,0.8
2,5,1,12,0,外食,18452,5.3,18277,5.1,23107,7.1,10564,4.2,19502,6.2
2,6,1,12,1,一般外食,17422,5,17244,4.8,21759,6.7,10564,4.2,18061,5.8
2,6,1,12,2,学校給食,1030,0.3,1033,0.3,1348,0.4,-,-,1441,0.5
2,4,2,0,0,住居,20813,6,10060,2.8,82909,25.4,57501,22.6,19547,6.2
2,5,2,1,0,家賃地代,13883,4,1617,0.5,81820,25.1,56850,22.4,18928,6
2,5,2,2,0,設備修繕・維持,6930,2,8444,2.4,1089,0.3,651,0.3,619,0.2
2,6,2,2,1,設備材料,1497,0.4,1800,0.5,322,0.1,114,0,408,0.1
2,6,2,2,2,工事その他のサービス,5433,1.6,6643,1.9,767,0.2,537,0.2,212,0.1
2,4,3,0,0,光熱・水道,23766,6.9,25250,7.1,17724,5.4,18173,7.2,17682,5.6
2,5,3,1,0,電気代,10521,3,11314,3.2,7742,2.4,7043,2.8,6692,2.1
2,5,3,2,0,ガス代,8443,2.4,8785,2.5,7074,2.2,7066,2.8,7075,2.3
2,5,3,3,0,他の光熱,45,0,51,0,41,0,-,-,-,-
2,5,3,4,0,上下水道料,4757,1.4,5100,1.4,2867,0.9,4063,1.6,3916,1.3
2,4,4,0,0,家具・家事用品,12254,3.5,12972,3.6,10769,3.3,5232,2.1,10978,3.5
2,5,4,1,0,家庭用耐久財,4550,1.3,4999,1.4,3214,1,299,0.1,4711,1.5
2,6,4,1,1,家事用耐久財,1421,0.4,1416,0.4,2179,0.7,299,0.1,905,0.3
2,6,4,1,2,冷暖房用器具,2467,0.7,2961,0.8,907,0.3,-,-,-,-
2,6,4,1,3,一般家具,662,0.2,622,0.2,128,0,-,-,3806,1.2
2,5,4,2,0,室内装備・装飾品,660,0.2,643,0.2,650,0.2,549,0.2,1164,0.4
2,5,4,3,0,寝具類,765,0.2,715,0.2,1049,0.3,1153,0.5,490,0.2
2,5,4,4,0,家事雑貨,2657,0.8,2725,0.8,3007,0.9,1188,0.5,2251,0.7
2,5,4,5,0,家事用消耗品,2913,0.8,3055,0.9,2553,0.8,1903,0.7,2357,0.8
2,5,4,6,0,家事サービス,709,0.2,837,0.2,297,0.1,140,0.1,5,0
2,4,5,0,0,被服及び履物,17441,5,17576,4.9,19263,5.9,8425,3.3,21462,6.9
2,5,5,1,0,和服,63,0,47,0,-,-,479,0.2,17,0
2,5,5,2,0,洋服,6972,2,6816,1.9,8924,2.7,2284,0.9,10888,3.5
