項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7798,-,1356,-,421,-,426,-
0,0,0,0,0,調査世帯数,746,-,587,-,99,-,33,-,27,-
0,0,0,0,0,世帯人員,2.99,-,3.01,-,2.94,-,2.39,-,3.39,-
0,0,0,0,0,有業人員,1.32,-,1.31,-,1.52,-,0.62,-,1.48,-
0,0,0,0,0,世帯主平均年齢,58.5,-,61,-,46.8,-,67.1,-,41.5,-
2,2,0,0,0,生計支出,383855,-,370397,-,506664,-,226911,-,394238,-
2,3,0,0,0,消費支出,363817,100,370397,100,358887,100,226911,100,394238,100
2,4,1,0,0,食料,81010,22.3,83437,22.5,73062,20.4,61416,27.1,81242,20.6
2,5,1,1,0,穀類,6675,1.8,6765,1.8,6083,1.7,6642,2.9,6958,1.8
2,6,1,1,1,米類,1916,0.5,1961,0.5,1879,0.5,1700,0.7,1427,0.4
2,6,1,1,2,パン,2892,0.8,2848,0.8,2710,0.8,3540,1.6,3633,0.9
2,6,1,1,3,麺類,1390,0.4,1429,0.4,1193,0.3,1200,0.5,1490,0.4
2,6,1,1,4,他の穀類,477,0.1,526,0.1,301,0.1,202,0.1,409,0.1
2,5,1,2,0,魚介類,6700,1.8,7267,2,4308,1.2,6165,2.7,4463,1.1
2,6,1,2,1,生鮮魚介,4025,1.1,4436,1.2,2422,0.7,2893,1.3,2714,0.7
2,6,1,2,2,塩干魚介,1281,0.4,1356,0.4,895,0.2,1658,0.7,767,0.2
2,6,1,2,3,魚肉練製品,531,0.1,554,0.1,419,0.1,692,0.3,312,0.1
2,6,1,2,4,他の魚介加工品,863,0.2,921,0.2,572,0.2,922,0.4,670,0.2
2,5,1,3,0,肉類,7672,2.1,8063,2.2,6368,1.8,4766,2.1,7538,1.9
2,6,1,3,1,生鮮肉,6157,1.7,6480,1.7,5070,1.4,3666,1.6,6159,1.6
2,6,1,3,2,加工肉,1515,0.4,1583,0.4,1298,0.4,1100,0.5,1379,0.3
2,5,1,4,0,乳卵類,4261,1.2,4478,1.2,3273,0.9,2666,1.2,5017,1.3
2,6,1,4,1,牛乳,1425,0.4,1536,0.4,963,0.3,716,0.3,1551,0.4
2,6,1,4,2,乳製品,2057,0.6,2116,0.6,1698,0.5,1438,0.6,2737,0.7
2,6,1,4,3,卵,779,0.2,825,0.2,611,0.2,511,0.2,729,0.2
2,5,1,5,0,野菜・海藻,10991,3,11675,3.2,7898,2.2,9887,4.4,9403,2.4
2,6,1,5,1,生鮮野菜,7770,2.1,8292,2.2,5571,1.6,6482,2.9,6487,1.6
2,6,1,5,2,乾物・海藻,808,0.2,828,0.2,684,0.2,776,0.3,868,0.2
2,6,1,5,3,大豆加工品,1212,0.3,1287,0.3,863,0.2,1009,0.4,1158,0.3
2,6,1,5,4,他の野菜・海藻加工品,1201,0.3,1269,0.3,780,0.2,1620,0.7,889,0.2
2,5,1,6,0,果物,3382,0.9,3575,1,2479,0.7,3284,1.4,2816,0.7
2,6,1,6,1,生鮮果物,3054,0.8,3219,0.9,2191,0.6,3187,1.4,2654,0.7
2,6,1,6,2,果物加工品,328,0.1,356,0.1,287,0.1,96,0,162,0
2,5,1,7,0,油脂・調味料,3543,1,3736,1,2632,0.7,3052,1.3,3387,0.9
2,6,1,7,1,油脂,439,0.1,456,0.1,380,0.1,423,0.2,342,0.1
2,6,1,7,2,調味料,3103,0.9,3280,0.9,2251,0.6,2629,1.2,3045,0.8
2,5,1,8,0,菓子類,5540,1.5,5776,1.6,4741,1.3,3891,1.7,5403,1.4
2,5,1,9,0,調理食品,9605,2.6,9827,2.7,9223,2.6,8343,3.7,8019,2
2,6,1,9,1,主食的調理食品,4243,1.2,4394,1.2,3862,1.1,3197,1.4,3726,0.9
2,6,1,9,2,他の調理食品,5362,1.5,5433,1.5,5361,1.5,5146,2.3,4293,1.1
2,5,1,10,0,飲料,4282,1.2,4300,1.2,4531,1.3,2737,1.2,4666,1.2
2,6,1,10,1,茶類,1078,0.3,1127,0.3,951,0.3,772,0.3,891,0.2
2,6,1,10,2,コーヒー・ココア,925,0.3,967,0.3,725,0.2,571,0.3,1150,0.3
2,6,1,10,3,他の飲料,2278,0.6,2207,0.6,2855,0.8,1394,0.6,2626,0.7
2,5,1,11,0,酒類,3295,0.9,3364,0.9,3584,1,1901,0.8,2482,0.6
2,5,1,12,0,外食,15065,4.1,14612,3.9,17944,5,8082,3.6,21088,5.3
2,6,1,12,1,一般外食,14739,4.1,14316,3.9,17381,4.8,8037,3.5,20676,5.2
2,6,1,12,2,学校給食,326,0.1,295,0.1,562,0.2,45,0,412,0.1
2,4,2,0,0,住居,21513,5.9,9687,2.6,81458,22.7,43875,19.3,25095,6.4
2,5,2,1,0,家賃地代,14417,4,1434,0.4,76895,21.4,43152,19,24831,6.3
2,5,2,2,0,設備修繕・維持,7096,2,8253,2.2,4563,1.3,723,0.3,264,0.1
2,6,2,2,1,設備材料,3474,1,4426,1.2,53,0,312,0.1,68,0
2,6,2,2,2,工事その他のサービス,3622,1,3827,1,4510,1.3,411,0.2,196,0
2,4,3,0,0,光熱・水道,28296,7.8,29998,8.1,23187,6.5,20175,8.9,21412,5.4
2,5,3,1,0,電気代,12504,3.4,13371,3.6,10069,2.8,8088,3.6,8738,2.2
2,5,3,2,0,ガス代,9982,2.7,10549,2.8,8072,2.2,7409,3.3,8222,2.1
2,5,3,3,0,他の光熱,194,0.1,222,0.1,142,0,34,0,12,0
2,5,3,4,0,上下水道料,5616,1.5,5857,1.6,4905,1.4,4644,2,4441,1.1
2,4,4,0,0,家具・家事用品,9637,2.6,10302,2.8,9060,2.5,3737,1.6,5139,1.3
2,5,4,1,0,家庭用耐久財,2223,0.6,2494,0.7,1990,0.6,11,0,204,0.1
2,6,4,1,1,家事用耐久財,1178,0.3,1253,0.3,1473,0.4,11,0,-,-
2,6,4,1,2,冷暖房用器具,387,0.1,496,0.1,-,-,-,-,-,-
2,6,4,1,3,一般家具,659,0.2,745,0.2,516,0.1,-,-,204,0.1
2,5,4,2,0,室内装備・装飾品,1047,0.3,1209,0.3,613,0.2,182,0.1,314,0.1
2,5,4,3,0,寝具類,665,0.2,643,0.2,1020,0.3,142,0.1,456,0.1
2,5,4,4,0,家事雑貨,2334,0.6,2339,0.6,2916,0.8,859,0.4,1839,0.5
2,5,4,5,0,家事用消耗品,2473,0.7,2522,0.7,2319,0.6,2225,1,2320,0.6
2,5,4,6,0,家事サービス,896,0.2,1096,0.3,201,0.1,318,0.1,6,0
2,4,5,0,0,被服及び履物,16437,4.5,16978,4.6,14859,4.1,3932,1.7,23918,6.1
2,5,5,1,0,和服,16,0,15,0,-,-,105,0,-,-
2,5,5,2,0,洋服,7334,2,7411,2,7184,2,1000,0.4,12662,3.2
2,6,5,2,1,男子用洋服,2839,0.8,2644,0.7,2887,0.8,385,0.2,8672,2.2
2,6,5,2,2,婦人用洋服,3689,1,4019,1.1,3043,0.8,585,0.3,2779,0.7
2,6,5,2,3,子供用洋服,807,0.2,749,0.2,1254,0.3,30,0,1211,0.3
2,5,5,3,0,シャツ・セーター類,2997,0.8,3196,0.9,2411,0.7,1055,0.5,3135,0.8
2,6,5,3,1,男子用シャツ・セーター類,892,0.2,950,0.3,867,0.2,244,0.1,536,0.1
2,6,5,3,2,婦人用シャツ・セーター類,1887,0.5,2056,0.6,1263,0.4,752,0.3,1897,0.5
2,6,5,3,3,子供用シャツ・セーター類,218,0.1,189,0.1,280,0.1,59,0,701,0.2
2,5,5,4,0,下着類,1055,0.3,1041,0.3,1218,0.3,570,0.3,1283,0.3
2,6,5,4,1,男子用下着類,281,0.1,307,0.1,195,0.1,227,0.1,135,0
2,6,5,4,2,婦人用下着類,621,0.2,592,0.2,806,0.2,320,0.1,867,0.2
2,6,5,4,3,子供用下着類,153,0,142,0,217,0.1,23,0,281,0.1
2,5,5,5,0,生地・糸類,170,0,164,0,285,0.1,37,0,56,0
2,5,5,6,0,他の被服,1014,0.3,978,0.3,959,0.3,380,0.2,2481,0.6
2,5,5,7,0,履物類,2439,0.7,2602,0.7,2187,0.6,276,0.1,2400,0.6
2,5,5,8,0,被服関連サービス,1411,0.4,1571,0.4,615,0.2,509,0.2,1901,0.5
2,4,6,0,0,保健医療,14544,4,16000,4.3,9206,2.6,9359,4.1,10011,2.5
2,5,6,1,0,医薬品,2359,0.6,2451,0.7,2185,0.6,2472,1.1,1123,0.3
2,5,6,2,0,健康保持用摂取品,1239,0.3,1395,0.4,429,0.1,1673,0.7,547,0.1
2,5,6,3,0,保健医療用品・器具,2073,0.6,1955,0.5,2731,0.8,1191,0.5,2992,0.8
2,5,6,4,0,保健医療サービス,8873,2.4,10199,2.8,3862,1.1,4022,1.8,5350,1.4
2,4,7,0,0,交通・通信,32084,8.8,31784,8.6,29756,8.3,27998,12.3,49027,12.4
2,5,7,1,0,交通,10755,3,10913,2.9,8140,2.3,5809,2.6,21058,5.3
2,5,7,2,0,自動車等関係費,9124,2.5,9201,2.5,7825,2.2,9751,4.3,11225,2.8
2,6,7,2,1,自動車等購入,-,-,-,-,-,-,-,-,-,-
2,6,7,2,2,自転車購入,325,0.1,322,0.1,548,0.2,-,-,-,-
2,6,7,2,3,自動車等維持,8799,2.4,8879,2.4,7277,2,9751,4.3,11225,2.8
2,5,7,3,0,通信,12206,3.4,11670,3.2,13791,3.8,12437,5.5,16744,4.2
2,4,8,0,0,教育,54944,15.1,60295,16.3,53885,15,565,0.2,14042,3.6
2,5,8,1,0,授業料等,50365,13.8,55081,14.9,52322,14.6,565,0.2,6971,1.8
2,5,8,2,0,教科書・学習参考教材,984,0.3,1081,0.3,383,0.1,-,-,2080,0.5
2,5,8,3,0,補習教育,3595,1,4132,1.1,1181,0.3,-,-,4991,1.3
2,4,9,0,0,教養娯楽,36068,9.9,38739,10.5,27504,7.7,15731,6.9,34511,8.8
2,5,9,1,0,教養娯楽用耐久財,1621,0.4,1635,0.4,1859,0.5,1522,0.7,699,0.2
2,5,9,2,0,教養娯楽用品,6648,1.8,7183,1.9,4567,1.3,1720,0.8,8362,2.1
2,5,9,3,0,書籍・他の印刷物,4457,1.2,4793,1.3,2977,0.8,3713,1.6,3767,1
2,5,9,4,0,教養娯楽サービス,23341,6.4,25128,6.8,18102,5,8776,3.9,21682,5.5
2,6,9,4,1,宿泊料,1964,0.5,2187,0.6,1502,0.4,548,0.2,745,0.2
2,6,9,4,2,パック旅行費,5734,1.6,6131,1.7,5196,1.4,1358,0.6,4500,1.1
2,6,9,4,3,月謝類,4818,1.3,5085,1.4,3824,1.1,559,0.2,7285,1.8
2,6,9,4,4,他の教養娯楽サービス,10826,3,11726,3.2,7580,2.1,6311,2.8,9153,2.3
2,4,10,0,0,その他の消費支出,69283,19,73177,19.8,36911,10.3,40123,17.7,129840,32.9
2,5,10,1,0,諸雑費,34123,9.4,34447,9.3,20373,5.7,13860,6.1,91967,23.3
2,6,10,1,1,理美容サービス,3651,1,3985,1.1,2330,0.6,2219,1,3157,0.8
2,6,10,1,2,理美容用品,4499,1.2,4730,1.3,3556,1,1973,0.9,5774,1.5
2,6,10,1,3,身の回り用品,4922,1.4,2080,0.6,1470,0.4,456,0.2,72357,18.4
2,6,10,1,4,たばこ,799,0.2,700,0.2,1497,0.4,1186,0.5,-,-
2,6,10,1,5,他の諸雑費,20251,5.6,22951,6.2,11520,3.2,8027,3.5,10679,2.7
2,5,10,2,0,こづかい,10772,3,10776,2.9,8377,2.3,12342,5.4,16765,4.3
2,5,10,3,0,交際費,18322,5,20596,5.6,7001,2,13595,6,17392,4.4
2,6,10,3,1,食料,4080,1.1,4345,1.2,2249,0.6,3403,1.5,5731,1.5
2,6,10,3,2,家具・家事用品,558,0.2,673,0.2,179,0,97,0,131,0
2,6,10,3,3,被服及び履物,1193,0.3,1367,0.4,359,0.1,371,0.2,1462,0.4
2,6,10,3,4,教養娯楽,1049,0.3,1192,0.3,467,0.1,978,0.4,346,0.1
2,6,10,3,5,他の物品サービス,262,0.1,314,0.1,25,0,169,0.1,156,0
2,6,10,3,6,贈与金,7242,2,8433,2.3,2010,0.6,6629,2.9,2709,0.7
2,6,10,3,7,他の交際費,3938,1.1,4273,1.2,1712,0.5,1948,0.9,6857,1.7
2,5,10,4,0,仕送り金,6066,1.7,7358,2,1159,0.3,326,0.1,3716,0.9
2,3,0,0,0,土地家屋購入,20038,-,-,-,147777,-,-,-,-,-
2,3,0,0,0,（再掲）教育関係費,62864,17.3,69568,18.8,56285,15.7,2282,1,20881,5.3
2,3,0,0,0,（再掲）教養娯楽関係費,41450,11.4,44373,12,30150,8.4,19716,8.7,45366,11.5
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,13309,3.7,15791,4.3,3169,0.9,6955,3.1,6425,1.6
2,3,0,0,0,（再掲）経常消費支出,235176,64.6,229320,61.9,268188,74.7,208554,91.9,263571,66.9
2,3,0,0,0,（再掲）情報通信関係費,17007,4.7,16942,4.6,16455,4.6,15440,6.8,21499,5.5
2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,328996,90.4,344919,93.1,274260,76.4,176081,77.6,362718,92
3,2,0,0,0,現物総額,4786,100,4481,100,5352,100,2222,100,11090,100
3,3,0,0,0,食料,2878,60.1,3126,69.8,2171,40.6,2046,92.1,1410,12.7
3,3,0,0,0,住居,388,8.1,-,-,-,-,-,-,9116,82.2
3,3,0,0,0,光熱・水道,-,-,-,-,-,-,-,-,-,-
3,3,0,0,0,家具・家事用品,95,2,108,2.4,32,0.6,13,0.6,125,1.1
3,3,0,0,0,被服及び履物,72,1.5,82,1.8,31,0.6,83,3.7,-,-
3,3,0,0,0,保健医療,31,0.6,23,0.5,101,1.9,-,-,-,-
3,3,0,0,0,交通・通信,534,11.2,532,11.9,843,15.8,-,-,104,0.9
3,3,0,0,0,教育,-,-,-,-,-,-,-,-,-,-
3,3,0,0,0,教養娯楽,761,15.9,579,12.9,2174,40.6,14,0.6,334,3
3,3,0,0,0,その他の消費支出,27,0.6,31,0.7,-,-,66,3,-,-
,,,,,,,,,,,,,,,
東京都生計分析調査　平成27年4月,,,,,,,,,,,,,,,
第１３表　住居所有形態別１世帯当たり１か月間の用途別生計支出　―全世帯―,,,,,,,,,,,,,,,
注１）「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。,,,,,,,,,,,,,,,
項目（0：世帯数等　2：生計支出　3：現物総額）,,,,,,,,,,,,,,,
