項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,736,-,-,103,-,114,-,103,-,111,-,103,-,101,-,101,-
0,0,世帯人員,2.97,-,-,2.41,-,2.83,-,2.86,-,3.07,-,3.08,-,3.33,-,3.18,-
0,0,有業人員,1.3,-,-,1.15,-,1.04,-,1.11,-,1.4,-,1.41,-,1.63,-,1.38,-
0,0,世帯主平均年齢,59,-,-,67.5,-,61.8,-,57.9,-,57.7,-,58.7,-,54.2,-,55.6,-
0,0,消費支出,346563,-,9.8,117650,-,182579,-,222807,-,269824,-,328077,-,423325,-,879239,-
0,0,公共的料金,91602,26.4,5.1,35838,30.5,56498,30.9,67634,30.4,73735,27.3,90437,27.6,105976,25,210519,23.9
1,0,公共料金等,58555,16.9,6.2,28874,24.5,39819,21.8,51798,23.2,56455,20.9,64817,19.8,73118,17.3,94704,10.8
1,1,米,1714,0.5,-21,1059,0.9,1564,0.9,1617,0.7,2245,0.8,1777,0.5,1664,0.4,2069,0.2
1,1,食塩,34,0,3,27,0,50,0,33,0,39,0,27,0,30,0,32,0
1,1,学校給食,1030,0.3,-24.9,147,0.1,582,0.3,528,0.2,1075,0.4,1242,0.4,1862,0.4,1762,0.2
1,1,公営家賃,2938,0.8,135.4,1706,1.5,2146,1.2,4639,2.1,2580,1,4307,1.3,4621,1.1,550,0.1
1,1,電気代,10521,3,2,7608,6.5,9802,5.4,10789,4.8,10794,4,10638,3.2,11365,2.7,12619,1.4
1,1,都市ガス,7979,2.3,10.2,5134,4.4,6898,3.8,8417,3.8,8149,3,8831,2.7,8437,2,9959,1.1
1,1,上下水道料,4757,1.4,2.7,3259,2.8,3635,2,5279,2.4,4962,1.8,4718,1.4,6759,1.6,4661,0.5
1,1,医科診療代,2662,0.8,-10.6,1672,1.4,2294,1.3,2580,1.2,2767,1,2756,0.8,2296,0.5,4260,0.5
1,1,歯科診療代,1636,0.5,32.8,492,0.4,326,0.2,541,0.2,519,0.2,1420,0.4,4308,1,3823,0.4
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,869,0.3,24.5,-,-,-,-,-,-,410,0.2,5503,1.7,-,-,191,0
1,1,鉄道運賃,3242,0.9,-5.6,367,0.3,1902,1,2223,1,2781,1,3885,1.2,4575,1.1,6930,0.8
1,1,鉄道通学定期代,216,0.1,350,-,-,57,0,-,-,142,0.1,39,0,257,0.1,1014,0.1
1,1,鉄道通勤定期代,1421,0.4,-21.4,357,0.3,138,0.1,1105,0.5,2268,0.8,959,0.3,2674,0.6,2431,0.3
1,1,バス代,375,0.1,1.6,141,0.1,58,0,86,0,842,0.3,289,0.1,582,0.1,623,0.1
1,1,バス通学定期代,34,0,-26.1,-,-,-,-,89,0,36,0,24,0,92,0,-,-
1,1,バス通勤定期代,39,0,-76.1,-,-,-,-,-,-,121,0,138,0,13,0,-,-
1,1,タクシー代,727,0.2,8.7,459,0.4,144,0.1,529,0.2,434,0.2,506,0.2,421,0.1,2597,0.3
1,1,航空運賃,1752,0.5,52.3,-,-,-,-,213,0.1,140,0.1,293,0.1,723,0.2,10876,1.2
1,1,郵便料,196,0.1,6.5,57,0,93,0.1,107,0,237,0.1,147,0,399,0.1,331,0
1,1,固定電話通信料,2251,0.6,-4.3,1572,1.3,1951,1.1,2432,1.1,2193,0.8,2161,0.7,2617,0.6,2824,0.3
1,1,移動電話通信料,8865,2.6,23.8,2817,2.4,5622,3.1,6951,3.1,9548,3.5,9825,3,11768,2.8,15465,1.8
1,1,ＮＨＫ放送受信料,1092,0.3,6.3,303,0.3,536,0.3,928,0.4,1088,0.4,1229,0.4,2022,0.5,1523,0.2
1,1,ケーブルテレビ放送受信料,1157,0.3,-1.6,707,0.6,875,0.5,583,0.3,1082,0.4,1420,0.4,1745,0.4,1684,0.2
1,1,他の放送受信料,206,0.1,63.5,164,0.1,239,0.1,111,0,242,0.1,120,0,275,0.1,292,0
1,1,国公立小学校,403,0.1,-29.2,-,-,132,0.1,379,0.2,251,0.1,753,0.2,726,0.2,577,0.1
1,1,国公立中学校,416,0.1,-32.6,25,0,212,0.1,246,0.1,314,0.1,270,0.1,1033,0.2,805,0.1
1,1,国公立高校,432,0.1,119.3,-,-,51,0,192,0.1,700,0.3,263,0.1,654,0.2,1159,0.1
1,1,国公立大学,731,0.2,-49.6,-,-,-,-,-,-,-,-,-,-,-,-,5109,0.6
1,1,たばこ,859,0.2,23.2,802,0.7,510,0.3,1200,0.5,494,0.2,1276,0.4,1197,0.3,537,0.1
2,0,準公共料金等,33047,9.5,3.2,6964,5.9,16679,9.1,15836,7.1,17280,6.4,25620,7.8,32859,7.8,115815,13.2
2,1,牛乳,1506,0.4,9.4,1019,0.9,1396,0.8,1307,0.6,1383,0.5,1386,0.4,1981,0.5,2058,0.2
2,1,灯油,32,0,-25.6,18,0,18,0,-,-,33,0,65,0,89,0,-,-
2,1,プロパンガス,464,0.1,-6.3,570,0.5,656,0.4,283,0.1,498,0.2,500,0.2,580,0.1,160,0
2,1,理髪料,377,0.1,-13.9,204,0.2,380,0.2,253,0.1,263,0.1,379,0.1,390,0.1,767,0.1
2,1,パーマネント代,418,0.1,-27.1,26,0,124,0.1,362,0.2,573,0.2,780,0.2,894,0.2,164,0
2,1,洗濯代,1534,0.4,-11.9,619,0.5,940,0.5,634,0.3,796,0.3,1873,0.6,2372,0.6,3495,0.4
2,1,新聞,2908,0.8,-6.6,2241,1.9,2550,1.4,2380,1.1,2603,1,3378,1,3202,0.8,3999,0.5
2,1,私立小学校,646,0.2,941.9,-,-,40,0,-,-,-,-,808,0.2,553,0.1,3115,0.4
2,1,私立中学校,1705,0.5,-3.8,-,-,-,-,-,-,-,-,727,0.2,431,0.1,10765,1.2
2,1,私立高校,5704,1.6,50.8,-,-,784,0.4,599,0.3,-,-,1167,0.4,7022,1.7,30276,3.4
2,1,私立大学,6628,1.9,18.8,-,-,522,0.3,1028,0.5,-,-,-,-,-,-,44795,5.1
2,1,幼児教育費用,1514,0.4,16.6,170,0.1,631,0.3,1727,0.8,1352,0.5,2999,0.9,2557,0.6,1151,0.1
2,1,民営家賃,8394,2.4,-21.9,1709,1.5,8221,4.5,6922,3.1,8564,3.2,9151,2.8,12324,2.9,11773,1.3
2,1,地代,1217,0.4,21.9,388,0.3,417,0.2,341,0.2,1214,0.4,2407,0.7,463,0.1,3297,0.4
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成27年5月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―全世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
