項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2148,-,6687,-,329,-,92,-,836,-,4227,-
0,0,0,0,0,調査世帯数,371,-,75,-,255,-,13,-,4,-,28,-,151,-
0,0,0,0,0,世帯人員,3.31,-,2,-,3.74,-,2.61,-,2.8,-,3.53,-,3.33,-
0,0,0,0,0,有業人員,1.64,-,1.49,-,1.65,-,1.72,-,1,-,1.9,-,2.16,-
0,0,0,0,0,世帯主平均年齢,49,-,54.3,-,46.6,-,57.9,-,44.4,-,51.6,-,46.9,-
1,0,0,0,0,受取,1529827,-,1444627,-,1658886,-,814716,-,1176011,-,998160,-,1602407,-
1,1,0,0,0,実収入,989585,100,919963,100,1085233,100,499700,100,778878,100,596411,100,1047292,100
1,2,0,0,0,経常収入,969974,98,894480,97.2,1065887,98.2,489547,98,770782,99,586032,98.3,1025016,97.9
1,3,0,0,0,勤め先収入,934119,94.4,826751,89.9,1049565,96.7,472828,94.6,710875,91.3,468296,78.5,1003342,95.8
1,4,0,0,0,世帯主収入,827614,83.6,665913,72.4,949902,87.5,400724,80.2,710875,91.3,433113,72.6,766483,73.2
1,6,0,0,0,うち男,806844,81.5,663896,72.2,938905,86.5,63142,12.6,-,-,410807,68.9,748061,71.4
1,5,0,0,0,定期収入,397586,40.2,320903,34.9,445305,41,231334,46.3,296525,38.1,278417,46.7,382092,36.5
1,5,0,0,0,臨時収入,1802,0.2,1691,0.2,2149,0.2,42,0,152,0,-,-,1574,0.2
1,5,0,0,0,賞与,428226,43.3,343319,37.3,502448,46.3,169348,33.9,414199,53.2,154696,25.9,382817,36.6
1,4,0,0,0,世帯主の配偶者の収入,100028,10.1,160838,17.5,95498,8.8,-,-,-,-,19423,3.3,236645,22.6
1,6,0,0,0,うち女,91374,9.2,160838,17.5,82557,7.6,-,-,-,-,19423,3.3,216172,20.6
1,4,0,0,0,他の世帯員収入,6478,0.7,-,-,4166,0.4,72105,14.4,-,-,15759,2.6,215,0
1,3,0,0,0,事業・内職収入,4045,0.4,3413,0.4,4954,0.5,-,-,-,-,-,-,3336,0.3
1,4,0,0,0,家賃収入,2180,0.2,3000,0.3,2296,0.2,-,-,-,-,-,-,500,0
1,4,0,0,0,他の事業収入,1121,0.1,-,-,1676,0.2,-,-,-,-,-,-,2651,0.3
1,4,0,0,0,内職収入,745,0.1,412,0,982,0.1,-,-,-,-,-,-,185,0
1,3,0,0,0,他の経常収入,31809,3.2,64316,7,11368,1,16718,3.3,59907,7.7,117737,19.7,18338,1.8
1,4,0,0,0,財産収入,893,0.1,604,0.1,177,0,-,-,-,-,7712,1.3,732,0.1
1,4,0,0,0,社会保障給付,30552,3.1,63712,6.9,10812,1,13330,2.7,47764,6.1,110025,18.4,17008,1.6
1,5,0,0,0,公的年金給付,25545,2.6,57087,6.2,6438,0.6,-,-,-,-,107402,18,13382,1.3
1,5,0,0,0,他の社会保障給付,5006,0.5,6625,0.7,4375,0.4,13330,2.7,47764,6.1,2622,0.4,3626,0.3
1,4,0,0,0,仕送り金,364,0,-,-,378,0,3389,0.7,12143,1.6,-,-,598,0.1
