項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2491,-,3108,-,3231,-,1170,-
0,0,0,0,0,調査世帯数,374,-,93,-,115,-,119,-,47,-
0,0,0,0,0,世帯人員,3.33,-,2,-,3,-,4,-,5.21,-
0,0,0,0,0,有業人員,1.67,-,1.54,-,1.5,-,1.79,-,2.06,-
0,0,0,0,0,世帯主平均年齢,48.9,-,53.4,-,47.1,-,47.6,-,47.8,-
1,0,0,0,0,受取,1035900,-,882200,-,1002775,-,1154025,-,1124932,-
1,1,0,0,0,実収入,509393,100,453125,100,463033,100,571019,100,582174,100
1,2,0,0,0,経常収入,503842,98.9,444544,98.1,458989,99.1,568376,99.5,571041,98.1
1,3,0,0,0,勤め先収入,458196,89.9,378995,83.6,428845,92.6,527934,92.5,512209,88
1,4,0,0,0,世帯主収入,403334,79.2,327312,72.2,391358,84.5,473703,83,402666,69.2
1,6,0,0,0,うち男,385405,75.7,290611,64.1,380389,82.2,457931,80.2,400256,68.8
1,5,0,0,0,定期収入,399630,78.5,325213,71.8,388355,83.9,468953,82.1,396571,68.1
1,5,0,0,0,臨時収入,3182,0.6,2099,0.5,2451,0.5,4750,0.8,3103,0.5
1,5,0,0,0,賞与,522,0.1,-,-,552,0.1,-,-,2992,0.5
1,4,0,0,0,世帯主の配偶者の収入,48245,9.5,42552,9.4,35851,7.7,49906,8.7,88718,15.2
1,6,0,0,0,うち女,47819,9.4,42552,9.4,35851,7.7,48585,8.5,88718,15.2
1,4,0,0,0,他の世帯員収入,6616,1.3,9131,2,1636,0.4,4324,0.8,20825,3.6
1,3,0,0,0,事業・内職収入,5151,1,1011,0.2,6210,1.3,9187,1.6,-,-
1,4,0,0,0,家賃収入,1567,0.3,-,-,-,-,4849,0.8,-,-
1,4,0,0,0,他の事業収入,2758,0.5,569,0.1,5450,1.2,2854,0.5,-,-
1,4,0,0,0,内職収入,826,0.2,443,0.1,759,0.2,1484,0.3,-,-
1,3,0,0,0,他の経常収入,40496,7.9,64538,14.2,23934,5.2,31255,5.5,58832,10.1
1,4,0,0,0,財産収入,895,0.2,3588,0.8,-,-,5,0,-,-
1,4,0,0,0,社会保障給付,39407,7.7,60950,13.5,23760,5.1,31250,5.5,57635,9.9
1,5,0,0,0,公的年金給付,21808,4.3,57420,12.7,11068,2.4,9173,1.6,9414,1.6
1,5,0,0,0,他の社会保障給付,17598,3.5,3531,0.8,12692,2.7,22077,3.9,48221,8.3
1,4,0,0,0,仕送り金,194,0,-,-,174,0,-,-,1197,0.2
1,2,0,0,0,特別収入,5551,1.1,8580,1.9,4045,0.9,2643,0.5,11133,1.9
1,3,0,0,0,受贈金,2976,0.6,6057,1.3,1285,0.3,778,0.1,6978,1.2
1,3,0,0,0,他の特別収入,2575,0.5,2524,0.6,2759,0.6,1865,0.3,4155,0.7
1,1,0,0,0,実収入以外の受取(繰入金を除く),458862,-,360012,-,466056,-,521320,-,477719,-
1,2,0,0,0,預貯金引出,371175,-,296370,-,333455,-,441404,-,436712,-
1,2,0,0,0,保険金,2751,-,4901,-,3541,-,-,-,3675,-
1,3,0,0,0,個人・企業年金保険金,2751,-,4901,-,3541,-,-,-,3675,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,12620,-,-,-,40603,-,-,-,-,-
1,2,0,0,0,他の借入金,3066,-,-,-,566,-,8748,-,539,-
1,2,0,0,0,分割払購入借入金,9299,-,349,-,28595,-,1002,-,-,-
1,2,0,0,0,一括払購入借入金,59373,-,58392,-,57676,-,70165,-,36162,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,577,-,-,-,1619,-,-,-,630,-
1,1,0,0,0,繰入金,67645,-,69063,-,73685,-,61686,-,65039,-
2,0,0,0,0,支払,1035900,-,882200,-,1002775,-,1154025,-,1124932,-
2,1,0,0,0,実支出,449079,-,371987,-,468182,-,489110,-,451914,-
2,2,0,0,0,生計支出,356714,-,295038,-,383922,-,376714,-,360510,-
2,3,0,0,0,消費支出,342866,100,295038,100,342270,100,373924,100,360510,100
2,4,1,0,0,食料,80747,23.6,69702,23.6,79616,23.3,87817,23.5,87744,24.3
2,5,1,1,0,穀類,6097,1.8,4045,1.4,5939,1.7,7178,1.9,7899,2.2
2,6,1,1,1,米類,1527,0.4,985,0.3,1658,0.5,1734,0.5,1762,0.5
2,6,1,1,2,パン,2805,0.8,1905,0.6,2677,0.8,3196,0.9,3986,1.1
2,6,1,1,3,麺類,1314,0.4,928,0.3,1191,0.3,1655,0.4,1517,0.4
2,6,1,1,4,他の穀類,450,0.1,227,0.1,412,0.1,593,0.2,634,0.2
2,5,1,2,0,魚介類,5047,1.5,4267,1.4,5270,1.5,5602,1.5,4583,1.3
2,6,1,2,1,生鮮魚介,2996,0.9,2644,0.9,3066,0.9,3424,0.9,2372,0.7
2,6,1,2,2,塩干魚介,880,0.3,598,0.2,923,0.3,1051,0.3,892,0.2
2,6,1,2,3,魚肉練製品,477,0.1,358,0.1,548,0.2,477,0.1,543,0.2
2,6,1,2,4,他の魚介加工品,695,0.2,667,0.2,733,0.2,650,0.2,776,0.2
2,5,1,3,0,肉類,7616,2.2,4628,1.6,7361,2.2,9025,2.4,10761,3
2,6,1,3,1,生鮮肉,6266,1.8,3809,1.3,6040,1.8,7475,2,8762,2.4
2,6,1,3,2,加工肉,1349,0.4,820,0.3,1322,0.4,1549,0.4,1999,0.6
2,5,1,4,0,乳卵類,3806,1.1,2486,0.8,3684,1.1,4703,1.3,4463,1.2
2,6,1,4,1,牛乳,1180,0.3,790,0.3,1115,0.3,1465,0.4,1401,0.4
2,6,1,4,2,乳製品,1848,0.5,1167,0.4,1792,0.5,2357,0.6,2043,0.6
2,6,1,4,3,卵,777,0.2,529,0.2,778,0.2,881,0.2,1019,0.3
2,5,1,5,0,野菜・海藻,8812,2.6,7057,2.4,9062,2.6,10036,2.7,8500,2.4
2,6,1,5,1,生鮮野菜,6185,1.8,4996,1.7,6278,1.8,7103,1.9,5937,1.6
2,6,1,5,2,乾物・海藻,638,0.2,447,0.2,670,0.2,726,0.2,716,0.2
2,6,1,5,3,大豆加工品,1077,0.3,837,0.3,1175,0.3,1210,0.3,963,0.3
2,6,1,5,4,他の野菜・海藻加工品,911,0.3,777,0.3,939,0.3,997,0.3,884,0.2
2,5,1,6,0,果物,2883,0.8,2876,1,3085,0.9,2827,0.8,2516,0.7
2,6,1,6,1,生鮮果物,2601,0.8,2526,0.9,2841,0.8,2509,0.7,2382,0.7
2,6,1,6,2,果物加工品,282,0.1,349,0.1,245,0.1,318,0.1,134,0
2,5,1,7,0,油脂・調味料,3341,1,2647,0.9,3075,0.9,3889,1,4013,1.1
2,6,1,7,1,油脂,342,0.1,361,0.1,260,0.1,382,0.1,407,0.1
2,6,1,7,2,調味料,2999,0.9,2285,0.8,2814,0.8,3508,0.9,3606,1
2,5,1,8,0,菓子類,6749,2,4787,1.6,6568,1.9,7836,2.1,8402,2.3
2,5,1,9,0,調理食品,9580,2.8,7477,2.5,9827,2.9,10378,2.8,11198,3.1
2,6,1,9,1,主食的調理食品,4419,1.3,3024,1,4644,1.4,4864,1.3,5559,1.5
2,6,1,9,2,他の調理食品,5161,1.5,4453,1.5,5182,1.5,5514,1.5,5639,1.6
2,5,1,10,0,飲料,3824,1.1,3030,1,4376,1.3,3961,1.1,3670,1
2,6,1,10,1,茶類,906,0.3,821,0.3,1120,0.3,710,0.2,1057,0.3
2,6,1,10,2,コーヒー・ココア,910,0.3,648,0.2,1022,0.3,986,0.3,961,0.3
2,6,1,10,3,他の飲料,2008,0.6,1561,0.5,2234,0.7,2265,0.6,1652,0.5
2,5,1,11,0,酒類,3292,1,4084,1.4,2870,0.8,3341,0.9,2592,0.7
2,5,1,12,0,外食,19701,5.7,22318,7.6,18498,5.4,19042,5.1,19147,5.3
2,6,1,12,1,一般外食,18113,5.3,22318,7.6,17873,5.2,16188,4.3,15115,4.2
2,6,1,12,2,学校給食,1588,0.5,-,-,626,0.2,2853,0.8,4032,1.1
2,4,2,0,0,住居,25069,7.3,37923,12.9,28929,8.5,17941,4.8,7124,2
2,5,2,1,0,家賃地代,21649,6.3,33741,11.4,23383,6.8,15957,4.3,7016,1.9
2,5,2,2,0,設備修繕・維持,3419,1,4182,1.4,5547,1.6,1984,0.5,107,0
2,6,2,2,1,設備材料,1970,0.6,1317,0.4,4616,1.3,601,0.2,107,0
2,6,2,2,2,工事その他のサービス,1450,0.4,2865,1,930,0.3,1384,0.4,-,-
2,4,3,0,0,光熱・水道,31565,9.2,24657,8.4,29105,8.5,36466,9.8,39276,10.9
2,5,3,1,0,電気代,13895,4.1,11914,4,12814,3.7,15523,4.2,16488,4.6
2,5,3,2,0,ガス代,10975,3.2,8146,2.8,10564,3.1,12827,3.4,12974,3.6
2,5,3,3,0,他の光熱,541,0.2,576,0.2,373,0.1,647,0.2,617,0.2
2,5,3,4,0,上下水道料,6155,1.8,4022,1.4,5353,1.6,7469,2,9198,2.6
2,4,4,0,0,家具・家事用品,13583,4,8081,2.7,12732,3.7,19111,5.1,12292,3.4
2,5,4,1,0,家庭用耐久財,4307,1.3,3635,1.2,3056,0.9,6284,1.7,3603,1
2,6,4,1,1,家事用耐久財,1971,0.6,3324,1.1,1506,0.4,1917,0.5,471,0.1
2,6,4,1,2,冷暖房用器具,1687,0.5,225,0.1,461,0.1,4351,1.2,702,0.2
2,6,4,1,3,一般家具,650,0.2,86,0,1090,0.3,16,0,2431,0.7
2,5,4,2,0,室内装備・装飾品,2111,0.6,135,0,852,0.2,5400,1.4,582,0.2
2,5,4,3,0,寝具類,780,0.2,321,0.1,302,0.1,1498,0.4,1040,0.3
2,5,4,4,0,家事雑貨,2558,0.7,2130,0.7,3845,1.1,1847,0.5,2010,0.6
2,5,4,5,0,家事用消耗品,2296,0.7,1489,0.5,2396,0.7,2750,0.7,2491,0.7
2,5,4,6,0,家事サービス,1532,0.4,371,0.1,2280,0.7,1333,0.4,2566,0.7
2,4,5,0,0,被服及び履物,16522,4.8,13638,4.6,19654,5.7,16903,4.5,13294,3.7
2,5,5,1,0,和服,117,0,14,0,365,0.1,-,-,-,-
2,5,5,2,0,洋服,8692,2.5,6578,2.2,10166,3,9459,2.5,7153,2
2,6,5,2,1,男子用洋服,2759,0.8,3297,1.1,1923,0.6,3293,0.9,2358,0.7
2,6,5,2,2,婦人用洋服,4091,1.2,3022,1,5026,1.5,4265,1.1,3404,0.9
2,6,5,2,3,子供用洋服,1842,0.5,260,0.1,3217,0.9,1902,0.5,1391,0.4
2,5,5,3,0,シャツ・セーター類,2196,0.6,2415,0.8,2387,0.7,2133,0.6,1397,0.4
2,6,5,3,1,男子用シャツ・セーター類,830,0.2,1162,0.4,475,0.1,1048,0.3,469,0.1
2,6,5,3,2,婦人用シャツ・セーター類,1211,0.4,1253,0.4,1746,0.5,792,0.2,856,0.2
2,6,5,3,3,子供用シャツ・セーター類,154,0,-,-,166,0,293,0.1,72,0
2,5,5,4,0,下着類,1007,0.3,560,0.2,1336,0.4,1051,0.3,967,0.3
2,6,5,4,1,男子用下着類,370,0.1,397,0.1,395,0.1,385,0.1,208,0.1
2,6,5,4,2,婦人用下着類,460,0.1,163,0.1,591,0.2,496,0.1,643,0.2
2,6,5,4,3,子供用下着類,177,0.1,-,-,350,0.1,170,0,116,0
2,5,5,5,0,生地・糸類,142,0,55,0,198,0.1,65,0,392,0.1
2,5,5,6,0,他の被服,1472,0.4,1834,0.6,1487,0.4,1322,0.4,1073,0.3
2,5,5,7,0,履物類,2162,0.6,1443,0.5,2857,0.8,2244,0.6,1622,0.4
