項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,8997,-,2916,-,2521,-,7084,-,6476,-,1003,-
0,0,0,0,0,調査世帯数,230,-,-,207,-,66,-,57,-,164,-,150,-,23,-
0,0,0,0,0,世帯人員,2.43,-,-,2.43,-,2.23,-,2.23,-,2.52,-,2.51,-,2.42,-
0,0,0,0,0,有業人員,0.43,-,-,0.44,-,0.32,-,0.35,-,0.48,-,0.47,-,0.42,-
0,0,0,0,0,世帯主平均年齢,73.7,-,-,73.9,-,73.9,-,73.9,-,73.5,-,73.8,-,71.8,-
1,0,0,0,0,受取,706280,-,0,727899,-,462690,-,473477,-,806545,-,826936,-,512339,-
1,1,0,0,0,実収入,291738,100,-0.4,302342,100,216334,100,220794,100,322775,100,334086,100,196606,100
1,2,0,0,0,経常収入,287837,98.7,-0.6,298410,98.7,213863,98.9,218174,98.8,318285,98.6,329642,98.7,192984,98.2
1,3,0,0,0,勤め先収入,12225,4.2,-32.6,11856,3.9,6105,2.8,6570,3,14745,4.6,13913,4.2,15542,7.9
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,3530,1.2,-15.9,2534,0.8,-,-,-,-,4982,1.5,3521,1.1,12457,6.3
1,6,0,0,0,うち女,3530,1.2,-15.9,2534,0.8,-,-,-,-,4982,1.5,3521,1.1,12457,6.3
1,4,0,0,0,他の世帯員収入,8696,3,-37.6,9321,3.1,6105,2.8,6570,3,9762,3,10392,3.1,3085,1.6
1,3,0,0,0,事業・内職収入,7403,2.5,-19.8,6881,2.3,2881,1.3,1762,0.8,9264,2.9,8874,2.7,12078,6.1
1,4,0,0,0,家賃収入,3304,1.1,-29.3,3672,1.2,-,-,-,-,4663,1.4,5101,1.5,-,-
1,4,0,0,0,他の事業収入,816,0.3,114.7,-,-,-,-,-,-,1151,0.4,-,-,8132,4.1
1,4,0,0,0,内職収入,3284,1.1,-21.3,3210,1.1,2881,1.3,1762,0.8,3449,1.1,3773,1.1,3947,2
1,3,0,0,0,他の経常収入,268208,91.9,2.3,279673,92.5,204878,94.7,209842,95,294276,91.2,306855,91.8,165363,84.1
1,4,0,0,0,財産収入,1250,0.4,-59.5,1390,0.5,85,0,99,0,1730,0.5,1892,0.6,-,-
1,4,0,0,0,社会保障給付,266317,91.3,3.8,277846,91.9,203444,94,208184,94.3,292197,90.5,304963,91.3,162895,82.9
1,5,0,0,0,公的年金給付,265681,91.1,5.5,277482,91.8,203444,94,208184,94.3,291298,90.2,304457,91.1,159810,81.3
1,5,0,0,0,他の社会保障給付,637,0.2,-86.4,364,0.1,-,-,-,-,899,0.3,505,0.2,3085,1.6
1,4,0,0,0,仕送り金,641,0.2,-74.9,437,0.1,1348,0.6,1560,0.7,349,0.1,-,-,2468,1.3
1,2,0,0,0,特別収入,3901,1.3,13.6,3932,1.3,2471,1.1,2619,1.2,4490,1.4,4443,1.3,3622,1.8
1,3,0,0,0,受贈金,1568,0.5,32.9,1342,0.4,365,0.2,184,0.1,2063,0.6,1793,0.5,3593,1.8
1,3,0,0,0,他の特別収入,2333,0.8,3.6,2590,0.9,2105,1,2435,1.1,2427,0.8,2651,0.8,28,0
1,1,0,0,0,実収入以外の受取(繰入金を除く),344749,-,5.9,354457,-,181675,-,186758,-,411873,-,419736,-,257658,-
1,2,0,0,0,預貯金引出,271058,-,12.2,274991,-,164773,-,167608,-,314806,-,316791,-,235772,-
1,2,0,0,0,保険金,36698,-,-0.6,39387,-,2466,-,2853,-,50788,-,53609,-,12569,-
1,3,0,0,0,個人・企業年金保険金,36698,-,9,39387,-,2466,-,2853,-,50788,-,53609,-,12569,-
1,3,0,0,0,他の保険金,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,9318,-,733.5,10319,-,4,-,5,-,13152,-,14334,-,334,-
1,2,0,0,0,一括払購入借入金,27676,-,-27.1,29760,-,14431,-,16293,-,33128,-,35002,-,8983,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-
1,1,0,0,0,繰入金,69793,-,-20.3,71100,-,64681,-,65925,-,71898,-,73114,-,58075,-
2,0,0,0,0,支払,706280,-,0,727899,-,462690,-,473477,-,806545,-,826936,-,512339,-
2,1,0,0,0,実支出,292696,-,4.6,297536,-,194032,-,197863,-,333308,-,336335,-,249283,-
2,2,0,0,0,生計支出,259789,-,4.1,262613,-,179713,-,182969,-,292749,-,293616,-,234450,-
2,3,0,0,0,消費支出,259789,100,4.1,262613,100,179713,100,182969,100,292749,100,293616,100,234450,100
2,4,1,0,0,食料,67246,25.9,4.7,68239,26,56686,31.5,58545,32,71593,24.5,72012,24.5,58341,24.9
2,5,1,1,0,穀類,5791,2.2,-1.4,5806,2.2,5230,2.9,5238,2.9,6022,2.1,6026,2.1,5659,2.4
2,6,1,1,1,米類,2006,0.8,-8.5,1945,0.7,1771,1,1789,1,2102,0.7,2006,0.7,2549,1.1
2,6,1,1,2,パン,2197,0.8,7.8,2221,0.8,2091,1.2,2068,1.1,2241,0.8,2280,0.8,1989,0.8
2,6,1,1,3,麺類,1242,0.5,-2.1,1287,0.5,1094,0.6,1128,0.6,1303,0.4,1349,0.5,838,0.4
2,6,1,1,4,他の穀類,346,0.1,-7,353,0.1,274,0.2,254,0.1,376,0.1,392,0.1,283,0.1
2,5,1,2,0,魚介類,6977,2.7,9.2,7138,2.7,6286,3.5,6484,3.5,7262,2.5,7393,2.5,5531,2.4
2,6,1,2,1,生鮮魚介,4135,1.6,16.5,4247,1.6,3893,2.2,4112,2.2,4235,1.4,4300,1.5,3128,1.3
2,6,1,2,2,塩干魚介,1319,0.5,0.2,1346,0.5,1260,0.7,1259,0.7,1343,0.5,1380,0.5,1074,0.5
2,6,1,2,3,魚肉練製品,646,0.2,0.8,674,0.3,510,0.3,518,0.3,702,0.2,735,0.3,395,0.2
2,6,1,2,4,他の魚介加工品,877,0.3,-0.7,871,0.3,624,0.3,595,0.3,981,0.3,978,0.3,934,0.4
2,5,1,3,0,肉類,5967,2.3,8.4,6110,2.3,4247,2.4,4476,2.4,6675,2.3,6747,2.3,4683,2
2,6,1,3,1,生鮮肉,4765,1.8,11.3,4882,1.9,3333,1.9,3535,1.9,5355,1.8,5406,1.8,3720,1.6
2,6,1,3,2,加工肉,1202,0.5,-2.1,1229,0.5,914,0.5,941,0.5,1321,0.5,1341,0.5,963,0.4
2,5,1,4,0,乳卵類,3500,1.3,-1.6,3572,1.4,2692,1.5,2683,1.5,3833,1.3,3917,1.3,2862,1.2
2,6,1,4,1,牛乳,1133,0.4,0.4,1174,0.4,843,0.5,891,0.5,1252,0.4,1284,0.4,767,0.3
2,6,1,4,2,乳製品,1700,0.7,1.9,1712,0.7,1285,0.7,1229,0.7,1872,0.6,1899,0.6,1600,0.7
2,6,1,4,3,卵,667,0.3,-12,686,0.3,564,0.3,563,0.3,709,0.2,734,0.2,495,0.2
2,5,1,5,0,野菜・海藻,10858,4.2,10.8,11218,4.3,9193,5.1,9571,5.2,11544,3.9,11859,4,7630,3.3
2,6,1,5,1,生鮮野菜,7314,2.8,12.3,7601,2.9,6482,3.6,6845,3.7,7657,2.6,7896,2.7,4739,2
2,6,1,5,2,乾物・海藻,796,0.3,-0.4,823,0.3,521,0.3,505,0.3,909,0.3,947,0.3,556,0.2
2,6,1,5,3,大豆加工品,1233,0.5,9.1,1270,0.5,980,0.5,989,0.5,1337,0.5,1379,0.5,901,0.4
2,6,1,5,4,他の野菜・海藻加工品,1515,0.6,11.2,1524,0.6,1210,0.7,1233,0.7,1640,0.6,1637,0.6,1434,0.6
2,5,1,6,0,果物,4039,1.6,8.5,4120,1.6,3659,2,3586,2,4195,1.4,4328,1.5,3309,1.4
