項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,376,-,-,53,-,51,-,52,-,55,-,58,-,55,-,52,-
0,0,世帯人員,3.23,-,-,2.84,-,2.93,-,3.45,-,3.31,-,3.53,-,3.31,-,3.24,-
0,0,有業人員,1.6,-,-,1.59,-,1.52,-,1.58,-,1.43,-,1.55,-,1.71,-,1.82,-
0,0,世帯主平均年齢,48.7,-,-,56,-,51.8,-,45.1,-,46.4,-,45.6,-,45.4,-,50.8,-
0,0,消費支出,335029,-,-1,274039,-,249271,-,251058,-,312229,-,372598,-,365542,-,519620,-
0,0,公共的料金,85659,25.6,0.2,72422,26.4,74724,30,88131,35.1,80470,25.8,85032,22.8,80411,22,118350,22.8
1,0,公共料金等,57902,17.3,-3.5,49605,18.1,51900,20.8,43954,17.5,58450,18.7,63104,16.9,61844,16.9,76339,14.7
1,1,米,1535,0.5,-15.9,1019,0.4,1784,0.7,1602,0.6,1249,0.4,1626,0.4,1575,0.4,1885,0.4
1,1,食塩,44,0,25.7,30,0,26,0,89,0,16,0,53,0,38,0,56,0
1,1,学校給食,776,0.2,-13.8,514,0.2,314,0.1,731,0.3,1102,0.4,1895,0.5,573,0.2,312,0.1
1,1,公営家賃,2434,0.7,134.9,5698,2.1,4352,1.7,-,-,2443,0.8,1562,0.4,3005,0.8,-,-
1,1,電気代,10042,3,-7.6,11227,4.1,9230,3.7,8344,3.3,9861,3.2,10199,2.7,9590,2.6,11861,2.3
1,1,都市ガス,3704,1.1,-10.6,2959,1.1,3185,1.3,3722,1.5,3374,1.1,4086,1.1,4646,1.3,3936,0.8
1,1,上下水道料,5083,1.5,-2.1,4283,1.6,5218,2.1,5566,2.2,6338,2,3479,0.9,5752,1.6,4910,0.9
1,1,医科診療代,2038,0.6,-20.2,1769,0.6,1704,0.7,1217,0.5,3269,1,2607,0.7,1967,0.5,1731,0.3
1,1,歯科診療代,982,0.3,-40.8,1697,0.6,999,0.4,545,0.2,533,0.2,1382,0.4,1297,0.4,430,0.1
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,1833,0.5,-33.2,-,-,-,-,-,-,1476,0.5,6137,1.6,-,-,5258,1
1,1,鉄道運賃,5444,1.6,-4.6,7582,2.8,2588,1,4853,1.9,1645,0.5,5301,1.4,8642,2.4,7482,1.4
1,1,鉄道通学定期代,742,0.2,37.7,-,-,678,0.3,160,0.1,525,0.2,-,-,329,0.1,3494,0.7
1,1,鉄道通勤定期代,2351,0.7,-3.7,943,0.3,923,0.4,1009,0.4,6308,2,1820,0.5,101,0,5354,1
1,1,バス代,553,0.2,-7.4,272,0.1,424,0.2,222,0.1,232,0.1,915,0.2,866,0.2,934,0.2
1,1,バス通学定期代,51,0,...,-,-,-,-,-,-,-,-,51,0,305,0.1,-,-
1,1,バス通勤定期代,199,0.1,184.3,26,0,451,0.2,-,-,685,0.2,228,0.1,7,0,-,-
