項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2644,-,3464,-,2988,-,904,-
0,0,0,0,0,調査世帯数,376,-,94,-,131,-,114,-,37,-
0,0,0,0,0,世帯人員,3.23,-,2,-,3,-,4,-,5.16,-
0,0,0,0,0,有業人員,1.6,-,1.39,-,1.65,-,1.69,-,1.71,-
0,0,0,0,0,世帯主平均年齢,48.7,-,55.2,-,46.6,-,46.4,-,45.4,-
1,0,0,0,0,受取,978063,-,913462,-,974360,-,1044220,-,962563,-
1,1,0,0,0,実収入,497942,100,467723,100,508740,100,517461,100,480459,100
1,2,0,0,0,経常収入,493889,99.2,465383,99.5,505120,99.3,511003,98.8,477681,99.4
1,3,0,0,0,勤め先収入,462089,92.8,395326,84.5,477571,93.9,500389,96.7,471458,98.1
1,4,0,0,0,世帯主収入,415703,83.5,339917,72.7,430394,84.6,464180,89.7,420872,87.6
1,6,0,0,0,うち男,408663,82.1,326476,69.8,422797,83.1,461319,89.2,420872,87.6
1,5,0,0,0,定期収入,406916,81.7,320610,68.5,427450,84,459873,88.9,405656,84.4
1,5,0,0,0,臨時収入,2641,0.5,1815,0.4,2641,0.5,2610,0.5,5157,1.1
1,5,0,0,0,賞与,6147,1.2,17492,3.7,303,0.1,1698,0.3,10058,2.1
1,4,0,0,0,世帯主の配偶者の収入,43512,8.7,53557,11.5,43125,8.5,32930,6.4,50586,10.5
1,6,0,0,0,うち女,42962,8.6,53557,11.5,41538,8.2,32930,6.4,50586,10.5
1,4,0,0,0,他の世帯員収入,2873,0.6,1852,0.4,4052,0.8,3279,0.6,-,-
1,3,0,0,0,事業・内職収入,5189,1,856,0.2,7896,1.6,7455,1.4,-,-
1,4,0,0,0,家賃収入,1791,0.4,-,-,5171,1,-,-,-,-
1,4,0,0,0,他の事業収入,2337,0.5,856,0.2,384,0.1,6618,1.3,-,-
1,4,0,0,0,内職収入,1061,0.2,-,-,2342,0.5,837,0.2,-,-
1,3,0,0,0,他の経常収入,26611,5.3,69200,14.8,19653,3.9,3159,0.6,6223,1.3
1,4,0,0,0,財産収入,625,0.1,66,0,1755,0.3,-,-,-,-
1,4,0,0,0,社会保障給付,25899,5.2,68874,14.7,17845,3.5,3159,0.6,6223,1.3
1,5,0,0,0,公的年金給付,23841,4.8,67890,14.5,15378,3,-,-,6223,1.3
1,5,0,0,0,他の社会保障給付,2059,0.4,984,0.2,2467,0.5,3159,0.6,-,-
1,4,0,0,0,仕送り金,87,0,259,0.1,52,0,-,-,-,-
1,2,0,0,0,特別収入,4054,0.8,2340,0.5,3620,0.7,6458,1.2,2778,0.6
1,3,0,0,0,受贈金,1842,0.4,1358,0.3,1259,0.2,3445,0.7,199,0
1,3,0,0,0,他の特別収入,2211,0.4,982,0.2,2361,0.5,3013,0.6,2579,0.5
1,1,0,0,0,実収入以外の受取(繰入金を除く),406095,-,372315,-,391674,-,446620,-,426205,-
1,2,0,0,0,預貯金引出,335093,-,300803,-,325576,-,359764,-,390298,-
1,2,0,0,0,保険金,2172,-,4662,-,1317,-,1616,-,-,-
1,3,0,0,0,個人・企業年金保険金,2172,-,4662,-,1317,-,1616,-,-,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,167,-,-,-,-,-,561,-,-,-
1,2,0,0,0,分割払購入借入金,622,-,1155,-,389,-,113,-,1642,-
1,2,0,0,0,一括払購入借入金,66586,-,62967,-,64313,-,82224,-,34207,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,1454,-,2728,-,80,-,2342,-,58,-
1,1,0,0,0,繰入金,74026,-,73423,-,73946,-,80139,-,55899,-
2,0,0,0,0,支払,978063,-,913462,-,974360,-,1044220,-,962563,-
2,1,0,0,0,実支出,427572,-,396133,-,413947,-,466153,-,444224,-
2,2,0,0,0,生計支出,335029,-,313450,-,319899,-,365311,-,356023,-
2,3,0,0,0,消費支出,335029,100,313450,100,319899,100,365311,100,356023,100
2,4,1,0,0,食料,87904,26.2,84021,26.8,82094,25.7,96761,26.5,92252,25.9
2,5,1,1,0,穀類,5985,1.8,4639,1.5,5497,1.7,7144,2,7960,2.2
2,6,1,1,1,米類,1534,0.5,1042,0.3,1489,0.5,1962,0.5,1726,0.5
2,6,1,1,2,パン,2666,0.8,2118,0.7,2497,0.8,3102,0.8,3474,1
2,6,1,1,3,麺類,1500,0.4,1184,0.4,1283,0.4,1764,0.5,2389,0.7
2,6,1,1,4,他の穀類,285,0.1,295,0.1,228,0.1,317,0.1,371,0.1
2,5,1,2,0,魚介類,5248,1.6,5688,1.8,4552,1.4,5552,1.5,5625,1.6
2,6,1,2,1,生鮮魚介,3187,1,3408,1.1,2636,0.8,3496,1,3634,1
2,6,1,2,2,塩干魚介,934,0.3,936,0.3,956,0.3,911,0.2,927,0.3
2,6,1,2,3,魚肉練製品,381,0.1,482,0.2,305,0.1,375,0.1,394,0.1
