項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,8654,-,2215,-,1543,-,7785,-,7110,-,1346,-
0,0,0,0,0,調査世帯数,246,-,-,214,-,52,-,37,-,194,-,177,-,32,-
0,0,0,0,0,世帯人員,2.35,-,-,2.39,-,2.32,-,2.45,-,2.36,-,2.37,-,2.15,-
0,0,0,0,0,有業人員,0.44,-,-,0.46,-,0.38,-,0.51,-,0.45,-,0.45,-,0.31,-
0,0,0,0,0,世帯主平均年齢,74.7,-,-,74.9,-,73.9,-,75.1,-,74.9,-,74.9,-,73,-
1,0,0,0,0,受取,435329,-,5.5,451178,-,266226,-,275068,-,483435,-,489401,-,333460,-
1,1,0,0,0,実収入,55357,100,40.1,54467,100,11651,100,8807,100,67791,100,64377,100,61083,100
1,2,0,0,0,経常収入,50749,91.7,42.3,52812,97,10846,93.1,7975,90.6,62101,91.6,62544,97.2,37490,61.4
1,3,0,0,0,勤め先収入,21201,38.3,40.8,23913,43.9,3746,32.2,5240,59.5,26166,38.6,27966,43.4,3768,6.2
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,7766,14,118,8950,16.4,94,0.8,-,-,9948,14.7,10892,16.9,155,0.3
1,6,0,0,0,うち女,7766,14,118,8950,16.4,94,0.8,-,-,9948,14.7,10892,16.9,155,0.3
1,4,0,0,0,他の世帯員収入,13435,24.3,16.9,14963,27.5,3651,31.3,5240,59.5,16218,23.9,17074,26.5,3613,5.9
1,3,0,0,0,事業・内職収入,14069,25.4,57.6,16066,29.5,903,7.8,1295,14.7,17815,26.3,19271,29.9,1237,2
1,4,0,0,0,家賃収入,2795,5,-51.9,3230,5.9,-,-,-,-,3590,5.3,3931,6.1,-,-
1,4,0,0,0,他の事業収入,9307,16.8,620.9,10754,19.7,-,-,-,-,11954,17.6,13089,20.3,-,-
1,4,0,0,0,内職収入,1967,3.6,7.5,2081,3.8,903,7.8,1295,14.7,2270,3.3,2252,3.5,1237,2
1,3,0,0,0,他の経常収入,15480,28,32.6,12834,23.6,6198,53.2,1439,16.3,18120,26.7,15307,23.8,32485,53.2
1,4,0,0,0,財産収入,2713,4.9,1.2,3135,5.8,-,-,-,-,3484,5.1,3815,5.9,-,-
1,4,0,0,0,社会保障給付,12497,22.6,55.8,9387,17.2,5195,44.6,-,-,14574,21.5,11424,17.7,32485,53.2
1,5,0,0,0,公的年金給付,9928,17.9,65.2,8283,15.2,-,-,-,-,12752,18.8,10081,15.7,20500,33.6
1,5,0,0,0,他の社会保障給付,2569,4.6,27.6,1104,2,5195,44.6,-,-,1822,2.7,1343,2.1,11985,19.6
1,4,0,0,0,仕送り金,270,0.5,-72.1,313,0.6,1003,8.6,1439,16.3,62,0.1,68,0.1,-,-
1,2,0,0,0,特別収入,4608,8.3,19.5,1654,3,804,6.9,832,9.4,5690,8.4,1833,2.8,23593,38.6
1,3,0,0,0,受贈金,3867,7,114.2,1120,2.1,438,3.8,628,7.1,4843,7.1,1227,1.9,21525,35.2
1,3,0,0,0,他の特別収入,741,1.3,-63.9,534,1,367,3.1,204,2.3,847,1.2,606,0.9,2068,3.4
1,1,0,0,0,実収入以外の受取(繰入金を除く),287346,-,-3.6,301786,-,195181,-,195488,-,313565,-,324856,-,194538,-
1,2,0,0,0,預貯金引出,248240,-,2,259419,-,180777,-,176583,-,267431,-,277398,-,176382,-
1,2,0,0,0,保険金,6444,-,-68.2,6865,-,692,-,994,-,8080,-,8140,-,3735,-
1,3,0,0,0,個人・企業年金保険金,6444,-,3.1,6865,-,692,-,994,-,8080,-,8140,-,3735,-
1,3,0,0,0,他の保険金,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,271,-,-96.5,314,-,-,-,-,-,349,-,382,-,-,-
1,2,0,0,0,一括払購入借入金,30120,-,19.7,33872,-,12807,-,16613,-,35045,-,37618,-,6006,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,2271,-,86.9,1315,-,904,-,1298,-,2660,-,1319,-,8415,-
1,1,0,0,0,繰入金,92626,-,23.4,94926,-,59394,-,70773,-,102079,-,100168,-,77840,-
2,0,0,0,0,支払,435329,-,5.5,451178,-,266226,-,275068,-,483435,-,489401,-,333460,-
2,1,0,0,0,実支出,281524,-,0.2,289617,-,198411,-,202306,-,305167,-,308568,-,229502,-
2,2,0,0,0,生計支出,261160,-,3.8,266703,-,191915,-,194265,-,280859,-,282425,-,225535,-
2,3,0,0,0,消費支出,261160,100,3.8,266703,100,191915,100,194265,100,280859,100,282425,100,225535,100
2,4,1,0,0,食料,76206,29.2,2.3,79807,29.9,63792,33.2,69607,35.8,79737,28.4,82020,29,53062,23.5
2,5,1,1,0,穀類,6005,2.3,2.5,6140,2.3,5279,2.8,5671,2.9,6211,2.2,6241,2.2,5138,2.3
2,6,1,1,1,米類,1992,0.8,2.9,2073,0.8,1637,0.9,1829,0.9,2093,0.7,2126,0.8,1471,0.7
2,6,1,1,2,パン,2428,0.9,-5.8,2451,0.9,2118,1.1,2192,1.1,2516,0.9,2507,0.9,2280,1
2,6,1,1,3,麺類,1266,0.5,14.2,1281,0.5,1322,0.7,1457,0.8,1250,0.4,1243,0.4,1174,0.5
