項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,751,-,-,104,-,115,-,111,-,108,-,107,-,103,-,103,-
0,0,0,0,0,世帯人員,3.02,-,-,2.7,-,2.61,-,2.97,-,3.09,-,3.2,-,3.26,-,3.33,-
0,0,0,0,0,有業人員,1.3,-,-,1.12,-,1.17,-,1.17,-,1.27,-,1.46,-,1.46,-,1.45,-
0,0,0,0,0,世帯主平均年齢,58.2,-,-,63.6,-,61.7,-,58.5,-,56.5,-,55,-,56.4,-,56.1,-
2,2,0,0,0,生計支出,371872,-,0.5,115224,-,186180,-,240508,-,291663,-,347450,-,437604,-,978505,-
2,3,0,0,0,消費支出,346615,100,-5.5,115224,100,186180,100,240508,100,291663,100,347450,100,437604,100,802912,100
2,4,1,0,0,食料,86231,24.9,3.7,50257,43.6,61416,33,72599,30.2,82293,28.2,93551,26.9,105382,24.1,137511,17.1
2,5,1,1,0,穀類,7065,2,-6.4,4982,4.3,5434,2.9,6904,2.9,7135,2.4,7579,2.2,8449,1.9,8937,1.1
2,6,1,1,1,米類,2140,0.6,-26.1,1594,1.4,1776,1,1977,0.8,2344,0.8,2408,0.7,2450,0.6,2425,0.3
2,6,1,1,2,パン,2980,0.9,10.5,2045,1.8,2176,1.2,2960,1.2,2881,1,3079,0.9,3594,0.8,4109,0.5
2,6,1,1,3,麺類,1434,0.4,-1.3,991,0.9,1152,0.6,1546,0.6,1549,0.5,1552,0.4,1658,0.4,1587,0.2
2,6,1,1,4,他の穀類,510,0.1,1.8,352,0.3,331,0.2,420,0.2,362,0.1,541,0.2,746,0.2,816,0.1
2,5,1,2,0,魚介類,6750,1.9,4.6,4450,3.9,5732,3.1,6776,2.8,6778,2.3,6890,2,7362,1.7,9227,1.1
2,6,1,2,1,生鮮魚介,4010,1.2,7.7,2477,2.1,3403,1.8,4019,1.7,4004,1.4,4161,1.2,4208,1,5778,0.7
2,6,1,2,2,塩干魚介,1245,0.4,7.5,802,0.7,1150,0.6,1294,0.5,1284,0.4,1266,0.4,1208,0.3,1708,0.2
2,6,1,2,3,魚肉練製品,566,0.2,3.7,438,0.4,481,0.3,652,0.3,620,0.2,573,0.2,635,0.1,561,0.1
2,6,1,2,4,他の魚介加工品,928,0.3,-9.4,733,0.6,698,0.4,810,0.3,869,0.3,891,0.3,1312,0.3,1181,0.1
2,5,1,3,0,肉類,7565,2.2,7.5,4601,4,5736,3.1,7046,2.9,6954,2.4,7926,2.3,9572,2.2,11077,1.4
2,6,1,3,1,生鮮肉,6104,1.8,9.4,3550,3.1,4667,2.5,5597,2.3,5649,1.9,6157,1.8,7958,1.8,9107,1.1
