項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2342,-,3230,-,3268,-,1160,-
0,0,0,0,0,調査世帯数,367,-,88,-,117,-,120,-,42,-
0,0,0,0,0,世帯人員,3.35,-,2,-,3,-,4,-,5.2,-
0,0,0,0,0,有業人員,1.64,-,1.52,-,1.56,-,1.73,-,1.91,-
0,0,0,0,0,世帯主平均年齢,47.8,-,51.6,-,47,-,46.5,-,46.3,-
1,0,0,0,0,受取,1070638,-,900442,-,984814,-,1258347,-,1124392,-
1,1,0,0,0,実収入,502885,100,369902,100,492016,100,585996,100,567454,100
1,2,0,0,0,経常収入,489700,97.4,362169,97.9,478207,97.2,568628,97,556788,98.1
1,3,0,0,0,勤め先収入,477136,94.9,351461,95,462046,93.9,557764,95.2,545697,96.2
1,4,0,0,0,世帯主収入,411792,81.9,307271,83.1,414676,84.3,471764,80.5,445791,78.6
1,6,0,0,0,うち男,394102,78.4,270499,73.1,404230,82.2,456279,77.9,440241,77.6
1,5,0,0,0,定期収入,404726,80.5,306254,82.8,400797,81.5,467534,79.8,437498,77.1
1,5,0,0,0,臨時収入,3194,0.6,930,0.3,3941,0.8,4230,0.7,2765,0.5
1,5,0,0,0,賞与,3872,0.8,88,0,9938,2,-,-,5528,1
1,4,0,0,0,世帯主の配偶者の収入,59736,11.9,34213,9.2,46929,9.5,82416,14.1,83032,14.6
1,6,0,0,0,うち女,59338,11.8,34213,9.2,46929,9.5,81196,13.9,83032,14.6
1,4,0,0,0,他の世帯員収入,5607,1.1,9977,2.7,441,0.1,3584,0.6,16874,3
1,3,0,0,0,事業・内職収入,6748,1.3,3271,0.9,7135,1.5,8348,1.4,8184,1.4
1,4,0,0,0,家賃収入,2708,0.5,-,-,1636,0.3,4847,0.8,5134,0.9
1,4,0,0,0,他の事業収入,3480,0.7,2727,0.7,5499,1.1,2177,0.4,3050,0.5
