項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2032,-,6643,-,493,-,141,-,832,-,4271,-
0,0,0,0,0,調査世帯数,374,-,76,-,248,-,17,-,5,-,33,-,156,-
0,0,0,0,0,世帯人員,3.33,-,2,-,3.69,-,2.68,-,2.5,-,4.08,-,3.41,-
0,0,0,0,0,有業人員,1.67,-,1.56,-,1.69,-,1.89,-,1,-,1.68,-,2.21,-
0,0,0,0,0,世帯主平均年齢,48.9,-,52.8,-,47,-,53.6,-,38.9,-,51.7,-,48.6,-
1,0,0,0,0,受取,1035900,-,942511,-,1117134,-,627176,-,663078,-,857736,-,1140019,-
1,1,0,0,0,実収入,509393,100,492319,100,539061,100,326153,100,383243,100,422871,100,549907,100
1,2,0,0,0,経常収入,503842,98.9,483019,98.1,534273,99.1,321295,98.5,381868,99.6,419978,99.3,543867,98.9
1,3,0,0,0,勤め先収入,458196,89.9,415348,84.4,496298,92.1,265701,81.5,305257,79.7,372764,88.2,504258,91.7
1,4,0,0,0,世帯主収入,403334,79.2,363180,73.8,440402,81.7,221594,67.9,305257,79.7,313209,74.1,388637,70.7
1,6,0,0,0,うち男,385405,75.7,354051,71.9,437850,81.2,-,-,-,-,271729,64.3,384669,70
1,5,0,0,0,定期収入,399630,78.5,360845,73.3,436112,80.9,220401,67.6,303237,79.1,309354,73.2,384008,69.8
1,5,0,0,0,臨時収入,3182,0.6,2335,0.5,3505,0.7,1193,0.4,2020,0.5,3855,0.9,3810,0.7
1,5,0,0,0,賞与,522,0.1,-,-,785,0.1,-,-,-,-,-,-,819,0.1
1,4,0,0,0,世帯主の配偶者の収入,48245,9.5,52168,10.6,54133,10,-,-,-,-,20270,4.8,112602,20.5
1,6,0,0,0,うち女,47819,9.4,52168,10.6,53491,9.9,-,-,-,-,20270,4.8,111603,20.3
1,4,0,0,0,他の世帯員収入,6616,1.3,-,-,1763,0.3,44108,13.5,-,-,39285,9.3,3019,0.5
1,3,0,0,0,事業・内職収入,5151,1,1240,0.3,6953,1.3,-,-,-,-,3363,0.8,8746,1.6
1,4,0,0,0,家賃収入,1567,0.3,-,-,1937,0.4,-,-,-,-,3363,0.8,1794,0.3
1,4,0,0,0,他の事業収入,2758,0.5,698,0.1,3939,0.7,-,-,-,-,-,-,6457,1.2
1,4,0,0,0,内職収入,826,0.2,543,0.1,1077,0.2,-,-,-,-,-,-,495,0.1
1,3,0,0,0,他の経常収入,40496,7.9,66431,13.5,31022,5.8,55593,17,76611,20,43851,10.4,30863,5.6
1,4,0,0,0,財産収入,895,0.2,4399,0.9,2,0,-,-,-,-,2,0,3,0
1,4,0,0,0,社会保障給付,39407,7.7,62032,12.6,30809,5.7,55593,17,76611,20,43200,10.2,30532,5.6
