項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,8646,-,2078,-,1501,-,7922,-,7145,-,1354,-
0,0,0,0,0,調査世帯数,237,-,-,205,-,51,-,37,-,186,-,168,-,32,-
0,0,0,0,0,世帯人員,2.37,-,-,2.39,-,2.26,-,2.31,-,2.4,-,2.41,-,2.26,-
0,0,0,0,0,有業人員,0.43,-,-,0.44,-,0.39,-,0.46,-,0.45,-,0.44,-,0.38,-
0,0,0,0,0,世帯主平均年齢,74.4,-,-,74.6,-,74.2,-,74.7,-,74.5,-,74.6,-,73.1,-
1,0,0,0,0,受取,894543,-,0.7,946831,-,532690,-,547497,-,989465,-,1030734,-,560739,-
1,1,0,0,0,実収入,333028,100,4,351678,100,241473,100,247604,100,357045,100,373544,100,213968,100
1,2,0,0,0,経常収入,328099,98.5,4.2,346357,98.5,235872,97.7,241909,97.7,352291,98.7,368303,98.6,211536,98.9
1,3,0,0,0,勤め先収入,17011,5.1,-34.5,18675,5.3,6738,2.8,8377,3.4,19706,5.5,20838,5.6,6391,3
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,4312,1.3,137.6,4615,1.3,192,0.1,-,-,5393,1.5,5585,1.5,2379,1.1
1,6,0,0,0,うち女,4312,1.3,137.6,4615,1.3,192,0.1,-,-,5393,1.5,5585,1.5,2379,1.1
1,4,0,0,0,他の世帯員収入,12699,3.8,-47.4,14059,4,6546,2.7,8377,3.4,14313,4,15253,4.1,4012,1.9
1,3,0,0,0,事業・内職収入,10964,3.3,58.3,11415,3.2,2679,1.1,3708,1.5,13137,3.7,13034,3.5,8086,3.8
1,4,0,0,0,家賃収入,2733,0.8,-41.4,3161,0.9,-,-,-,-,3450,1,3825,1,-,-
1,4,0,0,0,他の事業収入,5676,1.7,...,5298,1.5,-,-,-,-,7165,2,6411,1.7,8086,3.8
1,4,0,0,0,内職収入,2555,0.8,30,2956,0.8,2679,1.1,3708,1.5,2523,0.7,2798,0.7,-,-
1,3,0,0,0,他の経常収入,300123,90.1,6.5,316268,89.9,226456,93.8,229824,92.8,319448,89.5,334431,89.5,197059,92.1
1,4,0,0,0,財産収入,2090,0.6,-60.2,2286,0.7,141,0.1,196,0.1,2601,0.7,2725,0.7,840,0.4
1,4,0,0,0,社会保障給付,292989,88,6.3,308543,87.7,226315,93.7,229628,92.7,310479,87,325123,87,193693,90.5
1,5,0,0,0,公的年金給付,292489,87.8,6.5,307964,87.6,224941,93.2,227726,92,310208,86.9,324823,87,193693,90.5
1,5,0,0,0,他の社会保障給付,500,0.2,-53,579,0.2,1374,0.6,1902,0.8,271,0.1,301,0.1,-,-
1,4,0,0,0,仕送り金,5044,1.5,398.4,5439,1.5,-,-,-,-,6368,1.8,6582,1.8,2525,1.2
1,2,0,0,0,特別収入,4929,1.5,-11,5320,1.5,5600,2.3,5695,2.3,4753,1.3,5242,1.4,2432,1.1
1,3,0,0,0,受贈金,2601,0.8,229.7,2670,0.8,4817,2,4718,1.9,2020,0.6,2240,0.6,2162,1
1,3,0,0,0,他の特別収入,2328,0.7,-51,2651,0.8,783,0.3,977,0.4,2734,0.8,3002,0.8,270,0.1
1,1,0,0,0,実収入以外の受取(繰入金を除く),472231,-,2.8,507551,-,228430,-,225339,-,536186,-,566846,-,246755,-
1,2,0,0,0,預貯金引出,389330,-,6.9,415839,-,198362,-,195315,-,439425,-,462173,-,220099,-
1,2,0,0,0,保険金,48075,-,-2.9,52352,-,13195,-,9168,-,57225,-,61425,-,20772,-
1,3,0,0,0,個人・企業年金保険金,48075,-,-1.7,52352,-,13195,-,9168,-,57225,-,61425,-,20772,-
1,3,0,0,0,他の保険金,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,1312,-,...,1512,-,10,-,14,-,1653,-,1827,-,34,-
1,2,0,0,0,一括払購入借入金,32761,-,-13.8,36977,-,16863,-,20842,-,36932,-,40367,-,5849,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,753,-,149.3,871,-,-,-,-,-,950,-,1054,-,-,-
1,1,0,0,0,繰入金,89284,-,-17.6,87603,-,62787,-,74554,-,96234,-,90344,-,100016,-
2,0,0,0,0,支払,894543,-,0.7,946831,-,532690,-,547497,-,989465,-,1030734,-,560739,-
2,1,0,0,0,実支出,376589,-,6.8,395937,-,227620,-,237602,-,415666,-,429204,-,253069,-
2,2,0,0,0,生計支出,282389,-,-1.4,289989,-,200035,-,203997,-,303992,-,308057,-,233868,-
2,3,0,0,0,消費支出,282389,100,10,289989,100,200035,100,203997,100,303992,100,308057,100,233868,100
2,4,1,0,0,食料,74290,26.3,0.8,76674,26.4,70335,35.2,72666,35.6,75328,24.8,77517,25.2,59070,25.3
