項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2626,-,2948,-,3362,-,1064,-
0,0,0,0,0,調査世帯数,380,-,94,-,110,-,132,-,44,-
0,0,0,0,0,世帯人員,3.31,-,2,-,3,-,4,-,5.18,-
0,0,0,0,0,有業人員,1.6,-,1.4,-,1.66,-,1.67,-,1.73,-
0,0,0,0,0,世帯主平均年齢,48.2,-,53.8,-,46.7,-,46,-,45.3,-
1,0,0,0,0,受取,949866,-,817717,-,951641,-,1092116,-,821679,-
1,1,0,0,0,実収入,470092,100,385873,100,488690,100,534184,100,423927,100
1,2,0,0,0,経常収入,466601,99.3,384006,99.5,486645,99.6,530254,99.3,413809,97.6
1,3,0,0,0,勤め先収入,460534,98,379876,98.4,476365,97.5,524449,98.2,413809,97.6
1,4,0,0,0,世帯主収入,407124,86.6,316641,82.1,431169,88.2,466994,87.4,374664,88.4
1,6,0,0,0,うち男,399433,85,306912,79.5,420196,86,461901,86.5,372897,88
1,5,0,0,0,定期収入,402609,85.6,314312,81.5,428230,87.6,459129,85.9,370973,87.5
1,5,0,0,0,臨時収入,2478,0.5,2330,0.6,2108,0.4,2535,0.5,3691,0.9
1,5,0,0,0,賞与,2037,0.4,-,-,830,0.2,5330,1,-,-
1,4,0,0,0,世帯主の配偶者の収入,50229,10.7,62303,16.1,41103,8.4,54824,10.3,31199,7.4
1,6,0,0,0,うち女,47480,10.1,62303,16.1,39239,8,48280,9,31199,7.4
1,4,0,0,0,他の世帯員収入,3182,0.7,932,0.2,4093,0.8,2632,0.5,7945,1.9
1,3,0,0,0,事業・内職収入,2170,0.5,2104,0.5,3695,0.8,1571,0.3,-,-
1,4,0,0,0,家賃収入,1080,0.2,1598,0.4,2239,0.5,-,-,-,-
1,4,0,0,0,他の事業収入,472,0.1,343,0.1,937,0.2,315,0.1,-,-
1,4,0,0,0,内職収入,618,0.1,163,0,519,0.1,1256,0.2,-,-
1,3,0,0,0,他の経常収入,3896,0.8,2025,0.5,6585,1.3,4234,0.8,-,-
1,4,0,0,0,財産収入,2288,0.5,266,0.1,5266,1.1,1979,0.4,-,-
1,4,0,0,0,社会保障給付,1256,0.3,1759,0.5,122,0,2254,0.4,-,-
1,5,0,0,0,公的年金給付,350,0.1,1332,0.3,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,906,0.2,428,0.1,122,0,2254,0.4,-,-
1,4,0,0,0,仕送り金,353,0.1,-,-,1197,0.2,-,-,-,-
1,2,0,0,0,特別収入,3491,0.7,1868,0.5,2045,0.4,3930,0.7,10118,2.4
1,3,0,0,0,受贈金,2078,0.4,1297,0.3,306,0.1,2918,0.5,6268,1.5
1,3,0,0,0,他の特別収入,1413,0.3,571,0.1,1740,0.4,1012,0.2,3850,0.9
1,1,0,0,0,実収入以外の受取(繰入金を除く),402561,-,359050,-,393962,-,466688,-,331177,-
1,2,0,0,0,預貯金引出,336569,-,304533,-,326961,-,385973,-,286172,-
1,2,0,0,0,保険金,446,-,177,-,735,-,544,-,-,-
1,3,0,0,0,個人・企業年金保険金,446,-,177,-,735,-,544,-,-,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,3995,-,548,-,12222,-,737,-,-,-
1,2,0,0,0,一括払購入借入金,61502,-,53792,-,54044,-,79287,-,45005,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,49,-,-,-,-,-,146,-,-,-
1,1,0,0,0,繰入金,77213,-,72794,-,68989,-,91244,-,66575,-
2,0,0,0,0,支払,949866,-,817717,-,951641,-,1092116,-,821679,-
2,1,0,0,0,実支出,439852,-,400905,-,432186,-,496582,-,377989,-
2,2,0,0,0,生計支出,341342,-,323127,-,320618,-,385337,-,304724,-
2,3,0,0,0,消費支出,339540,100,323127,100,314507,100,385337,100,304724,100
2,4,1,0,0,食料,83782,24.7,76612,23.7,79290,25.2,91552,23.8,89380,29.3
2,5,1,1,0,穀類,6433,1.9,4786,1.5,6164,2,7414,1.9,8141,2.7
2,6,1,1,1,米類,1534,0.5,1033,0.3,1574,0.5,1777,0.5,1897,0.6
2,6,1,1,2,パン,2984,0.9,2238,0.7,2795,0.9,3525,0.9,3643,1.2
2,6,1,1,3,麺類,1448,0.4,1176,0.4,1375,0.4,1558,0.4,1976,0.6
2,6,1,1,4,他の穀類,466,0.1,339,0.1,421,0.1,554,0.1,625,0.2
2,5,1,2,0,魚介類,5462,1.6,5558,1.7,5389,1.7,5130,1.3,6476,2.1
2,6,1,2,1,生鮮魚介,3316,1,3214,1,3536,1.1,3034,0.8,3842,1.3
2,6,1,2,2,塩干魚介,933,0.3,1084,0.3,823,0.3,869,0.2,1066,0.3
2,6,1,2,3,魚肉練製品,499,0.1,461,0.1,443,0.1,548,0.1,600,0.2
2,6,1,2,4,他の魚介加工品,714,0.2,799,0.2,586,0.2,678,0.2,967,0.3
2,5,1,3,0,肉類,7460,2.2,5397,1.7,6766,2.2,8660,2.2,10688,3.5
2,6,1,3,1,生鮮肉,6066,1.8,4323,1.3,5601,1.8,6962,1.8,8825,2.9
2,6,1,3,2,加工肉,1395,0.4,1075,0.3,1165,0.4,1697,0.4,1863,0.6
2,5,1,4,0,乳卵類,4260,1.3,3314,1,3829,1.2,5032,1.3,5353,1.8
2,6,1,4,1,牛乳,1388,0.4,1005,0.3,1196,0.4,1679,0.4,1946,0.6
2,6,1,4,2,乳製品,2087,0.6,1688,0.5,1913,0.6,2440,0.6,2441,0.8
2,6,1,4,3,卵,785,0.2,621,0.2,721,0.2,913,0.2,966,0.3
2,5,1,5,0,野菜・海藻,8577,2.5,8191,2.5,8281,2.6,9015,2.3,8963,2.9
2,6,1,5,1,生鮮野菜,5930,1.7,5610,1.7,5810,1.8,6249,1.6,6044,2
2,6,1,5,2,乾物・海藻,604,0.2,516,0.2,520,0.2,713,0.2,709,0.2
2,6,1,5,3,大豆加工品,1114,0.3,1021,0.3,1054,0.3,1170,0.3,1327,0.4
2,6,1,5,4,他の野菜・海藻加工品,929,0.3,1043,0.3,896,0.3,883,0.2,883,0.3
2,5,1,6,0,果物,2710,0.8,2755,0.9,2916,0.9,2703,0.7,2051,0.7
2,6,1,6,1,生鮮果物,2383,0.7,2560,0.8,2390,0.8,2402,0.6,1868,0.6
2,6,1,6,2,果物加工品,327,0.1,195,0.1,526,0.2,302,0.1,183,0.1
2,5,1,7,0,油脂・調味料,3510,1,2841,0.9,3494,1.1,3744,1,4470,1.5
2,6,1,7,1,油脂,376,0.1,291,0.1,361,0.1,419,0.1,493,0.2
2,6,1,7,2,調味料,3134,0.9,2550,0.8,3132,1,3324,0.9,3977,1.3
2,5,1,8,0,菓子類,6338,1.9,4574,1.4,6011,1.9,7680,2,7352,2.4
2,5,1,9,0,調理食品,10164,3,10246,3.2,9990,3.2,10435,2.7,9583,3.1
2,6,1,9,1,主食的調理食品,4464,1.3,4800,1.5,4744,1.5,4156,1.1,3832,1.3
2,6,1,9,2,他の調理食品,5700,1.7,5446,1.7,5246,1.7,6279,1.6,5751,1.9
2,5,1,10,0,飲料,4425,1.3,3987,1.2,4262,1.4,4864,1.3,4568,1.5
2,6,1,10,1,茶類,934,0.3,841,0.3,875,0.3,1145,0.3,657,0.2
2,6,1,10,2,コーヒー・ココア,960,0.3,994,0.3,766,0.2,984,0.3,1340,0.4
2,6,1,10,3,他の飲料,2531,0.7,2153,0.7,2621,0.8,2735,0.7,2571,0.8
2,5,1,11,0,酒類,3535,1,3900,1.2,2947,0.9,3609,0.9,4034,1.3
