項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7744,-,1201,-,669,-,386,-
0,0,0,0,0,調査世帯数,755,-,597,-,81,-,51,-,26,-
0,0,0,0,0,世帯人員,2.9,-,2.91,-,2.96,-,2.48,-,3.3,-
0,0,0,0,0,有業人員,1.26,-,1.26,-,1.45,-,0.88,-,1.41,-
0,0,0,0,0,世帯主平均年齢,59.7,-,62.2,-,48.1,-,62.4,-,39.6,-
2,2,0,0,0,生計支出,301474,-,309615,-,290677,-,236534,-,284306,-
2,3,0,0,0,消費支出,301474,100,309615,100,290677,100,236534,100,284306,100
2,4,1,0,0,食料,80926,26.8,84976,27.4,65414,22.5,64498,27.3,76391,26.9
2,5,1,1,0,穀類,6153,2,6373,2.1,5003,1.7,5749,2.4,6006,2.1
2,6,1,1,1,米類,1844,0.6,1977,0.6,1174,0.4,1560,0.7,1734,0.6
2,6,1,1,2,パン,2567,0.9,2620,0.8,2255,0.8,2569,1.1,2481,0.9
2,6,1,1,3,麺類,1365,0.5,1389,0.4,1225,0.4,1318,0.6,1396,0.5
2,6,1,1,4,他の穀類,377,0.1,387,0.1,349,0.1,301,0.1,394,0.1
2,5,1,2,0,魚介類,6324,2.1,6915,2.2,4115,1.4,4794,2,3989,1.4
2,6,1,2,1,生鮮魚介,3846,1.3,4228,1.4,2396,0.8,2800,1.2,2503,0.9
2,6,1,2,2,塩干魚介,1097,0.4,1179,0.4,794,0.3,893,0.4,755,0.3
2,6,1,2,3,魚肉練製品,522,0.2,552,0.2,417,0.1,560,0.2,166,0.1
2,6,1,2,4,他の魚介加工品,859,0.3,956,0.3,507,0.2,540,0.2,564,0.2
2,5,1,3,0,肉類,7089,2.4,7551,2.4,5093,1.8,5351,2.3,7040,2.5
2,6,1,3,1,生鮮肉,5698,1.9,6088,2,3914,1.3,4289,1.8,5878,2.1
2,6,1,3,2,加工肉,1390,0.5,1463,0.5,1178,0.4,1062,0.4,1162,0.4
2,5,1,4,0,乳卵類,4230,1.4,4451,1.4,3241,1.1,3475,1.5,4193,1.5
2,6,1,4,1,牛乳,1560,0.5,1659,0.5,1038,0.4,1295,0.5,1655,0.6
2,6,1,4,2,乳製品,1914,0.6,2004,0.6,1570,0.5,1535,0.6,1817,0.6
2,6,1,4,3,卵,757,0.3,788,0.3,633,0.2,645,0.3,721,0.3
2,5,1,5,0,野菜・海藻,11108,3.7,11927,3.9,7895,2.7,9480,4,7502,2.6
2,6,1,5,1,生鮮野菜,8097,2.7,8702,2.8,5716,2,6908,2.9,5434,1.9
2,6,1,5,2,乾物・海藻,733,0.2,762,0.2,674,0.2,610,0.3,554,0.2
2,6,1,5,3,大豆加工品,1117,0.4,1206,0.4,809,0.3,882,0.4,709,0.2
2,6,1,5,4,他の野菜・海藻加工品,1161,0.4,1257,0.4,698,0.2,1080,0.5,805,0.3
2,5,1,6,0,果物,3761,1.2,4076,1.3,2194,0.8,3555,1.5,2660,0.9
2,6,1,6,1,生鮮果物,3475,1.2,3767,1.2,2031,0.7,3292,1.4,2440,0.9
2,6,1,6,2,果物加工品,285,0.1,310,0.1,163,0.1,263,0.1,219,0.1
2,5,1,7,0,油脂・調味料,3333,1.1,3495,1.1,2670,0.9,2671,1.1,3300,1.2
2,6,1,7,1,油脂,400,0.1,427,0.1,306,0.1,316,0.1,292,0.1
2,6,1,7,2,調味料,2934,1,3068,1,2364,0.8,2355,1,3008,1.1
2,5,1,8,0,菓子類,5585,1.9,5799,1.9,4686,1.6,4242,1.8,6438,2.3
2,5,1,9,0,調理食品,10142,3.4,10437,3.4,9734,3.3,8932,3.8,7598,2.7
2,6,1,9,1,主食的調理食品,4546,1.5,4609,1.5,4561,1.6,4136,1.7,3946,1.4
2,6,1,9,2,他の調理食品,5596,1.9,5828,1.9,5174,1.8,4796,2,3652,1.3
2,5,1,10,0,飲料,4379,1.5,4427,1.4,3779,1.3,4446,1.9,5173,1.8
2,6,1,10,1,茶類,1063,0.4,1086,0.4,775,0.3,1264,0.5,1153,0.4
2,6,1,10,2,コーヒー・ココア,894,0.3,884,0.3,964,0.3,832,0.4,982,0.3
2,6,1,10,3,他の飲料,2422,0.8,2457,0.8,2040,0.7,2349,1,3038,1.1
2,5,1,11,0,酒類,3101,1,3075,1,3226,1.1,2895,1.2,3591,1.3
2,5,1,12,0,外食,15719,5.2,16451,5.3,13778,4.7,8909,3.8,18901,6.6
2,6,1,12,1,一般外食,14858,4.9,15730,5.1,11927,4.1,8909,3.8,16792,5.9
2,6,1,12,2,学校給食,862,0.3,720,0.2,1851,0.6,-,-,2109,0.7
2,4,2,0,0,住居,22685,7.5,10486,3.4,83619,28.8,50679,21.4,29386,10.3
2,5,2,1,0,家賃地代,16328,5.4,2380,0.8,83175,28.6,50349,21.3,29266,10.3
2,5,2,2,0,設備修繕・維持,6358,2.1,8106,2.6,444,0.2,330,0.1,121,0
2,6,2,2,1,設備材料,2907,1,3733,1.2,33,0,139,0.1,59,0
2,6,2,2,2,工事その他のサービス,3451,1.1,4373,1.4,411,0.1,191,0.1,61,0
2,4,3,0,0,光熱・水道,18563,6.2,20040,6.5,13619,4.7,13408,5.7,13241,4.7
2,5,3,1,0,電気代,9965,3.3,10793,3.5,7176,2.5,6736,2.8,7636,2.7
2,5,3,2,0,ガス代,3601,1.2,3744,1.2,2877,1,3487,1.5,3197,1.1
2,5,3,3,0,他の光熱,55,0,69,0,4,0,13,0,-,-
2,5,3,4,0,上下水道料,4941,1.6,5434,1.8,3562,1.2,3172,1.3,2408,0.8
2,4,4,0,0,家具・家事用品,9283,3.1,10275,3.3,4527,1.6,6438,2.7,9100,3.2
2,5,4,1,0,家庭用耐久財,2501,0.8,2974,1,128,0,339,0.1,4136,1.5
2,6,4,1,1,家事用耐久財,1196,0.4,1291,0.4,128,0,318,0.1,4136,1.5
2,6,4,1,2,冷暖房用器具,625,0.2,807,0.3,-,-,-,-,-,-
2,6,4,1,3,一般家具,681,0.2,877,0.3,-,-,21,0,-,-
2,5,4,2,0,室内装備・装飾品,494,0.2,551,0.2,525,0.2,48,0,22,0
2,5,4,3,0,寝具類,801,0.3,912,0.3,604,0.2,176,0.1,263,0.1
2,5,4,4,0,家事雑貨,1822,0.6,1955,0.6,1411,0.5,1239,0.5,1439,0.5
2,5,4,5,0,家事用消耗品,2503,0.8,2626,0.8,1777,0.6,2005,0.8,3165,1.1
2,5,4,6,0,家事サービス,1162,0.4,1257,0.4,83,0,2631,1.1,75,0
2,4,5,0,0,被服及び履物,13289,4.4,14361,4.6,8790,3,5356,2.3,19523,6.9
2,5,5,1,0,和服,589,0.2,752,0.2,55,0,-,-,-,-
2,5,5,2,0,洋服,5061,1.7,5357,1.7,3770,1.3,1529,0.6,9269,3.3
2,6,5,2,1,男子用洋服,1247,0.4,1332,0.4,455,0.2,366,0.2,3540,1.2
2,6,5,2,2,婦人用洋服,3139,1,3453,1.1,2245,0.8,975,0.4,3372,1.2
2,6,5,2,3,子供用洋服,675,0.2,572,0.2,1070,0.4,188,0.1,2357,0.8
2,5,5,3,0,シャツ・セーター類,2799,0.9,3039,1,1981,0.7,1397,0.6,2950,1
2,6,5,3,1,男子用シャツ・セーター類,573,0.2,661,0.2,211,0.1,140,0.1,688,0.2
2,6,5,3,2,婦人用シャツ・セーター類,2065,0.7,2242,0.7,1565,0.5,1128,0.5,1692,0.6
2,6,5,3,3,子供用シャツ・セーター類,160,0.1,136,0,205,0.1,129,0.1,569,0.2
2,5,5,4,0,下着類,1069,0.4,1245,0.4,585,0.2,182,0.1,594,0.2
2,6,5,4,1,男子用下着類,249,0.1,306,0.1,65,0,55,0,-,-
2,6,5,4,2,婦人用下着類,676,0.2,790,0.3,469,0.2,66,0,80,0
2,6,5,4,3,子供用下着類,145,0,149,0,50,0,62,0,514,0.2
2,5,5,5,0,生地・糸類,104,0,126,0,8,0,7,0,131,0
2,5,5,6,0,他の被服,787,0.3,800,0.3,752,0.3,277,0.1,1521,0.5
2,5,5,7,0,履物類,2176,0.7,2281,0.7,1287,0.4,1764,0.7,3559,1.3
2,5,5,8,0,被服関連サービス,704,0.2,762,0.2,352,0.1,201,0.1,1499,0.5
2,4,6,0,0,保健医療,15114,5,16766,5.4,9724,3.3,8656,3.7,9914,3.5
2,5,6,1,0,医薬品,2300,0.8,2462,0.8,1284,0.4,2425,1,2002,0.7
2,5,6,2,0,健康保持用摂取品,1450,0.5,1685,0.5,660,0.2,904,0.4,132,0
2,5,6,3,0,保健医療用品・器具,2276,0.8,2286,0.7,1946,0.7,1564,0.7,4321,1.5
2,5,6,4,0,保健医療サービス,9088,3,10333,3.3,5834,2,3763,1.6,3460,1.2
2,4,7,0,0,交通・通信,33543,11.1,35309,11.4,29342,10.1,17605,7.4,38823,13.7
2,5,7,1,0,交通,9429,3.1,9336,3,11114,3.8,5116,2.2,13537,4.8
2,5,7,2,0,自動車等関係費,12507,4.1,14285,4.6,6965,2.4,3510,1.5,9688,3.4
2,6,7,2,1,自動車等購入,3340,1.1,4313,1.4,-,-,-,-,-,-
2,6,7,2,2,自転車購入,363,0.1,344,0.1,103,0,-,-,2200,0.8
2,6,7,2,3,自動車等維持,8804,2.9,9628,3.1,6862,2.4,3510,1.5,7488,2.6
2,5,7,3,0,通信,11607,3.9,11689,3.8,11263,3.9,8979,3.8,15598,5.5
2,4,8,0,0,教育,20656,6.9,21666,7,28181,9.7,3044,1.3,7517,2.6
2,5,8,1,0,授業料等,17649,5.9,18239,5.9,27033,9.3,2479,1,2920,1
2,5,8,2,0,教科書・学習参考教材,141,0,142,0,183,0.1,-,-,221,0.1
2,5,8,3,0,補習教育,2866,1,3285,1.1,964,0.3,565,0.2,4376,1.5
2,4,9,0,0,教養娯楽,34855,11.6,39584,12.8,14901,5.1,17126,7.2,32784,11.5
2,5,9,1,0,教養娯楽用耐久財,1421,0.5,1644,0.5,1129,0.4,53,0,230,0.1
2,5,9,2,0,教養娯楽用品,6202,2.1,6816,2.2,4068,1.4,3575,1.5,5086,1.8
2,5,9,3,0,書籍・他の印刷物,4278,1.4,4652,1.5,2171,0.7,4071,1.7,3686,1.3
2,5,9,4,0,教養娯楽サービス,22954,7.6,26472,8.5,7533,2.6,9427,4,23782,8.4
2,6,9,4,1,宿泊料,2512,0.8,2990,1,486,0.2,569,0.2,2579,0.9
2,6,9,4,2,パック旅行費,4484,1.5,5545,1.8,731,0.3,1076,0.5,768,0.3
2,6,9,4,3,月謝類,5412,1.8,6193,2,2107,0.7,2144,0.9,5708,2
2,6,9,4,4,他の教養娯楽サービス,10546,3.5,11744,3.8,4209,1.4,5638,2.4,14727,5.2
2,4,10,0,0,その他の消費支出,52560,17.4,56152,18.1,32561,11.2,49726,21,47626,16.8
2,5,10,1,0,諸雑費,24750,8.2,25241,8.2,16349,5.6,34287,14.5,24510,8.6
2,6,10,1,1,理美容サービス,3839,1.3,4132,1.3,2056,0.7,2967,1.3,5022,1.8
2,6,10,1,2,理美容用品,4358,1.4,4584,1.5,2481,0.9,3486,1.5,7180,2.5
2,6,10,1,3,身の回り用品,1743,0.6,1841,0.6,1415,0.5,1443,0.6,1316,0.5
2,6,10,1,4,たばこ,792,0.3,655,0.2,1133,0.4,1767,0.7,799,0.3
2,6,10,1,5,他の諸雑費,14017,4.6,14028,4.5,9263,3.2,24624,10.4,10194,3.6
2,5,10,2,0,こづかい,7370,2.4,7875,2.5,4334,1.5,5263,2.2,10330,3.6
2,5,10,3,0,交際費,18865,6.3,21028,6.8,11849,4.1,10027,4.2,12606,4.4
2,6,10,3,1,食料,6007,2,6935,2.2,2525,0.9,2733,1.2,3894,1.4
2,6,10,3,2,家具・家事用品,141,0,157,0.1,128,0,30,0,49,0
2,6,10,3,3,被服及び履物,631,0.2,765,0.2,226,0.1,169,0.1,-,-
2,6,10,3,4,教養娯楽,1284,0.4,1348,0.4,1099,0.4,1340,0.6,483,0.2
2,6,10,3,5,他の物品サービス,479,0.2,524,0.2,458,0.2,240,0.1,60,0
2,6,10,3,6,贈与金,7627,2.5,8338,2.7,5849,2,3850,1.6,5422,1.9
2,6,10,3,7,他の交際費,2696,0.9,2961,1,1564,0.5,1666,0.7,2697,0.9
2,5,10,4,0,仕送り金,1575,0.5,2007,0.6,29,0,148,0.1,181,0.1
2,3,0,0,0,土地家屋購入,-,-,-,-,-,-,-,-,-,-
2,3,0,0,0,（再掲）教育関係費,23299,7.7,24497,7.9,30997,10.7,3117,1.3,10300,3.6
2,3,0,0,0,（再掲）教養娯楽関係費,39535,13.1,43741,14.1,20482,7,22337,9.4,44251,15.6
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,9201,3.1,10346,3.3,5878,2,3997,1.7,5603,2
2,3,0,0,0,（再掲）経常消費支出,218098,72.3,215424,69.6,238713,82.1,201034,85,237231,83.4
2,3,0,0,0,（再掲）情報通信関係費,15458,5.1,15939,5.1,13385,4.6,11225,4.7,19606,6.9
2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,266247,88.3,284471,91.9,201180,69.2,181859,76.9,249317,87.7
3,2,0,0,0,現物総額,4622,100,4806,100,2345,100,4805,100,7702,100
3,3,0,0,0,食料,3645,78.9,3907,81.3,1590,67.8,4126,85.9,3937,51.1
3,3,0,0,0,住居,101,2.2,-,-,-,-,-,-,2625,34.1
3,3,0,0,0,光熱・水道,-,-,-,-,-,-,-,-,-,-
3,3,0,0,0,家具・家事用品,112,2.4,139,2.9,11,0.5,16,0.3,58,0.8
3,3,0,0,0,被服及び履物,108,2.3,89,1.9,70,3,-,-,814,10.6
3,3,0,0,0,保健医療,43,0.9,36,0.7,-,-,234,4.9,-,-
3,3,0,0,0,交通・通信,173,3.7,141,2.9,514,21.9,26,0.5,-,-
3,3,0,0,0,教育,-,-,-,-,-,-,-,-,-,-
3,3,0,0,0,教養娯楽,199,4.3,224,4.7,29,1.2,242,5,170,2.2
3,3,0,0,0,その他の消費支出,240,5.2,271,5.6,131,5.6,161,3.4,99,1.3
,,,,,,,,,,,,,,,
東京都生計分析調査　平成27年9月,,,,,,,,,,,,,,,
第１３表　住居所有形態別１世帯当たり１か月間の用途別生計支出　―全世帯―,,,,,,,,,,,,,,,
注１）「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。,,,,,,,,,,,,,,,
項目（0：世帯数等　2：生計支出　3：現物総額）,,,,,,,,,,,,,,,
