項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,742,-,-,103,-,110,-,107,-,107,-,106,-,110,-,99,-
0,0,0,0,0,世帯人員,2.89,-,-,2.58,-,2.63,-,2.74,-,2.91,-,3.1,-,3.24,-,3.03,-
0,0,0,0,0,有業人員,1.26,-,-,1.11,-,1.03,-,1.29,-,1.26,-,1.43,-,1.43,-,1.28,-
0,0,0,0,0,世帯主平均年齢,59.1,-,-,62.4,-,64.2,-,60.2,-,57.2,-,55.2,-,57.4,-,57.3,-
2,2,0,0,0,生計支出,309824,-,-1,114566,-,169520,-,210846,-,256827,-,312679,-,398530,-,704363,-
2,3,0,0,0,消費支出,309824,100,-0.7,114566,100,169520,100,210846,100,256827,100,312679,100,398530,100,704363,100
2,4,1,0,0,食料,84633,27.3,1.3,50725,44.3,67685,39.9,76265,36.2,79408,30.9,90324,28.9,100053,25.1,127762,18.1
2,5,1,1,0,穀類,6042,2,-3.9,4338,3.8,5010,3,5425,2.6,6309,2.5,6318,2,7167,1.8,7714,1.1
2,6,1,1,1,米類,1716,0.6,-10.9,1242,1.1,1553,0.9,1284,0.6,1859,0.7,1690,0.5,2161,0.5,2221,0.3
2,6,1,1,2,パン,2596,0.8,-2.5,1899,1.7,2105,1.2,2439,1.2,2697,1.1,2805,0.9,2875,0.7,3349,0.5
2,6,1,1,3,麺類,1428,0.5,1.9,1038,0.9,1162,0.7,1382,0.7,1412,0.5,1511,0.5,1703,0.4,1787,0.3
2,6,1,1,4,他の穀類,301,0.1,1.3,160,0.1,190,0.1,320,0.2,341,0.1,312,0.1,428,0.1,357,0.1
2,5,1,2,0,魚介類,6307,2,3.1,4370,3.8,5868,3.5,6058,2.9,6161,2.4,6148,2,6851,1.7,8684,1.2
2,6,1,2,1,生鮮魚介,3799,1.2,3.4,2461,2.1,3540,2.1,3572,1.7,3802,1.5,3539,1.1,3870,1,5805,0.8
2,6,1,2,2,塩干魚介,1140,0.4,-0.3,850,0.7,999,0.6,1112,0.5,1022,0.4,1230,0.4,1396,0.4,1369,0.2
2,6,1,2,3,魚肉練製品,487,0.2,7.5,381,0.3,459,0.3,488,0.2,501,0.2,464,0.1,574,0.1,544,0.1
2,6,1,2,4,他の魚介加工品,881,0.3,4.4,678,0.6,869,0.5,886,0.4,836,0.3,915,0.3,1012,0.3,966,0.1
2,5,1,3,0,肉類,7183,2.3,1.4,4351,3.8,5718,3.4,6331,3,7222,2.8,7723,2.5,8738,2.2,10182,1.4
2,6,1,3,1,生鮮肉,5720,1.8,1.4,3436,3,4546,2.7,4953,2.3,5662,2.2,6144,2,7018,1.8,8265,1.2
2,6,1,3,2,加工肉,1463,0.5,1.3,915,0.8,1172,0.7,1378,0.7,1560,0.6,1578,0.5,1720,0.4,1917,0.3
2,5,1,4,0,乳卵類,4109,1.3,3.5,3192,2.8,3754,2.2,3855,1.8,3706,1.4,3822,1.2,5256,1.3,5177,0.7
2,6,1,4,1,牛乳,1532,0.5,7.7,1436,1.3,1400,0.8,1387,0.7,1365,0.5,1355,0.4,2032,0.5,1749,0.2
2,6,1,4,2,乳製品,1827,0.6,-0.8,1216,1.1,1689,1,1851,0.9,1648,0.6,1625,0.5,2294,0.6,2466,0.4
2,6,1,4,3,卵,750,0.2,6.2,539,0.5,665,0.4,618,0.3,694,0.3,842,0.3,930,0.2,961,0.1
2,5,1,5,0,野菜・海藻,10909,3.5,6.9,7896,6.9,10243,6,10326,4.9,9712,3.8,11012,3.5,12697,3.2,14457,2.1
2,6,1,5,1,生鮮野菜,7971,2.6,8.9,5709,5,7449,4.4,7605,3.6,6996,2.7,7905,2.5,9136,2.3,10984,1.6
