項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,742,-,-,103,-,110,-,107,-,107,-,106,-,110,-,99,-
0,0,世帯人員,2.89,-,-,2.58,-,2.63,-,2.74,-,2.91,-,3.1,-,3.24,-,3.03,-
0,0,有業人員,1.26,-,-,1.11,-,1.03,-,1.29,-,1.26,-,1.43,-,1.43,-,1.28,-
0,0,世帯主平均年齢,59.1,-,-,62.4,-,64.2,-,60.2,-,57.2,-,55.2,-,57.4,-,57.3,-
0,0,消費支出,309824,-,-0.7,114566,-,169520,-,210846,-,256827,-,312679,-,398530,-,704363,-
0,0,公共的料金,80042,25.8,6.4,33175,29,47852,28.2,58514,27.8,77709,30.3,86787,27.8,106907,26.8,149039,21.2
1,0,公共料金等,55940,18.1,1.5,27622,24.1,39298,23.2,43775,20.8,49040,19.1,58388,18.7,76382,19.2,96889,13.8
1,1,米,1824,0.6,-10.7,1242,1.1,1553,0.9,1284,0.6,2020,0.8,1690,0.5,2256,0.6,2723,0.4
1,1,食塩,45,0,0,28,0,39,0,25,0,61,0,82,0,41,0,41,0
1,1,学校給食,486,0.2,-4.9,146,0.1,286,0.2,245,0.1,425,0.2,773,0.2,908,0.2,615,0.1
1,1,公営家賃,2822,0.9,310.2,592,0.5,2464,1.5,3033,1.4,3313,1.3,3775,1.2,5029,1.3,1545,0.2
1,1,電気代,10692,3.5,-9.2,8167,7.1,10214,6,9618,4.6,10512,4.1,10727,3.4,12707,3.2,12886,1.8
1,1,都市ガス,3738,1.2,-6.5,2679,2.3,3108,1.8,3744,1.8,3761,1.5,3702,1.2,4377,1.1,4791,0.7
1,1,上下水道料,5061,1.6,0.2,3492,3,5318,3.1,4586,2.2,5573,2.2,5452,1.7,5727,1.4,5274,0.7
1,1,医科診療代,2703,0.9,-20.9,1706,1.5,2673,1.6,3535,1.7,2214,0.9,2444,0.8,3137,0.8,3207,0.5
1,1,歯科診療代,1817,0.6,46.5,635,0.6,806,0.5,1011,0.5,881,0.3,499,0.2,2143,0.5,6735,1
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,2647,0.9,6.3,-,-,-,-,-,-,262,0.1,1123,0.4,4528,1.1,12589,1.8
1,1,鉄道運賃,4582,1.5,3.6,1311,1.1,1365,0.8,1991,0.9,3132,1.2,4918,1.6,7445,1.9,11887,1.7
1,1,鉄道通学定期代,391,0.1,46.4,-,-,-,-,-,-,81,0,384,0.1,408,0.1,1856,0.3
1,1,鉄道通勤定期代,1327,0.4,11.2,482,0.4,112,0.1,203,0.1,555,0.2,585,0.2,2796,0.7,4548,0.6
1,1,バス代,557,0.2,7.3,204,0.2,176,0.1,726,0.3,190,0.1,944,0.3,517,0.1,1141,0.2
1,1,バス通学定期代,48,0,77.8,131,0.1,-,-,-,-,26,0,26,0,154,0,-,-
1,1,バス通勤定期代,102,0,148.8,-,-,13,0,229,0.1,-,-,118,0,-,-,354,0.1
1,1,タクシー代,823,0.3,-11.1,634,0.6,378,0.2,409,0.2,559,0.2,645,0.2,1457,0.4,1680,0.2
1,1,航空運賃,942,0.3,-64.4,-,-,486,0.3,-,-,941,0.4,875,0.3,-,-,4281,0.6
1,1,郵便料,162,0.1,-4.7,96,0.1,131,0.1,167,0.1,141,0.1,215,0.1,198,0,187,0
1,1,固定電話通信料,2283,0.7,-3.4,1755,1.5,2225,1.3,2320,1.1,2016,0.8,2559,0.8,2551,0.6,2550,0.4
1,1,移動電話通信料,8708,2.8,21.2,2472,2.2,5343,3.2,6900,3.3,7649,3,11827,3.8,13771,3.5,12953,1.8
1,1,ＮＨＫ放送受信料,1612,0.5,9.4,658,0.6,983,0.6,2021,1,1788,0.7,1874,0.6,2308,0.6,1652,0.2
1,1,ケーブルテレビ放送受信料,1267,0.4,-2.8,545,0.5,1022,0.6,966,0.5,1210,0.5,1218,0.4,1838,0.5,2067,0.3
