項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,3705,-,4576,-,845,-,46,-,874,-,2780,-
0,0,0,0,0,調査世帯数,731,-,272,-,343,-,56,-,4,-,60,-,198,-
0,0,0,0,0,世帯人員,2.94,-,2,-,3.66,-,2.3,-,2.8,-,3.77,-,3.24,-
0,0,0,0,0,有業人員,1.29,-,0.77,-,1.65,-,1.26,-,1,-,1.64,-,2.2,-
0,0,0,0,0,世帯主平均年齢,59.5,-,67.4,-,50.7,-,72,-,44.4,-,60.2,-,50,-
2,2,0,0,0,生計支出,342146,-,344947,-,358997,-,267502,-,280346,-,314226,-,375540,-
2,3,0,0,0,消費支出,342146,100,344947,100,358997,100,267502,100,280346,100,314226,100,375540,100
2,4,1,0,0,食料,101611,29.7,98752,28.6,106243,29.6,75301,28.1,87234,31.1,114926,36.6,103507,27.6
2,5,1,1,0,穀類,8171,2.4,7483,2.2,9036,2.5,6589,2.5,8133,2.9,8084,2.6,7802,2.1
2,6,1,1,1,米類,2096,0.6,1916,0.6,2373,0.7,1681,0.6,3579,1.3,1808,0.6,1795,0.5
2,6,1,1,2,パン,2850,0.8,2245,0.7,3430,1,2215,0.8,2781,1,2993,1,3045,0.8
2,6,1,1,3,麺類,1755,0.5,1542,0.4,1991,0.6,1336,0.5,922,0.3,1821,0.6,1796,0.5
2,6,1,1,4,他の穀類,1470,0.4,1779,0.5,1242,0.3,1358,0.5,852,0.3,1463,0.5,1165,0.3
2,5,1,2,0,魚介類,11201,3.3,12545,3.6,9616,2.7,9225,3.4,10033,3.6,15711,5,8626,2.3
2,6,1,2,1,生鮮魚介,6242,1.8,6680,1.9,5651,1.6,4833,1.8,6597,2.4,8841,2.8,4874,1.3
2,6,1,2,2,塩干魚介,1642,0.5,1860,0.5,1340,0.4,1396,0.5,1546,0.6,2536,0.8,1263,0.3
2,6,1,2,3,魚肉練製品,1705,0.5,2066,0.6,1356,0.4,1551,0.6,1065,0.4,2153,0.7,1240,0.3
2,6,1,2,4,他の魚介加工品,1612,0.5,1940,0.6,1268,0.4,1444,0.5,825,0.3,2182,0.7,1249,0.3
2,5,1,3,0,肉類,9277,2.7,7976,2.3,10554,2.9,6568,2.5,7031,2.5,10723,3.4,9264,2.5
2,6,1,3,1,生鮮肉,7736,2.3,6658,1.9,8826,2.5,5448,2,6349,2.3,8815,2.8,7677,2
2,6,1,3,2,加工肉,1540,0.5,1318,0.4,1728,0.5,1120,0.4,681,0.2,1909,0.6,1586,0.4
2,5,1,4,0,乳卵類,4517,1.3,3964,1.1,4974,1.4,4033,1.5,2792,1,4946,1.6,4374,1.2
2,6,1,4,1,牛乳,1479,0.4,1412,0.4,1547,0.4,1212,0.5,1130,0.4,1665,0.5,1492,0.4
2,6,1,4,2,乳製品,2179,0.6,1777,0.5,2478,0.7,2145,0.8,1290,0.5,2347,0.7,2074,0.6
2,6,1,4,3,卵,859,0.3,775,0.2,948,0.3,676,0.3,372,0.1,933,0.3,809,0.2
2,5,1,5,0,野菜・海藻,11387,3.3,11601,3.4,10933,3,10381,3.9,10546,3.8,13827,4.4,9195,2.4
2,6,1,5,1,生鮮野菜,7438,2.2,7581,2.2,7215,2,6376,2.4,7512,2.7,9030,2.9,5951,1.6
