項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,746,-,-,106,-,111,-,107,-,116,-,104,-,101,-,101,-
0,0,世帯人員,2.99,-,-,2.52,-,2.68,-,2.91,-,2.9,-,3.12,-,3.36,-,3.47,-
0,0,有業人員,1.32,-,-,1.19,-,1.11,-,1.04,-,1.31,-,1.46,-,1.51,-,1.59,-
0,0,世帯主平均年齢,58.5,-,-,65.3,-,60.3,-,60.7,-,59.7,-,54.3,-,53.5,-,55.5,-
0,0,消費支出,363817,-,8.4,113415,-,172797,-,221038,-,271839,-,323525,-,411629,-,1028239,-
0,0,公共的料金,133451,36.7,21.2,36190,31.9,60354,34.9,71106,32.2,89815,33,92595,28.6,116605,28.3,465596,45.3
1,0,公共料金等,66025,18.1,7.4,31497,27.8,45819,26.5,54555,24.7,64762,23.8,66662,20.6,82585,20.1,115810,11.3
1,1,米,1927,0.5,13.2,1646,1.5,1643,1,2184,1,1996,0.7,1672,0.5,2318,0.6,2025,0.2
1,1,食塩,35,0,16.7,18,0,38,0,16,0,28,0,47,0,35,0,60,0
1,1,学校給食,326,0.1,39.9,-,-,161,0.1,447,0.2,297,0.1,647,0.2,402,0.1,326,0
1,1,公営家賃,1815,0.5,4.7,1011,0.9,3286,1.9,1941,0.9,3141,1.2,2637,0.8,700,0.2,-,-
1,1,電気代,12504,3.4,7.5,9243,8.1,11177,6.5,11714,5.3,12163,4.5,12355,3.8,13470,3.3,17360,1.7
1,1,都市ガス,9519,2.6,5.4,5531,4.9,7946,4.6,9456,4.3,11005,4,9197,2.8,11221,2.7,12222,1.2
1,1,上下水道料,5616,1.5,8.2,2841,2.5,4736,2.7,5591,2.5,4427,1.6,5960,1.8,7324,1.8,8404,0.8
1,1,医科診療代,3876,1.1,15.8,2715,2.4,2356,1.4,2399,1.1,5018,1.8,3019,0.9,7612,1.8,3987,0.4
1,1,歯科診療代,3207,0.9,97.5,331,0.3,735,0.4,587,0.3,1112,0.4,1519,0.5,1021,0.2,17079,1.7
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,307,0.1,-89.9,-,-,-,-,225,0.1,1280,0.5,640,0.2,-,-,-,-
1,1,鉄道運賃,3563,1,13.7,700,0.6,1482,0.9,2234,1,4212,1.5,4047,1.3,4375,1.1,7853,0.8
1,1,鉄道通学定期代,2652,0.7,148.5,-,-,255,0.1,1079,0.5,624,0.2,1825,0.6,3211,0.8,11517,1.1
1,1,鉄道通勤定期代,2025,0.6,7.8,925,0.8,383,0.2,1120,0.5,1313,0.5,1347,0.4,3171,0.8,5889,0.6
1,1,バス代,439,0.1,1.6,128,0.1,111,0.1,674,0.3,302,0.1,283,0.1,755,0.2,808,0.1
1,1,バス通学定期代,268,0.1,34,-,-,-,-,-,-,-,-,119,0,1563,0.4,191,0
1,1,バス通勤定期代,9,0,-35.7,28,0,6,0,-,-,-,-,-,-,-,-,25,0
1,1,タクシー代,748,0.2,-9.1,151,0.1,226,0.1,445,0.2,729,0.3,861,0.3,690,0.2,2128,0.2
1,1,航空運賃,355,0.1,-59.8,-,-,-,-,-,-,507,0.2,405,0.1,790,0.2,778,0.1
1,1,郵便料,242,0.1,35.2,19,0,135,0.1,204,0.1,278,0.1,337,0.1,229,0.1,488,0
1,1,固定電話通信料,2383,0.7,-6,1518,1.3,1936,1.1,2540,1.1,2487,0.9,2237,0.7,2621,0.6,3325,0.3
1,1,移動電話通信料,8980,2.5,18.9,2235,2,5753,3.3,7131,3.2,8297,3.1,10610,3.3,13084,3.2,15676,1.5
1,1,ＮＨＫ放送受信料,1686,0.5,2.7,1156,1,1328,0.8,1585,0.7,2157,0.8,1855,0.6,2192,0.5,1524,0.1
1,1,ケーブルテレビ放送受信料,1348,0.4,28.3,642,0.6,1011,0.6,1195,0.5,1151,0.4,1531,0.5,2069,0.5,1833,0.2
1,1,他の放送受信料,195,0.1,8.3,47,0,315,0.2,48,0,245,0.1,141,0,266,0.1,302,0
1,1,国公立小学校,221,0.1,-12.6,-,-,128,0.1,271,0.1,91,0,493,0.2,540,0.1,22,0
