項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7807,-,1223,-,532,-,439,-
0,0,0,0,0,調査世帯数,733,-,581,-,85,-,39,-,28,-
0,0,0,0,0,世帯人員,2.95,-,2.96,-,3.03,-,2.41,-,3.28,-
0,0,0,0,0,有業人員,1.31,-,1.29,-,1.53,-,0.88,-,1.49,-
0,0,0,0,0,世帯主平均年齢,59.1,-,61.7,-,47,-,64.6,-,39.8,-
2,2,0,0,0,生計支出,316474,-,322170,-,320411,-,251658,-,282696,-
2,3,0,0,0,消費支出,316474,100,322170,100,320411,100,251658,100,282696,100
2,4,1,0,0,食料,81110,25.6,84041,26.1,73599,23,66729,26.5,67321,23.8
2,5,1,1,0,穀類,6303,2,6513,2,5386,1.7,6285,2.5,5148,1.8
2,6,1,1,1,米類,1712,0.5,1803,0.6,1408,0.4,1521,0.6,1158,0.4
2,6,1,1,2,パン,2786,0.9,2812,0.9,2406,0.8,3385,1.3,2651,0.9
2,6,1,1,3,麺類,1440,0.5,1510,0.5,1283,0.4,1134,0.5,1006,0.4
2,6,1,1,4,他の穀類,365,0.1,387,0.1,289,0.1,244,0.1,334,0.1
2,5,1,2,0,魚介類,6412,2,6995,2.2,3988,1.2,5462,2.2,3960,1.4
2,6,1,2,1,生鮮魚介,3873,1.2,4281,1.3,2314,0.7,2552,1,2556,0.9
2,6,1,2,2,塩干魚介,1180,0.4,1261,0.4,751,0.2,1509,0.6,536,0.2
2,6,1,2,3,魚肉練製品,481,0.2,506,0.2,342,0.1,609,0.2,258,0.1
2,6,1,2,4,他の魚介加工品,879,0.3,947,0.3,581,0.2,792,0.3,610,0.2
2,5,1,3,0,肉類,7298,2.3,7792,2.4,5665,1.8,5235,2.1,5546,2
2,6,1,3,1,生鮮肉,5873,1.9,6298,2,4446,1.4,4028,1.6,4510,1.6
2,6,1,3,2,加工肉,1425,0.5,1494,0.5,1219,0.4,1207,0.5,1035,0.4
2,5,1,4,0,乳卵類,4357,1.4,4582,1.4,3226,1,3516,1.4,4515,1.6
2,6,1,4,1,牛乳,1571,0.5,1685,0.5,907,0.3,1205,0.5,1844,0.7
2,6,1,4,2,乳製品,2010,0.6,2093,0.6,1690,0.5,1630,0.6,1896,0.7
2,6,1,4,3,卵,775,0.2,805,0.2,629,0.2,682,0.3,775,0.3
2,5,1,5,0,野菜・海藻,11286,3.6,12154,3.8,7175,2.2,10610,4.2,8124,2.9
2,6,1,5,1,生鮮野菜,8214,2.6,8846,2.7,5169,1.6,7749,3.1,6017,2.1
2,6,1,5,2,乾物・海藻,743,0.2,791,0.2,530,0.2,762,0.3,451,0.2
