項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2143,-,3259,-,3588,-,1011,-
0,0,0,0,0,調査世帯数,365,-,78,-,118,-,129,-,40,-
0,0,0,0,0,世帯人員,3.36,-,2,-,3,-,4,-,5.11,-
0,0,0,0,0,有業人員,1.69,-,1.6,-,1.57,-,1.77,-,1.98,-
0,0,0,0,0,世帯主平均年齢,48.2,-,53.2,-,46.5,-,47.3,-,46.8,-
1,0,0,0,0,受取,1019219,-,825003,-,1009990,-,1080995,-,1241391,-
1,1,0,0,0,実収入,482508,100,388854,100,496167,100,515051,100,521487,100
1,2,0,0,0,経常収入,476657,98.8,387826,99.7,490295,98.8,506911,98.4,513605,98.5
1,3,0,0,0,勤め先収入,469226,97.2,383136,98.5,482216,97.2,497075,96.5,510982,98
1,4,0,0,0,世帯主収入,410535,85.1,321720,82.7,431807,87,440852,85.6,422615,81
1,6,0,0,0,うち男,398352,82.6,301041,77.4,415657,83.8,434724,84.4,419740,80.5
1,5,0,0,0,定期収入,400854,83.1,314261,80.8,414313,83.5,435360,84.5,418546,80.3
1,5,0,0,0,臨時収入,3115,0.6,771,0.2,1743,0.4,5492,1.1,4069,0.8
1,5,0,0,0,賞与,6566,1.4,6688,1.7,15751,3.2,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,54207,11.2,61416,15.8,46029,9.3,52912,10.3,69889,13.4
1,6,0,0,0,うち女,53088,11,61416,15.8,44016,8.9,51622,10,69889,13.4
1,4,0,0,0,他の世帯員収入,4483,0.9,-,-,4380,0.9,3311,0.6,18478,3.5
1,3,0,0,0,事業・内職収入,4431,0.9,4401,1.1,1094,0.2,8496,1.6,829,0.2
1,4,0,0,0,家賃収入,1053,0.2,-,-,794,0.2,2213,0.4,-,-
1,4,0,0,0,他の事業収入,2917,0.6,4401,1.1,-,-,5503,1.1,-,-
1,4,0,0,0,内職収入,462,0.1,-,-,300,0.1,780,0.2,829,0.2
1,3,0,0,0,他の経常収入,3000,0.6,290,0.1,6985,1.4,1340,0.3,1793,0.3
