項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,1024,-,1236,-,1501,-,1561,-,1568,-,1236,-,1060,-,813,-
0,0,0,0,0,調査世帯数,376,-,38,-,46,-,56,-,64,-,55,-,46,-,40,-,31,-
0,0,0,0,0,世帯人員,3.23,-,3.36,-,3.49,-,3.33,-,3.39,-,3.44,-,3.36,-,2.78,-,2.15,-
0,0,0,0,0,有業人員,1.6,-,1.43,-,1.37,-,1.28,-,1.56,-,1.8,-,2.01,-,1.9,-,1.41,-
0,0,0,0,0,世帯主平均年齢,48.7,-,30.7,-,36.8,-,41.9,-,46.7,-,51.9,-,56.6,-,62.3,-,70,-
1,0,0,0,0,受取,978063,-,804258,-,795239,-,1033441,-,1054009,-,1119906,-,1170932,-,884889,-,781665,-
1,1,0,0,0,実収入,497942,100,415551,100,451499,100,520210,100,539297,100,593650,100,561165,100,389070,100,413119,100
1,2,0,0,0,経常収入,493889,99.2,412091,99.2,447254,99.1,515188,99,535172,99.2,588182,99.1,556058,99.1,388068,99.7,410883,99.5
1,3,0,0,0,勤め先収入,462089,92.8,409017,98.4,440199,97.5,513016,98.6,521268,96.7,559810,94.3,524981,93.6,348087,89.5,219199,53.1
1,4,0,0,0,世帯主収入,415703,83.5,358299,86.2,386789,85.7,478712,92,473688,87.8,508088,85.6,475435,84.7,297026,76.3,190133,46
1,6,0,0,0,うち男,408663,82.1,352327,84.8,378177,83.8,471352,90.6,471154,87.4,491546,82.8,472148,84.1,294965,75.8,182201,44.1
1,5,0,0,0,定期収入,406916,81.7,355990,85.7,386005,85.5,472779,90.9,442276,82,498286,83.9,470217,83.8,294813,75.8,187130,45.3
1,5,0,0,0,臨時収入,2641,0.5,1284,0.3,784,0.2,3720,0.7,1776,0.3,4001,0.7,5219,0.9,563,0.1,3003,0.7
1,5,0,0,0,賞与,6147,1.2,1025,0.2,-,-,2213,0.4,29636,5.5,5801,1,-,-,1650,0.4,-,-
1,4,0,0,0,世帯主の配偶者の収入,43512,8.7,50718,12.2,53410,11.8,34304,6.6,47580,8.8,51053,8.6,32138,5.7,50551,13,22156,5.4
1,6,0,0,0,うち女,42962,8.6,45350,10.9,53410,11.8,34304,6.6,47580,8.8,51053,8.6,32138,5.7,50551,13,22156,5.4
1,4,0,0,0,他の世帯員収入,2873,0.6,-,-,-,-,-,-,-,-,669,0.1,17408,3.1,510,0.1,6910,1.7
1,3,0,0,0,事業・内職収入,5189,1,-,-,-,-,-,-,7073,1.3,3922,0.7,17963,3.2,10052,2.6,2257,0.5
1,4,0,0,0,家賃収入,1791,0.4,-,-,-,-,-,-,-,-,3347,0.6,1968,0.4,9647,2.5,-,-
1,4,0,0,0,他の事業収入,2337,0.5,-,-,-,-,-,-,852,0.2,-,-,15994,2.9,405,0.1,2257,0.5
1,4,0,0,0,内職収入,1061,0.2,-,-,-,-,-,-,6221,1.2,575,0.1,-,-,-,-,-,-
1,3,0,0,0,他の経常収入,26611,5.3,3074,0.7,7055,1.6,2173,0.4,6830,1.3,24450,4.1,13114,2.3,29929,7.7,189427,45.9
1,4,0,0,0,財産収入,625,0.1,-,-,142,0,-,-,-,-,-,-,4918,0.9,-,-,-,-
1,4,0,0,0,社会保障給付,25899,5.2,3074,0.7,6913,1.5,2173,0.4,6830,1.3,24013,4,8197,1.5,29759,7.6,189427,45.9
1,5,0,0,0,公的年金給付,23841,4.8,-,-,-,-,-,-,5471,1,22037,3.7,8197,1.5,29373,7.5,189427,45.9
1,5,0,0,0,他の社会保障給付,2059,0.4,3074,0.7,6913,1.5,2173,0.4,1360,0.3,1976,0.3,-,-,386,0.1,-,-
1,4,0,0,0,仕送り金,87,0,-,-,-,-,-,-,-,-,437,0.1,-,-,170,0,-,-
1,2,0,0,0,特別収入,4054,0.8,3459,0.8,4246,0.9,5022,1,4126,0.8,5468,0.9,5107,0.9,1001,0.3,2235,0.5
1,3,0,0,0,受贈金,1842,0.4,2528,0.6,2293,0.5,4363,0.8,954,0.2,268,0,2298,0.4,580,0.1,1335,0.3
1,3,0,0,0,他の特別収入,2211,0.4,931,0.2,1953,0.4,659,0.1,3171,0.6,5200,0.9,2809,0.5,421,0.1,900,0.2
1,1,0,0,0,実収入以外の受取(繰入金を除く),406095,-,340896,-,288260,-,449683,-,448197,-,432398,-,515018,-,393277,-,306474,-
1,2,0,0,0,預貯金引出,335093,-,282597,-,249101,-,384497,-,365598,-,340114,-,431123,-,302979,-,268390,-
1,2,0,0,0,保険金,2172,-,-,-,-,-,-,-,3094,-,373,-,-,-,8704,-,8700,-
1,3,0,0,0,個人・企業年金保険金,2172,-,-,-,-,-,-,-,3094,-,373,-,-,-,8704,-,8700,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
