項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4574,-,2676,-,2026,-,724,-
0,0,0,0,0,調査世帯数,755,-,340,-,202,-,155,-,58,-
0,0,0,0,0,世帯人員,2.9,-,2,-,3,-,4,-,5.17,-
0,0,0,0,0,有業人員,1.26,-,0.8,-,1.54,-,1.76,-,1.78,-
0,0,0,0,0,世帯主平均年齢,59.7,-,68.5,-,55.6,-,49.6,-,47.4,-
2,2,0,0,0,生計支出,301474,-,270476,-,279361,-,358081,-,420725,-
2,3,0,0,0,消費支出,301474,100,270476,100,279361,100,358081,100,420725,100
2,4,1,0,0,食料,80926,26.8,76011,28.1,80493,28.8,88344,24.7,92829,22.1
2,5,1,1,0,穀類,6153,2,5186,1.9,6374,2.3,7164,2,8617,2
2,6,1,1,1,米類,1844,0.6,1644,0.6,1882,0.7,2070,0.6,2330,0.6
2,6,1,1,2,パン,2567,0.9,2209,0.8,2703,1,2850,0.8,3544,0.8
2,6,1,1,3,麺類,1365,0.5,1034,0.4,1449,0.5,1680,0.5,2262,0.5
2,6,1,1,4,他の穀類,377,0.1,299,0.1,341,0.1,563,0.2,482,0.1
2,5,1,2,0,魚介類,6324,2.1,6726,2.5,6021,2.2,5736,1.6,6552,1.6
2,6,1,2,1,生鮮魚介,3846,1.3,4013,1.5,3721,1.3,3510,1,4198,1
2,6,1,2,2,塩干魚介,1097,0.4,1229,0.5,988,0.4,928,0.3,1140,0.3
2,6,1,2,3,魚肉練製品,522,0.2,555,0.2,483,0.2,495,0.1,531,0.1
2,6,1,2,4,他の魚介加工品,859,0.3,929,0.3,830,0.3,802,0.2,683,0.2
2,5,1,3,0,肉類,7089,2.4,5413,2,7210,2.6,8942,2.5,12047,2.9
2,6,1,3,1,生鮮肉,5698,1.9,4338,1.6,5791,2.1,7152,2,9887,2.3
2,6,1,3,2,加工肉,1390,0.5,1075,0.4,1419,0.5,1790,0.5,2161,0.5
2,5,1,4,0,乳卵類,4230,1.4,3774,1.4,4470,1.6,4558,1.3,5312,1.3
2,6,1,4,1,牛乳,1560,0.5,1343,0.5,1746,0.6,1643,0.5,2006,0.5
2,6,1,4,2,乳製品,1914,0.6,1775,0.7,1960,0.7,2066,0.6,2192,0.5
2,6,1,4,3,卵,757,0.3,656,0.2,763,0.3,849,0.2,1115,0.3
2,5,1,5,0,野菜・海藻,11108,3.7,11271,4.2,11529,4.1,10382,2.9,10557,2.5
2,6,1,5,1,生鮮野菜,8097,2.7,8219,3,8454,3,7502,2.1,7671,1.8
2,6,1,5,2,乾物・海藻,733,0.2,753,0.3,742,0.3,678,0.2,728,0.2
2,6,1,5,3,大豆加工品,1117,0.4,1053,0.4,1227,0.4,1141,0.3,1057,0.3
2,6,1,5,4,他の野菜・海藻加工品,1161,0.4,1247,0.5,1105,0.4,1061,0.3,1102,0.3
2,5,1,6,0,果物,3761,1.2,4459,1.6,3696,1.3,2594,0.7,2856,0.7
2,6,1,6,1,生鮮果物,3475,1.2,4131,1.5,3393,1.2,2387,0.7,2685,0.6
2,6,1,6,2,果物加工品,285,0.1,328,0.1,303,0.1,207,0.1,170,0
2,5,1,7,0,油脂・調味料,3333,1.1,3106,1.1,3258,1.2,3758,1,3857,0.9
2,6,1,7,1,油脂,400,0.1,407,0.2,435,0.2,344,0.1,377,0.1
2,6,1,7,2,調味料,2934,1,2699,1,2823,1,3414,1,3480,0.8
2,5,1,8,0,菓子類,5585,1.9,4631,1.7,5727,2.1,6891,1.9,7443,1.8
2,5,1,9,0,調理食品,10142,3.4,9927,3.7,9494,3.4,11477,3.2,10165,2.4
2,6,1,9,1,主食的調理食品,4546,1.5,4529,1.7,4309,1.5,5158,1.4,3820,0.9
2,6,1,9,2,他の調理食品,5596,1.9,5398,2,5185,1.9,6320,1.8,6344,1.5
2,5,1,10,0,飲料,4379,1.5,4177,1.5,3996,1.4,4927,1.4,5541,1.3
2,6,1,10,1,茶類,1063,0.4,1010,0.4,944,0.3,1320,0.4,1124,0.3
2,6,1,10,2,コーヒー・ココア,894,0.3,835,0.3,840,0.3,1003,0.3,1154,0.3
2,6,1,10,3,他の飲料,2422,0.8,2332,0.9,2212,0.8,2604,0.7,3264,0.8
2,5,1,11,0,酒類,3101,1,3036,1.1,3336,1.2,2769,0.8,3575,0.8
2,5,1,12,0,外食,15719,5.2,14306,5.3,15384,5.5,19145,5.3,16306,3.9
2,6,1,12,1,一般外食,14858,4.9,14306,5.3,15003,5.4,16728,4.7,12576,3
2,6,1,12,2,学校給食,862,0.3,-,-,381,0.1,2417,0.7,3731,0.9
2,4,2,0,0,住居,22685,7.5,24140,8.9,18220,6.5,20894,5.8,35019,8.3
2,5,2,1,0,家賃地代,16328,5.4,16493,6.1,15501,5.5,17771,5,14295,3.4
2,5,2,2,0,設備修繕・維持,6358,2.1,7646,2.8,2719,1,3124,0.9,20723,4.9
2,6,2,2,1,設備材料,2907,1,2612,1,291,0.1,1631,0.5,18011,4.3
2,6,2,2,2,工事その他のサービス,3451,1.1,5034,1.9,2428,0.9,1492,0.4,2712,0.6
2,4,3,0,0,光熱・水道,18563,6.2,16576,6.1,19550,7,19821,5.5,23948,5.7
2,5,3,1,0,電気代,9965,3.3,8993,3.3,10747,3.8,10485,2.9,11765,2.8
2,5,3,2,0,ガス代,3601,1.2,3148,1.2,3611,1.3,4437,1.2,4093,1
2,5,3,3,0,他の光熱,55,0,81,0,41,0,21,0,37,0
2,5,3,4,0,上下水道料,4941,1.6,4354,1.6,5151,1.8,4877,1.4,8053,1.9
2,4,4,0,0,家具・家事用品,9283,3.1,9229,3.4,8802,3.2,10617,3,7667,1.8
2,5,4,1,0,家庭用耐久財,2501,0.8,2451,0.9,3001,1.1,2398,0.7,1256,0.3
2,6,4,1,1,家事用耐久財,1196,0.4,1437,0.5,660,0.2,1723,0.5,172,0
2,6,4,1,2,冷暖房用器具,625,0.2,789,0.3,514,0.2,623,0.2,-,-
2,6,4,1,3,一般家具,681,0.2,224,0.1,1828,0.7,52,0,1084,0.3
2,5,4,2,0,室内装備・装飾品,494,0.2,662,0.2,281,0.1,482,0.1,251,0.1
2,5,4,3,0,寝具類,801,0.3,714,0.3,780,0.3,1000,0.3,872,0.2
2,5,4,4,0,家事雑貨,1822,0.6,1661,0.6,1598,0.6,2470,0.7,1851,0.4
2,5,4,5,0,家事用消耗品,2503,0.8,2063,0.8,2533,0.9,3256,0.9,3067,0.7
2,5,4,6,0,家事サービス,1162,0.4,1678,0.6,610,0.2,1010,0.3,370,0.1
2,4,5,0,0,被服及び履物,13289,4.4,10342,3.8,13796,4.9,17397,4.9,18540,4.4
2,5,5,1,0,和服,589,0.2,757,0.3,882,0.3,-,-,91,0
2,5,5,2,0,洋服,5061,1.7,3703,1.4,4360,1.6,7247,2,10114,2.4
2,6,5,2,1,男子用洋服,1247,0.4,643,0.2,1113,0.4,1685,0.5,4338,1
2,6,5,2,2,婦人用洋服,3139,1,3012,1.1,2483,0.9,4334,1.2,3023,0.7
2,6,5,2,3,子供用洋服,675,0.2,48,0,764,0.3,1228,0.3,2753,0.7
2,5,5,3,0,シャツ・セーター類,2799,0.9,2395,0.9,2962,1.1,4026,1.1,1313,0.3
2,6,5,3,1,男子用シャツ・セーター類,573,0.2,407,0.2,859,0.3,720,0.2,161,0
2,6,5,3,2,婦人用シャツ・セーター類,2065,0.7,1988,0.7,1980,0.7,2843,0.8,687,0.2
2,6,5,3,3,子供用シャツ・セーター類,160,0.1,-,-,123,0,463,0.1,465,0.1
2,5,5,4,0,下着類,1069,0.4,704,0.3,1245,0.4,1600,0.4,1238,0.3
2,6,5,4,1,男子用下着類,249,0.1,199,0.1,172,0.1,393,0.1,438,0.1
2,6,5,4,2,婦人用下着類,676,0.2,495,0.2,988,0.4,799,0.2,314,0.1
2,6,5,4,3,子供用下着類,145,0,10,0,85,0,409,0.1,486,0.1
2,5,5,5,0,生地・糸類,104,0,113,0,123,0,89,0,24,0
2,5,5,6,0,他の被服,787,0.3,592,0.2,821,0.3,889,0.2,1607,0.4
2,5,5,7,0,履物類,2176,0.7,1486,0.5,2701,1,2615,0.7,3368,0.8
