項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,380,-,-,56,-,53,-,55,-,53,-,53,-,58,-,52,-
0,0,0,0,0,世帯人員,3.31,-,-,2.93,-,3.09,-,3.33,-,3.52,-,3.64,-,3.31,-,3.33,-
0,0,0,0,0,有業人員,1.6,-,-,1.54,-,1.62,-,1.54,-,1.4,-,1.76,-,1.57,-,1.81,-
0,0,0,0,0,世帯主平均年齢,48.2,-,-,55.4,-,50.6,-,44.3,-,45.5,-,45.9,-,45.2,-,50.4,-
1,0,0,0,0,受取,949866,-,0.1,375336,-,686665,-,717538,-,835051,-,1046738,-,1281546,-,1686797,-
1,1,0,0,0,実収入,470092,100,-1.1,61566,100,237165,100,341641,100,440536,100,550705,100,667894,100,977220,100
1,2,0,0,0,経常収入,466601,99.3,-0.5,58756,95.4,234694,99,341123,99.8,437123,99.2,541579,98.3,666605,99.8,972583,99.5
1,3,0,0,0,勤め先収入,460534,98,1.1,51896,84.3,230442,97.2,338504,99.1,429793,97.6,539025,97.9,662993,99.3,957584,98
1,4,0,0,0,世帯主収入,407124,86.6,0.3,46245,75.1,216033,91.1,307385,90,405925,92.1,466253,84.7,591198,88.5,806130,82.5
1,6,0,0,0,うち男,399433,85,2,35232,57.2,202104,85.2,307385,90,394532,89.6,464953,84.4,586839,87.9,794425,81.3
1,5,0,0,0,定期収入,402609,85.6,1,46245,75.1,215835,91,302946,88.7,403063,91.5,464824,84.4,588057,88,786968,80.5
1,5,0,0,0,臨時収入,2478,0.5,-58.2,-,-,199,0.1,2708,0.8,2862,0.6,1429,0.3,3141,0.5,6910,0.7
1,5,0,0,0,賞与,2037,0.4,44.2,-,-,-,-,1730,0.5,-,-,-,-,-,-,12252,1.3
1,4,0,0,0,世帯主の配偶者の収入,50229,10.7,15.2,3541,5.8,13185,5.6,31120,9.1,22400,5.1,65841,12,71383,10.7,141623,14.5
1,6,0,0,0,うち女,47480,10.1,11.5,3541,5.8,13185,5.6,31120,9.1,22400,5.1,65841,12,67461,10.1,126582,13
